Orthogroup	M_musculus.pep	C_familiaris.pep
OG0014457	ENSMUSG00000048038.8	ENSCAFG00000019701.5
OG0014459	ENSMUSG00000025221.16	ENSCAFG00000009952.4
OG0014461	ENSMUSG00000059878.12	ENSCAFG00000028867.2
OG0014464	ENSMUSG00000018479.12	ENSCAFG00000017772.4
OG0014466	ENSMUSG00000086596.2	ENSCAFG00000004639.5
OG0014467	ENSMUSG00000064262.7	ENSCAFG00000004572.3
OG0014468	ENSMUSG00000036944.6	ENSCAFG00000001113.5
OG0014470	ENSMUSG00000041975.17	ENSCAFG00000012636.5
OG0014475	ENSMUSG00000017057.9	ENSCAFG00000018359.4
OG0014478	ENSMUSG00000029797.13	ENSCAFG00000004506.5
OG0014479	ENSMUSG00000027400.11	ENSCAFG00000006748.5
OG0014480	ENSMUSG00000044092.8	ENSCAFG00000011778.2
OG0014483	ENSMUSG00000030577.14	ENSCAFG00000007036.4
OG0014484	ENSMUSG00000024958.13	ENSCAFG00000014472.5
OG0014490	ENSMUSG00000070604.5	ENSCAFG00000023923.4
OG0014493	ENSMUSG00000063919.11	ENSCAFG00000023113.5
OG0014494	ENSMUSG00000034792.8	ENSCAFG00000019279.3
OG0014496	ENSMUSG00000046610.15	ENSCAFG00000000101.3
OG0014498	ENSMUSG00000046337.17	ENSCAFG00000002390.4
OG0014500	ENSMUSG00000026692.12	ENSCAFG00000014980.4
OG0014504	ENSMUSG00000035963.8	ENSCAFG00000019722.5
OG0014505	ENSMUSG00000024227.14	ENSCAFG00000007481.5
OG0014506	ENSMUSG00000028362.2	ENSCAFG00000003367.4
OG0014507	ENSMUSG00000060716.7	ENSCAFG00000016410.4
OG0014509	ENSMUSG00000020636.14	ENSCAFG00000003277.4
OG0014510	ENSMUSG00000032900.15	ENSCAFG00000000592.3
OG0014511	ENSMUSG00000032773.9	ENSCAFG00000015467.3
OG0014513	ENSMUSG00000030724.7	ENSCAFG00000017303.4
OG0014516	ENSMUSG00000009628.14	ENSCAFG00000006448.6
OG0014517	ENSMUSG00000030732.13	ENSCAFG00000005475.4
OG0014518	ENSMUSG00000024818.15	ENSCAFG00000028559.2
OG0014519	ENSMUSG00000023094.14	ENSCAFG00000004215.5
OG0014520	ENSMUSG00000028959.14	ENSCAFG00000004739.4
OG0014524	ENSMUSG00000096257.2	ENSCAFG00000042209.1
OG0014530	ENSMUSG00000071112.12	ENSCAFG00000012247.2
OG0014532	ENSMUSG00000021135.8	ENSCAFG00000016597.4
OG0014533	ENSMUSG00000033488.11	ENSCAFG00000014066.5
OG0014534	ENSMUSG00000021280.9	ENSCAFG00000018184.5
OG0014535	ENSMUSG00000061374.14	ENSCAFG00000002561.4
OG0014537	ENSMUSG00000066500.5	ENSCAFG00000003346.4
OG0014538	ENSMUSG00000041791.6	ENSCAFG00000012506.3
OG0014543	ENSMUSG00000043298.8	ENSCAFG00000012980.3
OG0014546	ENSMUSG00000020928.14	ENSCAFG00000014086.4
OG0014547	ENSMUSG00000084957.3	ENSCAFG00000030782.2
OG0014549	ENSMUSG00000020916.8	ENSCAFG00000023409.3
OG0014551	ENSMUSG00000045655.9	ENSCAFG00000004671.4
OG0014553	ENSMUSG00000041907.9	ENSCAFG00000002119.4
OG0014556	ENSMUSG00000031379.13	ENSCAFG00000011975.4
OG0014557	ENSMUSG00000031377.11	ENSCAFG00000012063.4
OG0014558	ENSMUSG00000026668.10	ENSCAFG00000004749.4
OG0014560	ENSMUSG00000040121.5	ENSCAFG00000048521.1
OG0014562	ENSMUSG00000055811.2	ENSCAFG00000008803.1
OG0014563	ENSMUSG00000029236.4	ENSCAFG00000032445.2
OG0014564	ENSMUSG00000022657.9	ENSCAFG00000010358.5
OG0014565	ENSMUSG00000022652.7	ENSCAFG00000010316.7
OG0014566	ENSMUSG00000031620.16	ENSCAFG00000007842.4
OG0014568	ENSMUSG00000062198.5	ENSCAFG00000013321.4
OG0014571	ENSMUSG00000019923.14	ENSCAFG00000015521.4
OG0014572	ENSMUSG00000002668.8	ENSCAFG00000018636.4
OG0014573	ENSMUSG00000109739.1	ENSCAFG00000018676.4
OG0014574	ENSMUSG00000032180.11	ENSCAFG00000017631.4
OG0014575	ENSMUSG00000057455.12	ENSCAFG00000017685.5
OG0014577	ENSMUSG00000045350.15	ENSCAFG00000029116.3
OG0014578	ENSMUSG00000027189.16	ENSCAFG00000006848.4
OG0014580	ENSMUSG00000004630.18	ENSCAFG00000018302.4
OG0014583	ENSMUSG00000061387.3, ENSMUSG00000109520.2	ENSCAFG00000007715.4
OG0014591	ENSMUSG00000026304.13	ENSCAFG00000012255.4
OG0014592	ENSMUSG00000073600.5	ENSCAFG00000024193.3
OG0014593	ENSMUSG00000046500.8	ENSCAFG00000006573.5
OG0014598	ENSMUSG00000040899.14	ENSCAFG00000030966.2
OG0014601	ENSMUSG00000020077.14	ENSCAFG00000013817.4
OG0014602	ENSMUSG00000045102.12	ENSCAFG00000014903.5
OG0014603	ENSMUSG00000069998.5, ENSMUSG00000061561.5, ENSMUSG00000043314.6	ENSCAFG00000003164.4
OG0014604	ENSMUSG00000062154.14	ENSCAFG00000001517.4
OG0014605	ENSMUSG00000013158.6	ENSCAFG00000023935.3
OG0014606	ENSMUSG00000029049.14	ENSCAFG00000019391.5
OG0014607	ENSMUSG00000026882.1	ENSCAFG00000043784.1
OG0014607	ENSMUSG00000036401.5	ENSCAFG00000029005.2
OG0014608	ENSMUSG00000030717.9	ENSCAFG00000017130.4
OG0014609	ENSMUSG00000036748.16	ENSCAFG00000010189.4
OG0014610	ENSMUSG00000029919.5	ENSCAFG00000010032.4
OG0014612	ENSMUSG00000043501.5	ENSCAFG00000001484.4
OG0014613	ENSMUSG00000074491.9	ENSCAFG00000018312.4, ENSCAFG00000030089.2, ENSCAFG00000028482.2
OG0014614	ENSMUSG00000102627.1, ENSMUSG00000000948.16	ENSCAFG00000044611.1
OG0014615	ENSMUSG00000042808.8	ENSCAFG00000016165.4
OG0014616	ENSMUSG00000046806.13	ENSCAFG00000003181.4
OG0014617	ENSMUSG00000029370.10	ENSCAFG00000003025.4
OG0014619	ENSMUSG00000038801.6	ENSCAFG00000006415.4
OG0014621	ENSMUSG00000017747.13	ENSCAFG00000015612.4
OG0014622	ENSMUSG00000029397.15	ENSCAFG00000032536.3
OG0014623	ENSMUSG00000112858.2	ENSCAFG00000023903.4
OG0014624	ENSMUSG00000051159.16	ENSCAFG00000017153.4
OG0014625	ENSMUSG00000032057.9	ENSCAFG00000014208.4
OG0014626	ENSMUSG00000061048.8	ENSCAFG00000020303.4
OG0014628	ENSMUSG00000050641.7	ENSCAFG00000011675.4
OG0014629	ENSMUSG00000025723.12	ENSCAFG00000030848.2
OG0014630	ENSMUSG00000050796.4	ENSCAFG00000019318.3
OG0014631	ENSMUSG00000019487.11	ENSCAFG00000018610.5
OG0014632	ENSMUSG00000032346.7	ENSCAFG00000043778.1, ENSCAFG00000024700.3
OG0014633	ENSMUSG00000007812.16	ENSCAFG00000031787.2
OG0014634	ENSMUSG00000067860.11	ENSCAFG00000018979.6
OG0014635	ENSMUSG00000115982.1, ENSMUSG00000042265.13	ENSCAFG00000001591.4
OG0014636	ENSMUSG00000059412.7	ENSCAFG00000012859.4
OG0014637	ENSMUSG00000022552.16	ENSCAFG00000001536.5
OG0014638	ENSMUSG00000074872.3	ENSCAFG00000030028.1
OG0014639	ENSMUSG00000024116.6	ENSCAFG00000019353.5, ENSCAFG00000048190.1
OG0014640	ENSMUSG00000041189.9	ENSCAFG00000016315.4
OG0014641	ENSMUSG00000026939.12	ENSCAFG00000028849.2
OG0014642	ENSMUSG00000004933.17	ENSCAFG00000019187.5
OG0014643	ENSMUSG00000047678.1	ENSCAFG00000014406.4
OG0014644	ENSMUSG00000028957.12	ENSCAFG00000019666.4
OG0014645	ENSMUSG00000028100.11	ENSCAFG00000011285.4
OG0014646	ENSMUSG00000109350.1, ENSMUSG00000002992.17	ENSCAFG00000004610.4
OG0014647	ENSMUSG00000039438.7	ENSCAFG00000012650.5
OG0014648	ENSMUSG00000050071.8, ENSMUSG00000042750.7	ENSCAFG00000014243.3, ENSCAFG00000047807.1
OG0014649	ENSMUSG00000019301.5	ENSCAFG00000014961.4
OG0014650	ENSMUSG00000011589.9	ENSCAFG00000019098.4
OG0014651	ENSMUSG00000038725.13	ENSCAFG00000024786.4
OG0014652	ENSMUSG00000022102.13	ENSCAFG00000010024.4
OG0014653	ENSMUSG00000032311.17	ENSCAFG00000030043.2
OG0014654	ENSMUSG00000023935.10	ENSCAFG00000031540.3
OG0014655	ENSMUSG00000024793.14	ENSCAFG00000019599.5
OG0014656	ENSMUSG00000070563.6	ENSCAFG00000030190.2
OG0014657	ENSMUSG00000117495.2	ENSCAFG00000041922.1
OG0014658	ENSMUSG00000053863.3	ENSCAFG00000047433.1
OG0014659	ENSMUSG00000035172.15	ENSCAFG00000014679.4
OG0014660	ENSMUSG00000106715.3	ENSCAFG00000044619.1
OG0014661	ENSMUSG00000055302.5	ENSCAFG00000032015.1
OG0014662	ENSMUSG00000055882.8	ENSCAFG00000029781.2
OG0014663	ENSMUSG00000090077.9	ENSCAFG00000031222.2
OG0014664	ENSMUSG00000067604.8	ENSCAFG00000023251.3
OG0014665	ENSMUSG00000063445.14	ENSCAFG00000019210.4
OG0014666	ENSMUSG00000025900.12	ENSCAFG00000006995.5
OG0014667	ENSMUSG00000053318.7	ENSCAFG00000011795.4
OG0014668	ENSMUSG00000063765.12	ENSCAFG00000001104.6
OG0014669	ENSMUSG00000021943.7	ENSCAFG00000016196.5
OG0014670	ENSMUSG00000071230.6	ENSCAFG00000030278.2
OG0014671	ENSMUSG00000021203.15	ENSCAFG00000017619.4
OG0014672	ENSMUSG00000036948.17	ENSCAFG00000030613.2
OG0014673	ENSMUSG00000047441.4, ENSMUSG00000115726.1	ENSCAFG00000023889.2
OG0014674	ENSMUSG00000044708.5	ENSCAFG00000029844.2
OG0014675	ENSMUSG00000044581.8	ENSCAFG00000023355.3, ENSCAFG00000043504.1, ENSCAFG00000024291.2
OG0014677	ENSMUSG00000051984.13	ENSCAFG00000009685.4
OG0014678	ENSMUSG00000031493.10	ENSCAFG00000024052.3
OG0014679	ENSMUSG00000004500.9	ENSCAFG00000002360.4
OG0014681	ENSMUSG00000029707.6	ENSCAFG00000001721.4
OG0014682	ENSMUSG00000041134.15	ENSCAFG00000031264.2
OG0014683	ENSMUSG00000079304.5	ENSCAFG00000025041.2
OG0014684	ENSMUSG00000040751.12	ENSCAFG00000012003.4
OG0014685	ENSMUSG00000024440.13	ENSCAFG00000006239.5
OG0014686	ENSMUSG00000047084.8	ENSCAFG00000012103.3
OG0014687	ENSMUSG00000041623.17	ENSCAFG00000004505.5
OG0014688	ENSMUSG00000109713.1	ENSCAFG00000014498.4
OG0014689	ENSMUSG00000048668.16	ENSCAFG00000015622.4
OG0014690	ENSMUSG00000085601.7	ENSCAFG00000029398.2
OG0014691	ENSMUSG00000040321.3	ENSCAFG00000029228.1
OG0014692	ENSMUSG00000031737.11	ENSCAFG00000009443.6
OG0014693	ENSMUSG00000027878.11	ENSCAFG00000010476.5
OG0014694	ENSMUSG00000035295.10	ENSCAFG00000020213.3
OG0014695	ENSMUSG00000039787.13	ENSCAFG00000020061.4
OG0014696	ENSMUSG00000028398.8	ENSCAFG00000029609.2
OG0014697	ENSMUSG00000046541.9	ENSCAFG00000004891.4
OG0014698	ENSMUSG00000020393.16	ENSCAFG00000011994.4
OG0014699	ENSMUSG00000068600.10, ENSMUSG00000068349.12	ENSCAFG00000029388.2, ENSCAFG00000031361.2
OG0014700	ENSMUSG00000039043.5	ENSCAFG00000012034.4
OG0014701	ENSMUSG00000029723.16	ENSCAFG00000014443.5
OG0014702	ENSMUSG00000038530.11	ENSCAFG00000029969.2
OG0014703	ENSMUSG00000104876.1	ENSCAFG00000011098.5
OG0014704	ENSMUSG00000031732.12	ENSCAFG00000020189.5
OG0014705	ENSMUSG00000020583.4	ENSCAFG00000003825.4
OG0014706	ENSMUSG00000054136.6	ENSCAFG00000000609.4
OG0014707	ENSMUSG00000044243.3	ENSCAFG00000023646.2
OG0014708	ENSMUSG00000031757.7	ENSCAFG00000009118.1
OG0014708	ENSMUSG00000031765.8	ENSCAFG00000045990.1
OG0014709	ENSMUSG00000079773.2, ENSMUSG00000095234.2, ENSMUSG00000094695.2	ENSCAFG00000048940.1
OG0014710	ENSMUSG00000079165.10	ENSCAFG00000014343.5
OG0014711	ENSMUSG00000029499.11	ENSCAFG00000006130.3
OG0014712	ENSMUSG00000001323.17	ENSCAFG00000029796.2
OG0014713	ENSMUSG00000005696.11	ENSCAFG00000029891.2
OG0014714	ENSMUSG00000032899.14	ENSCAFG00000013417.4
OG0014716	ENSMUSG00000025163.6	ENSCAFG00000029286.2
OG0014717	ENSMUSG00000039296.15, ENSMUSG00000029586.9	ENSCAFG00000032179.2, ENSCAFG00000030253.3
OG0014719	ENSMUSG00000038422.2	ENSCAFG00000003244.2
OG0014720	ENSMUSG00000049648.4	ENSCAFG00000002678.3, ENSCAFG00000002677.4
OG0014721	ENSMUSG00000028071.12	ENSCAFG00000023568.4
OG0014722	ENSMUSG00000031286.6	ENSCAFG00000018189.4
OG0014723	ENSMUSG00000052417.6	ENSCAFG00000001263.4
OG0014724	ENSMUSG00000028392.15	ENSCAFG00000003242.4
OG0014725	ENSMUSG00000046110.15	ENSCAFG00000013370.4
OG0014726	ENSMUSG00000105993.1, ENSMUSG00000078320.4, ENSMUSG00000068149.5	ENSCAFG00000029138.2
OG0014727	ENSMUSG00000004709.14	ENSCAFG00000012647.4
OG0014728	ENSMUSG00000040528.15	ENSCAFG00000011727.5
OG0014729	ENSMUSG00000037221.13	ENSCAFG00000014199.3
OG0014730	ENSMUSG00000038235.4	ENSCAFG00000012666.4
OG0014731	ENSMUSG00000090273.3	ENSCAFG00000024169.3
OG0014732	ENSMUSG00000057058.16	ENSCAFG00000016837.5
OG0014734	ENSMUSG00000029715.5	ENSCAFG00000014205.2
OG0014735	ENSMUSG00000017316.13	ENSCAFG00000014396.4
OG0014736	ENSMUSG00000031750.15	ENSCAFG00000020152.4
OG0014737	ENSMUSG00000087642.3	ENSCAFG00000018448.4
OG0014738	ENSMUSG00000026285.7	ENSCAFG00000013184.4
OG0014739	ENSMUSG00000028533.10	ENSCAFG00000028528.2
OG0014740	ENSMUSG00000026630.9	ENSCAFG00000032161.2
OG0014741	ENSMUSG00000047257.13, ENSMUSG00000049719.14	ENSCAFG00000013645.4
OG0014742	ENSMUSG00000032216.15	ENSCAFG00000015977.4
OG0014743	ENSMUSG00000029059.9	ENSCAFG00000019423.4
OG0014744	ENSMUSG00000095276.2	ENSCAFG00000031563.2
OG0014745	ENSMUSG00000015127.14	ENSCAFG00000019581.4
OG0014746	ENSMUSG00000049764.8	ENSCAFG00000013594.3
OG0014748	ENSMUSG00000068535.2, ENSMUSG00000062245.4, ENSMUSG00000060480.5	ENSCAFG00000041843.1
OG0014751	ENSMUSG00000073950.6	ENSCAFG00000042232.1
OG0014751	ENSMUSG00000073952.5, ENSMUSG00000073951.4	ENSCAFG00000042478.1, ENSCAFG00000028638.1
OG0014752	ENSMUSG00000033233.17	ENSCAFG00000009851.4
OG0014753	ENSMUSG00000073974.4	ENSCAFG00000024895.2
OG0014754	ENSMUSG00000086158.2	ENSCAFG00000046635.1
OG0014755	ENSMUSG00000068744.12	ENSCAFG00000019839.4
OG0014756	ENSMUSG00000020878.6	ENSCAFG00000030744.2
OG0014757	ENSMUSG00000024970.5	ENSCAFG00000015053.4
OG0014758	ENSMUSG00000019689.4	ENSCAFG00000047437.1
OG0014759	ENSMUSG00000116542.1, ENSMUSG00000053182.11	ENSCAFG00000029117.2
OG0014760	ENSMUSG00000058715.11	ENSCAFG00000012878.3
OG0014761	ENSMUSG00000060888.4, ENSMUSG00000073960.1, ENSMUSG00000078080.6	ENSCAFG00000006112.4
OG0014762	ENSMUSG00000049709.4	ENSCAFG00000006882.4
OG0014763	ENSMUSG00000029352.14	ENSCAFG00000011573.4
OG0014764	ENSMUSG00000066975.12	ENSCAFG00000011809.4
OG0014765	ENSMUSG00000045148.5, ENSMUSG00000068806.5	ENSCAFG00000030834.1
OG0014766	ENSMUSG00000073978.8, ENSMUSG00000073979.2	ENSCAFG00000049798.1, ENSCAFG00000047416.1
OG0014768	ENSMUSG00000029343.17	ENSCAFG00000011779.5
OG0014769	ENSMUSG00000063646.18	ENSCAFG00000015859.4
OG0014770	ENSMUSG00000005540.10	ENSCAFG00000030055.2
OG0014771	ENSMUSG00000032257.6	ENSCAFG00000013898.4
OG0014772	ENSMUSG00000039097.5	ENSCAFG00000002115.4
OG0014773	ENSMUSG00000019158.9	ENSCAFG00000004185.5
OG0014774	ENSMUSG00000026931.10	ENSCAFG00000011870.4
OG0014775	ENSMUSG00000028583.14, ENSMUSG00000096951.7	ENSCAFG00000016363.5
OG0014776	ENSMUSG00000061577.12	ENSCAFG00000008706.5
OG0014777	ENSMUSG00000075094.1, ENSMUSG00000068808.2	ENSCAFG00000008217.3, ENSCAFG00000043912.1
OG0014778	ENSMUSG00000041995.8	ENSCAFG00000030690.2
OG0014779	ENSMUSG00000050107.2	ENSCAFG00000019370.4
OG0014780	ENSMUSG00000110573.1	ENSCAFG00000034613.2
OG0014781	ENSMUSG00000029122.11	ENSCAFG00000015745.4
OG0014782	ENSMUSG00000039278.10	ENSCAFG00000015657.5
OG0014783	ENSMUSG00000022755.4	ENSCAFG00000009327.4
OG0014784	ENSMUSG00000050248.11	ENSCAFG00000015738.4
OG0014785	ENSMUSG00000020633.14	ENSCAFG00000003283.5
OG0014786	ENSMUSG00000029123.8	ENSCAFG00000015725.4
OG0014787	ENSMUSG00000001025.8	ENSCAFG00000017557.3
OG0014788	ENSMUSG00000030775.10	ENSCAFG00000030882.2
OG0014789	ENSMUSG00000014786.8	ENSCAFG00000020369.3
OG0014790	ENSMUSG00000091722.2	ENSCAFG00000004514.5
OG0014791	ENSMUSG00000029279.15	ENSCAFG00000020168.4
OG0014792	ENSMUSG00000103409.2	ENSCAFG00000010695.4
OG0014793	ENSMUSG00000062329.4	ENSCAFG00000015706.4
OG0014794	ENSMUSG00000095098.2	ENSCAFG00000013138.5
OG0014795	ENSMUSG00000086322.7	ENSCAFG00000047764.1
OG0014796	ENSMUSG00000024233.10	ENSCAFG00000003964.4
OG0014797	ENSMUSG00000030049.5	ENSCAFG00000003273.4
OG0014798	ENSMUSG00000040340.13	ENSCAFG00000018229.5
OG0014799	ENSMUSG00000064177.8	ENSCAFG00000005129.4
OG0014800	ENSMUSG00000073130.10	ENSCAFG00000030186.2
OG0014801	ENSMUSG00000029784.13	ENSCAFG00000001494.4
OG0014802	ENSMUSG00000034959.8	ENSCAFG00000004480.4
OG0014803	ENSMUSG00000074500.11	ENSCAFG00000030395.2
OG0014806	ENSMUSG00000068015.8	ENSCAFG00000004478.5
OG0014807	ENSMUSG00000031635.14	ENSCAFG00000008973.4
OG0014808	ENSMUSG00000059552.13	ENSCAFG00000016714.4
OG0014809	ENSMUSG00000059623.6	ENSCAFG00000032058.1, ENSCAFG00000023013.2
OG0014810	ENSMUSG00000050945.8	ENSCAFG00000004017.5
OG0014811	ENSMUSG00000046572.10	ENSCAFG00000015463.3
OG0014812	ENSMUSG00000024957.9	ENSCAFG00000014465.4
OG0014813	ENSMUSG00000056509.10	ENSCAFG00000048594.1, ENSCAFG00000046748.1
OG0014814	ENSMUSG00000115378.1	ENSCAFG00000041399.1
OG0014815	ENSMUSG00000074300.4	ENSCAFG00000031670.2
OG0014816	ENSMUSG00000056423.7	ENSCAFG00000014036.5
OG0014817	ENSMUSG00000074764.11	ENSCAFG00000005566.5
OG0014818	ENSMUSG00000038213.7	ENSCAFG00000015143.4
OG0014819	ENSMUSG00000033967.4	ENSCAFG00000002363.3
OG0014820	ENSMUSG00000089774.2	ENSCAFG00000045409.1, ENSCAFG00000009546.2
OG0014821	ENSMUSG00000078932.8	ENSCAFG00000010000.4
OG0014822	ENSMUSG00000054091.9	ENSCAFG00000044884.1, ENSCAFG00000012457.2
OG0014823	ENSMUSG00000066196.11	ENSCAFG00000029463.3
OG0014824	ENSMUSG00000022847.15	ENSCAFG00000012841.4
OG0014825	ENSMUSG00000021982.14	ENSCAFG00000004421.5
OG0014826	ENSMUSG00000079283.2	ENSCAFG00000032715.2
OG0014827	ENSMUSG00000015962.5	ENSCAFG00000043620.1
OG0014828	ENSMUSG00000056018.14, ENSMUSG00000025808.17	ENSCAFG00000003851.5
OG0014829	ENSMUSG00000032333.6	ENSCAFG00000017842.5
OG0014830	ENSMUSG00000021928.9	ENSCAFG00000004337.4
OG0014831	ENSMUSG00000024901.15	ENSCAFG00000012682.5
OG0014832	ENSMUSG00000054672.13, ENSMUSG00000025461.11	ENSCAFG00000013342.5
OG0014833	ENSMUSG00000038527.9	ENSCAFG00000014098.5
OG0014834	ENSMUSG00000045395.4, ENSMUSG00000062314.3, ENSMUSG00000056858.1	ENSCAFG00000007729.3
OG0014835	ENSMUSG00000008129.14	ENSCAFG00000042729.1, ENSCAFG00000016588.5
OG0014836	ENSMUSG00000103068.3, ENSMUSG00000026009.14	ENSCAFG00000012880.5
OG0014837	ENSMUSG00000053470.13	ENSCAFG00000007522.4
OG0014838	ENSMUSG00000060862.10	ENSCAFG00000014644.4
OG0014839	ENSMUSG00000106850.4, ENSMUSG00000024948.15	ENSCAFG00000014216.4
OG0014840	ENSMUSG00000036905.8	ENSCAFG00000032344.2
OG0014841	ENSMUSG00000071691.11	ENSCAFG00000012251.4
OG0014842	ENSMUSG00000047986.12	ENSCAFG00000016501.4
OG0014843	ENSMUSG00000038044.8	ENSCAFG00000004961.4
OG0014844	ENSMUSG00000053194.2	ENSCAFG00000004462.3
OG0014845	ENSMUSG00000017767.3	ENSCAFG00000009778.4
OG0014846	ENSMUSG00000017764.2	ENSCAFG00000009776.2
OG0014847	ENSMUSG00000027505.2	ENSCAFG00000011968.4
OG0014848	ENSMUSG00000072575.4	ENSCAFG00000005429.3
OG0014849	ENSMUSG00000089687.2	ENSCAFG00000011728.4
OG0014850	ENSMUSG00000032079.12	ENSCAFG00000013327.4
OG0014851	ENSMUSG00000019893.13	ENSCAFG00000000923.4
OG0014852	ENSMUSG00000039699.14	ENSCAFG00000014017.4
OG0014853	ENSMUSG00000026295.12	ENSCAFG00000011984.5
OG0014854	ENSMUSG00000032081.10	ENSCAFG00000013322.4
OG0014855	ENSMUSG00000118346.1	ENSCAFG00000015636.4
OG0014856	ENSMUSG00000044783.16	ENSCAFG00000011899.5
OG0014857	ENSMUSG00000047733.10	ENSCAFG00000013970.4
OG0014858	ENSMUSG00000030986.13	ENSCAFG00000012912.4
OG0014859	ENSMUSG00000022941.8	ENSCAFG00000009694.5
OG0014860	ENSMUSG00000026989.5	ENSCAFG00000009366.4
OG0014861	ENSMUSG00000039956.9	ENSCAFG00000008888.3
OG0014862	ENSMUSG00000030981.9	ENSCAFG00000012857.4
OG0014863	ENSMUSG00000039508.6	ENSCAFG00000000891.4
OG0014864	ENSMUSG00000047216.8	ENSCAFG00000000052.4
OG0014866	ENSMUSG00000062157.6	ENSCAFG00000028524.2
OG0014867	ENSMUSG00000036168.15	ENSCAFG00000023384.4
OG0014869	ENSMUSG00000038181.16	ENSCAFG00000004853.4
OG0014870	ENSMUSG00000055862.7	ENSCAFG00000019426.4
OG0014871	ENSMUSG00000027165.16	ENSCAFG00000006799.4
OG0014872	ENSMUSG00000051343.11	ENSCAFG00000008938.6
OG0014873	ENSMUSG00000026017.13	ENSCAFG00000012545.4
OG0014874	ENSMUSG00000049421.13	ENSCAFG00000029492.1
OG0014875	ENSMUSG00000044556.3	ENSCAFG00000030726.2
OG0014877	ENSMUSG00000010435.7, ENSMUSG00000031509.10	ENSCAFG00000031412.2
OG0014878	ENSMUSG00000044748.8	ENSCAFG00000025075.1
OG0014879	ENSMUSG00000062124.7, ENSMUSG00000044863.7	ENSCAFG00000006990.5
OG0014880	ENSMUSG00000068816.3	ENSCAFG00000029770.2, ENSCAFG00000032270.1
OG0014881	ENSMUSG00000030898.15	ENSCAFG00000006402.4
OG0014882	ENSMUSG00000024936.8	ENSCAFG00000013426.2
OG0014883	ENSMUSG00000078611.3	ENSCAFG00000006369.4
OG0014884	ENSMUSG00000051936.4	ENSCAFG00000003823.5
OG0014885	ENSMUSG00000049608.8	ENSCAFG00000010749.4
OG0014886	ENSMUSG00000029867.5	ENSCAFG00000029907.2
OG0014887	ENSMUSG00000028969.10	ENSCAFG00000004725.5
OG0014888	ENSMUSG00000047794.6	ENSCAFG00000030797.1, ENSCAFG00000029453.2
OG0014889	ENSMUSG00000068327.5	ENSCAFG00000008445.4
OG0014890	ENSMUSG00000049560.4	ENSCAFG00000006987.2, ENSCAFG00000006984.4
OG0014891	ENSMUSG00000063488.6	ENSCAFG00000030360.2, ENSCAFG00000004412.4
OG0014892	ENSMUSG00000090215.9, ENSMUSG00000056144.14	ENSCAFG00000025025.4
OG0014893	ENSMUSG00000099820.2, ENSMUSG00000102091.2	ENSCAFG00000043375.1
OG0014895	ENSMUSG00000043267.3	ENSCAFG00000024602.3
OG0014896	ENSMUSG00000050157.6	ENSCAFG00000014127.6
OG0014897	ENSMUSG00000050241.8, ENSMUSG00000030165.16	ENSCAFG00000013459.5
OG0014898	ENSMUSG00000020234.10	ENSCAFG00000019218.4
OG0014899	ENSMUSG00000028876.7	ENSCAFG00000043483.1
OG0014900	ENSMUSG00000042763.9	ENSCAFG00000003255.4
OG0014901	ENSMUSG00000064141.14	ENSCAFG00000032577.2
OG0015062	ENSMUSG00000047586.4	ENSCAFG00000005593.4
OG0015071	ENSMUSG00000091556.8	ENSCAFG00000018366.5
OG0015074	ENSMUSG00000030713.6	ENSCAFG00000002896.5
OG0015077	ENSMUSG00000046460.15	ENSCAFG00000042496.1
OG0015079	ENSMUSG00000023781.2	ENSCAFG00000016957.4
OG0015092	ENSMUSG00000060794.8	ENSCAFG00000001542.4
OG0015093	ENSMUSG00000052363.8	ENSCAFG00000012950.4
OG0015094	ENSMUSG00000031490.6	ENSCAFG00000006154.4
OG0015097	ENSMUSG00000048827.12	ENSCAFG00000020217.5
OG0015098	ENSMUSG00000029072.3	ENSCAFG00000019280.4
OG0015109	ENSMUSG00000020434.4	ENSCAFG00000023040.3
OG0015137	ENSMUSG00000016756.17	ENSCAFG00000029046.2
OG0015139	ENSMUSG00000109372.1	ENSCAFG00000042710.1
OG0015141	ENSMUSG00000000627.15	ENSCAFG00000008321.4
OG0015142	ENSMUSG00000035211.9	ENSCAFG00000005462.4
OG0015146	ENSMUSG00000046311.13	ENSCAFG00000030899.2
OG0015152	ENSMUSG00000024670.17	ENSCAFG00000016378.4
OG0015158	ENSMUSG00000031111.16	ENSCAFG00000018799.4
OG0015167	ENSMUSG00000029829.4	ENSCAFG00000004120.4
OG0015174	ENSMUSG00000053977.13	ENSCAFG00000007464.4
OG0015189	ENSMUSG00000029826.14	ENSCAFG00000004102.5
OG0015208	ENSMUSG00000040613.14	ENSCAFG00000013901.4
OG0015209	ENSMUSG00000079293.11	ENSCAFG00000013504.4
OG0015213	ENSMUSG00000017713.9	ENSCAFG00000014766.4
OG0015214	ENSMUSG00000050106.17	ENSCAFG00000005275.4
OG0015223	ENSMUSG00000070332.4	ENSCAFG00000004715.4
OG0015224	ENSMUSG00000028750.12	ENSCAFG00000044749.1
OG0015231	ENSMUSG00000038624.13	ENSCAFG00000000929.3
OG0015235	ENSMUSG00000030114.8	ENSCAFG00000028762.2
OG0015241	ENSMUSG00000044312.4	ENSCAFG00000023597.2
OG0015242	ENSMUSG00000042810.14	ENSCAFG00000004450.6
OG0015243	ENSMUSG00000051499.7	ENSCAFG00000004378.4
