Orthogroup	M_musculus.pep	X_tropicalis.pep
OG0010272	ENSMUSG00000033004.16	ENSXETG00000007462.1
OG0010273	ENSMUSG00000014349.7	ENSXETG00000021216.1
OG0010274	ENSMUSG00000036197.16	ENSXETG00000006406.1
OG0010275	ENSMUSG00000022126.6	ENSXETG00000008800.1
OG0010276	ENSMUSG00000055022.14	ENSXETG00000006601.1
OG0010277	ENSMUSG00000041642.18	ENSXETG00000013729.1
OG0010278	ENSMUSG00000033083.16	ENSXETG00000009105.1
OG0010279	ENSMUSG00000072294.5	ENSXETG00000020686.1
OG0010280	ENSMUSG00000022064.10	ENSXETG00000003369.1
OG0010281	ENSMUSG00000000120.6	ENSXETG00000017785.1
OG0010282	ENSMUSG00000033166.11	ENSXETG00000003494.1
OG0010283	ENSMUSG00000020873.15	ENSXETG00000018621.1
OG0010285	ENSMUSG00000020598.16	ENSXETG00000000696.1
OG0010286	ENSMUSG00000068732.5	ENSXETG00000008460.1
OG0010287	ENSMUSG00000027886.7	ENSXETG00000008207.1
OG0010288	ENSMUSG00000033214.10	ENSXETG00000011831.1
OG0010289	ENSMUSG00000045871.5	ENSXETG00000011835.1
OG0010290	ENSMUSG00000075478.3	ENSXETG00000011841.1
OG0010291	ENSMUSG00000030091.17	ENSXETG00000005571.1
OG0010292	ENSMUSG00000068739.13	ENSXETG00000007498.1
OG0010293	ENSMUSG00000022114.5	ENSXETG00000011849.1
OG0010294	ENSMUSG00000036295.5	ENSXETG00000000019.1
OG0010295	ENSMUSG00000022119.15	ENSXETG00000012017.1
OG0010296	ENSMUSG00000022120.4	ENSXETG00000006886.1
OG0010297	ENSMUSG00000001508.15	ENSXETG00000009277.1
OG0010298	ENSMUSG00000049530.6	ENSXETG00000007318.1
OG0010299	ENSMUSG00000026639.18	ENSXETG00000013217.1
OG0010300	ENSMUSG00000001627.12	ENSXETG00000018912.1
OG0010301	ENSMUSG00000009633.3	ENSXETG00000013199.1
OG0010302	ENSMUSG00000016194.14	ENSXETG00000013196.1
OG0010303	ENSMUSG00000029569.9	ENSXETG00000018443.1
OG0010304	ENSMUSG00000042742.7	ENSXETG00000017573.1
OG0010305	ENSMUSG00000063410.8	ENSXETG00000020367.1
OG0010306	ENSMUSG00000020921.6	ENSXETG00000008723.1
OG0010307	ENSMUSG00000029563.16	ENSXETG00000021386.1
OG0010308	ENSMUSG00000029553.10	ENSXETG00000019974.1
OG0010309	ENSMUSG00000003518.13	ENSXETG00000004505.1
OG0010310	ENSMUSG00000034382.14	ENSXETG00000013160.1
OG0010311	ENSMUSG00000000058.6	ENSXETG00000020212.1
OG0010312	ENSMUSG00000000561.14	ENSXETG00000020535.1
OG0010313	ENSMUSG00000007655.16	ENSXETG00000018943.1
OG0010314	ENSMUSG00000000563.17	ENSXETG00000019495.1
OG0010315	ENSMUSG00000034793.15	ENSXETG00000009508.1
OG0010316	ENSMUSG00000027905.15	ENSXETG00000020782.1
OG0010317	ENSMUSG00000009376.15	ENSXETG00000020057.1
OG0010318	ENSMUSG00000062127.11	ENSXETG00000018225.1
OG0010319	ENSMUSG00000020705.6	ENSXETG00000008815.1
OG0010320	ENSMUSG00000051212.8	ENSXETG00000000030.1
OG0010321	ENSMUSG00000041301.15	ENSXETG00000018089.1
OG0010322	ENSMUSG00000017417.14	ENSXETG00000018657.1
OG0010323	ENSMUSG00000029669.14	ENSXETG00000018222.1
OG0010325	ENSMUSG00000000197.8	ENSXETG00000002962.1
OG0010326	ENSMUSG00000047085.14	ENSXETG00000011057.1
OG0010327	ENSMUSG00000032925.16	ENSXETG00000002915.1
OG0010328	ENSMUSG00000032913.13	ENSXETG00000018932.1
OG0010329	ENSMUSG00000035805.13	ENSXETG00000011509.1
OG0010330	ENSMUSG00000015365.15	ENSXETG00000011180.1
OG0010331	ENSMUSG00000008140.18	ENSXETG00000013929.1
OG0010332	ENSMUSG00000058441.7	ENSXETG00000011086.1
OG0010333	ENSMUSG00000047343.4	ENSXETG00000002582.1
OG0010334	ENSMUSG00000027848.12	ENSXETG00000003367.1
OG0010335	ENSMUSG00000035757.16	ENSXETG00000010958.1
OG0010337	ENSMUSG00000051786.15	ENSXETG00000016793.1
OG0010338	ENSMUSG00000062906.12	ENSXETG00000016661.1
OG0010339	ENSMUSG00000007379.15	ENSXETG00000008391.1
OG0010340	ENSMUSG00000040459.11	ENSXETG00000001867.1
OG0010341	ENSMUSG00000070385.12	ENSXETG00000011215.1
OG0010342	ENSMUSG00000003190.12	ENSXETG00000014768.1
OG0010343	ENSMUSG00000045969.8	ENSXETG00000012459.1
OG0010344	ENSMUSG00000031511.15	ENSXETG00000012159.1
OG0010345	ENSMUSG00000036606.17	ENSXETG00000018669.1
OG0010346	ENSMUSG00000038260.10	ENSXETG00000006562.1
OG0010347	ENSMUSG00000039841.14	ENSXETG00000017406.1
OG0010348	ENSMUSG00000039904.9	ENSXETG00000020948.1
OG0010349	ENSMUSG00000027857.10	ENSXETG00000016092.1
OG0010350	ENSMUSG00000029679.7	ENSXETG00000018513.1
OG0010352	ENSMUSG00000031443.7	ENSXETG00000004996.1
OG0010353	ENSMUSG00000031444.16	ENSXETG00000004984.1
OG0010354	ENSMUSG00000031445.5	ENSXETG00000004951.1
OG0010355	ENSMUSG00000041782.14	ENSXETG00000011382.1
OG0010356	ENSMUSG00000026418.16	ENSXETG00000011405.1
OG0010357	ENSMUSG00000031447.7	ENSXETG00000004261.1
OG0010358	ENSMUSG00000038515.10	ENSXETG00000004232.1
OG0010359	ENSMUSG00000009418.16	ENSXETG00000015247.1
OG0010360	ENSMUSG00000038457.17	ENSXETG00000010357.1
OG0010361	ENSMUSG00000019539.11	ENSXETG00000013960.1
OG0010362	ENSMUSG00000007837.11	ENSXETG00000013981.1
OG0010363	ENSMUSG00000041926.15	ENSXETG00000006644.1
OG0010364	ENSMUSG00000068748.7	ENSXETG00000017334.1
OG0010365	ENSMUSG00000003184.15	ENSXETG00000014073.1, ENSXETG00000014331.1
OG0010366	ENSMUSG00000038366.15	ENSXETG00000020823.1
OG0010367	ENSMUSG00000026424.8	ENSXETG00000012012.1
OG0010368	ENSMUSG00000029672.16	ENSXETG00000020659.1
OG0010369	ENSMUSG00000070336.3	ENSXETG00000019975.1
OG0010370	ENSMUSG00000090336.5	ENSXETG00000020490.1
OG0010371	ENSMUSG00000038416.15	ENSXETG00000000419.1
OG0010372	ENSMUSG00000035891.16	ENSXETG00000006768.1
OG0010373	ENSMUSG00000035900.18	ENSXETG00000007077.1
OG0010374	ENSMUSG00000056260.15	ENSXETG00000003620.1
OG0010375	ENSMUSG00000047710.8	ENSXETG00000000847.1
OG0010376	ENSMUSG00000026459.5	ENSXETG00000003901.1
OG0010377	ENSMUSG00000003227.4	ENSXETG00000003554.1
OG0010378	ENSMUSG00000045790.10	ENSXETG00000018726.1
OG0010379	ENSMUSG00000029169.11	ENSXETG00000002329.1
OG0010380	ENSMUSG00000062580.9	ENSXETG00000003683.1
OG0010381	ENSMUSG00000029167.13	ENSXETG00000002394.1
OG0010382	ENSMUSG00000048096.7	ENSXETG00000003705.1
OG0010383	ENSMUSG00000041889.7	ENSXETG00000003712.1
OG0010384	ENSMUSG00000023945.7	ENSXETG00000006217.1
OG0010385	ENSMUSG00000042229.9	ENSXETG00000004349.1
OG0010386	ENSMUSG00000057363.12	ENSXETG00000006275.1
OG0010387	ENSMUSG00000026051.8	ENSXETG00000006323.1
OG0010388	ENSMUSG00000070939.9	ENSXETG00000000277.1
OG0010389	ENSMUSG00000026116.11	ENSXETG00000019350.1
OG0010390	ENSMUSG00000074647.3	ENSXETG00000011265.1
OG0010391	ENSMUSG00000015880.13	ENSXETG00000015282.1
OG0010392	ENSMUSG00000038259.4	ENSXETG00000011218.1
OG0010393	ENSMUSG00000038241.16	ENSXETG00000005136.1
OG0010394	ENSMUSG00000015879.8	ENSXETG00000010745.1
OG0010395	ENSMUSG00000025324.8	ENSXETG00000018461.1
OG0010396	ENSMUSG00000055078.7	ENSXETG00000019898.1
OG0010397	ENSMUSG00000074643.12	ENSXETG00000008739.1
OG0010399	ENSMUSG00000048721.2	ENSXETG00000008711.1
OG0010400	ENSMUSG00000027652.15	ENSXETG00000015843.1
OG0010401	ENSMUSG00000060090.16	ENSXETG00000003512.1
OG0010402	ENSMUSG00000001518.12	ENSXETG00000005509.1
OG0010403	ENSMUSG00000057133.14	ENSXETG00000016253.1
OG0010404	ENSMUSG00000064247.14	ENSXETG00000003657.1
OG0010405	ENSMUSG00000033434.15	ENSXETG00000003682.1
OG0010406	ENSMUSG00000001517.14	ENSXETG00000018716.1
OG0010407	ENSMUSG00000074628.9	ENSXETG00000006532.1
OG0010408	ENSMUSG00000055485.6	ENSXETG00000006486.1
OG0010410	ENSMUSG00000030347.6	ENSXETG00000018334.1
OG0010413	ENSMUSG00000030352.15	ENSXETG00000004673.1
OG0010414	ENSMUSG00000049107.13	ENSXETG00000017138.1
OG0010416	ENSMUSG00000030342.8	ENSXETG00000020356.1
OG0010417	ENSMUSG00000025333.10	ENSXETG00000020142.1
OG0010419	ENSMUSG00000031355.16	ENSXETG00000020615.1
OG0010420	ENSMUSG00000049176.16	ENSXETG00000020550.1
OG0010421	ENSMUSG00000030199.16	ENSXETG00000003409.1
OG0010422	ENSMUSG00000038324.13	ENSXETG00000010050.1
OG0010423	ENSMUSG00000040621.14	ENSXETG00000020684.1
OG0010424	ENSMUSG00000047757.17	ENSXETG00000007359.1
OG0010425	ENSMUSG00000061778.10	ENSXETG00000015802.1
OG0010426	ENSMUSG00000027488.12	ENSXETG00000015719.1
OG0010427	ENSMUSG00000022383.13	ENSXETG00000001958.1
OG0010428	ENSMUSG00000016541.10	ENSXETG00000006126.1
OG0010429	ENSMUSG00000034243.17	ENSXETG00000016967.1
OG0010431	ENSMUSG00000022431.3	ENSXETG00000018937.1
OG0010432	ENSMUSG00000022432.7	ENSXETG00000017455.1
OG0010433	ENSMUSG00000016624.15	ENSXETG00000014772.1
OG0010434	ENSMUSG00000015405.15	ENSXETG00000015181.1
OG0010436	ENSMUSG00000038383.16	ENSXETG00000021358.1
OG0010437	ENSMUSG00000038369.14	ENSXETG00000021123.1
OG0010438	ENSMUSG00000027603.15	ENSXETG00000010501.1
OG0010439	ENSMUSG00000062175.13	ENSXETG00000002653.1
OG0010440	ENSMUSG00000031357.3	ENSXETG00000003431.1
OG0010441	ENSMUSG00000078938.9	ENSXETG00000011155.1
OG0010442	ENSMUSG00000016763.15	ENSXETG00000005814.1
OG0010443	ENSMUSG00000059493.13	ENSXETG00000003942.1
OG0010444	ENSMUSG00000031292.14	ENSXETG00000011709.1
OG0010445	ENSMUSG00000031293.13	ENSXETG00000011989.1
OG0010446	ENSMUSG00000052539.15	ENSXETG00000019575.1
OG0010447	ENSMUSG00000027655.14	ENSXETG00000017747.1
OG0010448	ENSMUSG00000031298.15	ENSXETG00000020143.1
OG0010449	ENSMUSG00000037754.13	ENSXETG00000021281.1
OG0010450	ENSMUSG00000061601.15	ENSXETG00000017254.1
OG0010451	ENSMUSG00000037771.11	ENSXETG00000020827.1
OG0010452	ENSMUSG00000063531.7	ENSXETG00000013547.1
OG0010453	ENSMUSG00000040990.17	ENSXETG00000001793.1
OG0010454	ENSMUSG00000028883.17	ENSXETG00000010715.1
OG0010457	ENSMUSG00000016995.17	ENSXETG00000011167.1
OG0010458	ENSMUSG00000040164.3	ENSXETG00000011150.1
OG0010459	ENSMUSG00000047485.6	ENSXETG00000017311.1
OG0010460	ENSMUSG00000041476.12	ENSXETG00000020465.1
OG0010461	ENSMUSG00000046873.18	ENSXETG00000017209.1
OG0010462	ENSMUSG00000026669.14	ENSXETG00000005189.1
OG0010463	ENSMUSG00000057457.11	ENSXETG00000020025.1
OG0010464	ENSMUSG00000025289.15	ENSXETG00000011975.1
OG0010465	ENSMUSG00000027656.7	ENSXETG00000011302.1
OG0010466	ENSMUSG00000043929.16	ENSXETG00000006197.1
OG0010467	ENSMUSG00000017707.9	ENSXETG00000008641.1
OG0010468	ENSMUSG00000017679.16	ENSXETG00000008979.1
OG0010469	ENSMUSG00000078949.2	ENSXETG00000009085.1
OG0010470	ENSMUSG00000048486.6	ENSXETG00000009133.1
OG0010471	ENSMUSG00000027670.4	ENSXETG00000009290.1
OG0010472	ENSMUSG00000018459.15	ENSXETG00000020626.1
OG0010473	ENSMUSG00000040250.14	ENSXETG00000015286.1
OG0010474	ENSMUSG00000027661.4	ENSXETG00000010966.1
OG0010475	ENSMUSG00000040242.14	ENSXETG00000015990.1
OG0010476	ENSMUSG00000017897.18	ENSXETG00000015551.1
OG0010477	ENSMUSG00000035277.15	ENSXETG00000010754.1
OG0010478	ENSMUSG00000030291.12	ENSXETG00000015106.1
OG0010479	ENSMUSG00000045103.19	ENSXETG00000010984.1
OG0010480	ENSMUSG00000035476.9	ENSXETG00000009246.1
OG0010481	ENSMUSG00000027678.17	ENSXETG00000019144.1
OG0010482	ENSMUSG00000025058.4	ENSXETG00000003362.1
OG0010483	ENSMUSG00000025056.4	ENSXETG00000010700.1
OG0010484	ENSMUSG00000006800.14	ENSXETG00000010235.1
OG0010485	ENSMUSG00000015342.6	ENSXETG00000003400.1
OG0010486	ENSMUSG00000015340.10	ENSXETG00000003432.1
OG0010487	ENSMUSG00000090084.7	ENSXETG00000002251.1
OG0010488	ENSMUSG00000031007.2	ENSXETG00000010377.1
OG0010489	ENSMUSG00000002718.14	ENSXETG00000007790.1
OG0010490	ENSMUSG00000064127.13	ENSXETG00000010289.1
OG0010491	ENSMUSG00000017929.13	ENSXETG00000000004.1
OG0010492	ENSMUSG00000040003.18	ENSXETG00000021223.1
OG0010493	ENSMUSG00000047030.15	ENSXETG00000019009.1
OG0010494	ENSMUSG00000039987.15	ENSXETG00000019779.1
OG0010495	ENSMUSG00000006418.17	ENSXETG00000019014.1
OG0010496	ENSMUSG00000051228.5	ENSXETG00000010605.1
OG0010497	ENSMUSG00000045435.9	ENSXETG00000019423.1
OG0010498	ENSMUSG00000028771.13	ENSXETG00000017003.1
OG0010499	ENSMUSG00000090213.1	ENSXETG00000019836.1
OG0010500	ENSMUSG00000027525.18	ENSXETG00000001527.1
OG0010501	ENSMUSG00000049999.4	ENSXETG00000001493.1
OG0010502	ENSMUSG00000070476.10	ENSXETG00000001484.1
OG0010503	ENSMUSG00000039155.15	ENSXETG00000001328.1, ENSXETG00000002620.1
OG0010504	ENSMUSG00000039108.14	ENSXETG00000001841.1
OG0010505	ENSMUSG00000039086.9	ENSXETG00000001905.1
OG0010506	ENSMUSG00000039041.15, ENSMUSG00000042165.8	ENSXETG00000001978.1
OG0010508	ENSMUSG00000000374.8	ENSXETG00000002133.1
OG0010509	ENSMUSG00000001211.15	ENSXETG00000002073.1
OG0010510	ENSMUSG00000002076.12	ENSXETG00000003434.1
OG0010512	ENSMUSG00000038990.14	ENSXETG00000002726.1
OG0010513	ENSMUSG00000038980.1	ENSXETG00000002745.1
OG0010514	ENSMUSG00000038963.15	ENSXETG00000003312.1
OG0010517	ENSMUSG00000041119.12	ENSXETG00000020480.1
OG0010518	ENSMUSG00000024033.10	ENSXETG00000011836.1
OG0010519	ENSMUSG00000024034.13	ENSXETG00000011609.1
OG0010520	ENSMUSG00000024030.7	ENSXETG00000011804.1
OG0010521	ENSMUSG00000038914.15	ENSXETG00000002572.1
OG0010522	ENSMUSG00000046962.16	ENSXETG00000007099.1
OG0010523	ENSMUSG00000023393.15	ENSXETG00000005097.1
OG0010524	ENSMUSG00000038840.7	ENSXETG00000015707.1
OG0010525	ENSMUSG00000005251.15	ENSXETG00000007278.1
OG0010526	ENSMUSG00000027575.19	ENSXETG00000014912.1
OG0010527	ENSMUSG00000002997.15	ENSXETG00000018387.1
OG0010528	ENSMUSG00000022938.8	ENSXETG00000012485.1
OG0010529	ENSMUSG00000040605.7	ENSXETG00000012490.1
OG0010530	ENSMUSG00000020659.16	ENSXETG00000017188.1
OG0010532	ENSMUSG00000023147.17	ENSXETG00000012908.1
OG0010533	ENSMUSG00000020664.10	ENSXETG00000010265.1
OG0010534	ENSMUSG00000022895.16	ENSXETG00000013232.1
OG0010535	ENSMUSG00000046470.5	ENSXETG00000015669.1
OG0010536	ENSMUSG00000002900.16	ENSXETG00000010572.1
OG0010537	ENSMUSG00000040732.20	ENSXETG00000013267.1
OG0010538	ENSMUSG00000062609.14	ENSXETG00000013313.1
OG0010539	ENSMUSG00000043301.16	ENSXETG00000008857.1
OG0010540	ENSMUSG00000022897.15	ENSXETG00000013334.1
OG0010541	ENSMUSG00000022898.13	ENSXETG00000013408.1
OG0010542	ENSMUSG00000022940.17	ENSXETG00000013478.1
OG0010543	ENSMUSG00000040820.16	ENSXETG00000013496.1
OG0010544	ENSMUSG00000062713.8	ENSXETG00000013507.1
OG0010545	ENSMUSG00000022945.12	ENSXETG00000013519.1
OG0010547	ENSMUSG00000022629.17	ENSXETG00000009443.1
OG0010548	ENSMUSG00000039456.10	ENSXETG00000013570.1
OG0010549	ENSMUSG00000022951.16	ENSXETG00000009588.1
OG0010550	ENSMUSG00000039639.7	ENSXETG00000009572.1
OG0010552	ENSMUSG00000039672.12	ENSXETG00000016550.1
OG0010553	ENSMUSG00000116930.1, ENSMUSG00000039680.10	ENSXETG00000009550.1
OG0010554	ENSMUSG00000022386.12	ENSXETG00000008546.1
OG0010555	ENSMUSG00000029203.16	ENSXETG00000004483.1
OG0010556	ENSMUSG00000031517.8	ENSXETG00000000978.1
OG0010557	ENSMUSG00000037795.14	ENSXETG00000006235.1
OG0010558	ENSMUSG00000029204.7	ENSXETG00000006272.1
OG0010559	ENSMUSG00000070780.11	ENSXETG00000006339.1
OG0010560	ENSMUSG00000038193.4	ENSXETG00000001113.1
OG0010561	ENSMUSG00000039851.11	ENSXETG00000009801.1
OG0010562	ENSMUSG00000022972.10	ENSXETG00000004239.1
OG0010563	ENSMUSG00000002064.10	ENSXETG00000012966.1
OG0010564	ENSMUSG00000039903.17	ENSXETG00000004281.1
OG0010565	ENSMUSG00000022978.11	ENSXETG00000005411.1
OG0010566	ENSMUSG00000037593.12	ENSXETG00000013169.1
OG0010567	ENSMUSG00000012520.10	ENSXETG00000012465.1
OG0010568	ENSMUSG00000022983.16	ENSXETG00000005503.1
OG0010569	ENSMUSG00000037720.16	ENSXETG00000003195.1
OG0010570	ENSMUSG00000022982.10	ENSXETG00000005988.1
OG0010571	ENSMUSG00000092060.4	ENSXETG00000001413.1
OG0010572	ENSMUSG00000025610.7	ENSXETG00000014752.1
OG0010573	ENSMUSG00000068082.12	ENSXETG00000001915.1
OG0010574	ENSMUSG00000037653.7	ENSXETG00000001918.1
OG0010575	ENSMUSG00000052299.9	ENSXETG00000015667.1
OG0010576	ENSMUSG00000029228.15	ENSXETG00000020249.1
OG0010577	ENSMUSG00000022894.6	ENSXETG00000016426.1
OG0010578	ENSMUSG00000022893.14	ENSXETG00000016542.1
OG0010579	ENSMUSG00000029231.15	ENSXETG00000015339.1
OG0010580	ENSMUSG00000005672.12	ENSXETG00000010961.1
OG0010581	ENSMUSG00000062960.10	ENSXETG00000007356.1
OG0010582	ENSMUSG00000022857.13	ENSXETG00000003468.1
OG0010583	ENSMUSG00000022860.15	ENSXETG00000003647.1
OG0010584	ENSMUSG00000022883.11	ENSXETG00000006089.1
OG0010585	ENSMUSG00000022707.16	ENSXETG00000005391.1
OG0010586	ENSMUSG00000091243.2	ENSXETG00000005247.1
OG0010587	ENSMUSG00000004843.7	ENSXETG00000005184.1
OG0010588	ENSMUSG00000004842.18	ENSXETG00000005145.1
OG0010589	ENSMUSG00000050783.5	ENSXETG00000005141.1
OG0010590	ENSMUSG00000039530.17	ENSXETG00000004654.1
OG0010591	ENSMUSG00000039478.15	ENSXETG00000004702.1
OG0010592	ENSMUSG00000049908.6	ENSXETG00000011499.1
OG0010593	ENSMUSG00000057123.14	ENSXETG00000011518.1
OG0010594	ENSMUSG00000039431.16	ENSXETG00000004927.1
OG0010596	ENSMUSG00000034189.5	ENSXETG00000002242.1
OG0010597	ENSMUSG00000031831.6	ENSXETG00000013378.1
OG0010598	ENSMUSG00000033249.10	ENSXETG00000013321.1
OG0010599	ENSMUSG00000031887.13	ENSXETG00000013225.1
OG0010600	ENSMUSG00000000544.14	ENSXETG00000015411.1
OG0010601	ENSMUSG00000069920.10	ENSXETG00000019193.1
OG0010602	ENSMUSG00000026564.9	ENSXETG00000001829.1
OG0010603	ENSMUSG00000026565.18	ENSXETG00000015747.1
OG0010604	ENSMUSG00000005763.15	ENSXETG00000016789.1
OG0010605	ENSMUSG00000026568.6	ENSXETG00000006740.1
OG0010606	ENSMUSG00000031594.9	ENSXETG00000005217.1
OG0010607	ENSMUSG00000022723.16	ENSXETG00000003803.1
OG0010608	ENSMUSG00000022722.18	ENSXETG00000003831.1
OG0010609	ENSMUSG00000047854.5	ENSXETG00000003983.1
OG0010610	ENSMUSG00000059920.9	ENSXETG00000005119.1
OG0010611	ENSMUSG00000079057.4, ENSMUSG00000031640.11	ENSXETG00000012317.1
OG0010613	ENSMUSG00000031639.12	ENSXETG00000001419.1
OG0010614	ENSMUSG00000033157.17	ENSXETG00000012546.1
OG0010615	ENSMUSG00000087141.1	ENSXETG00000012542.1
OG0010616	ENSMUSG00000022656.15	ENSXETG00000012540.1
OG0010617	ENSMUSG00000033031.13	ENSXETG00000006158.1
OG0010618	ENSMUSG00000038291.16	ENSXETG00000002115.1
OG0010619	ENSMUSG00000031631.15	ENSXETG00000002707.1
OG0010620	ENSMUSG00000031629.14	ENSXETG00000000170.1
OG0010621	ENSMUSG00000038173.15	ENSXETG00000000234.1
OG0010622	ENSMUSG00000038143.16	ENSXETG00000000248.1
OG0010623	ENSMUSG00000038069.6	ENSXETG00000000455.1
OG0010624	ENSMUSG00000032965.11	ENSXETG00000005965.1
OG0010625	ENSMUSG00000031563.8	ENSXETG00000000519.1
OG0010626	ENSMUSG00000022641.15	ENSXETG00000005902.1
OG0010627	ENSMUSG00000022637.11	ENSXETG00000005501.1
OG0010628	ENSMUSG00000039396.11	ENSXETG00000000846.1
OG0010629	ENSMUSG00000031520.6	ENSXETG00000000859.1
OG0010630	ENSMUSG00000039375.16	ENSXETG00000000922.1
OG0010631	ENSMUSG00000064310.10	ENSXETG00000004465.1
OG0010632	ENSMUSG00000035356.17	ENSXETG00000004231.1
OG0010633	ENSMUSG00000064325.4	ENSXETG00000018578.1
OG0010634	ENSMUSG00000022752.9	ENSXETG00000015474.1
OG0010635	ENSMUSG00000022751.9	ENSXETG00000016416.1
OG0010636	ENSMUSG00000038250.9	ENSXETG00000012630.1
OG0010637	ENSMUSG00000035107.13	ENSXETG00000018957.1
OG0010638	ENSMUSG00000037940.17	ENSXETG00000012755.1
OG0010639	ENSMUSG00000068196.5	ENSXETG00000019788.1
OG0010640	ENSMUSG00000022747.17	ENSXETG00000017004.1
OG0010641	ENSMUSG00000033222.16	ENSXETG00000008692.1
OG0010642	ENSMUSG00000047747.10	ENSXETG00000012862.1
OG0010643	ENSMUSG00000040843.10	ENSXETG00000021212.1
OG0010644	ENSMUSG00000031709.15	ENSXETG00000012921.1
OG0010645	ENSMUSG00000026574.5	ENSXETG00000004171.1
OG0010646	ENSMUSG00000026576.12	ENSXETG00000004220.1
OG0010647	ENSMUSG00000026575.15	ENSXETG00000004236.1
OG0010648	ENSMUSG00000061143.15	ENSXETG00000012990.1
OG0010649	ENSMUSG00000026577.13	ENSXETG00000004301.1
OG0010650	ENSMUSG00000037111.9	ENSXETG00000013010.1
OG0010651	ENSMUSG00000027739.9	ENSXETG00000013021.1
OG0010652	ENSMUSG00000026579.8	ENSXETG00000004403.1
OG0010653	ENSMUSG00000037892.13	ENSXETG00000013624.1
OG0010654	ENSMUSG00000022663.3	ENSXETG00000004769.1
OG0010655	ENSMUSG00000022665.15	ENSXETG00000004813.1
OG0010656	ENSMUSG00000048100.13	ENSXETG00000004871.1
OG0010657	ENSMUSG00000036437.6	ENSXETG00000007518.1
OG0010658	ENSMUSG00000022687.12	ENSXETG00000003941.1
OG0010659	ENSMUSG00000022900.14	ENSXETG00000011116.1
OG0010660	ENSMUSG00000036292.14	ENSXETG00000004980.1
OG0010661	ENSMUSG00000022704.16	ENSXETG00000015103.1
OG0010662	ENSMUSG00000027804.13	ENSXETG00000005273.1
OG0010663	ENSMUSG00000036304.14	ENSXETG00000015019.1
OG0010664	ENSMUSG00000022708.16	ENSXETG00000015138.1
OG0010665	ENSMUSG00000047261.9	ENSXETG00000015177.1
OG0010666	ENSMUSG00000049436.5	ENSXETG00000010859.1
OG0010667	ENSMUSG00000022799.4	ENSXETG00000010849.1
OG0010668	ENSMUSG00000022793.17	ENSXETG00000010796.1
OG0010669	ENSMUSG00000036615.6	ENSXETG00000006058.1
OG0010670	ENSMUSG00000027793.6	ENSXETG00000006073.1
OG0010671	ENSMUSG00000036580.15	ENSXETG00000006138.1
OG0010672	ENSMUSG00000028020.16	ENSXETG00000012363.1
OG0010673	ENSMUSG00000028019.9	ENSXETG00000012412.1
OG0010674	ENSMUSG00000033970.15	ENSXETG00000001331.1
OG0010675	ENSMUSG00000033910.13	ENSXETG00000001141.1
OG0010676	ENSMUSG00000034021.15	ENSXETG00000003061.1
OG0010677	ENSMUSG00000028003.6	ENSXETG00000001213.1
OG0010678	ENSMUSG00000033860.13	ENSXETG00000001286.1
OG0010679	ENSMUSG00000028001.16	ENSXETG00000001321.1
OG0010680	ENSMUSG00000041147.10	ENSXETG00000000988.1
OG0010681	ENSMUSG00000033831.5	ENSXETG00000001334.1
OG0010682	ENSMUSG00000027998.11	ENSXETG00000001364.1
OG0010683	ENSMUSG00000102692.1	ENSXETG00000001549.1
OG0010684	ENSMUSG00000027996.13	ENSXETG00000001680.1
OG0010685	ENSMUSG00000051950.10	ENSXETG00000017288.1
OG0010686	ENSMUSG00000060063.9	ENSXETG00000002218.1
OG0010687	ENSMUSG00000028085.12	ENSXETG00000002141.1
OG0010688	ENSMUSG00000051000.17	ENSXETG00000002910.1
OG0010689	ENSMUSG00000028082.14	ENSXETG00000002934.1
OG0010690	ENSMUSG00000001687.15	ENSXETG00000002293.1
OG0010691	ENSMUSG00000041313.14	ENSXETG00000021346.1
OG0010692	ENSMUSG00000029650.10	ENSXETG00000018078.1
OG0010693	ENSMUSG00000037148.8	ENSXETG00000002187.1
OG0010694	ENSMUSG00000037134.17	ENSXETG00000002299.1
OG0010695	ENSMUSG00000035164.8	ENSXETG00000012332.1
OG0010696	ENSMUSG00000031617.16	ENSXETG00000010132.1
OG0010697	ENSMUSG00000037101.16	ENSXETG00000010153.1
OG0010698	ENSMUSG00000000365.9	ENSXETG00000005610.1
OG0010700	ENSMUSG00000049940.7	ENSXETG00000013858.1
OG0010701	ENSMUSG00000079184.10	ENSXETG00000006270.1
OG0010702	ENSMUSG00000021938.12	ENSXETG00000006280.1
OG0010704	ENSMUSG00000021945.9	ENSXETG00000006315.1
OG0010705	ENSMUSG00000021947.11	ENSXETG00000006433.1
OG0010706	ENSMUSG00000046743.6	ENSXETG00000014138.1
OG0010707	ENSMUSG00000050222.11	ENSXETG00000006607.1
OG0010708	ENSMUSG00000044864.16	ENSXETG00000014148.1
OG0010709	ENSMUSG00000027722.14	ENSXETG00000014220.1
OG0010710	ENSMUSG00000051444.9	ENSXETG00000014387.1
OG0010711	ENSMUSG00000027719.15	ENSXETG00000014484.1
