M_musculus.pep,P_Mucros.pep
ENSMUSG00000030062,XP_015677586.1
ENSMUSG00000019856,XP_015684566.1
ENSMUSG00000038594,XP_015684607.1
ENSMUSG00000019891,XP_015680538.1
ENSMUSG00000049641,XP_015680536.1
ENSMUSG00000019900,XP_029142510.1
ENSMUSG00000033182,XP_015687039.1
ENSMUSG00000033174,XP_015687038.1
ENSMUSG00000030083,XP_015687042.1
ENSMUSG00000002870,XP_015687040.1
ENSMUSG00000019779,XP_015677057.1
ENSMUSG00000002871,XP_015687036.1
ENSMUSG00000044499,XP_015682557.1
ENSMUSG00000069662,XP_015678376.1
ENSMUSG00000038151,XP_015677884.1
ENSMUSG00000034430,XP_015678579.2
ENSMUSG00000034456,XP_015680449.1
ENSMUSG00000038214,XP_015672374.1
ENSMUSG00000019802,XP_015676608.1
ENSMUSG00000034203,XP_015680451.1
ENSMUSG00000038280,XP_015676606.1
ENSMUSG00000030094,XP_015680448.1
ENSMUSG00000071324,XP_015676803.1
ENSMUSG00000038332,XP_015676804.1
ENSMUSG00000005893,XP_015679581.1
ENSMUSG00000038417,XP_015687595.1
ENSMUSG00000014551,XP_015684947.1
ENSMUSG00000019831,XP_015682667.1
ENSMUSG00000038446,XP_015682822.1
ENSMUSG00000030104,XP_015683762.1
ENSMUSG00000063428,XP_015674480.1
ENSMUSG00000019834,XP_015674481.1
ENSMUSG00000019838,XP_015671121.1
ENSMUSG00000034648,XP_015676393.1
ENSMUSG00000013736,XP_015675347.1
ENSMUSG00000062074,XP_029139904.1
ENSMUSG00000032540,XP_015678799.1
ENSMUSG00000094985,XP_015667260.1
ENSMUSG00000046603,XP_015667488.1
ENSMUSG00000079259,XP_015668016.1
ENSMUSG00000056167,XP_015667600.1
ENSMUSG00000032434,XP_015667907.1
ENSMUSG00000041012,XP_015667912.1
ENSMUSG00000040875,XP_029139263.1
ENSMUSG00000030074,XP_029141651.1
ENSMUSG00000032440,XP_015667908.1
ENSMUSG00000039285,XP_015667198.1
ENSMUSG00000032446,XP_015667180.1
ENSMUSG00000030064,XP_015677217.1
ENSMUSG00000035199,XP_015687249.1
ENSMUSG00000030059,XP_029143098.1
ENSMUSG00000042761,XP_015680702.1
ENSMUSG00000033419,XP_015680703.1
ENSMUSG00000035245,XP_029143095.1
ENSMUSG00000033491,XP_015679819.1
ENSMUSG00000030031,XP_015680866.1
ENSMUSG00000032415,XP_015687569.1
ENSMUSG00000021751,XP_029141935.1
ENSMUSG00000032263,XP_015672296.1
ENSMUSG00000038379,XP_015672295.1
ENSMUSG00000032262,XP_015672297.1
ENSMUSG00000032251,XP_015677223.1
ENSMUSG00000043289,XP_029141017.1
ENSMUSG00000032602,XP_015677385.1
ENSMUSG00000064145,XP_015677384.1
ENSMUSG00000006675,XP_015677372.1
ENSMUSG00000066357,XP_015677371.1
ENSMUSG00000019039,XP_015677377.1
ENSMUSG00000032332,XP_029140273.1
ENSMUSG00000006673,XP_015677381.1
ENSMUSG00000019868,XP_015670788.1
ENSMUSG00000039116,XP_015670796.1
ENSMUSG00000015501,XP_015670789.1
ENSMUSG00000019808,XP_015670797.1
ENSMUSG00000019809,XP_015670792.1
ENSMUSG00000019984,XP_015675288.1
ENSMUSG00000049305,XP_015683325.1
ENSMUSG00000034269,XP_015675351.1
ENSMUSG00000030269,XP_015675353.1
ENSMUSG00000039232,XP_015674851.1
ENSMUSG00000019820,XP_015674850.1
ENSMUSG00000051256,XP_015681925.1
ENSMUSG00000043088,XP_029140703.1
ENSMUSG00000030284,XP_029140660.1
ENSMUSG00000055493,XP_015677853.1
ENSMUSG00000090112,XP_015677850.1
ENSMUSG00000015305,XP_015681474.1
ENSMUSG00000037196,XP_015670087.1
ENSMUSG00000057388,XP_015682449.1
ENSMUSG00000071984,XP_029141181.1
ENSMUSG00000038141,XP_015672335.1
ENSMUSG00000034377,XP_015672336.1
ENSMUSG00000015659,XP_015682187.1
ENSMUSG00000023805,XP_029142122.1
ENSMUSG00000002365,XP_029140931.1
ENSMUSG00000069729,XP_029140930.1
ENSMUSG00000036983,XP_015678634.1
ENSMUSG00000000766,XP_015680614.1
ENSMUSG00000019773,XP_015677491.1
ENSMUSG00000019772,XP_029141029.1
ENSMUSG00000026523,XP_029140104.1
ENSMUSG00000026525,XP_015672176.1
ENSMUSG00000050229,XP_015683622.2
ENSMUSG00000021311,XP_015674513.1
ENSMUSG00000095105,XP_015678293.1
ENSMUSG00000057069,XP_015682696.1
ENSMUSG00000005397,XP_015682698.1
ENSMUSG00000090290,XP_015672407.1
ENSMUSG00000033998,XP_015676099.1
ENSMUSG00000031851,XP_015675595.1
ENSMUSG00000001995,XP_029140721.1
ENSMUSG00000043051,XP_015675373.1
ENSMUSG00000056820,XP_015675371.1
ENSMUSG00000031986,XP_015675367.1
ENSMUSG00000074030,XP_015675372.1
ENSMUSG00000039509,XP_015679887.2
ENSMUSG00000031974,XP_029141604.1
ENSMUSG00000031976,XP_015679884.1
ENSMUSG00000031979,XP_015680395.1
ENSMUSG00000031980,XP_015680393.1
ENSMUSG00000031981,XP_015680391.1
ENSMUSG00000031982,XP_015674526.1
ENSMUSG00000031984,XP_015674527.1
ENSMUSG00000014769,XP_015674531.1
ENSMUSG00000029177,XP_029141172.1
ENSMUSG00000021719,XP_015668134.1
ENSMUSG00000023939,XP_015680692.1
ENSMUSG00000023949,XP_015680798.1
ENSMUSG00000024019,XP_015679404.1
ENSMUSG00000062202,XP_015676544.1
ENSMUSG00000024026,XP_015676543.1
ENSMUSG00000034509,XP_015673503.1
ENSMUSG00000067148,XP_015673538.1
ENSMUSG00000001870,XP_015677508.1
ENSMUSG00000036533,XP_015671486.1
ENSMUSG00000036368,XP_029139975.1
ENSMUSG00000039414,XP_015671481.1
ENSMUSG00000024076,XP_015671490.1
ENSMUSG00000024082,XP_015671981.1
ENSMUSG00000024084,NP_001310179.1
ENSMUSG00000024069,XP_015671983.1
ENSMUSG00000024068,XP_015671991.1
ENSMUSG00000038541,XP_015687076.1
ENSMUSG00000024247,XP_015670269.1
ENSMUSG00000023978,XP_015670260.1
ENSMUSG00000116235,XP_029139759.1
ENSMUSG00000016200,XP_029139761.1
ENSMUSG00000037461,XP_015670142.1
ENSMUSG00000037474,XP_029139735.1
ENSMUSG00000026627,XP_015670163.1
ENSMUSG00000037499,XP_015670150.1
ENSMUSG00000062510,XP_029139971.1
ENSMUSG00000026634,XP_015671433.1
ENSMUSG00000010175,XP_015673510.1
ENSMUSG00000026604,XP_015673502.1
ENSMUSG00000001305,XP_015678791.1
ENSMUSG00000039239,XP_015678318.1
ENSMUSG00000026614,XP_029140958.1
ENSMUSG00000046836,XP_015687411.1
ENSMUSG00000030768,XP_015687412.1
ENSMUSG00000038576,XP_015687405.1
ENSMUSG00000026510,XP_015674734.1
ENSMUSG00000034738,XP_015671882.1
ENSMUSG00000034780,XP_015671885.1
ENSMUSG00000045107,XP_015675117.1
ENSMUSG00000023243,XP_015675118.1
ENSMUSG00000023387,XP_015675116.1
ENSMUSG00000023999,XP_029140636.1
ENSMUSG00000040490,XP_015677624.1
ENSMUSG00000045761,XP_015681071.1
ENSMUSG00000044375,XP_029141844.1
ENSMUSG00000024059,XP_015681072.1
ENSMUSG00000024063,XP_015676436.1
ENSMUSG00000024066,XP_029142121.1
ENSMUSG00000058729,XP_015675667.1
ENSMUSG00000026499,XP_015675668.1
ENSMUSG00000038806,XP_015675670.1
ENSMUSG00000062169,XP_015680546.1
ENSMUSG00000026516,XP_015679465.1
ENSMUSG00000024242,XP_015673424.1
ENSMUSG00000024241,XP_015676445.1
ENSMUSG00000035051,XP_015676444.1
ENSMUSG00000055760,XP_015676443.1
ENSMUSG00000024095,XP_015667563.1
ENSMUSG00000059811,XP_029139224.1
ENSMUSG00000027454,XP_015667651.1
ENSMUSG00000032046,XP_015667585.1
ENSMUSG00000033080,XP_015667528.1
ENSMUSG00000033096,XP_015667628.1
ENSMUSG00000024151,XP_015667552.1
ENSMUSG00000050138,XP_015667662.1
ENSMUSG00000005370,XP_015674460.1
ENSMUSG00000020459,XP_015686884.1
ENSMUSG00000032740,XP_029143029.1
ENSMUSG00000020467,XP_015686848.1
ENSMUSG00000032878,XP_015686838.1
ENSMUSG00000004018,XP_015686830.1
ENSMUSG00000000861,XP_015667996.1
ENSMUSG00000020273,XP_029139278.1
ENSMUSG00000022555,XP_015684884.1
ENSMUSG00000024154,XP_015674462.1
ENSMUSG00000032937,XP_015669179.2
ENSMUSG00000020309,XP_015669173.1
ENSMUSG00000040850,XP_015669161.1
ENSMUSG00000028519,XP_015670524.1
ENSMUSG00000027936,XP_029139451.1
ENSMUSG00000014245,XP_015684183.2
ENSMUSG00000040592,XP_015687789.1
ENSMUSG00000026394,XP_015671616.1
ENSMUSG00000026831,XP_015685987.1
ENSMUSG00000030638,XP_015684950.1
ENSMUSG00000039737,XP_015683443.1
ENSMUSG00000036790,XP_015676177.1
ENSMUSG00000001289,XP_015672621.1
ENSMUSG00000039754,XP_015682394.2
ENSMUSG00000044352,XP_015682597.1
ENSMUSG00000029703,XP_015682396.1
ENSMUSG00000031226,XP_015666601.1
ENSMUSG00000020457,XP_015678140.1
ENSMUSG00000004951,XP_015679331.1
ENSMUSG00000020453,XP_029141244.1
ENSMUSG00000028992,XP_015676915.1
ENSMUSG00000020451,XP_015678141.1
ENSMUSG00000034449,XP_015679624.1
ENSMUSG00000045140,XP_015679627.1
ENSMUSG00000031791,XP_015665463.1
ENSMUSG00000067377,XP_015676076.1
ENSMUSG00000028753,XP_029140760.1
ENSMUSG00000001583,XP_015684152.1
ENSMUSG00000026889,XP_015679826.1
ENSMUSG00000030762,XP_015681051.1
ENSMUSG00000028099,XP_015672152.1
ENSMUSG00000014303,XP_015667477.1
ENSMUSG00000032443,XP_029139122.1
ENSMUSG00000041355,XP_015685213.1
ENSMUSG00000002032,XP_029139354.1
ENSMUSG00000028062,XP_015675341.1
ENSMUSG00000047286,XP_015677986.1
ENSMUSG00000006342,XP_029141937.1
ENSMUSG00000038203,XP_015666109.1
ENSMUSG00000035775,XP_015687802.1
ENSMUSG00000031983,XP_015680392.1
ENSMUSG00000004071,XP_015667457.1
ENSMUSG00000050552,XP_015668664.1
ENSMUSG00000059208,XP_029142190.1
ENSMUSG00000034863,XP_015665409.1
ENSMUSG00000030657,XP_015681839.1
ENSMUSG00000036180,XP_015668945.1
ENSMUSG00000034118,XP_015671035.1
ENSMUSG00000020831,XP_015668656.1
ENSMUSG00000039164,XP_015681043.1
ENSMUSG00000036813,XP_015681618.1
ENSMUSG00000029504,XP_015676354.2
ENSMUSG00000050973,XP_015667418.1
ENSMUSG00000020843,XP_015679231.1
ENSMUSG00000025538,XP_015671071.1
ENSMUSG00000040712,XP_029139411.1
ENSMUSG00000041616,XP_015678861.1
ENSMUSG00000026697,XP_015687476.1
ENSMUSG00000048865,XP_029141697.1
ENSMUSG00000013997,XP_015678488.1
ENSMUSG00000002379,XP_015665535.1
ENSMUSG00000040543,XP_015670316.1
ENSMUSG00000029022,XP_029141673.1
ENSMUSG00000117732,XP_015684010.1
ENSMUSG00000042240,XP_015671291.1
ENSMUSG00000050989,XP_015680405.1
ENSMUSG00000089762,XP_015681599.1
ENSMUSG00000048109,XP_015670096.1
ENSMUSG00000005950,XP_015681987.1
ENSMUSG00000082361,XP_015687010.1
ENSMUSG00000075266,XP_015673561.1
ENSMUSG00000040697,XP_015675837.1
ENSMUSG00000055041,XP_015678084.1
ENSMUSG00000004568,XP_029138809.1
ENSMUSG00000056724,XP_029139632.1
ENSMUSG00000026843,XP_015675818.1
ENSMUSG00000006215,XP_029141900.1
ENSMUSG00000048485,XP_015667159.1
ENSMUSG00000028407,XP_029141807.1
ENSMUSG00000010376,XP_015676817.1
ENSMUSG00000032323,XP_015676454.2
ENSMUSG00000024668,XP_015671997.1
ENSMUSG00000042660,XP_015667087.1
ENSMUSG00000037140,XP_015682190.1
ENSMUSG00000024902,XP_015687238.1
ENSMUSG00000043155,XP_015666869.1
ENSMUSG00000013622,XP_029139773.1
ENSMUSG00000046242,XP_015669647.1
ENSMUSG00000060735,XP_015672507.1
ENSMUSG00000031449,XP_015674815.1
ENSMUSG00000028172,XP_015675570.1
ENSMUSG00000023078,XP_029140049.1
ENSMUSG00000002486,XP_015671249.1
ENSMUSG00000066042,XP_015671456.1
ENSMUSG00000021636,XP_015674037.1
ENSMUSG00000020153,XP_015666199.1
ENSMUSG00000030117,XP_015666175.1
ENSMUSG00000007872,XP_015687724.1
ENSMUSG00000032083,XP_015668391.1
ENSMUSG00000027327,XP_015682746.1
ENSMUSG00000028953,XP_015685686.1
ENSMUSG00000025939,XP_015682124.1
ENSMUSG00000071341,XP_029141927.1
ENSMUSG00000035242,XP_015665520.1
ENSMUSG00000030970,XP_015675581.1
ENSMUSG00000046822,XP_015681681.1
ENSMUSG00000003575,XP_015666190.1
ENSMUSG00000058301,XP_029138926.1
ENSMUSG00000015943,XP_015674250.2
ENSMUSG00000057788,XP_015666211.1
ENSMUSG00000051590,XP_015667929.1
ENSMUSG00000002346,XP_015666195.1
ENSMUSG00000002342,XP_015666213.1
ENSMUSG00000036120,XP_029138927.1
ENSMUSG00000028104,XP_015680324.1
ENSMUSG00000034110,XP_015671060.1
ENSMUSG00000025533,XP_015671099.1
ENSMUSG00000029521,XP_015671259.1
ENSMUSG00000028066,XP_015682270.2
ENSMUSG00000059555,XP_029141973.1
ENSMUSG00000037628,XP_015678797.1
ENSMUSG00000031204,XP_015666255.1
ENSMUSG00000001819,XP_015670463.1
ENSMUSG00000021838,XP_015678796.1
ENSMUSG00000001815,XP_015670466.1
ENSMUSG00000032080,XP_015668390.1
ENSMUSG00000018476,XP_015684305.1
ENSMUSG00000040829,XP_029139415.1
ENSMUSG00000046699,XP_015676175.1
ENSMUSG00000055334,XP_015676243.1
ENSMUSG00000009555,XP_015682897.1
ENSMUSG00000028356,XP_015687114.1
ENSMUSG00000071652,XP_015676972.1
ENSMUSG00000032320,XP_015673478.1
ENSMUSG00000031433,XP_015687883.1
ENSMUSG00000044147,XP_015683090.1
ENSMUSG00000025983,XP_015668531.1
ENSMUSG00000024121,XP_015676788.1
ENSMUSG00000042807,XP_015668511.1
ENSMUSG00000026094,XP_029139387.1
ENSMUSG00000028797,XP_015667146.1
ENSMUSG00000019710,XP_015683064.1
ENSMUSG00000000411,XP_015667157.1
ENSMUSG00000022204,XP_015677727.1
ENSMUSG00000068290,XP_029141306.1
ENSMUSG00000045664,XP_015679095.1
ENSMUSG00000038349,XP_015668517.1
ENSMUSG00000028467,XP_015671331.1
ENSMUSG00000025977,XP_029139388.1
ENSMUSG00000028861,XP_029139113.1
ENSMUSG00000040891,XP_015676509.1
ENSMUSG00000072494,XP_029141544.1
ENSMUSG00000031970,XP_029139067.1
ENSMUSG00000060534,XP_015682565.1
ENSMUSG00000032359,XP_015667373.1
ENSMUSG00000040525,XP_029142270.1
ENSMUSG00000069678,XP_015677088.1
ENSMUSG00000050212,XP_015667174.1
ENSMUSG00000032556,XP_015678135.1
ENSMUSG00000064360,YP_008081107.1
ENSMUSG00000064354,YP_008081103.1
ENSMUSG00000064351,YP_008081102.1
ENSMUSG00000064345,YP_008081101.1
ENSMUSG00000064341,YP_008081100.1
ENSMUSG00000014353,XP_015676500.2
ENSMUSG00000058444,XP_015667380.1
ENSMUSG00000006587,XP_029139058.1
ENSMUSG00000032246,XP_029139167.1
ENSMUSG00000030897,XP_015672778.1
ENSMUSG00000005237,XP_015680028.1
ENSMUSG00000002210,XP_015682317.1
ENSMUSG00000045763,XP_015668485.1
ENSMUSG00000050022,XP_015675018.1
ENSMUSG00000074277,XP_015684527.2
ENSMUSG00000064254,XP_015677862.1
ENSMUSG00000063626,XP_015683179.1
ENSMUSG00000049130,XP_015669396.1
ENSMUSG00000046410,XP_015669354.2
ENSMUSG00000089832,XP_015669376.1
ENSMUSG00000001802,XP_015677158.1
ENSMUSG00000050370,XP_015678512.1
ENSMUSG00000070808,XP_029141314.1
ENSMUSG00000038331,XP_015668516.1
ENSMUSG00000008384,XP_015669393.1
ENSMUSG00000028669,XP_015675133.1
ENSMUSG00000079592,XP_015669057.1
ENSMUSG00000036816,XP_015672156.1
ENSMUSG00000031077,XP_015671491.1
ENSMUSG00000044700,XP_029140963.1
ENSMUSG00000032481,XP_029142139.1
ENSMUSG00000042903,XP_029138775.1
ENSMUSG00000063160,XP_015669348.1
ENSMUSG00000032308,XP_015678026.1
ENSMUSG00000047361,XP_015675095.1
ENSMUSG00000041000,XP_015683642.1
ENSMUSG00000005982,XP_015667460.1
ENSMUSG00000036923,XP_015672150.1
ENSMUSG00000058145,XP_029139144.1
ENSMUSG00000058709,XP_015669344.1
ENSMUSG00000042371,XP_029140311.1
ENSMUSG00000015016,XP_015666925.1
ENSMUSG00000048707,XP_015687120.1
ENSMUSG00000026788,XP_015678342.1
ENSMUSG00000027184,XP_015671506.1
ENSMUSG00000045767,XP_015679792.1
ENSMUSG00000032724,XP_029139983.1
ENSMUSG00000044172,XP_029139177.1
ENSMUSG00000054999,XP_015683364.1
ENSMUSG00000022498,XP_015667466.1
ENSMUSG00000033594,XP_029139064.1
ENSMUSG00000048834,XP_015677754.1
ENSMUSG00000030602,XP_015676164.1
ENSMUSG00000049537,XP_015677753.1
ENSMUSG00000019732,XP_015665401.1
ENSMUSG00000021953,XP_015673536.1
ENSMUSG00000025722,XP_015681848.2
ENSMUSG00000047528,XP_029142017.1
ENSMUSG00000026032,XP_015676278.1
ENSMUSG00000038174,XP_015676279.1
ENSMUSG00000028053,XP_029142031.1
ENSMUSG00000029701,XP_029140327.1
ENSMUSG00000002983,XP_029141874.1
ENSMUSG00000015709,XP_015670787.1
ENSMUSG00000000957,XP_029141600.1
ENSMUSG00000031150,XP_029140883.1
ENSMUSG00000000134,XP_015676607.1
ENSMUSG00000002608,XP_015680059.1
ENSMUSG00000075590,XP_029140209.1
ENSMUSG00000035278,XP_015665516.1
ENSMUSG00000037020,XP_029140894.1
ENSMUSG00000030816,XP_015684080.1
ENSMUSG00000057229,XP_015680065.1
ENSMUSG00000022249,XP_029142013.1
ENSMUSG00000030701,XP_015670990.1
ENSMUSG00000029722,XP_029139410.1
ENSMUSG00000030827,XP_029138853.1
ENSMUSG00000071757,XP_015679946.1
ENSMUSG00000004562,XP_029142253.1
ENSMUSG00000009076,XP_015672954.1
ENSMUSG00000028973,XP_015684450.1
ENSMUSG00000001829,XP_015683500.1
ENSMUSG00000032392,XP_029140555.1
ENSMUSG00000042254,XP_015674646.1
ENSMUSG00000074971,XP_015670874.1
ENSMUSG00000034957,XP_015667561.2
ENSMUSG00000031546,XP_015673465.1
ENSMUSG00000041420,XP_015682569.1
ENSMUSG00000062866,XP_015683418.1
ENSMUSG00000020150,XP_015666200.1
ENSMUSG00000030737,XP_029139884.1
ENSMUSG00000046618,XP_015683764.1
ENSMUSG00000047767,XP_015670968.1
ENSMUSG00000024118,XP_015682436.1
ENSMUSG00000036062,XP_015685143.1
ENSMUSG00000031239,XP_015674271.1
ENSMUSG00000073008,XP_015674276.1
ENSMUSG00000036244,XP_015678021.1
ENSMUSG00000031196,XP_029141672.1
ENSMUSG00000030214,XP_015687635.1
ENSMUSG00000018995,XP_015682230.1
ENSMUSG00000040188,XP_015678032.1
ENSMUSG00000066129,XP_029140675.1
ENSMUSG00000046345,XP_015679717.1
ENSMUSG00000052921,XP_029140747.1
ENSMUSG00000032892,XP_015683560.1
ENSMUSG00000041895,XP_029138866.1
ENSMUSG00000057132,XP_029139962.1
ENSMUSG00000024912,XP_029142058.1
ENSMUSG00000006649,XP_015672453.1
ENSMUSG00000042631,XP_015683155.1
ENSMUSG00000021737,XP_015674882.1
ENSMUSG00000051413,XP_015679325.1
ENSMUSG00000026228,XP_015683258.1
ENSMUSG00000036835,XP_015672093.1
ENSMUSG00000006307,XP_015672058.2
ENSMUSG00000030877,XP_015676634.1
ENSMUSG00000037933,XP_015679590.1
ENSMUSG00000022223,XP_015677300.1
ENSMUSG00000009214,XP_015675462.1
ENSMUSG00000049265,XP_015673233.1
ENSMUSG00000029182,XP_015673227.1
ENSMUSG00000027134,XP_015677291.1
ENSMUSG00000026077,XP_029140116.1
ENSMUSG00000022175,XP_015684620.1
ENSMUSG00000030410,XP_015676487.1
ENSMUSG00000024853,XP_015687231.1
ENSMUSG00000030409,XP_029140887.1
ENSMUSG00000036002,XP_029141981.1
ENSMUSG00000006463,XP_015687229.1
ENSMUSG00000037493,XP_015684430.1
ENSMUSG00000022179,XP_015678804.1
ENSMUSG00000001946,XP_015675591.1
ENSMUSG00000024889,XP_029143087.1
ENSMUSG00000071470,XP_015680518.1
ENSMUSG00000036023,XP_015680516.1
ENSMUSG00000014606,XP_015668647.1
ENSMUSG00000040690,XP_029140529.1
ENSMUSG00000007589,XP_029140953.1
ENSMUSG00000037379,XP_015673970.2
ENSMUSG00000090799,XP_015676886.1
ENSMUSG00000032121,XP_015679620.1
ENSMUSG00000073700,XP_015668219.1
ENSMUSG00000037447,XP_015666900.1
ENSMUSG00000033307,XP_015676363.1
ENSMUSG00000011658,XP_015665674.1
ENSMUSG00000027939,XP_015668822.1
ENSMUSG00000039981,XP_029139960.1
ENSMUSG00000072572,XP_029141901.1
ENSMUSG00000019850,XP_015679219.1
ENSMUSG00000001034,XP_015674590.1
ENSMUSG00000046613,XP_015679113.1
ENSMUSG00000026961,XP_015687154.1
ENSMUSG00000019762,XP_015671407.1
ENSMUSG00000040675,XP_015677310.1
ENSMUSG00000042289,XP_029141018.1
ENSMUSG00000052214,XP_015676162.1
ENSMUSG00000041346,XP_015684771.1
ENSMUSG00000027875,XP_029140657.1
ENSMUSG00000028967,XP_015668259.1
ENSMUSG00000031790,XP_015667587.1
ENSMUSG00000078794,XP_029140892.1
ENSMUSG00000036223,XP_015667632.1
ENSMUSG00000042333,XP_015665533.1
ENSMUSG00000024968,XP_015681743.2
ENSMUSG00000024558,XP_015667631.1
ENSMUSG00000049728,XP_015681062.2
ENSMUSG00000037253,XP_029139946.1
ENSMUSG00000031879,XP_015667668.1
ENSMUSG00000037393,XP_015680276.1
ENSMUSG00000044367,XP_015684190.2
ENSMUSG00000040373,XP_015681373.2
ENSMUSG00000020720,XP_015672445.1
ENSMUSG00000069706,XP_029143096.1
ENSMUSG00000030894,XP_015672787.1
ENSMUSG00000028759,XP_015682372.1
ENSMUSG00000022422,XP_015679785.1
ENSMUSG00000036480,XP_029142516.1
ENSMUSG00000070720,XP_015669821.1
ENSMUSG00000028435,XP_015667982.1
ENSMUSG00000028862,XP_015679025.2
ENSMUSG00000038930,XP_015674089.1
ENSMUSG00000027517,XP_029143160.1
ENSMUSG00000070777,XP_029140433.1
ENSMUSG00000068264,XP_015682727.1
ENSMUSG00000045287,XP_015681030.1
ENSMUSG00000040441,XP_029141515.1
ENSMUSG00000025417,XP_015679464.1
ENSMUSG00000040620,XP_015681754.1
ENSMUSG00000028150,XP_015668891.1
ENSMUSG00000034108,XP_015673171.1
ENSMUSG00000028463,XP_015671326.2
ENSMUSG00000025403,XP_015675439.1
ENSMUSG00000015850,XP_029142323.1
ENSMUSG00000025239,XP_015678443.1
ENSMUSG00000071192,XP_015674677.1
ENSMUSG00000042298,XP_015668017.1
ENSMUSG00000028136,XP_015684572.1
ENSMUSG00000009741,XP_015678250.1
ENSMUSG00000028447,XP_015684696.1
ENSMUSG00000038902,XP_029141087.1
ENSMUSG00000015001,XP_015684516.1
ENSMUSG00000072511,XP_015684738.1
ENSMUSG00000028441,XP_015683473.1
ENSMUSG00000107167,XP_029142208.1
ENSMUSG00000032096,XP_015668402.1
ENSMUSG00000041911,XP_015667358.1
ENSMUSG00000031574,XP_015680171.1
ENSMUSG00000037129,XP_029139359.1
ENSMUSG00000035930,XP_015666906.1
ENSMUSG00000071657,XP_015676994.1
ENSMUSG00000039148,XP_029141300.1
ENSMUSG00000031796,XP_015667578.1
ENSMUSG00000063804,XP_015667707.1
ENSMUSG00000022602,XP_015683359.1
ENSMUSG00000062115,XP_015673316.1
ENSMUSG00000061650,XP_015673315.1
ENSMUSG00000072568,XP_015682810.1
ENSMUSG00000041248,XP_015675623.1
ENSMUSG00000016087,XP_015675620.1
ENSMUSG00000037032,XP_029140237.1
ENSMUSG00000026816,XP_015684169.1
ENSMUSG00000071649,XP_015676985.1
ENSMUSG00000078931,XP_015666929.1
ENSMUSG00000028186,XP_029139463.1
ENSMUSG00000054409,XP_015682025.1
ENSMUSG00000033054,XP_015668453.1
ENSMUSG00000035236,XP_015681614.1
ENSMUSG00000036832,XP_015668906.1
ENSMUSG00000041014,XP_029142457.1
ENSMUSG00000070737,XP_015675942.1
ENSMUSG00000043418,XP_015678906.1
ENSMUSG00000041044,XP_029141401.1
ENSMUSG00000001910,XP_015670833.1
ENSMUSG00000036733,XP_015671566.1
ENSMUSG00000059355,XP_015670816.1
ENSMUSG00000005150,XP_015670815.1
ENSMUSG00000022305,XP_015677321.1
ENSMUSG00000022304,XP_029141033.1
ENSMUSG00000052819,XP_015670823.1
ENSMUSG00000030654,XP_015681918.1
ENSMUSG00000051675,XP_015672909.1
ENSMUSG00000026815,XP_015684173.1
ENSMUSG00000035262,XP_015665426.1
ENSMUSG00000061126,XP_015671075.1
ENSMUSG00000037348,XP_015680635.1
ENSMUSG00000046491,XP_015670826.1
ENSMUSG00000034175,XP_015672947.1
ENSMUSG00000028836,XP_015680488.1
ENSMUSG00000041120,XP_015680222.1
ENSMUSG00000026806,XP_029141916.1
ENSMUSG00000003581,XP_015672943.2
ENSMUSG00000061923,XP_015671856.1
ENSMUSG00000022615,XP_015682338.1
ENSMUSG00000010142,XP_015676415.2
ENSMUSG00000062252,XP_015677431.1
ENSMUSG00000045281,XP_015677536.2
ENSMUSG00000032224,XP_015666526.2
ENSMUSG00000038705,XP_015683693.1
ENSMUSG00000048988,XP_015675023.1
ENSMUSG00000018143,XP_015675026.1
