M_musculus.pep P_Mucros.pep
ENSMUSG00000041939.14 XP_015671280.1
ENSMUSG00000041930.7 XP_015671281.1
ENSMUSG00000046101.16 XP_029141606.1
ENSMUSG00000044365.15 XP_015675033.1
ENSMUSG00000035781.14 XP_015665490.1
ENSMUSG00000017737.2 XP_015683009.2
ENSMUSG00000019261.3 XP_029142920.1
ENSMUSG00000030087.11 XP_015678578.1
ENSMUSG00000005883.15 XP_015680906.2
ENSMUSG00000031603.14 XP_015686496.1
ENSMUSG00000074918.4 XP_015670037.1
ENSMUSG00000050373.13 XP_029142355.1
ENSMUSG00000012114.17 XP_029140455.1
ENSMUSG00000069237.8 XP_015676010.1
ENSMUSG00000041870.16 XP_015671289.1
ENSMUSG00000000792.2 XP_029141989.1
ENSMUSG00000037703.14 XP_015683993.1
ENSMUSG00000037025.11 XP_015682729.1
ENSMUSG00000028164.15 XP_015683867.1
ENSMUSG00000043822.18 XP_015678251.1
ENSMUSG00000036934.9 XP_015674452.1
ENSMUSG00000074743.4 XP_015682601.1
ENSMUSG00000048696.11 XP_015665557.1
ENSMUSG00000028163.17 XP_015683855.1
ENSMUSG00000027439.9 XP_015671466.1
ENSMUSG00000038888.8 XP_015672088.1
ENSMUSG00000117924.1 XP_015676967.1
ENSMUSG00000040269.5 XP_029143156.1
ENSMUSG00000020007.4 XP_029141460.1
ENSMUSG00000066415.4 XP_015674371.1
ENSMUSG00000033788.15 XP_029142785.1
ENSMUSG00000042729.11 XP_015676968.1
ENSMUSG00000019738.15 XP_015676516.1
ENSMUSG00000026432.7 XP_015676945.1
ENSMUSG00000019295.8 XP_015683815.1
ENSMUSG00000044576.6 XP_015685326.1
ENSMUSG00000037313.16 XP_029142466.1
ENSMUSG00000020668.10 XP_015683963.1
ENSMUSG00000000884.17 XP_015679080.1
ENSMUSG00000020211.15 XP_015665562.1
ENSMUSG00000037335.13 XP_015675403.1
ENSMUSG00000042745.9 XP_015682571.1
ENSMUSG00000054252.18 XP_015685159.1
ENSMUSG00000058833.11 XP_015666209.1
ENSMUSG00000007888.15 XP_015666169.1
ENSMUSG00000062075.13 XP_015678246.1
ENSMUSG00000055707.13 XP_029138931.1
ENSMUSG00000042279.13 XP_015681680.1
ENSMUSG00000031577.10 XP_015676535.1
ENSMUSG00000005357.9 XP_015665471.1
ENSMUSG00000055681.14 XP_015666191.1
ENSMUSG00000003573.15 XP_015666176.1
ENSMUSG00000002343.11 XP_015666212.1
ENSMUSG00000002345.18 XP_015666214.1
ENSMUSG00000027341.10 XP_015667059.1
ENSMUSG00000058793.14 XP_015666792.1
ENSMUSG00000049288.4 XP_015680855.1
ENSMUSG00000020235.16 XP_015665497.1
ENSMUSG00000071078.6 XP_015666216.1
ENSMUSG00000035104.14 XP_015667841.1
ENSMUSG00000028636.14 XP_015675849.1
ENSMUSG00000033036.9 XP_015675871.1
ENSMUSG00000078584.9 XP_015674350.1
ENSMUSG00000073096.11 XP_015681587.1
ENSMUSG00000117809.1 XP_029140204.1
ENSMUSG00000011884.13 XP_015671283.1
ENSMUSG00000044600.14 XP_015665527.1
ENSMUSG00000061780.6 XP_015665549.1
ENSMUSG00000026112.7 XP_015686247.1
ENSMUSG00000021414.8 XP_029139499.1
ENSMUSG00000021415.13 XP_015670790.1
ENSMUSG00000043036.13 XP_015670911.1
ENSMUSG00000040721.9 XP_029141148.1
ENSMUSG00000020798.14 XP_029140900.1
ENSMUSG00000028115.16 XP_015677521.1
ENSMUSG00000048163.13 XP_029139935.1
ENSMUSG00000032641.18 XP_015670915.1
ENSMUSG00000051502.7 XP_015668631.1
ENSMUSG00000056493.9 XP_015675002.1
ENSMUSG00000029576.17 XP_015675014.2
ENSMUSG00000039533.8 XP_029140620.1
ENSMUSG00000024266.8 XP_015676502.2
ENSMUSG00000001158.13 XP_015666617.1
ENSMUSG00000039683.16 XP_029140614.1
ENSMUSG00000028059.16 XP_015683906.1
ENSMUSG00000069971.5 XP_029140511.1
ENSMUSG00000060843.11 XP_029140293.1
ENSMUSG00000078796.4 XP_015678550.1
ENSMUSG00000040424.15 XP_015669351.1
ENSMUSG00000028642.7 XP_015683640.1
ENSMUSG00000061479.15 XP_015669381.1
ENSMUSG00000021499.12 XP_029141623.1
ENSMUSG00000020083.13 XP_015679601.1
ENSMUSG00000042404.16 XP_029139457.1
ENSMUSG00000024855.10 XP_015685132.2
ENSMUSG00000044709.6 XP_015684751.1
ENSMUSG00000031171.11 XP_015676637.1
ENSMUSG00000075706.10 XP_015680001.1
ENSMUSG00000002602.16 XP_029141637.1
ENSMUSG00000070462.4 XP_015679417.1
ENSMUSG00000031154.15 XP_015670448.1
ENSMUSG00000059479.7 XP_015680055.2
ENSMUSG00000031156.18 XP_015670442.1
ENSMUSG00000043279.9 XP_015668659.1
ENSMUSG00000012042.9 XP_029140261.1
ENSMUSG00000090035.3 XP_015684477.1
ENSMUSG00000057816.7 XP_015687850.1
ENSMUSG00000045282.7 XP_015665718.1
ENSMUSG00000063632.6 XP_015682493.1
ENSMUSG00000028042.15 XP_029141953.1
ENSMUSG00000068009.11 XP_015682507.1
ENSMUSG00000038034.15 XP_029142310.1
ENSMUSG00000031200.16 XP_015680206.1
ENSMUSG00000027364.14 XP_029141259.1
ENSMUSG00000001249.14 XP_029139995.1
ENSMUSG00000006313.5 XP_015684110.1
ENSMUSG00000036864.16 XP_015672092.1
ENSMUSG00000036854.14 XP_015672057.1
ENSMUSG00000054874.12 XP_015673164.1
ENSMUSG00000047180.8 XP_015667135.1
ENSMUSG00000040997.13 XP_015671103.1
ENSMUSG00000037689.6 XP_015671905.2
ENSMUSG00000007591.15 XP_029140950.1
ENSMUSG00000018761.14 XP_015683116.1
ENSMUSG00000031104.2 XP_015676069.1
ENSMUSG00000030407.2 XP_029142102.1
ENSMUSG00000022037.15 XP_015675470.1
ENSMUSG00000035394.11 XP_015667624.2
ENSMUSG00000053175.17 XP_029142269.1
ENSMUSG00000004360.9 XP_015671729.1
ENSMUSG00000036941.2 XP_015667627.1
ENSMUSG00000050234.7 XP_015675937.1
ENSMUSG00000030782.16 XP_015681978.1
ENSMUSG00000006218.4 XP_029141898.1
ENSMUSG00000070495.11 XP_015676693.1
ENSMUSG00000038537.1 XP_015681787.1
ENSMUSG00000074676.2 XP_029142708.1
ENSMUSG00000023046.6 XP_015675441.1
ENSMUSG00000048521.8 XP_015678505.1
ENSMUSG00000052336.7 XP_015678810.1
ENSMUSG00000047898.7 XP_015678082.1
ENSMUSG00000044400.1 XP_015687379.1
ENSMUSG00000034875.5 XP_015677160.1
ENSMUSG00000027368.6 XP_015666877.1
ENSMUSG00000056665.2 XP_015683551.1
ENSMUSG00000028813.2 XP_029140699.1
ENSMUSG00000028988.13 XP_015676917.1
ENSMUSG00000037411.10 XP_015668681.1
ENSMUSG00000024013.15 XP_015668091.1
ENSMUSG00000022614.8 XP_015682016.1
ENSMUSG00000050105.5 XP_015680524.1
ENSMUSG00000018931.3 XP_015683461.1
ENSMUSG00000037885.18 XP_015682594.1
ENSMUSG00000047841.8 XP_015683044.2
ENSMUSG00000110404.1 XP_015682842.1
ENSMUSG00000043633.6 XP_029142568.1
ENSMUSG00000070469.12 XP_015681132.1
ENSMUSG00000039838.11 XP_015674355.1
ENSMUSG00000046826.7 XP_029139998.1
ENSMUSG00000097328.7 XP_015682085.1
ENSMUSG00000058831.13 XP_015681327.1
ENSMUSG00000005553.14 XP_015677225.1
ENSMUSG00000005202.2 XP_029141677.1
ENSMUSG00000041329.13 XP_015683901.1
ENSMUSG00000034450.8 XP_015680551.1
ENSMUSG00000053184.15 XP_015685131.1
ENSMUSG00000024952.13 XP_015676966.1
ENSMUSG00000036887.5 XP_015668241.1
ENSMUSG00000060512.7 XP_015682325.1
ENSMUSG00000079559.4 XP_015668061.1
ENSMUSG00000033597.9 XP_015678319.1
ENSMUSG00000041679.9 XP_015673052.1
ENSMUSG00000098590.4 XP_029142906.1
ENSMUSG00000081683.5 XP_015682477.1
ENSMUSG00000070999.2 XP_015677746.1
ENSMUSG00000003206.7 XP_015685869.1
ENSMUSG00000037126.16 XP_029141553.1
ENSMUSG00000003380.11 XP_015683864.1
ENSMUSG00000024430.14 XP_029140771.1
ENSMUSG00000030895.9 XP_029140234.1
ENSMUSG00000022180.7 XP_015679556.1
ENSMUSG00000059674.7 XP_029141372.1
ENSMUSG00000061455.13 XP_015683604.1
ENSMUSG00000009145.6 XP_015677087.1
ENSMUSG00000027460.7 XP_015671662.1
ENSMUSG00000036770.11 XP_029142417.1
ENSMUSG00000059361.6 XP_015684624.1
ENSMUSG00000036872.16 XP_029140652.1
ENSMUSG00000085861.1 XP_029140407.1
ENSMUSG00000002274.13 XP_029140572.1
ENSMUSG00000070979.5 XP_015669316.1
ENSMUSG00000044378.12 XP_029140770.1
ENSMUSG00000027412.12 XP_015671229.1
ENSMUSG00000029885.3 XP_015670853.1
ENSMUSG00000028758.12 XP_029139232.1
ENSMUSG00000042784.9 XP_015681522.1
ENSMUSG00000043415.5 XP_015667093.1
ENSMUSG00000037337.11 XP_029141326.1
ENSMUSG00000049093.9 XP_029142871.1
ENSMUSG00000043333.12 XP_015667122.1
ENSMUSG00000047518.3 XP_029140092.1
ENSMUSG00000054074.9 XP_029139096.1
ENSMUSG00000030866.8 XP_029142747.1
ENSMUSG00000026580.16 XP_029143148.1
ENSMUSG00000028141.11 XP_015668846.1
ENSMUSG00000029716.13 XP_029139403.1
ENSMUSG00000020707.6 XP_015679387.1
ENSMUSG00000048003.12 XP_015687548.1
ENSMUSG00000046593.3 XP_015684652.1
ENSMUSG00000059455.3 XP_015685278.1
ENSMUSG00000033712.6 XP_029140333.1
ENSMUSG00000036928.14 XP_029141815.1
ENSMUSG00000071637.5 XP_015671115.1
ENSMUSG00000048473.15 XP_015680598.1
ENSMUSG00000042788.12 XP_015681790.1
ENSMUSG00000043164.3 XP_015670417.1
ENSMUSG00000041681.2 XP_029141319.1
ENSMUSG00000040181.14 XP_015687511.1
ENSMUSG00000042505.6 XP_015667073.1
ENSMUSG00000048439.15 XP_015666096.1
ENSMUSG00000036353.13 XP_015669805.1
ENSMUSG00000032503.18 XP_029141309.1
ENSMUSG00000032500.10 XP_015667222.1
ENSMUSG00000028124.15 XP_015680413.1
ENSMUSG00000032451.6 XP_029139817.1
ENSMUSG00000034107.10 XP_015674147.2
ENSMUSG00000023791.16 XP_015679732.1
ENSMUSG00000039693.11 XP_015678363.1
ENSMUSG00000049515.12 XP_015669195.1
ENSMUSG00000052676.16 XP_015686941.1
ENSMUSG00000029847.13 XP_015669936.1
ENSMUSG00000078627.9 XP_015686997.1
ENSMUSG00000011837.4 XP_015666874.1
ENSMUSG00000044345.9 XP_015680013.1
ENSMUSG00000018537.16 XP_015670246.1
ENSMUSG00000028689.14 XP_015666808.1
ENSMUSG00000047671.8 XP_015666868.1
ENSMUSG00000047197.1 XP_015687799.1
ENSMUSG00000070644.13 XP_015687656.1
ENSMUSG00000029307.7 XP_015674798.1
ENSMUSG00000040298.6 XP_029140229.1
ENSMUSG00000025889.13 XP_015684023.1
ENSMUSG00000079144.7 XP_015676834.1
ENSMUSG00000038695.13 XP_015665657.1
ENSMUSG00000038704.12 XP_029138819.1
ENSMUSG00000008028.15 XP_015665627.1
ENSMUSG00000051113.9 XP_029138838.1
ENSMUSG00000008193.13 XP_015665697.1
ENSMUSG00000048938.12 XP_015667550.1
ENSMUSG00000029680.2 XP_015677693.1
ENSMUSG00000097993.7 XP_029140397.1
ENSMUSG00000042793.13 XP_015673790.2
ENSMUSG00000013338.16 XP_015671068.1
ENSMUSG00000030345.16 XP_029142451.1
ENSMUSG00000022434.8 XP_015679061.1
ENSMUSG00000043518.7 XP_015680759.1
ENSMUSG00000044148.6 XP_029139782.1
ENSMUSG00000090946.3 XP_029142576.1
ENSMUSG00000016344.14 XP_015685866.1
ENSMUSG00000000823.16 XP_015682133.1
ENSMUSG00000029235.14 XP_029142419.1
ENSMUSG00000051396.15 XP_015682067.1
ENSMUSG00000045314.5 XP_015671869.2
ENSMUSG00000050050.17 XP_015681440.2
ENSMUSG00000042275.9 XP_015684139.1
ENSMUSG00000091119.2 XP_015672607.2
ENSMUSG00000045509.7 XP_029143128.1
ENSMUSG00000053693.16 XP_029139570.1
ENSMUSG00000001128.7 XP_015681861.1
ENSMUSG00000078908.10 XP_015682525.1
ENSMUSG00000031170.14 XP_015685045.1
ENSMUSG00000036376.3 XP_015685064.1
ENSMUSG00000063234.5 XP_015672642.1
ENSMUSG00000023047.11 XP_029140739.1
ENSMUSG00000002661.14 XP_015682905.1
ENSMUSG00000034271.16 XP_015669727.1
ENSMUSG00000034041.5 XP_015668790.1
ENSMUSG00000044313.13 XP_015666040.1
ENSMUSG00000031387.14 XP_015667734.1
ENSMUSG00000039556.16 XP_029139228.1
ENSMUSG00000039878.13 XP_015675283.1
ENSMUSG00000022993.7 XP_029140682.1
ENSMUSG00000035951.2 XP_015683672.1
ENSMUSG00000025400.11 XP_029141205.1
ENSMUSG00000058396.7 XP_015677949.1
ENSMUSG00000057672.16 XP_015677870.1
ENSMUSG00000019470.12 XP_015680994.1
ENSMUSG00000090071.4 XP_015677095.1
ENSMUSG00000027071.14 XP_015673246.2
ENSMUSG00000075224.10 XP_015673248.1
ENSMUSG00000024866.10 XP_029141267.1
ENSMUSG00000060201.5 XP_029140150.1
ENSMUSG00000044056.3 XP_015681245.1
ENSMUSG00000020389.19 XP_029141601.1
ENSMUSG00000049588.13 XP_015680304.1
ENSMUSG00000036557.8 XP_029140061.1
ENSMUSG00000033446.7 XP_015667821.1
ENSMUSG00000032611.9 XP_029140251.1
ENSMUSG00000079334.8 XP_015672861.1
ENSMUSG00000020621.6 XP_015668544.1
ENSMUSG00000020600.13 XP_015679484.1
ENSMUSG00000015966.17 XP_015671688.1
ENSMUSG00000040128.9 XP_015681616.1
ENSMUSG00000071015.2 XP_015668334.1
ENSMUSG00000059187.12 XP_015670362.1
ENSMUSG00000023156.4 XP_029142892.1
ENSMUSG00000041229.15 XP_015670424.1
ENSMUSG00000060487.7 XP_015680037.1
ENSMUSG00000024446.13 XP_015680990.1
ENSMUSG00000039193.9 XP_015671485.1
ENSMUSG00000044444.6 XP_015683594.1
ENSMUSG00000043999.6 XP_029139516.1
ENSMUSG00000068551.12 XP_015681586.1
ENSMUSG00000047146.17 XP_029140101.1
ENSMUSG00000018341.12 XP_029142859.1
ENSMUSG00000035666.14 XP_015681335.1
ENSMUSG00000020803.3 XP_015670280.1
ENSMUSG00000079681.3 XP_029139558.1
ENSMUSG00000042613.9 XP_015681535.1
ENSMUSG00000028039.11 XP_015681531.1
ENSMUSG00000027953.13 XP_015681543.1
ENSMUSG00000007877.2 XP_015687744.1
ENSMUSG00000072640.11 XP_015682778.1
ENSMUSG00000036858.8 XP_029142081.1
ENSMUSG00000029053.16 XP_029140629.1
ENSMUSG00000094626.1 XP_015672427.1
ENSMUSG00000042269.15 XP_015677504.1
ENSMUSG00000031258.4 XP_015676057.1
ENSMUSG00000052273.4 XP_029142430.1
ENSMUSG00000070661.6 XP_015680225.1
ENSMUSG00000032717.14 XP_015676042.1
ENSMUSG00000018774.13 XP_029142312.1
ENSMUSG00000096210.2 XP_015672756.1
ENSMUSG00000041565.17 XP_015669810.1
ENSMUSG00000029076.14 XP_015683212.1
ENSMUSG00000034394.14 XP_029140270.1
ENSMUSG00000020332.7 XP_029140380.1
ENSMUSG00000035011.15 XP_015680571.1
ENSMUSG00000018572.10 XP_015680136.1
ENSMUSG00000010607.8 XP_015675428.1
ENSMUSG00000094910.1 XP_029141511.1
ENSMUSG00000046791.8 XP_015674433.1
ENSMUSG00000039713.17 XP_015668217.1
ENSMUSG00000028064.17 XP_029142142.1
ENSMUSG00000020945.13 XP_029142760.1
ENSMUSG00000023151.9 XP_015669479.1
ENSMUSG00000045349.15 XP_029142172.1
ENSMUSG00000044628.5 XP_015687153.2
ENSMUSG00000030400.17 XP_015676158.1
ENSMUSG00000027229.5 XP_015678754.2
ENSMUSG00000047649.9 XP_015669340.1
ENSMUSG00000078202.3 XP_015687115.1
ENSMUSG00000053560.5 XP_015670831.1
ENSMUSG00000004393.10 XP_015666606.1
ENSMUSG00000028468.15 XP_015671334.1
ENSMUSG00000038987.8 XP_015682891.1
ENSMUSG00000053746.8 XP_015682898.1
ENSMUSG00000070306.3 XP_015669051.1
ENSMUSG00000049939.6 XP_015673385.1
ENSMUSG00000059201.12 XP_015673406.1
ENSMUSG00000031847.8 XP_015672269.2
ENSMUSG00000033595.7 XP_015666830.1
ENSMUSG00000079330.9 XP_015673289.1
ENSMUSG00000102752.1 XP_015677149.1
ENSMUSG00000040857.15 XP_015681194.1
ENSMUSG00000055170.4 XP_015667960.1
ENSMUSG00000047034.10 XP_015683853.1
ENSMUSG00000026065.8 XP_029140126.1
ENSMUSG00000038028.9 XP_015683652.1
ENSMUSG00000034785.14 XP_029138957.1
ENSMUSG00000029769.16 XP_015681323.2
ENSMUSG00000029007.8 XP_015678862.1
ENSMUSG00000090685.1 XP_015683241.1
ENSMUSG00000031872.14 XP_015673080.1
ENSMUSG00000043998.10 XP_015683092.1
ENSMUSG00000029718.14 XP_015668643.1
ENSMUSG00000042045.6 XP_015668536.1
ENSMUSG00000029771.12 XP_015681330.1
ENSMUSG00000035165.14 XP_015670980.2
ENSMUSG00000039686.14 XP_015684178.1
ENSMUSG00000030725.4 XP_015670962.1
ENSMUSG00000050503.9 XP_015666502.1
ENSMUSG00000015812.8 XP_015673988.1
ENSMUSG00000006411.12 XP_029141698.1
ENSMUSG00000035285.6 XP_015668995.1
ENSMUSG00000039349.5 XP_015683593.1
ENSMUSG00000096606.2 XP_015670964.1
ENSMUSG00000053080.10 XP_029142163.1
ENSMUSG00000024212.9 XP_015682404.1
ENSMUSG00000023328.14 XP_015668657.1
ENSMUSG00000007480.4 XP_015674417.1
ENSMUSG00000044786.6 XP_015676155.1
ENSMUSG00000046792.8 XP_015672620.2
ENSMUSG00000056569.11 XP_015677008.1
ENSMUSG00000029344.14 XP_015671293.1
ENSMUSG00000052837.6 XP_029139854.1
ENSMUSG00000053675.8 XP_015680951.1
ENSMUSG00000039476.13 XP_015678153.1
ENSMUSG00000050108.12 XP_029139339.1
ENSMUSG00000080268.4 XP_015687240.1
ENSMUSG00000108398.1 XP_029141777.1
ENSMUSG00000032303.8 XP_015685731.1
ENSMUSG00000072473.4 XP_015678508.1
ENSMUSG00000033940.8 XP_015672825.1
ENSMUSG00000031789.17 XP_015667566.1
ENSMUSG00000090206.8 XP_029139203.1
ENSMUSG00000073436.11 XP_015678474.2
ENSMUSG00000028492.13 XP_015680750.1
ENSMUSG00000078554.2 XP_015667111.1
ENSMUSG00000074457.10 XP_015668874.1
ENSMUSG00000031337.16 XP_015676593.1
ENSMUSG00000062661.6 XP_015675826.1
ENSMUSG00000006219.12 XP_015681273.1
ENSMUSG00000025931.15 XP_015669249.1
ENSMUSG00000079466.2 XP_015675824.1
ENSMUSG00000019437.17 XP_015684437.1
ENSMUSG00000044505.5 XP_015668844.1
ENSMUSG00000052276.8 XP_015683314.1
ENSMUSG00000026840.14 XP_015675821.1
ENSMUSG00000019815.7 XP_015683415.1
ENSMUSG00000051243.14 XP_015685845.1
ENSMUSG00000068876.15 XP_029141088.1
ENSMUSG00000024891.6 XP_015687221.1
ENSMUSG00000032482.9 XP_015685456.1
ENSMUSG00000073775.4 XP_015671436.1
ENSMUSG00000078129.2 XP_015685081.1
ENSMUSG00000025465.13 XP_015672371.1
ENSMUSG00000107283.3 XP_015670340.1
ENSMUSG00000038676.6 XP_015670318.1
ENSMUSG00000034098.14 XP_015675785.1
ENSMUSG00000098387.2 XP_015684328.1
ENSMUSG00000029161.7 XP_015670341.1
ENSMUSG00000046160.6 XP_015675209.1
ENSMUSG00000115219.2 XP_015679114.1
ENSMUSG00000053192.9 XP_015680378.1
ENSMUSG00000045045.7 XP_029142222.1
ENSMUSG00000048373.8 XP_015677035.1
ENSMUSG00000015702.13 XP_029141082.1
ENSMUSG00000027303.18 XP_015681220.1
ENSMUSG00000061024.8 XP_015679894.1
ENSMUSG00000071658.5 XP_015676993.1
ENSMUSG00000035486.14 XP_015678252.1
ENSMUSG00000060572.17 XP_029142025.1
ENSMUSG00000078137.1 XP_015675227.1
ENSMUSG00000024792.9 XP_015680831.1
ENSMUSG00000051354.14 XP_015682156.1
ENSMUSG00000028949.13 XP_015681447.2
ENSMUSG00000030888.14 XP_015672783.1
ENSMUSG00000041378.2 XP_015678047.1
ENSMUSG00000030431.8 XP_015666437.1
ENSMUSG00000043924.16 XP_015675784.2
ENSMUSG00000035215.9 XP_015678254.1
ENSMUSG00000096199.2 XP_015668478.1
ENSMUSG00000038894.7 XP_029141872.1
ENSMUSG00000030042.15 XP_015684470.1
ENSMUSG00000009281.6 XP_029141963.1
ENSMUSG00000032191.6 XP_015679194.1
ENSMUSG00000060181.6 XP_015667959.1
ENSMUSG00000020232.17 XP_015665554.1
ENSMUSG00000055197.4 XP_015675984.1
ENSMUSG00000022244.7 XP_015672511.1
ENSMUSG00000047497.10 XP_015672506.1
ENSMUSG00000078235.3 XP_015675856.1
ENSMUSG00000020696.18 XP_015673097.1
ENSMUSG00000018841.17 XP_029140290.1
ENSMUSG00000033122.14 XP_015684535.1
ENSMUSG00000032290.7 XP_015671771.1
ENSMUSG00000074738.2 XP_015671531.1
ENSMUSG00000024533.17 XP_029140119.1
ENSMUSG00000039662.16 XP_015668231.1
ENSMUSG00000050397.4 XP_029140944.1
ENSMUSG00000003341.9 XP_015665422.1
ENSMUSG00000075334.2 XP_015672049.2
ENSMUSG00000044927.6 XP_015677636.1
ENSMUSG00000087006.3 XP_015673954.1
ENSMUSG00000051977.16 XP_015673995.1
ENSMUSG00000020447.5 XP_015666607.1
ENSMUSG00000026667.14 XP_015677143.1
ENSMUSG00000026940.3 XP_015687113.1
ENSMUSG00000043866.11 XP_015672786.1
ENSMUSG00000109293.1 XP_015681527.1
ENSMUSG00000028958.15 XP_015682655.1
ENSMUSG00000003934.5 XP_015682673.1
ENSMUSG00000023247.2 XP_015668228.1
ENSMUSG00000033819.16 XP_015680459.1
ENSMUSG00000000739.14 XP_015666922.1
ENSMUSG00000063439.7 XP_015680067.1
ENSMUSG00000091648.2 XP_015668890.1
ENSMUSG00000018765.5 XP_015682337.1
ENSMUSG00000022176.11 XP_015678811.2
ENSMUSG00000039330.5 XP_029143094.1
ENSMUSG00000072423.5 XP_015678803.1
ENSMUSG00000035953.14 XP_029140960.1
ENSMUSG00000074006.3 XP_015680961.1
ENSMUSG00000048621.3 XP_015683962.1
ENSMUSG00000029797.13 XP_015683101.1
ENSMUSG00000027400.11 XP_029142625.1
ENSMUSG00000024958.13 XP_015683919.1
ENSMUSG00000004612.9 XP_015678611.1
ENSMUSG00000074825.4 XP_029139094.1
ENSMUSG00000034792.8 XP_015680127.2
ENSMUSG00000032491.14 XP_015669775.1
ENSMUSG00000046610.15 XP_015684961.1
ENSMUSG00000027457.15 XP_029142766.1
ENSMUSG00000035963.8 XP_029142444.1
ENSMUSG00000034435.6 XP_015678433.1
ENSMUSG00000034659.14 XP_015677267.1
ENSMUSG00000024737.2 XP_015677266.1
ENSMUSG00000033488.11 XP_015666737.1
ENSMUSG00000061374.14 XP_015678126.1
ENSMUSG00000066500.5 XP_029138965.1
ENSMUSG00000047443.14 XP_029139524.1
ENSMUSG00000041205.8 XP_029140032.1
ENSMUSG00000045655.9 XP_015666568.1
ENSMUSG00000041907.9 XP_015670738.1
ENSMUSG00000055811.2 XP_015675163.1
ENSMUSG00000022657.9 XP_029141941.1
ENSMUSG00000062198.5 XP_015674562.1
ENSMUSG00000080115.3 XP_015676030.1
ENSMUSG00000002668.8 XP_029141257.1
ENSMUSG00000109739.1 XP_015682882.1
ENSMUSG00000020077.14 XP_015672163.1
ENSMUSG00000042808.8 XP_015679921.1
ENSMUSG00000046806.13 XP_015669922.1
ENSMUSG00000112858.2 XP_029141543.1
ENSMUSG00000061048.8 XP_015666896.1
ENSMUSG00000050796.4 XP_015683211.1
ENSMUSG00000019487.11 XP_015668761.1
ENSMUSG00000074872.3 XP_015671712.1
ENSMUSG00000041189.9 XP_015685011.1
ENSMUSG00000028100.11 XP_015680853.1
ENSMUSG00000039438.7 XP_015668377.1
ENSMUSG00000070563.6 XP_029138972.1
ENSMUSG00000117495.2 XP_015669434.1
ENSMUSG00000035172.15 XP_015687006.1
ENSMUSG00000055882.8 XP_029142453.1
ENSMUSG00000053318.7 XP_015679086.1
ENSMUSG00000036948.17 XP_015668686.1
ENSMUSG00000044708.5 XP_029142307.1
ENSMUSG00000029707.6 XP_015673405.1
ENSMUSG00000079304.5 XP_015683599.1
ENSMUSG00000085601.7 XP_029140889.1
ENSMUSG00000028398.8 XP_015686002.1
ENSMUSG00000046541.9 XP_015681192.1
ENSMUSG00000029723.16 XP_015668673.1
ENSMUSG00000029499.11 XP_029142924.1
ENSMUSG00000038422.2 XP_015667622.2
ENSMUSG00000031286.6 XP_015674115.1
ENSMUSG00000040528.15 XP_029139367.1
ENSMUSG00000038235.4 XP_015680317.1
ENSMUSG00000090273.3 XP_029142147.1
ENSMUSG00000029715.5 XP_015668628.1
ENSMUSG00000028533.10 XP_029142393.1
ENSMUSG00000073974.4 XP_015672353.1
ENSMUSG00000068744.12 XP_029143082.1
ENSMUSG00000020878.6 XP_015665974.1
ENSMUSG00000024970.5 XP_029142161.1
ENSMUSG00000058715.11 XP_015684202.1
ENSMUSG00000005540.10 XP_015680026.1
ENSMUSG00000019158.9 XP_015676497.1
ENSMUSG00000026931.10 XP_029141894.1
ENSMUSG00000039278.10 XP_015670453.1
ENSMUSG00000020633.14 XP_015678776.1
ENSMUSG00000001025.8 XP_015668873.1
ENSMUSG00000030775.10 XP_029141188.1
ENSMUSG00000103409.2 XP_015672850.1
ENSMUSG00000029784.13 XP_015684940.1
ENSMUSG00000059552.13 XP_015683902.1
ENSMUSG00000074764.11 XP_015677861.1
ENSMUSG00000033967.4 XP_015681421.1
ENSMUSG00000089774.2 XP_015678566.1
ENSMUSG00000015962.5 XP_029142148.1
ENSMUSG00000024901.15 XP_015681953.1
ENSMUSG00000036905.8 XP_015668238.1
ENSMUSG00000071691.11 XP_029143093.1
ENSMUSG00000053194.2 XP_015673231.1
ENSMUSG00000017767.3 XP_029142356.1
ENSMUSG00000089687.2 XP_015687688.2
ENSMUSG00000039699.14 XP_015671447.1
ENSMUSG00000118346.1 XP_029140259.1
ENSMUSG00000047733.10 XP_029141789.1
ENSMUSG00000026989.5 XP_015679708.1
ENSMUSG00000036168.15 XP_015668114.1
ENSMUSG00000055862.7 XP_015665513.2
ENSMUSG00000044556.3 XP_029139282.1
ENSMUSG00000030898.15 XP_015672779.1
ENSMUSG00000024936.8 XP_015673166.1
ENSMUSG00000078611.3 XP_015672776.1
ENSMUSG00000028969.10 XP_015682652.1
ENSMUSG00000068327.5 XP_015677079.1
ENSMUSG00000020234.10 XP_015665555.1
ENSMUSG00000067724.5 XP_015682657.1
ENSMUSG00000056596.8 XP_015674214.1
