Orthogroup	X_tropicalis.pep	M_musculus.pep
OG0010708	ENSXETG00000014148.1	ENSMUSG00000044864.16
OG0010709	ENSXETG00000014220.1	ENSMUSG00000027722.14
OG0010710	ENSXETG00000014387.1	ENSMUSG00000051444.9
OG0010711	ENSXETG00000014484.1	ENSMUSG00000027719.15
OG0010712	ENSXETG00000004559.1	ENSMUSG00000021965.3
OG0010713	ENSXETG00000004432.1	ENSMUSG00000021969.8
OG0010714	ENSXETG00000004401.1	ENSMUSG00000021973.9
OG0010715	ENSXETG00000004214.1	ENSMUSG00000048279.19
OG0010716	ENSXETG00000004190.1	ENSMUSG00000060548.13
OG0010717	ENSXETG00000015621.1	ENSMUSG00000037325.10
OG0010718	ENSXETG00000003601.1	ENSMUSG00000021993.10
OG0010719	ENSXETG00000003377.1	ENSMUSG00000021986.9
OG0010720	ENSXETG00000010292.1	ENSMUSG00000025894.11
OG0010721	ENSXETG00000009615.1	ENSMUSG00000049001.5
OG0010722	ENSXETG00000010297.1	ENSMUSG00000025893.8
OG0010723	ENSXETG00000010299.1	ENSMUSG00000041124.11
OG0010724	ENSXETG00000009577.1	ENSMUSG00000029913.14
OG0010725	ENSXETG00000018780.1	ENSMUSG00000074269.10
OG0010726	ENSXETG00000020652.1	ENSMUSG00000047193.16
OG0010727	ENSXETG00000009047.1	ENSMUSG00000039701.11
OG0010728	ENSXETG00000008779.1	ENSMUSG00000050315.14
OG0010729	ENSXETG00000007040.1	ENSMUSG00000039234.11
OG0010730	ENSXETG00000011991.1	ENSMUSG00000028114.16
OG0010731	ENSXETG00000016490.1	ENSMUSG00000032826.19
OG0010732	ENSXETG00000013504.1	ENSMUSG00000039488.15
OG0010733	ENSXETG00000016001.1	ENSMUSG00000028028.11
OG0010734	ENSXETG00000015908.1	ENSMUSG00000074238.6
OG0010735	ENSXETG00000003516.1	ENSMUSG00000050549.8
OG0010736	ENSXETG00000011502.1	ENSMUSG00000031918.16
OG0010737	ENSXETG00000014652.1	ENSMUSG00000028024.14
OG0010738	ENSXETG00000011266.1	ENSMUSG00000013076.17
OG0010739	ENSXETG00000011773.1	ENSMUSG00000036912.17
OG0010740	ENSXETG00000015376.1	ENSMUSG00000093865.7
OG0010741	ENSXETG00000011787.1	ENSMUSG00000049307.6
OG0010743	ENSXETG00000015865.1	ENSMUSG00000027999.15
OG0010744	ENSXETG00000015886.1	ENSMUSG00000027997.9
OG0010745	ENSXETG00000006647.1	ENSMUSG00000031934.14
OG0010746	ENSXETG00000003451.1	ENSMUSG00000027994.14
OG0010747	ENSXETG00000007311.1	ENSMUSG00000001052.15
OG0010748	ENSXETG00000006641.1	ENSMUSG00000058897.18
OG0010749	ENSXETG00000008962.1	ENSMUSG00000039977.16
OG0010750	ENSXETG00000008990.1	ENSMUSG00000043885.14
OG0010751	ENSXETG00000001088.1	ENSMUSG00000034687.8
OG0010752	ENSXETG00000008951.1	ENSMUSG00000029385.14
OG0010753	ENSXETG00000007107.1	ENSMUSG00000029381.16
OG0010754	ENSXETG00000007100.1	ENSMUSG00000047963.7
OG0010755	ENSXETG00000005770.1	ENSMUSG00000004651.6
OG0010756	ENSXETG00000005894.1	ENSMUSG00000030560.17
OG0010757	ENSXETG00000017125.1	ENSMUSG00000034826.14
OG0010758	ENSXETG00000005987.1	ENSMUSG00000039428.11
OG0010759	ENSXETG00000006101.1	ENSMUSG00000049791.4
OG0010760	ENSXETG00000017223.1	ENSMUSG00000029413.14
OG0010761	ENSXETG00000001666.1	ENSMUSG00000039391.11
OG0010762	ENSXETG00000001718.1	ENSMUSG00000062797.13
OG0010763	ENSXETG00000012802.1	ENSMUSG00000067149.6
OG0010764	ENSXETG00000001733.1	ENSMUSG00000030619.10
OG0010765	ENSXETG00000020358.1	ENSMUSG00000044221.14
OG0010766	ENSXETG00000016897.1	ENSMUSG00000044362.8
OG0010767	ENSXETG00000001859.1	ENSMUSG00000035540.12
OG0010768	ENSXETG00000004655.1	ENSMUSG00000030641.10
OG0010769	ENSXETG00000004694.1	ENSMUSG00000061119.7
OG0010770	ENSXETG00000012527.1	ENSMUSG00000052738.14
OG0010771	ENSXETG00000012504.1	ENSMUSG00000060780.2
OG0010772	ENSXETG00000007995.1	ENSMUSG00000036880.10
OG0010773	ENSXETG00000008086.1	ENSMUSG00000036299.5
OG0010774	ENSXETG00000017639.1	ENSMUSG00000021754.17
OG0010775	ENSXETG00000016843.1	ENSMUSG00000049985.15
OG0010777	ENSXETG00000012579.1	ENSMUSG00000021758.14
OG0010778	ENSXETG00000012847.1	ENSMUSG00000016018.4
OG0010779	ENSXETG00000012942.1	ENSMUSG00000042426.6
OG0010780	ENSXETG00000012988.1	ENSMUSG00000042417.5
OG0010781	ENSXETG00000013030.1	ENSMUSG00000042379.8
OG0010782	ENSXETG00000013037.1	ENSMUSG00000021763.17
OG0010783	ENSXETG00000013041.1	ENSMUSG00000042364.11
OG0010784	ENSXETG00000013045.1	ENSMUSG00000051456.4
OG0010785	ENSXETG00000013052.1	ENSMUSG00000042348.10
OG0010786	ENSXETG00000013071.1	ENSMUSG00000021764.8
OG0010787	ENSXETG00000013203.1	ENSMUSG00000015533.9
OG0010788	ENSXETG00000016834.1	ENSMUSG00000021725.9
OG0010789	ENSXETG00000016839.1	ENSMUSG00000021728.8
OG0010790	ENSXETG00000012606.1	ENSMUSG00000025451.15
OG0010792	ENSXETG00000012615.1	ENSMUSG00000074634.12
OG0010793	ENSXETG00000012655.1	ENSMUSG00000095930.1
OG0010794	ENSXETG00000012678.1	ENSMUSG00000055737.12
OG0010795	ENSXETG00000012690.1	ENSMUSG00000022184.8
OG0010797	ENSXETG00000012913.1	ENSMUSG00000049148.8
OG0010798	ENSXETG00000013065.1	ENSMUSG00000050697.9
OG0010799	ENSXETG00000013092.1	ENSMUSG00000039942.15
OG0010800	ENSXETG00000014898.1	ENSMUSG00000022148.16
OG0010801	ENSXETG00000020389.1	ENSMUSG00000042590.17
OG0010802	ENSXETG00000018671.1	ENSMUSG00000021697.12
OG0010803	ENSXETG00000020933.1	ENSMUSG00000021701.8
OG0010804	ENSXETG00000019273.1	ENSMUSG00000021714.15
OG0010805	ENSXETG00000017956.1	ENSMUSG00000021713.9
OG0010806	ENSXETG00000018335.1	ENSMUSG00000021711.17
OG0010807	ENSXETG00000012935.1	ENSMUSG00000045273.8
OG0010808	ENSXETG00000012956.1	ENSMUSG00000021703.9
OG0010809	ENSXETG00000013231.1	ENSMUSG00000021702.7
OG0010810	ENSXETG00000016004.1	ENSMUSG00000007617.18
OG0010811	ENSXETG00000016269.1	ENSMUSG00000021690.10
OG0010812	ENSXETG00000016509.1	ENSMUSG00000042082.7
OG0010813	ENSXETG00000016546.1	ENSMUSG00000021687.14
OG0010814	ENSXETG00000011233.1	ENSMUSG00000021685.11
OG0010815	ENSXETG00000011297.1	ENSMUSG00000042015.17
OG0010816	ENSXETG00000006739.1	ENSMUSG00000021680.8
OG0010817	ENSXETG00000006761.1	ENSMUSG00000048376.6
OG0010818	ENSXETG00000008306.1	ENSMUSG00000021676.10
OG0010819	ENSXETG00000013193.1, ENSXETG00000000072.1	ENSMUSG00000021675.4
OG0010820	ENSXETG00000000106.1	ENSMUSG00000051111.16
OG0010821	ENSXETG00000000303.1	ENSMUSG00000021671.9
OG0010822	ENSXETG00000017788.1	ENSMUSG00000091387.2
OG0010823	ENSXETG00000020342.1	ENSMUSG00000041817.14
OG0010824	ENSXETG00000002523.1	ENSMUSG00000021662.11
OG0010825	ENSXETG00000002552.1	ENSMUSG00000041747.3
OG0010826	ENSXETG00000019317.1	ENSMUSG00000021661.16
OG0010827	ENSXETG00000020663.1	ENSMUSG00000052485.7
OG0010828	ENSXETG00000010294.1	ENSMUSG00000050919.9
OG0010829	ENSXETG00000010321.1	ENSMUSG00000041632.7
OG0010830	ENSXETG00000010491.1	ENSMUSG00000052727.6
OG0010831	ENSXETG00000010509.1	ENSMUSG00000021646.9
OG0010832	ENSXETG00000020394.1	ENSMUSG00000021706.14
OG0010833	ENSXETG00000015326.1	ENSMUSG00000021620.4
OG0010834	ENSXETG00000016031.1	ENSMUSG00000078958.9
OG0010835	ENSXETG00000016323.1	ENSMUSG00000021613.9
OG0010836	ENSXETG00000010991.1	ENSMUSG00000035762.11
OG0010837	ENSXETG00000011775.1	ENSMUSG00000051098.6
OG0010838	ENSXETG00000011811.1	ENSMUSG00000035840.7
OG0010839	ENSXETG00000007055.1	ENSMUSG00000069170.14
OG0010840	ENSXETG00000009177.1	ENSMUSG00000021597.16
OG0010841	ENSXETG00000009680.1	ENSMUSG00000021592.18
OG0010842	ENSXETG00000009699.1	ENSMUSG00000043190.14
OG0010843	ENSXETG00000009714.1	ENSMUSG00000021589.13
OG0010844	ENSXETG00000009828.1	ENSMUSG00000021587.5
OG0010845	ENSXETG00000004099.1	ENSMUSG00000021583.7
OG0010846	ENSXETG00000004279.1	ENSMUSG00000023845.7
OG0010847	ENSXETG00000003196.1	ENSMUSG00000047786.12
OG0010848	ENSXETG00000001210.1	ENSMUSG00000048027.9
OG0010849	ENSXETG00000018964.1	ENSMUSG00000003809.14
OG0010850	ENSXETG00000011113.1, ENSXETG00000008121.1	ENSMUSG00000003308.15
OG0010851	ENSXETG00000008112.1	ENSMUSG00000074476.6
OG0010852	ENSXETG00000017407.1, ENSXETG00000017380.1	ENSMUSG00000069372.3
OG0010853	ENSXETG00000000603.1	ENSMUSG00000053441.5
OG0010854	ENSXETG00000000595.1	ENSMUSG00000050875.11
OG0010855	ENSXETG00000000568.1	ENSMUSG00000020267.6
OG0010856	ENSXETG00000012680.1	ENSMUSG00000021468.8
OG0010857	ENSXETG00000012595.1	ENSMUSG00000021464.14
OG0010858	ENSXETG00000012573.1	ENSMUSG00000021457.14
OG0010859	ENSXETG00000018736.1	ENSMUSG00000028403.15
OG0010860	ENSXETG00000018992.1	ENSMUSG00000038192.5
OG0010861	ENSXETG00000017523.1	ENSMUSG00000059049.14
OG0010862	ENSXETG00000010230.1	ENSMUSG00000038172.14
OG0010863	ENSXETG00000010195.1	ENSMUSG00000028483.13
OG0010864	ENSXETG00000012426.1	ENSMUSG00000052407.17
OG0010865	ENSXETG00000003279.1	ENSMUSG00000038070.15
OG0010866	ENSXETG00000012488.1	ENSMUSG00000021451.16
OG0010867	ENSXETG00000016823.1	ENSMUSG00000067586.4
OG0010868	ENSXETG00000018447.1	ENSMUSG00000032495.8
OG0010869	ENSXETG00000019460.1	ENSMUSG00000021476.9
OG0010870	ENSXETG00000017010.1	ENSMUSG00000044934.13
OG0010871	ENSXETG00000017641.1	ENSMUSG00000021470.19
OG0010872	ENSXETG00000018947.1	ENSMUSG00000021466.12
OG0010873	ENSXETG00000012034.1	ENSMUSG00000021461.17
OG0010874	ENSXETG00000017724.1	ENSMUSG00000021458.17
OG0010875	ENSXETG00000018723.1	ENSMUSG00000052957.8
OG0010876	ENSXETG00000019655.1	ENSMUSG00000021556.12
OG0010877	ENSXETG00000021290.1	ENSMUSG00000021555.15
OG0010878	ENSXETG00000018219.1	ENSMUSG00000021553.14
OG0010879	ENSXETG00000018537.1	ENSMUSG00000035367.9
OG0010880	ENSXETG00000018550.1	ENSMUSG00000021552.7
OG0010881	ENSXETG00000020508.1	ENSMUSG00000050002.14
OG0010882	ENSXETG00000009194.1	ENSMUSG00000024725.13
OG0010883	ENSXETG00000009060.1	ENSMUSG00000037847.14
OG0010884	ENSXETG00000011981.1	ENSMUSG00000024727.9
OG0010885	ENSXETG00000010736.1	ENSMUSG00000024659.15
OG0010886	ENSXETG00000015190.1	ENSMUSG00000058624.13
OG0010887	ENSXETG00000013127.1	ENSMUSG00000033863.2
OG0010888	ENSXETG00000012838.1	ENSMUSG00000033053.4
OG0010889	ENSXETG00000012835.1	ENSMUSG00000074925.4
OG0010890	ENSXETG00000018693.1	ENSMUSG00000052085.7
OG0010891	ENSXETG00000018315.1	ENSMUSG00000024837.15
OG0010892	ENSXETG00000017913.1	ENSMUSG00000042372.5
OG0010893	ENSXETG00000020966.1	ENSMUSG00000048138.10
OG0010894	ENSXETG00000021116.1	ENSMUSG00000024924.14
OG0010895	ENSXETG00000017012.1	ENSMUSG00000047298.3
OG0010896	ENSXETG00000018559.1	ENSMUSG00000024935.11
OG0010897	ENSXETG00000020464.1	ENSMUSG00000024780.7
OG0010898	ENSXETG00000020157.1	ENSMUSG00000038658.15
OG0010899	ENSXETG00000017424.1	ENSMUSG00000024806.4
OG0010900	ENSXETG00000008178.1	ENSMUSG00000021025.8
OG0010901	ENSXETG00000020281.1	ENSMUSG00000021022.9
OG0010902	ENSXETG00000018008.1	ENSMUSG00000054302.15
OG0010903	ENSXETG00000021016.1	ENSMUSG00000112187.1, ENSMUSG00000044408.7
OG0010904	ENSXETG00000019725.1	ENSMUSG00000035133.9
OG0010906	ENSXETG00000020271.1	ENSMUSG00000020956.14
OG0010907	ENSXETG00000016940.1	ENSMUSG00000020953.17
OG0010908	ENSXETG00000012405.1	ENSMUSG00000028381.8
OG0010910	ENSXETG00000004878.1	ENSMUSG00000039611.2
OG0010911	ENSXETG00000020921.1	ENSMUSG00000028576.12
OG0010912	ENSXETG00000000322.1	ENSMUSG00000028577.13
OG0010913	ENSXETG00000014722.1	ENSMUSG00000038007.14
OG0010914	ENSXETG00000001326.1	ENSMUSG00000066113.16
OG0010915	ENSXETG00000018112.1	ENSMUSG00000045083.14
OG0010916	ENSXETG00000002435.1	ENSMUSG00000028300.14
OG0010917	ENSXETG00000002022.1	ENSMUSG00000038047.18
OG0010918	ENSXETG00000021200.1	ENSMUSG00000022479.15
OG0010919	ENSXETG00000000622.1	ENSMUSG00000006732.14
OG0010921	ENSXETG00000000305.1	ENSMUSG00000011158.8
OG0010922	ENSXETG00000016983.1	ENSMUSG00000023030.16
OG0010923	ENSXETG00000000374.1	ENSMUSG00000056459.14
OG0010924	ENSXETG00000019994.1	ENSMUSG00000037353.9
OG0010925	ENSXETG00000020797.1	ENSMUSG00000009733.9
OG0010926	ENSXETG00000001072.1	ENSMUSG00000045690.8
OG0010927	ENSXETG00000000023.1	ENSMUSG00000048982.3
OG0010928	ENSXETG00000010394.1	ENSMUSG00000021113.5
OG0010929	ENSXETG00000021084.1	ENSMUSG00000021109.13
OG0010931	ENSXETG00000000233.1	ENSMUSG00000009406.13
OG0010932	ENSXETG00000005789.1	ENSMUSG00000064326.13
OG0010933	ENSXETG00000005261.1	ENSMUSG00000021294.7
OG0010934	ENSXETG00000004042.1	ENSMUSG00000054003.13
OG0010935	ENSXETG00000004978.1	ENSMUSG00000091402.7
OG0010936	ENSXETG00000008159.1	ENSMUSG00000021287.12
OG0010937	ENSXETG00000015066.1	ENSMUSG00000042111.9
OG0010938	ENSXETG00000012026.1	ENSMUSG00000049792.6
OG0010939	ENSXETG00000021189.1	ENSMUSG00000061947.10
OG0010940	ENSXETG00000020067.1	ENSMUSG00000024560.7
OG0010941	ENSXETG00000020411.1	ENSMUSG00000021095.5
OG0010942	ENSXETG00000015368.1	ENSMUSG00000039201.9
OG0010943	ENSXETG00000017828.1	ENSMUSG00000041415.10
OG0010945	ENSXETG00000021130.1	ENSMUSG00000054150.12
OG0010946	ENSXETG00000017108.1	ENSMUSG00000021070.6
OG0010947	ENSXETG00000018923.1	ENSMUSG00000044715.7
OG0010948	ENSXETG00000021286.1	ENSMUSG00000041323.6
OG0010949	ENSXETG00000005914.1	ENSMUSG00000045665.5
OG0010950	ENSXETG00000002150.1	ENSMUSG00000048251.15
OG0010951	ENSXETG00000006196.1	ENSMUSG00000046897.17
OG0010952	ENSXETG00000006242.1	ENSMUSG00000023044.2
OG0010954	ENSXETG00000019716.1	ENSMUSG00000041669.15
OG0010955	ENSXETG00000018187.1	ENSMUSG00000046675.7
OG0010956	ENSXETG00000018854.1	ENSMUSG00000021192.16
OG0010957	ENSXETG00000004347.1	ENSMUSG00000000552.10
OG0010958	ENSXETG00000002279.1	ENSMUSG00000041781.9
OG0010959	ENSXETG00000004429.1	ENSMUSG00000058794.12
OG0010960	ENSXETG00000004529.1	ENSMUSG00000009575.14
OG0010961	ENSXETG00000002331.1	ENSMUSG00000021186.9
OG0010962	ENSXETG00000004562.1	ENSMUSG00000075394.4
OG0010963	ENSXETG00000004574.1	ENSMUSG00000022485.3
OG0010964	ENSXETG00000004612.1	ENSMUSG00000022484.7
OG0010965	ENSXETG00000004616.1	ENSMUSG00000001656.3
OG0010966	ENSXETG00000004623.1	ENSMUSG00000050328.2
OG0010967	ENSXETG00000004835.1	ENSMUSG00000023055.10
OG0010968	ENSXETG00000006114.1	ENSMUSG00000021180.9
OG0010969	ENSXETG00000005004.1	ENSMUSG00000023050.9
OG0010970	ENSXETG00000005219.1	ENSMUSG00000001280.13
OG0010971	ENSXETG00000005254.1	ENSMUSG00000060284.7
OG0010972	ENSXETG00000013053.1	ENSMUSG00000062991.9
OG0010973	ENSXETG00000005120.1	ENSMUSG00000045404.16
OG0010974	ENSXETG00000004977.1	ENSMUSG00000021176.6
OG0010975	ENSXETG00000004396.1	ENSMUSG00000021013.16
OG0010976	ENSXETG00000004217.1	ENSMUSG00000021012.16
OG0010977	ENSXETG00000004123.1	ENSMUSG00000021009.15
OG0010978	ENSXETG00000004082.1	ENSMUSG00000021007.14
OG0010979	ENSXETG00000004060.1	ENSMUSG00000033854.10
OG0010980	ENSXETG00000009817.1	ENSMUSG00000047414.6
OG0010981	ENSXETG00000008397.1	ENSMUSG00000020964.14
OG0010982	ENSXETG00000008170.1	ENSMUSG00000020961.15
OG0010983	ENSXETG00000008124.1	ENSMUSG00000020963.15
OG0010984	ENSXETG00000002518.1	ENSMUSG00000021039.9
OG0010985	ENSXETG00000002489.1	ENSMUSG00000079036.10
OG0010986	ENSXETG00000001124.1	ENSMUSG00000050671.12
OG0010987	ENSXETG00000001117.1	ENSMUSG00000090812.8
OG0010988	ENSXETG00000001061.1	ENSMUSG00000034111.6
OG0010989	ENSXETG00000000820.1	ENSMUSG00000034126.5
OG0010990	ENSXETG00000000796.1	ENSMUSG00000021032.13
OG0010991	ENSXETG00000000548.1	ENSMUSG00000048483.6
OG0010992	ENSXETG00000000518.1	ENSMUSG00000059114.8
OG0010994	ENSXETG00000000484.1	ENSMUSG00000021256.5
OG0010995	ENSXETG00000000463.1	ENSMUSG00000007867.9
OG0010996	ENSXETG00000002990.1	ENSMUSG00000021250.13
OG0010997	ENSXETG00000002920.1	ENSMUSG00000045064.5
OG0010998	ENSXETG00000019292.1	ENSMUSG00000003808.18
OG0010999	ENSXETG00000002848.1	ENSMUSG00000004788.11
OG0011000	ENSXETG00000002829.1	ENSMUSG00000019235.9
OG0011001	ENSXETG00000001176.1	ENSMUSG00000042350.13
OG0011002	ENSXETG00000002560.1	ENSMUSG00000001348.15
OG0011003	ENSXETG00000002542.1	ENSMUSG00000001349.5
OG0011004	ENSXETG00000006189.1	ENSMUSG00000021240.6
OG0011005	ENSXETG00000016999.1	ENSMUSG00000040146.9
OG0011006	ENSXETG00000006109.1	ENSMUSG00000085793.2
OG0011007	ENSXETG00000005873.1	ENSMUSG00000021238.11
OG0011008	ENSXETG00000005826.1	ENSMUSG00000021236.16
OG0011010	ENSXETG00000005368.1	ENSMUSG00000021235.13
OG0011011	ENSXETG00000018138.1	ENSMUSG00000012076.8
OG0011012	ENSXETG00000010971.1	ENSMUSG00000079563.10
OG0011013	ENSXETG00000019615.1	ENSMUSG00000001497.18
OG0011014	ENSXETG00000019562.1	ENSMUSG00000035472.14
OG0011015	ENSXETG00000017863.1	ENSMUSG00000047022.18
OG0011016	ENSXETG00000018626.1	ENSMUSG00000035451.7
OG0011017	ENSXETG00000020557.1	ENSMUSG00000046782.14
OG0011018	ENSXETG00000021085.1	ENSMUSG00000035293.13
OG0011019	ENSXETG00000017995.1	ENSMUSG00000002688.8
OG0011020	ENSXETG00000017392.1	ENSMUSG00000046314.16
OG0011021	ENSXETG00000019115.1	ENSMUSG00000040383.16
OG0011022	ENSXETG00000017396.1	ENSMUSG00000057147.13
OG0011024	ENSXETG00000019043.1	ENSMUSG00000040282.13
OG0011025	ENSXETG00000014223.1	ENSMUSG00000032763.11
OG0011026	ENSXETG00000016921.1	ENSMUSG00000027351.14
OG0011027	ENSXETG00000018223.1	ENSMUSG00000027349.5
OG0011028	ENSXETG00000020656.1	ENSMUSG00000027347.18
OG0011029	ENSXETG00000006080.1	ENSMUSG00000032185.15
OG0011030	ENSXETG00000015195.1	ENSMUSG00000030116.14
OG0011031	ENSXETG00000009683.1	ENSMUSG00000007458.14
OG0011032	ENSXETG00000001159.1	ENSMUSG00000003604.14
OG0011033	ENSXETG00000001152.1	ENSMUSG00000074939.3
OG0011034	ENSXETG00000014346.1	ENSMUSG00000055943.5
OG0011035	ENSXETG00000005021.1	ENSMUSG00000025425.18
OG0011036	ENSXETG00000011550.1	ENSMUSG00000030160.7
OG0011037	ENSXETG00000004895.1	ENSMUSG00000025427.15
OG0011038	ENSXETG00000008656.1	ENSMUSG00000027750.16
OG0011039	ENSXETG00000005450.1	ENSMUSG00000027752.15
OG0011040	ENSXETG00000009527.1, ENSXETG00000005032.1	ENSMUSG00000116264.1, ENSMUSG00000091055.2
OG0011041	ENSXETG00000010738.1	ENSMUSG00000002845.14
OG0011042	ENSXETG00000000284.1	ENSMUSG00000024261.6
OG0011043	ENSXETG00000018477.1	ENSMUSG00000042724.8
OG0011044	ENSXETG00000001100.1	ENSMUSG00000021140.9
OG0011045	ENSXETG00000006202.1	ENSMUSG00000033147.16
OG0011046	ENSXETG00000011585.1	ENSMUSG00000031162.14
OG0011047	ENSXETG00000000597.1	ENSMUSG00000042628.8
OG0011048	ENSXETG00000005872.1	ENSMUSG00000042507.15
OG0011049	ENSXETG00000019631.1	ENSMUSG00000062646.12
OG0011050	ENSXETG00000005631.1	ENSMUSG00000031383.8
OG0011051	ENSXETG00000005638.1	ENSMUSG00000049489.5
OG0011052	ENSXETG00000018365.1	ENSMUSG00000027291.15
OG0011053	ENSXETG00000010604.1	ENSMUSG00000031375.17
OG0011054	ENSXETG00000000789.1	ENSMUSG00000031386.14
OG0011055	ENSXETG00000021152.1	ENSMUSG00000014077.13
OG0011056	ENSXETG00000019659.1	ENSMUSG00000048647.9
OG0011057	ENSXETG00000011466.1	ENSMUSG00000027230.9
OG0011058	ENSXETG00000010957.1	ENSMUSG00000027239.14
OG0011059	ENSXETG00000016287.1	ENSMUSG00000027249.15
OG0011060	ENSXETG00000008899.1	ENSMUSG00000025260.10
OG0011061	ENSXETG00000009100.1	ENSMUSG00000041133.11
OG0011062	ENSXETG00000008011.1	ENSMUSG00000027253.15
OG0011063	ENSXETG00000017603.1	ENSMUSG00000002109.14
OG0011064	ENSXETG00000002516.1	ENSMUSG00000040687.16
OG0011065	ENSXETG00000002424.1	ENSMUSG00000002100.15
OG0011066	ENSXETG00000011219.1	ENSMUSG00000021065.16
OG0011067	ENSXETG00000016863.1	ENSMUSG00000023022.14
OG0011068	ENSXETG00000002700.1	ENSMUSG00000040174.14
OG0011069	ENSXETG00000003101.1	ENSMUSG00000023018.5
OG0011070	ENSXETG00000013268.1	ENSMUSG00000040310.12
OG0011071	ENSXETG00000002926.1	ENSMUSG00000027220.2
OG0011072	ENSXETG00000008080.1	ENSMUSG00000027223.15
OG0011073	ENSXETG00000008070.1	ENSMUSG00000027222.14
OG0011074	ENSXETG00000011602.1	ENSMUSG00000058318.15
OG0011075	ENSXETG00000002082.1	ENSMUSG00000050587.14
OG0011076	ENSXETG00000002597.1	ENSMUSG00000027194.16
OG0011077	ENSXETG00000013358.1	ENSMUSG00000032864.4
OG0011078	ENSXETG00000013365.1	ENSMUSG00000061311.6
OG0011079	ENSXETG00000013385.1	ENSMUSG00000032841.15
OG0011080	ENSXETG00000017105.1	ENSMUSG00000025389.7
OG0011081	ENSXETG00000013395.1	ENSMUSG00000027163.13
OG0011082	ENSXETG00000019175.1	ENSMUSG00000039994.15
OG0011083	ENSXETG00000013493.1	ENSMUSG00000005089.15
OG0011084	ENSXETG00000021119.1	ENSMUSG00000047631.4
OG0011085	ENSXETG00000015246.1	ENSMUSG00000031074.14
OG0011086	ENSXETG00000015280.1	ENSMUSG00000050917.5
OG0011087	ENSXETG00000015315.1	ENSMUSG00000031072.14
OG0011088	ENSXETG00000017731.1	ENSMUSG00000005682.9
OG0011089	ENSXETG00000010096.1	ENSMUSG00000031090.14
OG0011090	ENSXETG00000015302.1	ENSMUSG00000036815.17
OG0011091	ENSXETG00000010016.1	ENSMUSG00000030470.15
OG0011092	ENSXETG00000009992.1	ENSMUSG00000046179.17
OG0011093	ENSXETG00000003018.1	ENSMUSG00000030507.6
OG0011094	ENSXETG00000002954.1	ENSMUSG00000030505.17
OG0011095	ENSXETG00000001860.1	ENSMUSG00000039728.15
OG0011096	ENSXETG00000005156.1	ENSMUSG00000055489.8
OG0011097	ENSXETG00000018935.1	ENSMUSG00000025373.14
OG0011098	ENSXETG00000003845.1	ENSMUSG00000027120.6
OG0011099	ENSXETG00000008093.1	ENSMUSG00000027167.11
OG0011100	ENSXETG00000019208.1	ENSMUSG00000025366.8
OG0011101	ENSXETG00000007903.1	ENSMUSG00000016458.14
OG0011102	ENSXETG00000007540.1	ENSMUSG00000074994.6
OG0011103	ENSXETG00000007487.1	ENSMUSG00000027173.7
OG0011104	ENSXETG00000007301.1	ENSMUSG00000027175.10
OG0011105	ENSXETG00000006337.1	ENSMUSG00000022997.9
OG0011106	ENSXETG00000015713.1, ENSXETG00000006808.1	ENSMUSG00000032671.5
OG0011107	ENSXETG00000006290.1	ENSMUSG00000003354.6
OG0011108	ENSXETG00000005820.1	ENSMUSG00000054855.13
OG0011109	ENSXETG00000003654.1	ENSMUSG00000003352.14
OG0011110	ENSXETG00000009245.1	ENSMUSG00000005609.16
OG0011111	ENSXETG00000003624.1	ENSMUSG00000030788.16
OG0011112	ENSXETG00000008317.1	ENSMUSG00000011960.12
OG0011113	ENSXETG00000008245.1	ENSMUSG00000022992.17
OG0011114	ENSXETG00000012058.1	ENSMUSG00000025395.14
OG0011115	ENSXETG00000007068.1	ENSMUSG00000030671.9
OG0011116	ENSXETG00000004847.1	ENSMUSG00000051910.13
OG0011117	ENSXETG00000006417.1	ENSMUSG00000045659.18
OG0011118	ENSXETG00000016042.1	ENSMUSG00000090862.3
OG0011119	ENSXETG00000002765.1	ENSMUSG00000037525.5
OG0011120	ENSXETG00000002768.1	ENSMUSG00000023011.8
OG0011121	ENSXETG00000015060.1	ENSMUSG00000030839.12
OG0011122	ENSXETG00000004892.1	ENSMUSG00000041592.16
OG0011123	ENSXETG00000012157.1	ENSMUSG00000034714.9
OG0011124	ENSXETG00000004408.1	ENSMUSG00000000202.9
OG0011125	ENSXETG00000004555.1	ENSMUSG00000051043.16
OG0011126	ENSXETG00000007161.1	ENSMUSG00000010307.7
OG0011127	ENSXETG00000004580.1	ENSMUSG00000039670.2
OG0011128	ENSXETG00000002734.1	ENSMUSG00000039703.15
OG0011129	ENSXETG00000002644.1	ENSMUSG00000025384.15
OG0011130	ENSXETG00000001985.1	ENSMUSG00000061306.16
OG0011131	ENSXETG00000001906.1	ENSMUSG00000025377.14
OG0011132	ENSXETG00000008442.1	ENSMUSG00000025375.15
OG0011133	ENSXETG00000008574.1	ENSMUSG00000025372.16
OG0011135	ENSXETG00000009447.1	ENSMUSG00000025582.4
