"","gene","description","Pm_1_liver","Pm_10_liver","Pm_3_liver","Pm_5_liver","Pm_8_liver","Mus_livr_1","Mus_livr_2","Mus_livr_3","Mus_livr_4","Homo_livr_1","Homo_livr_2","Homo_livr_3","Canis_livr_1","Canis_livr_2","Canis_livr_3"
"3128",107295629,"transmembrane 9 superfamily member 3",2318.09,1906.87,1802.43,1930.75,1579.54,42.0197,36.4874,35.60156,36.82106,10.6135987,22.507,19.646,62.92035,58.1051,36.883731
"3129",107295634,"cancer susceptibility candidate 1",0,0,0,0,2,0.0226275,0.0132071,0.0777531,0.0238875,0.0268092,0.0229161,0.104154,1.00577,0.484229,0.370288
"3130",107295637,"LYR motif containing 5",153,366,128,161,313,19.358327,17.053758,15.963832,16.393522,9.579817,23.57855,57.8297,104.743,49.4341,25.9921
"3131",107295641,"methyltransferase like 21A",397,803,454,400,898,7.28355,9.36638,11.295621,9.395113,13.512159,3.229918,7.9429607,5.1619,3.37634,3.27352
"3132",107295642,"xeroderma pigmentosum, complementation group C",53,67,72,37,145,3.622437,4.9057228,4.429844,4.951419,12.829585,3.03996,7.376242,7.67411,8.65716,4.67054
"3133",107295643,"urocanate hydratase 1",3258,6321,1991,1484,5440,358.5103,341.6052,327.4638,343.4905,148.8937,25.47872,61.7988,250.19928,482.5222,313.0669
"3134",107295645,"coiled-coil-helix-coiled-coil-helix domain containing 4",134,255,133,203,84,3.682947,3.722087,3.632928,3.711134,8.374928,3.993127,6.6235,8.19698,8.10901,2.24516
"3135",107295647,"semaphorin 3E",0,0,0,0,0,0.0278081,0.0161929,0.0274301,0.0513252,0.0921461,0.0233567,0.0342358,0.036188705,0.259699082,0.133956009
"3136",107295673,"PRELI domain containing 1",174,354,196,295,447,300.5384,313.9928,318.8591,306.4675,122.694,76.16827,68.97237,222.81,27.9493,191.554
"3137",107295675,"nuclear receptor binding SET domain protein 1",18,52,48,47,58,8.540669492,9.90975972,9.993334957,8.606105665,3.286409,0.927262,3.172042,5.90791245,0.00891977,4.627967946
"3138",107295677,"solute carrier family 30 (zinc transporter), member 2",0,4,0,6,19,0.0159161,0,0,0.0466325,0.111213,0,0.00973405,0.471636,0.0657468,0.384648
"3139",107295679,"transmembrane and tetratricopeptide repeat containing 1",3,2,3,1,6,0.2028867,0.180304009,0.34812605,0.223659011,1.172415,0.276649064,0.372558389,2.1603227,2.341566443,0.544512
"3140",107295693,"thioredoxin related transmembrane protein 2",805,994,953,565,1000,76.178336,94.760342,88.65117,81.491424,44.52788,25.78025,34.06844,44.0452,32.8891,21.2628
"3141",107295696,"catenin delta 1",46,86,59,88,81,26.62417226,29.67449561,27.00515797,28.86363839,15.76939,7.944323,20.21477,50.227443,54.18426007,23.811578
"3142",107295715,"chromosome unknown open reading frame, human C14orf166",1342,1500,905,925,949,17.7663,13.7149,13.0363,13.053097,38.21621,72.719491,71.25144,9.0713,11.874,60.2439
"3143",107295718,"matrix metallopeptidase 2",2,5,17,2,26,3.35407,3.61301,3.28397,3.2898889,4.0123654,6.562057,4.252709,3.26675,4.19473,1.16474
"3144",107295723,"zinc finger protein 593",1424,1192,969,701,832,3.50402,4.84946,5.94856,6.02054,61.4043,24.408,20.639075,34.0672,27.8013,37.4681
"3145",107295725,"RAS like family 11 member B",0,0,0,0,0,5.4469365,5.358324,5.2796858,5.636948,0,0.2359685,0.214497,0.428055,2.05119,0.436926
"3146",107295726,"SRY-box 5",5,9,1,14,23,7.8747749,7.6828738,8.826297,6.767434,3.474586336,1.058027,3.3066744,3.538836,5.020444007,6.440519
"3147",107295728,"vestigial like family member 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1273985
"3148",107295734,"connector enhancer of kinase suppressor of Ras 1",58,98,55,71,132,0.1809486,0.0730717,0.247793,0.220247,0.904631001,0.27979885,0.4052009,6.444018,12.98754323,17.66689
"3149",107295745,"elongator acetyltransferase complex subunit 3",32,125,63,60,126,8.39438142,9.95554,9.305294,9.52986,21.654059,8.900633596,10.0630507,17.40019,13.88084,7.190062
"3150",107295746,"frizzled class receptor 3",0,9,1,2,3,0.03333,0.025873,0.0634917,0.0389853,0.07831933,0.26411956,0.100036,0.38966,0.271762,0.129182265
"3151",107295747,"F-box protein 16",39,120,56,14,72,0,0,0,0,0.646487,2.972902,0.434269,0,0,0.061373592
"3152",107295749,"VPS39 HOPS complex subunit",213,360,345,304,421,8.135802122,9.941453,13.28860401,9.59332,7.865507,4.477885,7.801624,6.968986,8.948300148,6.46244
"3153",107295754,"SH3 domain binding glutamate rich protein like 3",815,1215,480,968,1175,24.29856,37.423485,37.306908,36.870091,55.089489,40.0822,43.930379,117.57845,127.26679,106.12741
"3154",107295766,"NADH:ubiquinone oxidoreductase complex assembly factor 2",258,149,135,151,209,11.100715,10.267889,7.255719,7.587877,7.98988,15.35761269,9.52082,30.8163,13.2617,8.3048
"3155",107295770,"absent in melanoma 1-like",0,0,0,1,0,0.492175,0.9538528,1.041216264,0.9033703,0.761354,0.1023324,0.3710498,0.286112,1.165711,1.059185
"3156",107295773,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2",0,1,0,0,4,0,0,0,0,0.028392,0.00626491,0.0143177,0,0,0
"3157",107295787,"cytidine monophosphate N-acetylneuraminic acid synthetase",4,3,3,5,4,27.244789,20.117243,24.309407,19.159614,35.24795,12.059908,30.80322,43.04479,28.26703,19.38556
"3158",107295792,"von Willebrand factor D and EGF domain-containing protein-like",0,0,0,0,0,0,0,0,0,0.053207,0,0.2045864,0.258503,0.153994,0.0243544
"3159",107295793,"oncoprotein induced transcript 3",325,277,417,684,1927,18.92178,24.6422,20.6605,22.03624,30.90396,5.309203,24.67858,67.511995,0,2.24612
"3160",107295795,"mitochondrial calcium uniporter",121,177,140,142,124,12.7473427,9.813086,10.644254,10.593684,2.892293,2.5175,3.732734,8.94333,0,4.638713
"3161",107295804,"GPRIN family member 3",0,0,0,4,5,1.32615,1.65505,1.57136,1.66447,0.1468476,0.0499756,0.191017,0.197847,1.13021,1.39904
"3162",107295812,"isoamyl acetate-hydrolyzing esterase 1 homolog",221,274,197,223,207,287.09015,271.43923,272.78221,290.13851,29.758079,34.22096079,51.79664961,40.763,43.8937,24.37852
"3163",107295814,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta",2019,1924,1817,1369,1875,27.021366,20.663775,21.06586,19.134129,45.26109,37.77292,38.01755,22.50258,54.70502,28.6623
"3164",107295820,"RAN, member RAS oncogene family",3641.95,5335.82,4127.98,2842.85,4262.03,47.08077,48.66705,56.25298,54.75953,212.646297,86.2389023,101.63952,181.447,235.23,75.5707
"3165",107295827,"prolyl 4-hydroxylase subunit beta",70683,97800,64104,53068,69962,597.303653,545.502047,548.2291,561.193148,1212.293,599.7193,570.5454,0.967401653,5.12727,1074.03387
"3166",107295845,"arginyl aminopeptidase",76,129,120,229,285,14.6424454,22.676651,21.849803,23.211096,19.06344,9.810143,16.02347,0,0,7.80419
"3167",107295847,"DNA cross-link repair 1C",5,5,2,5,5,1.182495,1.7069685,1.43044652,1.5795262,0.659902,0.1874302,0.566083,3.95436,3.433646,1.829283
"3168",107295848,"heat shock protein family A (Hsp70) member 14",77,126,89,128,111,8.7551461,10.3944928,10.23339,10.114446,2.092498,0.2247389,1.102559,15.47723,9.92297,10.47109
"3169",107295852,"KIAA0196 ortholog",17.82,79.06,31.97,63.79,115.15,8.90289,9.76631,8.75836,9.0961527,4.522494,4.350605,7.39535,15.2977,19.446633,11.923
"3170",107295853,"squalene epoxidase",21,9,1,7,43,31.790346,39.548385,36.922349,37.825631,29.20933616,10.627,4.3317949,209.4263,18.00327,48.5906
"3171",107295859,"sideroflexin 5",16,11,14,9,16,33.287396,30.993695,24.935509,28.92899,65.693902,4.511663258,26.8470215,19.263444,10.331,14.461552
"3172",107295862,"NOP56 ribonucleoprotein",81,116,102,65,111,13.27020637,28.688268,21.719793,23.0269162,46.996629,12.9153859,20.6853999,38.8589,26.672,16.604
"3173",107295870,"WD repeat domain 54",2,1,0,0,5,1.838393,1.145385,1.297483,1.213321,3.517875,1.826158,1.234351,1.30575,1.22414,2.12657
"3174",107295871,"mitochondrial ribosomal protein L14",82,134,125,82,77,223.88686,205.41897,203.75631,195.93631,109.804,24.5826,28.218,90.9211,113.5317,64.6625
"3175",107295876,"retinoschisin 1",0,0,0,0,0,0.4327243,0.2476559,0.465435,0.2282438,0,0,0,0,0,0.271471
"3176",107295878,"lysine methyltransferase 5B",369,402,310,303,515,5.5024154,5.958277647,7.436640076,7.1892268,9.87248747,4.335425,5.0134398,18.741234,21.094156,11.7716724
"3177",107295881,"melanocortin 2 receptor accessory protein 2",1,0,0,0,2,0.061649,0.671348,0.586047,0.807749,0,0.0547602,0.0414811,0.0428046,0,0
"3178",107295882,"synaptosome associated protein 91kDa",113,245,81,93,85,0.0179521,0.0664939,0.0990555,0.0913347,0.0415421,0,0.01772072,0,0.0265254,0.03579412
"3179",107295887,"protein phosphatase with EF-hand domain 1",6,3,1,4,7,0.282194,0.0969307,0.0161385,0.165157,0.249237,0.0787827,0.2140199,0,0,0.162236
"3180",107295897,"adhesion G protein-coupled receptor G2",2,0,1,0,2,0,0.0333407,0.113058,0.0452253,0.2939356,0.2839256,0.08418534,0,0,0.048834262
"3181",107295899,"HAUS augmin like complex subunit 1",54,62,13,25,71,0.6346165,0.97134,0.5624,0.549568,4.5950305,6.444011,6.390295,3.87737,0.7134701,3.4757482
"3182",107295901,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle",467,847,536,448,1174,607.3111049,689.94582,666.2538,705.7549,178.300326,92.7610394,158.0469973,195.818,271.153,198.3923126
"3183",107295902,"family with sequence similarity 160 member A1",6,15,7,16,18,2.90909,4.027382,3.6661,4.030382,0.124579,0.0962599,0.178979,0.286171,0.96824,0.773987
"3184",107295903,"glutamyl-tRNA(Gln) amidotransferase, subunit B",38,61,52,57,102,20.5075,21.025771,23.79141,20.1158,11.07492,8.99579111,15.4059423,5.543716,7.439281,2.437891
"3185",107295910,"epidermal growth factor receptor pathway substrate 8",270,508,222,267,346,1.2871798,1.5089593,1.0435668,1.1702643,11.26511366,3.769163313,10.16633727,10.76267,12.00935,4.74669
"3186",107295912,"kinase insert domain receptor",1,7,3,4,1,4.5898625,6.320354,6.631842,6.7224836,4.44316,0.316717,5.01421,14.9109,10.8423,1.51519
"3187",107295924,"F-box protein 4",70,105,47,62,109,7.97862,7.97793,8.8865,7.509572,2.284996,11.642409,7.2053981,0,0,3.70447
"3188",107295926,"3-oxoacid CoA-transferase 1",13,20,12,17,14,0.655921,1.103834,1.442748,1.029216,0.2229817,0.132871,0.3804701,0,0.0974055,4.790825
"3189",107295927,"GULP, engulfment adaptor PTB domain containing 1",4,5,2,3,6,0.1127971,0.3076966,0.3370965,0.4132718,0.0328279,0.34889858,0.2143051,2.324591,1.1430567,0.8920186
"3190",107295930,"HAUS augmin like complex subunit 6",9,31,16,23,42,3.076315,1.418822,2.063647,0.914839,1.391745,1.0443952,1.304088,2.90665,2.18167,1.01502
"3191",107295947,"cyclin dependent kinase like 5",35,22,36,16,82,1.005052,1.191544,1.2671533,1.2645457,2.452122286,0.090857701,0.471623463,0,0,0.944951
"3192",107295965,"regulator of calcineurin 1",170,104,111,99,113,7.069292525,6.837233,6.753934,6.724457,18.4704829,43.49850924,30.78171585,56.6999,23.52883,19.20362
"3193",107295966,"pyruvate dehydrogenase (lipoamide) alpha 1",229,270,203,176,264,33.385536,42.274809,34.310287,37.590308,74.13733207,42.61326062,58.29051644,0.159339,0.159399,52.928262
"3194",107295967,"syntaxin 18",23,14,13,8,34,11.670617,14.683266,11.786309,15.610558,13.74941,9.104007,9.882036,14.4458,9.5449,7.772
"3195",107295970,"Ly1 antibody reactive",1390,364,512,397,476,1.745955,2.568375,2.315008,2.241605072,17.553162,4.611589,5.229921,12.6266,8.26142,3.43416
"3196",107295973,"heat shock protein 90kDa alpha family class B member 1",13656,19707,11556,10140,13788,229.21743,200.32617,184.004473,197.12773,215.47208,62.3918675,92.13922,168.938,192.239,123.178
"3197",107295977,"t-complex-associated-testis-expressed 1",3,2,1,0,5,0,0,0,0,0.2096285,0.0119155,0.0894214,0,0,0.067773
"3198",107295989,"oxysterol binding protein",105,213,179,173,294,11.9525,12.6084,13.3731,13.2952,17.844924,13.827622,14.374021,27.9539,21.6237,8.02535
"3199",107296001,"mitochondrial ribosomal protein L49",10,62,29,56,76,14.0585026,11.3008,10.895027,13.450085,22.95803,19.2286635,19.9606248,62.10217,57.2122,33.14005
"3200",107296011,"NGFI-A binding protein 1",7,9,17,36,30,15.580563,11.944114,10.978503,10.463252,5.198266004,3.5806268,6.8915957,31.5258,48.3004,14.1961
"3201",107296030,"eukaryotic translation initiation factor 1A, X-linked",4667,1872,2066,1387,1439,34.9905,47.361186,55.369251,47.82204,18.51718,23.08333,18.02281,0.330253,0.126902,60.2476
"3202",107296031,"peroxisomal biogenesis factor 11 beta",60,8,8,7,10,30.448149,35.576287,34.209392,36.4611,10.644429,9.65164769,20.7289,11.5796,14.08234,12.014977
"3203",107296032,"FERM domain containing 8",9,33,29,30,33,10.519269,15.551139,18.21378,15.549865,5.868379,1.65862,2.251346,3.711822,5.20848,3.52371
"3204",107296035,"otogelin-like",1,0,0,0,0,0.0982714,0.1598863,0.1205222,0.1972135,0.0335814,0,0.007712598,0,0,0.004196308
"3205",107296037,"failed axon connections homolog",0,1,2,1,1,0.1562508,0.0246105,0.0749897,0.0384215,0.0281127,0,0.0044648,0.527331,1.06305,0.55502
"3206",107296039,"kelch repeat and BTB domain containing 8",12,34,7,16,26,0.2338589,0.174253,0.126617,0.177041,0.0668227,0.316089,0.210935,0.464377,0.269178,0.224401
"3207",107296041,"fer-1 like family member 6",4.55,1.14,0,0,4.55,0.01792,0.0354249,0.0400417,0.0458465,0,0,0,0.012400595,0,0.044804403
"3208",107296045,"transketolase",675,1018,447,617,1288,92.117224,135.534288,142.697557,134.801965,48.235885,19.0596,14.9304333,71.487595,75.71168708,67.924028
"3209",107296046,"discs large homolog 5",7,32,7,21,29,2.405593,3.100012,2.715292405,3.826975,2.1312546,0.1576288,0.6033722,0.564638,0,0.922724467
"3210",107296048,"phosphodiesterase 6D",6,7,9,5,10,3.615189,3.802398,4.320273,4.682251,6.901304,4.826959,6.0166831,28.65979,17.52948,21.6968
"3211",107296056,"G protein-coupled receptor 143",0,3,1,4,3,0,0,0,0.0346609,0.826685,0.176428,0.7072663,0.678229,0.5712,6.36597
"3212",107296063,"guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O",3,1,0,1,3,0.260795,0.3527776,0.459306,0.1946684,5.054540963,0.88291475,4.736675,0.710418,0.94855,0.4330531
"3213",107296064,"autocrine motility factor receptor, E3 ubiquitin protein ligase",27,12,13,23,11,244.11192,237.36775,236.83519,237.5986,82.278957,21.46102,46.827226,89.0829,124.703,101.744
"3214",107296065,"2-oxoglutarate and iron-dependent oxygenase domain containing 1",36.07,26.13,35.3,38.36,90.66,2.898183001,3.33901901,3.805500332,3.461251018,10.176202,2.55362,3.7204038,5.8518,6.3481,2.41714
"3215",107296070,"slit guidance ligand 2",21,11,3,2,12,0.00474761,0.1218149,0.1610386,0.1305124,0.2739997,0.2449902,0.175996,0.5156583,0.8160389,0.611401
"3216",107296072,"potassium voltage-gated channel interacting protein 4",0,0,0,0,0,0.320399,0.3666034,0.094867283,0.177075,0,0,0,0.212988,0.480022001,0.485273
"3217",107296086,"Opa interacting protein 5",34,6,10,10,23,0.2870983,0.5270212,0.5502031,0.623919,0.340949,0.230397,0.840023,0.167289,0,0
"3218",107296088,"calcineurin like EF-hand protein 1",731,414,517,579,360,184.309744,144.979139,142.604491,156.018509,80.55281,15.15216,63.71,75.2043,40.845,30.2801
"3219",107296089,"nucleolar and spindle associated protein 1",8,12,13,14,14,0.1359067,0.1042314,0.081031,0.0671585,1.23272,0.692425,1.379877393,0.596322,0.87434,0.188497
"3220",107296122,"solute carrier family 35 member C2",3,2,7,3,1,44.0563705,48.3340388,50.255995,47.73788,35.55718401,10.8642101,20.248546,22.4012,24.2338,19.1743
"3221",107296133,"DNA nucleotidylexotransferase-like",0,3,0,0,1,0.969127,0.274528,0.482726,0.375174,0,0,0,0,0,0
"3222",107296138,"protein tyrosine phosphatase, non-receptor type 21",53,77,56,31,141,7.1774191,7.3585527,7.263656,7.4606183,6.149161,1.00975,2.308733,0,0.0631889,3.88522
"3223",107296140,"zinc finger CCCH-type containing 14",139,221,138,129,211,20.8502665,21.292548,21.260681,17.779848,15.79923875,10.50218511,17.35750969,1.091941,2.572447,10.875779
"3224",107296146,"ubiquitin-like with PHD and ring finger domains 1",2,4,7,2,10,0.168917,0.35299798,0.15199716,0.192124,0.207494,0.0367442,0.147414,0.589912,0.427404,0.3746219
"3225",107296152,"tektin 3",0,0,1,6,3,0.118876,0.034385,0.0777382,0.0310892,0.6774008,0.116074,1.241679,0,0,0.116679
"3226",107296177,"notum pectinacetylesterase homolog (Drosophila)",1,4,0,2,16,59.13647,66.16798,74.05498,66.475423,48.75921,0.0522419,11.91393,0.0408738,0.160448,46.3066
"3227",107296183,"premature ovarian failure, 1B",40,49,43,40,84,0.0250858,0.0145672,0.0164656,0.0131735,0.0494258,0.0649437,0.0913625,0.0272494,0.117791,0.1275676
"3228",107296185,"CHM, Rab escort protein 1",168,375,238,147,353,1.1456442,0.674667666,0.4615361,0.5710576,0.9239423,2.365124,3.339224,0,0,2.28807
"3229",107296189,"cytochrome b5",2506,1484,2302,1082,679,1128.297104,836.55866,786.611166,884.6855229,1014.013,735.7039,822.6389,3178.618382,2380.98004,1178.49671
"3230",107296190,"translocase of inner mitochondrial membrane 21 homolog (yeast)",252,276,166,160,299,6.804673,7.136375026,6.549397,7.492197,34.730471,16.502069,23.304293,39.0583,28.2873,15.85321
"3231",107296191,"F-box protein 15",30,28,29,5,19,0.456198,0.336325,0.4672274,0.556752,0.4474653,0.702689,0.5107453,0.673172,0.340661,0.141332
"3232",107296196,"diphthamide biosynthesis 1",2,10,8,7,9,41.17042,47.939241,48.42655,48.214303,28.7092054,8.6893615,13.676733,0.0584903,0,8.09848
"3233",107296202,"GATA binding protein 5",5,18,3,2,10,0.135133,0.0348569,0.0993004,0.0790243,0.382626,0.0143645,0.141455,0.187717,0.268798,0.440688
"3234",107296203,"RBBP8 N-terminal like",5,1,5,3,4,0,0.0252212,0,0,0,0,0,0.0837647,0,0
"3235",107296204,"nitric oxide synthase 2",0,0,0,0,0,0.0572434,0.0332279,0.0456322,0,0,0,0.0474122,0,0.0844689,0.0331753
"3236",107296213,"small ArfGAP 1",208,249,250,329,261,16.190831,13.3279353,14.265165,13.483481,4.970652,4.31121,4.801596,6.6821331,7.6439,4.42255029
"3237",107296218,"SOS Ras/Rho guanine nucleotide exchange factor 2",11,33,37,28,44,4.8077475,12.90096,12.342536,12.973058,2.558663,1.4607549,2.817731,0,0.0168893,2.60027
"3238",107296232,"notch 1",6,5,1,3,5,19.832046,17.432286,14.916656,26.747012,3.494222,0.448807,1.0470848,0,0.0170717,2.00973
"3239",107296235,"family with sequence similarity 179 member A",3,0,0,0,1,0,0,0,0,0.3707636,0.0618694,0.2582742,0,0,0.0137194
"3240",107296236,"CAP-Gly domain containing linker protein family member 4",19,10,8,9,42,0.15421266,0.4110881,0.3772657,0.2889181,0.0586197,0.6835581,1.1168406,0.0657875,0.273373,0.0945319
"3241",107296239,"sentrin-specific protease 5-like",43,67,29,38,35,2.9757702,3.0657332,2.9924748,3.2049768,6.305853,1.18328,2.282965,9.14938,7.5956,3.693838
"3242",107296242,"chromodomain helicase DNA binding protein 2",45.98,143.24,77,143,198.14,15.27561227,17.4983149,19.102396,19.495918,18.87503,5.766396,11.37446,26.382811,21.85370002,23.97249521
"3243",107296243,"cilia and flagella associated protein 221",8,0,11,0,3,0,0,0,0,1.1284771,2.865191599,0.6072931,0.4208069,0.07803,0.798846
"3244",107296250,"nucleoporin 188kDa",7,10,7,9,9,4.434127,6.583873,7.0492464,6.87562,6.521716,1.212084,2.8762476,0,0.0119822,3.95561
"3245",107296253,"transmembrane protein 37",39,107,111,162,105,233.84,142.459,137.678,135.849,63.119,75.18084,52.0854,4.60082,6.28582,3.03158
"3246",107296254,"leucine-rich repeat containing 8 family member A",3,10,6,11,14,16.72733,16.08187,15.8073,14.69222,20.51484,3.690174,7.73002,0,0,4.38363
"3247",107296260,"protein arginine methyltransferase 3",133,185,196,85,227,5.2125804,8.188917,9.100754,7.195715,3.716889,1.155531,2.289306,17.77054,14.26745,6.804542
"3248",107296282,"sarcoglycan beta",12.56,17.15,26.7,11.32,26.27,0.567222,0.58386,0.67687,0.690458,1.277325,2.8611472,1.29801,17.1285,26.9459,10.9814
"3249",107296305,"pyrophosphatase (inorganic) 1",206,127,216,189,79,99.4747711,77.030947,80.0230049,80.45348,32.45045,87.73542,39.65539,338.96,154.50996,91.5128
"3250",107296306,"MER proto-oncogene, tyrosine kinase",57,158,84,101,145,3.19082,4.07357,3.37558,3.9771546,5.517824,0.8544894,2.3324972,6.80656,6.26995,3.14454
"3251",107296307,"tubulin tyrosine ligase",13,16,9,12,7,1.964744,2.84308,2.4699946,2.7613316,2.791456,1.30675389,2.015099,3.56898,10.0373,1.6369
"3252",107296308,"fibulin 7",5,14,2,2,7,0.238973,0.267013,0.192153,0.250724,4.124117,0.441119,5.4658,1.84469,0.818673,0.580436
