"","gene","description","Pm_1","Pm_10","Pm_11","Pm_12","Pm_13","Pm_14","Pm_15","Pm_16","Pm_17","Pm_18","Pm_19","Pm_2","Pm_20","Pm_21","Pm_22","Pm_23","Pm_24","Pm_25","Pm_26","Pm_27","Pm_28","Pm_29","Pm_3","Pm_30","Pm_4","Pm_5","Pm_6","Pm_7","Pm_8","Pm_9","Mus_kidn_1","Mus_kidn_2","Mus_kidn_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Canis_kidn_1","Canis_kidn_2","Canis_kidn_3"
"3497",107297921,"remodeling and spacing factor 1",21,16,25,25,24,11,6,15,25,21,39,12,16,9,8,13,11,12,21,19,14,26,29,31,35,19,12,29,25,23,4.7970471,6.7752155,4.6621482,10.5586155,6.097937,13.4540239,4.06585,8.6974011,3.41321
"3498",107297922,"adipogenesis associated, Mth938 domain containing",328,117,156,175,142,161,83,163,219,85,115,212,156,61,93,55,70,65,274,57,141,190,113,204,231,238,124,375,231,89,64.7968555,57.169688,56.3710148,93.23343708,53.24858,42.180312,49.2719,43.8394,101.9284
"3499",107297924,"cholinergic receptor nicotinic delta subunit",0,7,1,1,1,4,0,0,2,1,3,0,1,0,0,0,0,0,8,0,0,4,0,1,4,5,1,0,5,0,0.155214536,0.164274666,0.310715338,0,0,0,0.162624,0.137705,0.0178107
"3500",107297926,"nemo-like kinase",46,54,72,40,45,22,24,56,36,25,60,26,55,34,20,26,28,31,60,30,38,68,106,57,47,33,43,28,54,31,9.9044593,9.13583,9.406435,8.816424,6.377822,17.43542,5.3431,0,7.67658
"3501",107297943,"chromosome unknown open reading frame, human C18orf32",988,537,575,628,481,360,219,277,474,222,300,877,272,334,304,255,180,150,743,168,346,489,441,473,689,666,511,768,267,523,76.93312,78.04176,70.03696,14.20723,6.43797,133.3841,79.0033,0.351446,130.113
"3502",107297949,"UBX domain protein 6",26,32,38,7,21,26,4,7,10,20,25,59,17,15,16,18,12,13,41,12,9,28,82,34,56,12,24,15,25,5,50.615258,49.26285,49.787436,187.421,257.1642,145.954,39.1553,33.7804,38.7935
"3503",107297957,"kelch like family member 41",885,3644,1881,2628,1060,7412,244,1201,1035,1116,2618,1274,1603,448,503,425,197,162,2993,499,424,2081,737,1921,3554,4558,717,984,6977,158,1.77101,1.62211,1.50964,0.569952,0.2242823,1.1046,0.905214,0.0327881,0.250691
"3504",107297964,"troponin I2, fast skeletal type",60774,260523,182701,147069,98233,331485,11029,65763,57298,65339,112891,55128,89608,31707,30008,30019,8080,11580,221787,30941,26110,170432,57128,213292,191552,378116,44024,174510,496884,12972,84.432426,79.745677,75.958663,0.106848,0.492916,0,12.34,1.29599,2.66235
"3505",107297970,"NAD kinase 2, mitochondrial",33,27,27,9,21,29,10,32,24,24,41,23,23,4,41,19,19,4,53,3,12,17,38,22,43,39,17,26,7,5,17.4203917,20.69369861,16.2183725,19.78290213,4.84872,35.58959,8.103379,13.86911,14.64164
"3506",107297976,"adhesion G protein-coupled receptor A3",30,57,54,28,18,19,16,26,73,28,46,74,61,31,41,26,38,22,52,35,24,58,109,74,123,23,31,67,43,39,34.814021,38.06869,45.837494,12.571111,8.211774,14.1638675,10.58746,6.949430082,3.459731948
"3507",107297978,"TPX2, microtubule-associated",0,1,0,1,0,3,0,0,1,0,5,0,2,2,0,2,2,1,3,0,3,9,4,2,1,1,0,0,1,0,0.6175952,0.297871,0.461063,0.294339011,0.205904,0.461099,0.674755,2.660292,1.283962
"3508",107297981,"N-acetylglucosamine kinase",18,10,27,13,9,9,12,4,14,18,23,7,6,11,12,12,21,15,17,7,9,4,7,25,18,5,15,76,13,29,30.773424,27.2158659,27.3502841,120.736719,54.82291135,87.54748503,28.1295,10.6945,21.4081
"3509",107297984,"tubulin gamma complex associated protein 3",131,163,168,115,84,66,32,99,117,54,142,91,87,69,61,81,60,79,122,60,46,127,200,141,189,104,133,48,116,111,19.932283,17.307422,19.373449,13.459603,3.8861392,13.060571,6.88113,7.14621822,6.52391
"3510",107297993,"succinate-CoA ligase, alpha subunit",776.56,622.24,612.12,545.95,445.08,625.49,229.18,368.33,398.55,477.28,641.05,1024.4,464.1,348.45,311.04,493.41,522.94,418.14,1007.83,349.11,413.99,926.13,1028.52,1234.86,1162.46,520.06,423.47,568.14,1009.25,452.66,237.649743,231.837048,240.531527,809.44867,565.301566,1127.574993,475.15,385.377,197.617
"3511",107298005,"integrin alpha FG-GAP repeat containing 2",126,94,160,78,132,95,61,91,81,83,139,245,84,83,50,96,68,75,192,59,69,113,454,143,301,63,86,211,109,83,18.082483,16.291472,16.074085,28.869378,32.05266,19.405432,6.72238,8.99579,8.45765
"3512",107298007,"FK506 binding protein 4",37,31,41,63,42,32,16,26,33,14,42,36,19,24,19,17,46,19,68,7,26,26,33,41,80,23,48,92,97,47,116.512228,112.862793,114.23194,75.39194,87.40475,93.636707,122.390331,110.978148,174.821379
"3513",107298020,"speedy/RINGO cell cycle regulator family member A",0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,3,0,2,3,0,0,0,1,1,0.463663,0.4177717,0.538911,1.929822,0.650685,0.2704693,0.0498121,0.14223,0.0662323
"3514",107298021,"protein phosphatase 1 catalytic subunit beta",3132.98,2862.97,3193.03,2471.25,1378.65,2128.97,587,923.99,2453.67,912.99,2118.56,2016.97,1015.43,2460.99,1692.99,1265.43,1349,2407.98,7544.99,1472.01,2799.01,1535.52,2482.02,5965.56,6675.01,2490.97,6764.04,855.99,2258.99,1498,31.202823,34.520014,31.412049,64.19406,23.68435,61.14368,56.25472,118.963273,146.24631
"3515",107298042,"SRP receptor alpha subunit",1649,127,214,479,892,244,432,390,348,690,299,232,134,568,356,497,806,953,240,529,242,267,566,131,1197,122,464,1092,212,742,57.407418,58.319495,58.006597,104.83,70.69756,92.85085,74.5179655,120.038338,78.542929
"3516",107298049,"SH2 domain containing 3C",5,14,18,3,8,8,4,9,2,4,12,11,2,8,0,6,1,2,5,8,3,8,25,11,14,3,2,3,13,7,21.479671,19.519307,21.043361,9.53109324,13.773024,8.205744091,4.215909,0.0215595,56.65125
"3517",107298066,"solute carrier family 28 member 3-like",1,62,66,4,13,18,1,14,16,3,14,13,15,0,10,8,3,2,16,22,4,19,52,28,28,46,1,0,27,1,0.131807,0.1522215,0.2960364,0.355275,0,0,2.20298,11.8842,6.53003
"3518",107298068,"legumain",2375.35,9442.75,13090.25,5555.41,2087.09,3217.37,993.61,2214.75,4892.61,1083.14,9442.48,4881.87,6351.56,2516.16,2123.63,1794.38,1161.79,1124.01,7486.91,2458.56,3336.64,8394.35,11614.62,10707.51,4185.82,6368.02,3685.01,573.99,4437.94,2483.33,782.61719,780.63528,779.99036,390.4611667,294.7621104,263.281111,1443.111435,1.624007,69.3583
"3519",107298069,"golgin A5",409,277,339,276,199,199,218,255,306,212,248,332,160,231,212,288,302,306,356,231,213,215,437,382,450,278,321,137,261,247,10.540088,11.029567,10.188612,11.962228,4.38638,29.83031,16.920001,0.0199528,17.369
"3520",107298086,"B-cell CLL/lymphoma 6",31,29,18,11,25,5,17,18,22,21,58,47,10,26,18,30,32,17,31,18,12,47,36,44,92,12,33,22,27,23,9.096949,8.086545,9.145076,13.568623,6.349965718,12.928656,8.702263,30.9326,12.338624
"3521",107298090,"radical S-adenosyl methionine domain containing 2",3,23,44,8,29,4,0,50,21,52,213,34,101,16,37,313,0,0,49,6,40,220,49,14,63,262,20,0,26,6,14.387496,15.552842,13.799321,1.120511,1.368819,1.837069,0.4824,5.735,0.283774
"3522",107298093,"ring finger protein 144A",5,7,5,6,4,0,1,3,12,1,18,1,0,2,4,2,4,2,8,1,5,7,16,7,5,13,4,1,5,2,10.3988291,9.6613522,9.977472,2.420337,2.93686,2.78169,6.070402402,11.916621,6.661778019
"3523",107298105,"F-box and leucine-rich repeat protein 18",2,1,5,2,4,2,0,1,1,0,2.89,2.89,4,0,1,0,2,0,7,0,2,2.89,11,2.89,5,4,4,3,5,1,8.623832,8.783664,8.94113,4.2157538,4.036481,2.241359,5.1586212,8.34671,4.2779151
"3524",107298125,"transferrin receptor",15,7,13,5,28,28,8,14,12,9,20,116,51,12,9,20,16,11,40,15,9,24,709,18,63,16,9,16,48,7,9.212167,19.549267,17.003124,30.964009,7.985426,40.744555,6.87233,13.1379,4.84867
"3525",107298127,"plexin B1",9,13.09,13.95,7,4,3,1.52,5.57,11,6.02,11,14.11,13.51,5.57,1,6.62,6,4.57,14.81,4,4,14.95,32.95,6.36,25.3,2.29,13,8.7,15,7.01,15.080794,15.255201,14.134236,124.67989,138.0159929,78.8490735,4.44996,5.6038,7.639082
"3526",107298129,"leptin receptor",10,6,23,1,3,6,3,2,15,1,5,1,2,0,9,2,8,6,3,1,6,1,7,6,11,14,6,2,0,5,4.6253682,4.8998452,4.7214398,2.202500044,0.716218174,4.76947,0.508329,0.3914215,1.886795
"3527",107298152,"queuine tRNA-ribosyltransferase catalytic subunit 1",213,267,333,191,139,182,128,127,219,101,180,324,150,143,223,148,127,119,296,169,115,207,277,180,159,230,216,97,176,130,17.635201,18.431648,20.259183,71.57172,57.75784,33.37828,3.99509,14.6348,6.60886
"3528",107298154,"StAR related lipid transfer domain containing 4",66,23,46,48,193,62,23,18,11,31,43,7,25,9,13,16,29,32,12,21,18,49,183,22,36,27,30,8,59,40,15.443765,18.874487,15.770695,2.1590104,1.6230052,7.584995763,41.62556,49.05613,38.46337
"3529",107298162,"PPARG coactivator 1 alpha",2,4,1,5,2,2,1,4,1,2,3,3,2,2,3,0,3,0,4,2,4,1,1,2,16,1,7,1,0,4,16.3387,16.78952,16.43976,30.243623,9.04296,36.6545995,24.107851,17.83238014,23.14768784
"3530",107298171,"mitochondrial ribosomal protein L21",469,182,313,298,308,188,171,120,407,208,217,229,160,224,119,170,219,111,245,104,176,252,309,308,337,244,167,847,240,371,54.101547,53.0174159,54.173412,72.09343,63.47498,81.18225,123.775,19.308,63.3219
"3531",107298176,"phospholipid phosphatase related 1",0,4,0,2,2,2,5,1,20,3,0,11,3,1,0,0,1,0,0,0,0,9,29,1,9,3,1,1,0,0,0.5013757,0.555255,0.738521,11.7333839,4.8032596,16.996037,2.35356,2.01531,4.22372
"3532",107298183,"transmembrane protein 39A",1451,523,588,808,717,456,552,551,660,736,551,616,261,681,765,781,979,1332,714,875,585,301,710,561,1141,399,925,1029,270,910,32.353981,27.950974,29.538648,10.68142,7.909952,9.064124,6.63583,15.2314,7.869
"3533",107298184,"transcriptional adaptor 3",10,16,15,6,18,10,10,11,7,4,19,11,10,10,8,8,4,11,8,15,2,22,87,20,36,9,10,4,10,4,16.679979,17.168938,16.933858,47.96706,56.23116,48.97333,14.9557,16.7504,20.1854
"3534",107298199,"general transcription factor IIB",3504,2550,3568,2523,1858,1710,788,1485,1811,1113,2218,3315,1791,1216,1127,1280,1607,1790,3241,1229,1658,2143,4772,3916,4011,3182,2019,765,2934,1415,16.446816,19.8146245,17.518164,12.50676,10.14955,26.714972,18.6638,0.0437295,37.3887
"3535",107298212,"cellular retinoic acid binding protein 2",7,18,11,2,2,0,3,2,89,3,15,77,9,8,0,2,0,1,27,2,6,11,100,1,6,9,1,20,0,4,0.71081,0.872623,0.568141,8.031657,6.99448,4.460094,1.37992,0,5.1267
"3536",107298221,"c-src tyrosine kinase",5,17,20,9,4,8,4,13,13,7,37,11,10,13,14,6,8,5,8,13,12,28,42,15,20,11,3,5,12,10,37.1937961,33.804163,35.4698116,29.62769739,28.241871,15.522052,7.85562,27.8856,13.6727
"3537",107298228,"leucine rich repeat protein 1",23,49,74,28,12,39,8,18,20,12,71,29,24,16,10,13,18,7,35,22,30,41,55,54,30,38,21,20,39,15,0.0652603,0,0,2.93479,0.8357162,4.610735,0.344609,0,0.824797
"3538",107298233,"DNA polymerase epsilon subunit 2-like",9,269,332,37,19,111,3,98,35.56,66,139.33,30.44,84.37,45.17,21,17,60,12,84.5,21,37,116.39,423,150.93,30.94,76,20,3,262.14,7.26,1.969389,1.619806,1.873542,0.245447,0.283075,0.779473,3.790519,0.2507864,7.1445223
"3539",107298249,"Ski2 like RNA helicase",93,19,36,25,52,18,41,36,38,39,28,38,15,48,10,32,38,42,37,27,24,28,110,88,149,17,26,111,24,44,45.419237,46.955474,46.431063,6.428343,16.72609,4.708225,11.32801,7.1187,8.255479
"3540",107298252,"exosome component 8",802,950,1228,1059,624,648,207,425,830,313,614,722,533,424,370,382,325,277,1050,290,436,681,905,727,1012,1175,606,1039,675,484,14.932716,13.248439,14.609046,16.117368,6.51577,22.7431289,7.509574,4.500829,13.625041
"3541",107298259,"nucleoporin 210kDa",70,170,92,62,57,94,23,56,60,41,111,50,50,41,60,56,41,55,117,57,29,83,145,89,165,103,101,19,70,41,13.5635162,13.6120363,12.9226636,8.173698,8.781694,8.653677,10.55814,5.47435,1.352319
"3542",107298269,"mitogen-activated protein kinase kinase kinase kinase 5-like",116,286,290,68,45,170,37,52,104,78,235,178,79,79,91,121,110,84,204,142,72,104,306,163,246,108,120,51,201,63,4.933206,4.4680639,5.077811,12.4470682,5.0084062,11.177993,8.5305646,0.03666722,7.20125
"3543",107298273,"transmembrane and immunoglobulin domain containing 1",6,5,4,1,2,1,0,4,0,1,3,0,6,4,0,1,2,0,5,0,0,1,2,18,1,3,2,8,3,1,26.51152,25.86863,23.13328,2.42741,0.950964,4.101963,4.23057,0,1.310812
"3544",107298275,"transmembrane protein 60",93,88,80,71,61,65,64,82,124,76,86,98,40,70,65,82,61,78,92,68,91,61,72,61,135,90,75,175,50,104,14.746316,12.4280948,13.218887,13.6115,10.1028,26.1442,84.1917,213.142,85.0986
"3545",107298276,"putative homeodomain transcription factor 2",16,51.55,65.02,16.01,40,34.73,5.41,19.42,50.77,13.79,69.4,90.15,171.93,12.01,15,26.81,23,32,37.62,40,26,114.18,263.92,47.75,33,14,32,10,59.39,17,2.711422317,3.4034214,2.7870197,1.52745,0.6411584,7.035111959,2.166667,3.110893,2.765264
"3546",107298304,"cap methyltransferase 2",32,46,61,19,32,46,25,33,32,26,61,56,36,29,26,46,26,26,93,29,17,66,147,39,98,27,36,18,50,5,1.933732,1.52665,2.059751,4.418982,2.462953,11.93827,4.3623,17.3379,3.60491
"3547",107298307,"alkaline ceramidase 3",102,45,48,34,23,40,28,17,34,21,60,56,37,23,32,49,51,36,95,26,18,63,115,82,48,18,41,87,28,26,9.762126,9.5189541,7.671872,4.6677479,2.3579246,8.430202,17.01345,8.11025,6.192331
"3548",107298331,"extracellular matrix protein FRAS1-like",1,18,13,3,5,3,1,10,19,4,13,5,8,1,2,4,0,0,13,4,1,3,37,7,17.98,15,1,3,16,0,5.694073,5.979171,5.3928397,4.6167257,3.9253844,6.4736611,4.150034,2.220114157,3.672614893
"3549",107298333,"WD repeat domain 27",0,1,8,7,0,8,1,0,3,4,10,2,3,1,0,0,3,0,1,1,3,0,6,3,1,2,1,0,5,0,3.8636705,3.9173532,4.0279274,12.05306,7.211633,13.63161,1.612106,5.0248437,1.33024764
"3550",107298374,"peroxiredoxin 4",671,136,156,575,392,169,643,483,627,538,261,162,130,660,746,518,577,502,292,466,555,124,120,172,272,130,431,1310,73,968,30.75037,29.160758,28.799586,28.110527,51.0072,48.9937,69.103485,0.161667,54.990543
"3551",107298390,"dehydrogenase/reductase SDR family member 7B-like",20,16,15,8,27,13,14,23,11,18,7,32,5,19,22,20,20,19,36,31,16,16,31,27,47,7,29,9,16,8,20.593965,20.999402,22.119811,33.218066,37.273698,51.3596012,35.0263,53.8584,13.6464
"3552",107298397,"proteasome 26S subunit, non-ATPase 1",76.96,41.33,107,72.54,101.75,64.36,43.08,36.43,52.1,65.26,71.89,113.18,50.25,48.25,25,42.51,48.24,44.35,64.3,35,39.71,57.74,193.42,89.32,243.04,54.28,58,116.87,76,72.31,38.5364957,37.809153,37.5853531,28.56165,20.37436,52.04301,17.051935,30.0847669,21.97817
"3553",107298399,"neurotrophin 3",0,7,9,1,3,6,1,3,6,1,2,5,5,1,1,3,1,5,6,0,2,4,7,4,8,4,3,1,1,0,3.115278,2.7946636,2.836314,0.878625,2.058343,0.629542,2.16499,3.086616,3.182892
"3554",107298403,"spermidine/spermine N1-acetyltransferase 1",414,619,905,508,235,166,65,228,347,70,419,873,448,158,124,120,72,57,455,125,182,570,1273,372,766,943,317,324,384,401,79.33703,85.21998,76.611059,324.359534,241.215238,439.05254,235.304,0.384998,462.728
"3555",107298408,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",22,118,112,44,14,35,11,11,31,14,51,74,29,29,6,34,18,21,52,10,8,17,158,71,55,103,26,30,52,17,19.16277985,15.98434248,16.812202,31.16321,51.32421,20.75129,3.5921562,12.8307661,14.1425564
"3556",107298410,"polymerase (RNA) II subunit H",47,39,56,39,20,34,13,23,38,24,46,38,31,26,15,25,9,13,51,12,31,32,52,28,38,46,38,21,35,27,18.810756,14.585744,16.901672,138.735358,73.18998,123.74164,72.3832,108.35,76.7248
"3557",107298415,"nucleoporin 98kDa",2,8,7,2,2,2,1,1,1,0,1,2,0,0,1,1,2,2,2,0,0,3,12,5,7,4,4,15,3,3,9.0211053,9.500301,8.969711,14.6681065,24.8083,19.85266,7.731382,10.8790785,8.968044
"3558",107298430,"tetraspanin 9",54,70,70,53,13,18,20,30,64,12,62,62,30,25,20,35,20,22,53,22,12,38,136,33,53,31,21,32,74,31,78.534835,77.8500768,80.0864683,75.86673,72.716328,59.82936,17.0737,44.59053,27.43108
"3559",107298440,"kelch like family member 15",83,352,296,141,75,152,26,73,181,64,134,58,113,38,51,94,35,50,331,89,48,190,310,176,133,193,87,19,119,44,3.3612682,2.3803503,3.133802133,0.883173,0.178938,3.0542,3.451295,0,1.93768
"3560",107298444,"neuralized E3 ubiquitin protein ligase 2",0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6,0,4.12982,4.21363,4.47124,8.13181,5.771264,7.3742,2.98872,2.45407,0.562974
"3561",107298461,"coiled-coil domain containing 71",6,13,22,5,4,6,3,7,4,2,10,18,3,8,6,6,8,4,16,4,7,13,42,7,15,9,6,3,13,2,22.630884,16.799318,20.141458,8.54748,15.6366,9.5297,3.91007,14.4366,3.98717
"3562",107298462,"zinc finger protein, X-linked",289,418,465,341,177,237,107,171,323,120,233,192,213,151,132,133,161,136,269,144,126,280,367,256,304,317,240,78,235,202,4.930331095,3.801830022,4.508539614,8.679271775,1.704335118,7.826132,4.099753,0.04423638,7.187145
"3563",107298481,"coiled-coil domain containing 149",217,79,79,102,114,56,130,108,131,99,57,175,26,131,158,88,134,158,121,149,113,48,65,95,221,29,178,165,83,213,1.079872409,1.218034,1.6839976,5.891929,8.339633,7.26941,9.9119504,3.573745,6.43584
"3564",107298496,"phosphate cytidylyltransferase 1, choline, beta",40,90,86,59,21,47,20,76,46,26,59,36,63,32,29,50,25,20,79,28,38,104,71,78,50,101,76,39,52,15,0.168590339,0.103839753,0.172078246,0.2807408,0.276096,0.1038324,0.374174,0,1.366443
"3565",107298510,"phosphatidylinositol 3-kinase catalytic subunit type 3",44.54,55.11,66.49,18,39.01,48,25,39,22,23.8,86.19,77.52,39,36.03,18,27,14,28,84.09,30.39,21,89,194.02,103,110.57,24,24,9,60.54,19,5.7424237,5.804644,5.629014,14.142141,7.317185001,27.81900414,8.63293,0.128251172,9.470111
"3566",107298521,"thyroid hormone receptor interactor 13",11,42,45,33,8,100,8,65,38,15,99,39,67,28,16,20,6,17,44,15,54,176,143,36,9,61,10,3,73,6,0.2643944,0.1578121,0.1493936,1.217177,0.642535,0.991042,0.802246,2.26682,1.27073
"3567",107298522,"parvin beta",27,95,103,74,25,34,9,32,85,12,80,38,106,26,14,15,20,9,149,27,32,82,172,108,35,87,70,30,66,24,6.280258,5.780358,6.429553,73.11595,41.34153,48.89587,27.99045,22.7685,14.2044
"3568",107298529,"ribosomal L1 domain containing 1",2720,401,682,883,981,361,249,220,543,325,454,1202,270,481,328,360,442,745,609,273,287,395,1288,488,1880,577,560,1288,698,1096,7.299471,7.350752,7.460708,44.05597,24.4298,74.18385,12.9341,0.278464,12.7248
"3569",107298530,"sorting nexin 29",37,68,99,59,55,45,9,38,104,36,62,134,62,44,23,41,23,46,129,30,20,122,226,116,137,47,50,59,85,43,49.650466,48.155645,47.548507,24.3277273,19.665595,22.916957,12.05064,0.0215595,4.618141
"3570",107298535,"ribosomal protein S11",3186,2278,2710,2887,2106,2380,1086,1080,3202,1270,1584,2371,1249,1582,1432,1468,1210,731,3106.84,1158,1235,1705,2189,2864.72,2526.86,2221,1626,9006.87,2003,2731,203.6613,215.97344,204.69626,1919.11781,2722.823014,1076.88032,783.327,3151.97,2715.47
"3571",107298543,"reversion inducing cysteine rich protein with kazal motifs",354,347,306,472,269,379,194,545,372,376,287,277,274,220,279,199,342,551,422,201,330,583,1039,377,386,414,358,68,590,165,5.8976133,5.7144375,6.482541,1.853135,1.119233,3.297815,2.436067,4.566934,5.141223
"3572",107298558,"colony stimulating factor 1 receptor",11.83,70.69,55.23,22.98,12.29,12,2.61,21.01,18,10,83.63,10.77,23.84,23.99,4,15,3,11.11,37.9,16.46,11.31,41.28,35.76,60.91,31.13,26.1,44.53,5,37.22,5,29.7388437,28.228114,30.658557,10.60098,15.46811,6.773435,5.9076173,20.10619,4.52212
"3573",107298570,"GAR1 ribonucleoprotein",586,183,200,225,188,123,72,98,183,74,136,206,86,170,75,101,122,124,177,89,74,131,290,135,424,217,113,206,159,204,19.035339,19.897281,17.893766,23.169845,7.02063014,13.264701,8.44263,32.0166,17.8218
"3574",107298578,"Myb/SANT DNA binding domain containing 1",3,4,9,1,2,3,1,7,6,3,2,5,5,6,0,5,0,4,15,1,1,11,2,2,7,2,6,9,2,3,1.610807,0.698251,0.5978912,0.4214571,0.7291073,0.2476347,0.18032,0.237977,0.0416599
"3575",107298585,"mitochondrial ribosomal protein S35",207,90,123,158,93,102,35,57,121,48,107,97,47,65,52,56,97,79,151,73,88,106,82,92,123,128,124,267,125,210,59.680887,52.7675364,37.0238147,30.027868,16.27591,71.981913,47.05507,45.45683,41.05983
"3576",107298597,"transmembrane 9 superfamily member 2",6438.02,2309.56,3824.75,3024.96,3780.9,1816.04,1825.4,2187.43,1825.08,1930.58,2201.45,2515.16,1609.91,1944.83,2039.11,2059.63,2419.12,3102.12,3010.19,2367.36,1820.58,2718.96,5638.18,2928.5,4862.68,2475.79,4288.45,580.59,2413.31,2208.96,104.2918,107.55229,111.9964,42.987879,29.430992,111.9975608,65.3552,74.9533,64.9243
"3577",107298598,"transmembrane protein 11",42,11,14,38,10,11,6,13,16,7,22,15,11,22,8,14,10,10,18,4,8,10,16,14,19,8,23,20,15,24,61.25337,57.30096,62.3945,22.76511,31.83439,16.84964,49.9901,183.123,72.2686
"3578",107298606,"von Hippel-Lindau tumor suppressor, E3 ubiquitin protein ligase",17,53,144,25,10,72,7,23,27,8,62,24,43,29,20,46,27,22,79,41,30,79,40,42,33,40,21,6,44,5,15.879571,17.39541,14.14777,11.33077,9.65453,14.67543,20.4173,46.8667,21.8076
"3579",107298609,"family with sequence similarity 219 member A",1,1,1,0,0,1,0,0,3,0,1,0,1,0,1,0,1,2,0,0,1,3,0,2,1,1,2,1,1,1,14.790738,13.327286,14.058107,8.229139,5.896624,6.093111,12.9096,25.00473,19.92664
"3580",107298611,"cholinergic receptor nicotinic alpha 9 subunit",2,4,1,2,16,0,1,0,3,7,1,2,9,1,0,2,3,0,2,1,0,2,2,34,3,6,2,1,2,3,0.209697,0.337727,0,0.251451,0,0,0.0759845,0.172275,0.052804
"3581",107298625,"DEAH-box helicase 15",607.51,1030.58,2783.67,1222.08,520.06,650.2,179.89,432.09,899.99,220.59,658.35,542.9,335.66,247.13,249.92,250.99,262.25,252.38,991.16,214.39,371.24,333.04,1276.26,1780.25,1045.44,1143.95,841.26,1739.1,3324.91,1288.51,26.29221555,29.0759727,25.779087,39.552321,25.282332,59.81387,23.5998,47.0709,29.5887
"3582",107298631,"platelet derived growth factor receptor alpha",25,173.98,161,80,40,88,53,27,131,44,125,56,93,43,33,32,59,42,149,35,29,165,480,99,95,108,88,37,88,17,18.26940942,16.6952301,19.69917802,2.533668,4.3589354,4.9846957,2.87733,3.897352,2.7067933
"3583",107298636,"ClpB homolog, mitochondrial AAA ATPase chaperonin",0,3,0,2,1,2,2,5,5,1,1,3,2,3,1,3,0,0,1,1,0,1,4,4,9,3,3,4,4,3,62.5092012,64.4886803,59.9582489,34.110326,16.97667761,19.46400002,13.533913,20.900494,10.35233
"3584",107298651,"zinc finger MYND-type containing 19",8,6.66,3.46,2.12,5,1.58,2,0,4,3.1,1,5,4,1,3,3,0,5,7,1,0,3.49,3.34,3,11,6,1.31,4.5,3,4,4.65632,4.42423,4.73447,13.99278,13.35521,9.99317,6.05805,0.0389401,7.25693
"3585",107298654,"ribosomal protein L12",3080,2251,3279,2938,1871,2248,1422,808,2580,990,1130,3625,874,1661,2043,1172,696,541,2569,1104,1095,1476,2072,1060,2091,2090,2479,8214,1097,2776,19.04642,17.601723,19.07719,531.7461,1038.163,841.8835,1221.318,3523.608,2141.237
