"","gene","description","Pm_1_heart","Pm_10_heart","Pm_3_heart","Pm_5_heart","Pm_8_heart","Mus_hrt_1","Mus_hrt_2","Mus_hrt_3","Homo_hrt_1","Homo_hrt_2","Homo_hrt_3","Canis_hrt_1","Canis_hrt_2","Canis_hrt_3"
"3799",107302238,"Fanconi anemia complementation group L",8.06,25.53,20.76,32.41,18.14,2.000207,0.9462392,1.9271703,2.688840086,2.995196194,3.7767548,1.3955292,1.946517,2.981599
"3800",107302249,"coiled-coil domain containing 85A",3,31,8,23,19,1.45811,2.63346,2.7569908,4.08178,4.06262,4.76289,3.59366,13.8072,29.7559
"3801",107302260,"EGF containing fibulin-like extracellular matrix protein 1",190,65,468,188,262,10.3892554,9.88495,10.0425,44.448407,49.121934,44.3086961,4.70615,5.9902374,13.14738118
"3802",107302288,"coiled-coil domain containing 88A",585,713,394,374,703,0.797716,0.71858,0.8097914,4.970882914,6.304157854,8.08344492,0.4755473,1.5718728,5.664305041
"3803",107302298,"mitochondrial translational initiation factor 2",463,506,544,200,762,13.013882,11.3683928,10.7765284,12.92539393,16.805271,12.43477,3.88478,7.105031,19.06593
"3804",107302337,"reticulon 4",5196,3488,3894,762,5222,18.0473292,15.8753995,17.3477563,66.70628547,29.895115,39.452095,28.1504,43.7064659,170.109
"3805",107302348,"eukaryotic translation initiation factor 4H",318,173,424,79,214,67.958662,71.845784,73.119887,111.891448,106.97809,110.877665,65.10105,116.9878,223.8443
"3806",107302350,"MYB binding protein (P160) 1a",117,90,159,195,176,11.695911,13.953981,12.977151,23.78994,25.582481,18.075708,3.68781,14.021764,14.1754489
"3807",107302357,"microtubule interacting and trafficking domain containing 1",287.37,291.71,242.87,154.98,225.87,2.507038,2.046929,1.9906166,7.62970154,3.369487,2.7129149,1.64338,3.41321,4.73438
"3808",107302358,"chondroitin sulfate N-acetylgalactosaminyltransferase 1",3,2,6,0,19,0.949704,0.984835,0.888682,20.219975,31.82308,33.730745,1.56321,1.61698,2.50118
"3809",107302364,"mitogen-activated protein kinase kinase kinase 3",68,23,96,83,80,16.70816,15.47171,13.640356,28.81718,21.97265,25.52329,3.35865,15.041,18.057
"3810",107302366,"mitochondrial ribosomal protein L30",231,342,233,160,361,80.1276214,73.181835,74.3283104,7.96889,9.02199,7.74914,22.4409,23.0745,51.2634
"3811",107302369,"gap junction protein gamma 1",113,192,193,139,192,11.075311,6.9691066,7.170816,3.877485,4.807864,7.641104,1.12133,1.96266,8.84688
"3812",107302371,"G-patch domain containing 8",386.14,506.28,918,970,821,8.604448,7.0035949,7.4839185,8.084241,11.7579,14.35519,1.19711,4.429543,10.504206
"3813",107302377,"integrator complex subunit 10",45,72,109,86,115,20.9553004,16.074594,16.811201,12.46994484,21.086242,23.848636,2.467594,5.27954,5.146351
"3814",107302381,"G3BP stress granule assembly factor 2",115,181,210,242,215,11.3141717,8.333234,8.422284338,18.427518,23.71733527,16.436614,3.28024,9.82323,27.8547
"3815",107302385,"eukaryotic translation initiation factor 2 alpha kinase 3",206,231,472,464,342,3.0344295,2.3735012,2.3272507,1.883262,3.580296,2.841348,0.845794834,1.74281,2.9684128
"3816",107302387,"mitochondrial inner membrane protein COX18",168,159,356,177,271,8.459925,9.382224,10.750158,3.784538,6.39563,7.47918,3.33163,15.109,13.1809
"3817",107302388,"eukaryotic translation initiation factor 5B",2384,2185,2106,1612,3326,8.499498,5.324633,4.744638,21.2170585,28.595524,19.33922,16.23988,12.07732,62.3283
"3818",107302390,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like",2,30,15,20,11,3.587049,6.04425,5.5927,2.211371,1.476411,3.4767319,1.21886,5.220701,12.83173
"3819",107302391,"amphiregulin",0,9,0,9,1,0,0,0,4.732989,2.57561,2.51291,0,0,0
"3820",107302392,"required for meiotic nuclear division 5 homolog A",431,395,767,472,837,20.589586,14.403077,14.201476,12.8877,13.5195,15.0696,4.545273,16.01013,62.24785
"3821",107302394,"receptor expression-enhancing protein 1-like",3,1,17,25,20,10.34578,6.85932,7.32353,6.140983,10.21862,10.44542506,2.3641951,11.77664387,25.985487
"3822",107302395,"mitochondrial ribosomal protein L35",141,230,218,91,393,10.82586,10.45469,9.77466,13.06779,21.17977,21.88149,29.10968,43.01371,81.17969
"3823",107302398,"pentatricopeptide repeat domain 3",294,418,624,255,598,28.157302,20.1598792,20.726624,19.999764,31.28445519,24.317452,5.19397,18.3351,17.7111
"3824",107302399,"polymerase (RNA) I subunit A",107,90,241,140,166,10.867177,10.489116,10.0154912,13.618688,6.472701,9.373453,1.287938,4.733524,4.42898172
"3825",107302403,"DDB1 and CUL4 associated factor 7",480.7,351.72,749.86,504.65,1007.88,17.3957,15.513621,15.294775,10.929074,19.778718,17.9527,5.220818,27.4858,29.3801
"3826",107302405,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",52,25,156,257,147,2.6686085,2.0107452,2.4226183,1.104518,2.557339,1.084872,0.153133,2.649243,2.147251
"3827",107302408,"mannose receptor, C type 2",11,24,26,44,27,5.6553614,7.56252,6.652688,17.673812,37.89245,38.2463626,1.493091,4.969147,2.144019
"3828",107302409,"DEAH-box helicase 8",74,97,273,390,229,4.851856,4.276391,4.45414,9.548212,8.48642,8.660183,1.24672,2.69604,3.67871
"3829",107302416,"enhancer of zeste 1 polycomb repressive complex 2 subunit",76,32,164,71,116,13.281234,16.669549,14.625936,26.2794001,27.237662,20.011744,2.27088,11.2618,7.67759394
"3830",107302419,"ADAM metallopeptidase domain 11",2,8,5,2,23,4.2125592,8.237256,7.300261,2.981740199,25.305796,20.505554,0.8906637,1.0646935,1.322636768
"3831",107302420,"betacellulin",4,12,24,2,7,0.353832,0.253851,0.278138,0,0,0.356059,0.0349339,0.0726384,0.562149
"3832",107302425,"contactin associated protein 1",1,0,3,9,3,1.930801,1.966943,2.042657,2.795654,4.435266,5.84659,0.413938003,0.517322744,0.893638007
"3833",107302429,"t-complex 11, testis-specific-like 1",26,26,28,50,48,2.3229969,2.5125692,2.1783001,2.880427,2.459756,2.550052,1.45472,4.20656,10.2438
"3834",107302436,"SIVA1 apoptosis inducing factor",84,91,42,45,69,16.803188,19.151944,19.567403,46.72417,108.7864,109.2772,5.15003,10.8734,29.653
"3835",107302446,"transmembrane protein adipocyte associated 1",53,18,71,66,62,50.952604,60.204927,57.7534113,17.473918,27.751903,25.33398,6.1064418,13.944076,13.469596
"3836",107302448,"kelch repeat and BTB domain containing 12",55,11,28,5,26,7.471382,7.285943,7.195453,3.645783,8.733177,11.42591,3.825676,15.034302,58.24693
"3837",107302449,"minichromosome maintenance complex component 2",10,7,18,48,22,1.914532849,2.7574609,2.6229939,2.720596,8.440443,10.403292,0.316572,1.16442,1.39701
"3838",107302450,"ankyrin repeat and BTB domain containing 1",169,71.89,119.76,76.82,113,18.511195,26.352334,28.944662,66.94539,41.126361,44.295001,3.28595,6.43654,10.51119
"3839",107302452,"chromosome unknown open reading frame, human C12orf4",15,31,24,41,21,4.0272241,3.6014,3.5505218,2.2432391,5.309732,6.5723863,3.7422,8.25592,14.2022
"3840",107302460,"OMA1 zinc metallopeptidase",23,50,25,33,54,17.191724,14.96237,12.402561,4.071833,7.3133,6.45873,1.84206,3.777755,14.01317
"3841",107302464,"FERM and PDZ domain containing 4",139,220,205,44,179,0,0,0.00385401,0.05578992,0.4869347,0.4742005,0,0.015133524,0
"3842",107302469,"phosphoribosyl pyrophosphate synthetase 2",1574,1965,1567,523,1361,2.42919,3.22497,3.09697,3.9036,3.736647,2.427292,7.94357,33.17403,27.82701
"3843",107302470,"thymosin beta 4, X-linked",1050,8251,1013,1177,1233,114.34736,115.24579,109.27538,1860.4,649.5094,657.3344,571.4403,406.1102,270.3872
"3844",107302471,"toll like receptor 7",0,4,0,41,10,0.24876,0.2768463,0.3484599,0.0151137,0.138309,0.197441,0.479503,0.711741,3.30565
"3845",107302488,"SAS-6 centriolar assembly protein",15,17.54,27.57,17.85,14.1,0.6429282,0.5282134,0.738952,0.212849,0.216427,0.143971,0.159288,0.253379,0.542644
"3846",107302490,"vascular cell adhesion molecule 1",70,13,47,21,177,4.677426,3.12085,3.817075,6.51411,1.56387354,1.56039764,4.88585,7.772626,41.93145
"3847",107302493,"leucine rich repeat containing 39",230,194,271,33,320,36.33315,21.23695,20.75809,10.672276,35.3865,38.4557,69.5018,112.149,88.8266
"3848",107302497,"exostosin-like glycosyltransferase 2",548,497,539,138,585,2.70098249,8.715439,8.954485,2.161934,5.316838,3.787176,2.071734,12.17213,25.24545
"3849",107302498,"solute carrier family 30 member 7",125,140,119,142,102,2.8039804,2.1156839,2.2189484,0.993822,0.41731,1.071408,0.943711,1.71914,6.28652
"3850",107302504,"15 kDa selenoprotein",156.81,486.19,258.91,78.82,296.62,68.9712177,54.5402098,64.3430377,27.72254,14.96311,22.52472,23.4613,14.7103,84.963
"3851",107302506,"WAS protein homolog associated with actin, golgi membranes and microtubules",12,25,15,17,23,3.025026,5.384349,5.516401,2.36195,2.07765,3.07774,1.5644847,3.90212,6.437789
"3852",107302508,"histidine decarboxylase-like",0,8,3,6,7,1.0387823,1.88061,1.807858,0.6949801,2.356595,1.203302,0.0334172,0.190573,0.0518953
"3853",107302511,"glutathione S-transferase C-terminal domain containing",343,271,281,147,546,0.606145,0.6513101,0.4279805,0.95887069,0.819152,1.097042,0.15959,0.552811,1.2784
"3854",107302514,"DEP domain containing 7",0,2,0,1,1,0.288327,0.56424,0.537892,0.194888,0.21798,0.394625,0.247451,0.314044,0.52942
"3855",107302532,"NADPH dependent diflavin oxidoreductase 1",29,32,28,51,32,0,0,0,5.463534,8.442405,7.363514,1.665085,5.08714,0.0762369
"3856",107302533,"transmembrane protein 203",36,78,27,15,47,6.97154,12.2058,12.6569,11.2524,17.9439,18.8168,14.4413,40.306,0
"3857",107302537,"aminolevulinate dehydratase",136,188,104,97,87,52.557452,81.274295,80.77908,85.13117,144.58256,159.25866,13.1089,20.4958,13.7984
"3858",107302543,"TNF receptor associated factor 2",0,2,1,11,0,5.72045,6.27948,6.431486,6.049261,7.425519,7.1020041,2.16947,2.78768,0
"3859",107302546,"phosphohistidine phosphatase 1",59,95,41,19,70,39.75517,58.3014,57.746,180.92131,318.03476,321.74945,336.606,518.556,2.62371
"3860",107302548,"RAB, member RAS oncogene family-like 6",12,32,7,80,16,27.924508,32.72614,34.727076,48.75204,50.22282,56.34065,10.03444,14.468,0.167046
"3861",107302558,"basonuclin 1",3,2,4,22,0,0.340839,0.356252,0.274387,0.0635454,0.161166,0.4697813,0,0.0717557,0
"3862",107302559,"hepatoma-derived growth factor-related protein 3",23,20,28,17,38,1.6346153,1.317934,1.3572043,18.64787,6.148863,7.260453,13.266,29.7608,84.2072
"3863",107302562,"ubiquitin like 3",1382,1361,1071,651,826,21.7788372,25.1725115,26.10967636,4.82814,4.57969,5.38216,5.60906,23.71444,69.8321
"3864",107302563,"solute carrier family 7 member 1",24,5,17,75,54,7.3805307,5.9058962,6.0789754,2.51551,7.50602,4.9940256,0.508275,3.85303,4.23647
"3865",107302570,"E2F transcription factor 3",3,2,4,14,6,1.9179927,1.48590085,1.328463,1.16257,2.064212,1.58171,0.292915,2.10825,1.8678
"3866",107302591,"tetraspanin 18",61,36,62,120,91,9.702802,14.010478,14.024544,25.76006012,29.37723,32.624087,2.42017,10.8164,7.78815
"3867",107302592,"synaptotagmin 13",13,14,13,12,19,0.0652903,0.112508,0.101334,0.155551,0.445918,0.0741585,0.0684261,0.0692099,0.646317
"3868",107302595,"exostosin glycosyltransferase 2",260,263,302,241,264,14.8623058,17.502137,15.9356517,17.146367,22.21958869,22.42962052,4.94639,11.659734,17.07414
"3869",107302596,"ALX homeobox 4",0,1,1,1,1,0.131992,0.200185,0.2040342,0.0377531,0.0563019,0.0749063,0.0133843,0.00661923,0.0309544
"3870",107302597,"CD82 molecule",1653,1228,1445,1379,1812,11.4477929,18.450409,17.551728,37.66403,55.46392,57.15874,10.454135,5.35345,10.4804
"3871",107302601,"glutamyl-tRNA synthetase 2, mitochondrial",50,95,32,78,52,4.21452,6.362609,5.762013,4.3555814,27.043059,16.808403,2.643343,7.332827,6.72231
"3872",107302603,"ubiquitin specific peptidase 31",1,0,3,13,2,2.536366,1.579633,2.39688,4.742926,5.11119,6.75473,0.598928,4.38186,7.34455
"3873",107302608,"3-phosphoinositide dependent protein kinase 1",19,6,14,38,16,9.3096559,6.488326,7.3283951,8.28046056,16.1832,23.694452,1.183076,10.4796,9.2985
"3874",107302610,"ubiquitin conjugating enzyme E2I",262,433,297,191,207,40.1590686,42.6724914,40.482376,36.341511,38.14246118,49.987929,16.85382,36.13854,28.36447
"3875",107302612,"nth-like DNA glycosylase 1",3,9,5,17,1,4.876338,6.603341,5.502046,13.967281,31.15053052,43.07507,4.973928,13.61031,15.51039
"3876",107302613,"SLC9A3 regulator 2",8,18,9,6,3,55.677947,73.9087,71.96977,486.7012,401.2746,420.68828,75.19753,174.8156,235.9169
"3877",107302616,"lymphoid enhancer binding factor 1",0,2,2,6,8,0.5171622,0.8634774,1.0399223,0.30010674,2.038224,0.446584,0.173209001,0.268825,0.847012
"3878",107302620,"NSE1 homolog, SMC5-SMC6 complex component",97,166,73,93,116,31.47437,23.293954,25.07064,27.52485,47.9622,45.46832,110.728,81.0723,63.0768
"3879",107302629,"ubiquitin family domain containing 1",274,262,345,118,268,11.177963,9.776998,10.120648,27.41876255,19.487938,16.50385,18.0065784,37.123,86.49866
"3880",107302631,"sodium channel epithelial 1 gamma subunit",1,0,1,4,0,0,0.182295,0.234382,0.108239,0.0484257,0,0,0.0818603,0.0318624
"3881",107302632,"interleukin 21 receptor",6,9,6,32,9,1.014104,1.537626005,1.66883,0.114559,0.6415896,0.4267979,0.0642961,0.0383471,0.039829
"3882",107302638,"minichromosome maintenance complex component 5",21,34,20,120,37,2.01147,2.127579,2.07767,8.66106,12.407803,11.988418,0.553645,0.757105,0.302271
"3883",107302639,"monooxygenase, DBH-like 1",5,10,8,21,11,0.5701,0.960341,0.298393,0.436141,0.573904,1.272188,0.0221753,0.133259,0.0345734
"3884",107302642,"EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase",24,5,21,13,13,6.8038741,5.7826366,6.359316,3.849166164,9.167206,8.517223266,1.165879,2.11737,2.465451
"3885",107302643,"connective tissue growth factor",1659,4035,1428,2736,699,36.18359,90.3928,93.6158,15.6491,23.9304,25.5515,12.34386,11.20709,39.14197
"3886",107302644,"syntaxin 7",259,109,286,199,346,23.425588,29.734462,31.580463,14.08607,11.6191,10.13877,8.2623536,17.801145,17.47529187
"3887",107302645,"leiomodin 3",2,46,0,17.37,0,16.4242,15.0838,15.1742,29.42918,47.681,47.84381,0.0176314,0.105563,0.164393
"3888",107302646,"ADP ribosylation factor like GTPase 6 interacting protein 5",1793,1296,1527,732,1371,52.4529,50.4151,53.6046,69.1652,97.0871,90.59357,45.0225,113.268,310.008
"3889",107302649,"TATA element modulatory factor 1",585,590,444,511,440,1.960972,1.710701,1.660403,3.884089,3.458681605,3.371973576,1.485332,4.566276,9.1988
"3890",107302651,"FAT atypical cadherin 1",381,410,442,386,647,5.487478,5.1769063,6.251835,11.20968649,23.82612111,23.412351,4.2172654,11.1546443,11.0874756
"3891",107302652,"family with sequence similarity 149 member A",11,55,24,39,22,0.89062,1.2121912,1.394919,5.2244947,7.85439,5.564614,5.580299,8.879295,23.25256
"3892",107302653,"sorting nexin 25",44,110,30,53,43,2.6677028,1.96585,2.2573241,4.482623,2.247072,3.12122,2.0614847,2.2032214,3.31834
"3893",107302655,"centromere protein U",17,34,5,120,46,0.21267677,0.53405351,0.3431252,0.406787,0.405836,0.26997,0.172739,0.2922243,1.45444
"3894",107302667,"cilia and flagella associated protein 97",4581,2261,3511,618,4120,4.014488,2.4735902,2.707042,2.1061507,1.530512,2.640929,1.19019,3.62099,11.3038
"3895",107302674,"storkhead box 2",1,10,8,19,4,2.6354825,1.6481526,1.7103851,2.26294,3.889926,4.607553,0.5299866,2.579305,3.836592
"3896",107302678,"inhibitor of growth family member 2",10.7,6.6,10.24,10.08,12.45,1.082672,1.766095,1.225271,1.291701,1.080971,1.863317,2.53348,5.67572,36.6744
"3897",107302679,"CDKN2A interacting protein",397,293,308,233,322,1.437137,1.978676,2.175374,4.862316,6.825399,5.13771,3.20692,5.05206,20.68394
"3898",107302680,"WW and C2 domain containing 2",120,93,117,54,132,3.952751,4.6207987,4.5083798,5.762365,10.078123,9.115346,3.513501,17.782952,18.61915
"3899",107302688,"G elongation factor, mitochondrial 1",1343.55,389.14,858.79,379.84,1499.05,48.5212,42.3426,44.6058,10.80395,17.68646,21.14874,15.0988,40.8467,75.8727
"3900",107302692,"major facilitator superfamily domain containing 1",298.16,253.35,408.62,272.48,359.24,7.54941,8.30588,8.55766,20.4362642,11.52367,11.973059,1.982684,7.15004,4.71479
"3901",107302694,"intraflagellar transport 80",359,298,400,375,466,1.7524116,1.3238765,0.9207669,5.2000139,2.454352196,6.777694,1.63746,1.70433,5.20888
"3902",107302695,"structural maintenance of chromosomes 4",177,253,176,402,259,1.565548,1.65531,1.7777032,4.037104,4.6587461,6.8965935,1.5447364,2.402469,5.46275
"3903",107302696,"tripartite motif containing 59",133,148,115,125,169,0.0842177,0.113513,0.0868451,0.632957,0.147652,0.2139119,0.677591,2.02369,4.62968
"3904",107302698,"protein phosphatase, Mg2+/Mn2+ dependent 1L",282,228,276,105,424,5.315324,3.8533779,4.417111,4.242273,6.30142,6.2224295,5.33304,17.26910009,89.871689
"3905",107302705,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1",25,8,31,26,14,22.632789,22.8538365,23.6067,9.013936,10.991648,9.7936059,4.6522774,12.438864,10.004071
"3906",107302712,"LIM domain and actin binding 1",248,556,285,475,198,7.0923248,7.7920919,7.0254042,9.242448,5.547624,7.36990618,4.87926,5.06576,14.1944
"3907",107302720,"gamma-glutamyl hydrolase",523,740,556,442,694,2.42824,2.03182,1.78392,1.529133,1.637684,0.831976,10.809913,9.08819,25.27319
"3908",107302724,"grainyhead like transcription factor 2",0,0,0,6,0,0.87553976,0.4989013,0.5885517,0.0899335,0,0,0.004257773,0.016870176,0
"3909",107302725,"zinc finger protein 706",213,464,283,81,275,32.171884,33.128523,36.231303,32.58959,41.419175,40.38669202,22.9041,54.6059,93.9685
"3910",107302730,"calcium voltage-gated channel auxiliary subunit gamma 2",0,1,1,0,0,0.224938,0.31325,0.350944,0,0.0744855,0,0.1663149,0.7316582,6.354607
"3911",107302732,"STAM binding protein like 1",10,97,18,67,16,1.2685184,2.6325242,2.7302136,1.39511,2.101612,2.770624,4.7413897,10.578479,17.958616
"3912",107302733,"ankyrin repeat domain 22",1,12,5,23,10,0,0.0350942,0.0738258,0.0966761,0.0432272,0,0.111306,0.465599,0.229736
"3913",107302737,"syntaxin binding protein 4",45,32,40,46,37,1.5764757,1.289821,1.1822107,0.385813,0.477236,0.4311344,0.675828,1.83868,0.0329024
"3914",107302738,"monocyte to macrophage differentiation-associated",187,326,200,135,287,23.112868,19.63853,19.48928,3.454257,9.352,10.39284,2.217672,6.66481,0
"3915",107302740,"target of myb1 like 1 membrane trafficking protein",63,156,143,349,124,3.4141354,2.9030613,3.1718225,4.2391578,5.712215,3.65311259,4.1668499,3.929637665,0
"3916",107302742,"cytochrome c oxidase assembly protein COX11, mitochondrial",253,345,410,141,431,6.8149,9.787391,9.960999,29.27531,41.9489,40.60546,7.9012679,24.24069,0.0629171
"3917",107302743,"hepatic leukemia factor",6,4,19,214,18,6.913275,8.2622175,7.593516,5.450348008,19.36189,17.43772,1.20103,6.82992,3.07564
"3918",107302745,"cullin 4B",53,34,42,130,58,1.710630145,1.568169,1.90467602,4.312359117,3.541752,2.7066,1.64119,3.52448,0.0315756
"3919",107302754,"malignant T-cell amplified sequence 1",266,540,200,75,276,14.21711,9.2928,9.966395,5.05728,5.726223,3.760744,16.78589,19.31706,13.08343
"3920",107302755,"transmembrane protein 255A",2,2,3,7,1,0.746874,0.630971,0.6636374,0.390559,0.59696855,0.458626,0.141136,0.437158,0
"3921",107302757,"ribosomal protein L39",461,1202,542,286,738,32.913865,28.657982,33.00073,140.654,197.6291,191.9294,285.57,214.362,773.983
"3922",107302762,"MYC induced nuclear antigen",471,389,439,100,169,8.748621,4.5625953,4.286059,5.421608,8.328973,7.847838,3.989881,7.075637,16.549581
"3923",107302764,"ADP ribosylation factor like GTPase 6",68,125.18,102.05,50,86.31,1.403971,0.926556,1.13178,0.6557343,1.4483228,1.00224242,6.30873,13.48656,18.9938
