"","gene","description","Pm_1_kidney","Pm_10_kidney","Pm_3_kidney","Pm_5_kidney","Pm_8_kidney","Mus_kidn_1","Mus_kidn_2","Mus_kidn_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Canis_kidn_1","Canis_kidn_2","Canis_kidn_3"
"3314",107296773,"Rab9 effector protein with kelch motifs",141,68,125,91,74,17.388654,19.5953938,18.5189942,20.842948,15.227965,13.53287901,8.72477,0.100417,9.261582
"3315",107296774,"heat shock protein family A (Hsp70) member 5",63,45,52,65,24,337.738166,285.991797,343.966588,120.163,65.5806,144.24,94.8752,0.284134,299.586
"3316",107296792,"Src-like-adaptor",7,16,22,107,10,2.3625391,2.56666,2.6695331,1.840191,4.472625,2.57426,1.62338,6.322224,3.57784
"3317",107296795,"secretion regulating guanine nucleotide exchange factor",9,5,12,0,2,10.3761911,11.170064,12.616001,24.030752,32.0449646,26.745704,4.330415,15.2552,6.61543
"3318",107296798,"fucosyltransferase 8 (alpha (1,6) fucosyltransferase)",153,156,155,263,119,14.138951,15.8756443,14.877752,9.257421,2.965391,12.00307,8.72165,0.170702,6.958
"3319",107296809,"WD repeat domain 36",302,212.26,412,262.24,305.64,8.2344076,8.9860502,8.0443485,3.219020002,1.139288,7.189364,10.8346,7.80285,8.85466
"3320",107296810,"solute carrier family 25 member 46",249,242,396,332,211,9.35846,9.70622,9.62604,11.6341,4.3386485,30.652829,25.2752,61.78173,13.5755
"3321",107296815,"single-minded family bHLH transcription factor 2",116,79,74,30,30,8.21627,6.999470252,7.12651107,10.428204,13.711845,4.9547592,2.561439,3.140854,7.85774
"3322",107296825,"holocarboxylase synthetase",594,356,568,285,312,5.428601,4.921488,5.061863,8.553869,5.988313002,6.972778,2.872904,5.738567,4.44573116
"3323",107296829,"NADH:ubiquinone oxidoreductase subunit V3",812,601,690,621,737,322.123523,314.671168,323.174016,23.70665,22.920545,17.53429,373.286,505.213,363.19
"3324",107296856,"DSCR3 arrestin fold containing",715,684,1043,1058,715,23.1836738,21.463425,21.378407,46.149124,15.615904,49.624561,26.265574,26.04019,11.9009966
"3325",107296857,"solute carrier family 5 (sodium/choline cotransporter), member 7",0,0,1,8,8,0.00963748,0,0,0.3786543,0.0970454,0.2604851,0.295657,0.180177,0.208917
"3326",107296863,"ribosomal protein L21",6444,9537,10633,6752,6071,59.970579,60.421632,59.80659,452.755907,642.211861,1072.0556,299.526,730.831,708.8
"3327",107296864,"RAS like family 11 member A",0,0,3,23,2,16.2441,14.80764,15.60688,14.14329,36.2157,20.26361,27.9471,53.8241,60.2799
"3328",107296897,"THUMP domain containing 1",22,19,18,15,10,7.90417,7.854747,7.402821,12.055086,6.190158,23.023712,9.05122,27.1777,8.83365
"3329",107296898,"hyaluronan binding protein 4",306.32,224.77,401.72,146,249.66,25.54301262,25.650633,28.90133,39.662252,21.974225,28.34926,13.3651,13.1776,17.1443
"3330",107296899,"zinc finger protein 367",1,1,2,1,0,10.7870958,11.5844983,11.1222349,1.50436,0.219928,3.49821,3.78307,5.97726,6.05003
"3331",107296900,"fibronectin leucine rich transmembrane protein 1",0,0,0,0,0,15.8116,15.3018,16.2497,0.864356,4.89371,0.743265,0.179379,0.393005,0.15167
"3332",107296904,"stress induced phosphoprotein 1",610.83,495.25,516.75,602.45,528.01,36.8258,34.5596,33.7475,63.25212,75.07914,73.53028,45.082833,124.945,102.654
"3333",107296907,"OTU deubiquitinase, ubiquitin aldehyde binding 1",12,6,14,15,2,84.86097,79.966336,86.6177,83.28629,101.9977,65.72128,43.2201,53.069,31.4134
"3334",107296909,"N(alpha)-acetyltransferase 40, NatD catalytic subunit",44,19,31,25,21,16.183047,14.798408,15.795032,13.426956,5.40226146,14.51136,20.426896,32.52998,21.057208
"3335",107296914,"RPA interacting protein",128,100,199,168,107,50.8986214,49.3490095,50.081861,18.550303,10.4976819,25.146535,26.249735,28.406778,19.039489
"3336",107296925,"G protein-coupled receptor 139",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3337",107296931,"topoisomerase I binding, arginine/serine-rich, E3 ubiquitin protein ligase",74,58,55,71,63,3.7526,3.65217,3.45618,4.3016,0.772828,9.79948,8.71017,23.9113,9.55223
"3338",107296932,"rhomboid, veinlet-like 3 (Drosophila)",0,1,1,0,0,2.16925,1.891501,2.20014,0.310837267,0.17924532,0.141645,0.260796,0,0.658566
"3339",107296936,"glycerophosphodiester phosphodiesterase 1",236,260,421,309,421,131.664523,116.148531,157.03204,39.0024265,28.452346,56.426171,32.4899,87.0166,24.5651
"3340",107296942,"aspartoacylase",183,305,178,108,158,32.827834,35.138627,30.515809,13.325324,10.84294,47.675,76.8063,0.0408469,27.9769
"3341",107296945,"aurora kinase A",64,73,40,92,35,1.10067,0.9136858,0.662497,2.90530366,1.324347,3.626662969,0.946876,7.32635,1.5738
"3342",107296952,"RUN and SH3 domain containing 2",1,1,1,4,0,19.665517,18.247033,16.759664,11.2429,15.35655,9.10992,5.75419,13.8517,15.0799
"3343",107296955,"transmembrane channel like 7",23,11,12,29,7,0.77779,0.8384153,0.8061283,1.096032,0.373703,0.476417,0.377784,1.10359,1.6137145
"3344",107296958,"BRX1, biogenesis of ribosomes",402,511,611,564,613,2.12439,2.21747,2.2448742,3.9442986,1.2533089,17.876851,10.5023,26.3633,20.1621
"3345",107296969,"cilia and flagella associated protein 73",0,0,1,0,0,0.0514689,0,0,0.470443,0.850355,0.110115,1.198249,3.67454,1.629672
"3346",107296973,"trafficking protein, kinesin binding 2",366,258,305,367,277,42.36347,39.7959,39.260952,13.6334,6.304334,23.6303354,10.3276,23.2487,13.0439
"3347",107296974,"transmembrane protein 237",80,82,202,103,126,8.82221,9.451737,8.591156,3.175957,1.945349174,8.434591379,16.245315,15.40881,27.97921
"3348",107296985,"complement factor properdin",51,99,179,535,58,9.7874,10.23925,10.42171,3.643902,1.414008168,0.728794,0.315474,0.0357322,0.802421
"3349",107296990,"ras homolog family member J",34,49,82,36,28,15.568182,17.2804258,14.955902,4.926445,4.901638,2.35267,2.173863,0,18.2901
"3350",107296993,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3",0,0,0,0,0,0.07802124,0.0314671,0.0128256,0.00735852,0,0,0,0,0
"3351",107296996,"REM2 and RAB like small GTPase 1",6,3,2,3,1,1.653389,1.114656,1.006805,9.08298,8.40706,3.54209,8.02641,11.2599,5.4686
"3352",107297002,"F-box protein 42",125,63,122,98,39,8.36415,8.114823,8.850787,4.8078497,8.125903,8.638781,4.12444,6.70819,3.83687
"3353",107297006,"succinate dehydrogenase complex iron sulfur subunit B",327,197,276,298,166,503.23695,510.40421,503.04987,236.517763,192.719105,415.206877,326.797,768.698,215.888
"3354",107297016,"synaptosome associated protein 25kDa",1,0,3,1,0,1.518137,1.448409,1.519299,1.1192966,1.030922,1.714472,0.483651,0.462772,1.067591
"3355",107297020,"ash1 (absent, small, or homeotic)-like (Drosophila)",13,6,12,11,8,6.3474087,6.304793,5.97254,9.434632,10.03266344,12.348915,11.1432,0,7.53749
"3356",107297028,"transmembrane protein 63A",560,453,994,1537,1151,19.4660829,18.542492,20.506369,46.4594,47.19575,47.02812,30.08497,0.0641364,11.04792
"3357",107297038,"IQ motif containing K",8,3,2,3,8,1.324741,1.6539582,1.9695776,18.7144,14.16283,25.88854,9.57543,25.5871,10.7058
"3358",107297039,"kelch domain containing 7A",4,4,4,3,5,26.6528,25.8745,27.3313,30.3972,21.15,27.4114,20.6482,24.6527,2.30679
"3359",107297041,"zinc finger CCCH-type containing 15",1150,952,1471,1112,1214,20.35787,17.869965,17.9508,46.925188,4.902014,52.316383,34.575121,53.20028,40.92905
"3360",107297042,"integrin subunit alpha V",509.64,419.23,496.43,556.64,530.1,55.23551502,52.4133723,54.67485745,32.990727,1.293929,62.030197,95.180865,68.131523,39.821858
"3361",107297044,"USP6 N-terminal-like protein",57,49,67,57,27,5.32612,5.58725,5.220339,4.077641,2.154030755,6.205233151,3.848378,8.0592,4.119078337
"3362",107297051,"synaptopodin 2 like",2,0,0,1,0,1.5970159,1.485578,1.419257,0.334223,0.647347,0.1302225,0.3795,0.194248,0.0387171
"3363",107297053,"UPF2 regulator of nonsense transcripts homolog (yeast)",87.59,63.57,78.97,81,84.87,2.580007,3.082831,2.788397,6.9312983,3.675800909,7.28691,8.44399,13.7465,11.8304
"3364",107297055,"AU RNA binding protein/enoyl-CoA hydratase",1154,939,1371,931,1281,65.73846,64.738062,70.5859149,52.96178,12.959751,76.74497,93.03152,92.03272,57.18806
"3365",107297062,"nidogen 2",33,36,19,26,7,14.33716,14.86643,14.8892,6.560141,3.718606,7.3742119,2.644544421,0.0798837,14.01511
"3366",107297069,"pre-mRNA processing factor 18",67,45,52,58,39,8.26128,8.834597,8.669549,11.19876,3.21092,21.70788,20.1369,34.2621,35.868767
"3367",107297083,"RNA pseudouridylate synthase domain containing 3",503,301,312,142,167,119.271792,98.251273,113.990147,29.694211,37.622397,36.23519821,4.17871,6.01824,3.63385
"3368",107297091,"kinesin family member 4A",0,0,0,4,0,0.0486347,0.0773628,0.0579315,0.0525216,0.100956,0.156567,0.09474972,0,0.300734
"3369",107297095,"Rab geranylgeranyltransferase alpha subunit",3,5,5,3,9,51.906754,48.70783,52.710074,14.0095538,24.63394038,10.94341401,20.8273,0.0868725,12.3424
"3370",107297108,"Bardet-Biedl syndrome 1",4,5,5,1,5,9.9360928,9.100938,9.8766482,27.95876,37.6872,25.90528,5.72604,4.11338,3.53352
"3371",107297125,"SMAD family member 7",2,1,0,3,1,21.962544,19.936538,22.18038,23.944176,10.12109,15.672526,21.3132,0,13.06585
"3372",107297145,"growth arrest specific 6",485,478,720,981,702,345.256,331.307,346.881,95.84408,116.2671,61.20722,46.25874,39.81176,166.4571369
"3373",107297170,"golgin B1",8,4,11,6,3,25.430046,23.558798,24.90238,20.16763,17.85344,25.01049,14.47155,30.02195,10.00722
"3374",107297192,"nudix hydrolase 5",430,658,528,428,516,13.514456,13.19213,11.9704433,51.59233,25.1378,58.24508,17.487628,20.83306,19.237992
"3375",107297196,"hypocretin receptor 2",0,0,0,0,0,0,0.019777,0,0.981729,0,0.556679,0.0214721,0,0
"3376",107297197,"peroxisomal biogenesis factor 6",140,119,154,155,124,51.18747,48.73827,52.69758,14.405442,23.941636,10.331844,17.1072,20.653,10.6804
"3377",107297201,"glycine N-methyltransferase",1710,1024,1084,709,636,37.602568,38.26732,39.90178,1.56319,2.70425,0.739306,6.26362,3.9354,7.47141
"3378",107297202,"canopy FGF signaling regulator 3",788,798,1282,1415,887,36.761717,33.126929,35.272642,47.08247,58.77924,26.74237,39.691,92.2496,46.9399
"3379",107297204,"POU class 2 homeobox 1",29,28,45,35,20,7.252942404,7.489583899,6.916295669,2.221416907,2.1477824,2.354405351,1.554574,0.0215917,0.794304
"3380",107297206,"xanthine dehydrogenase",2591,1771,2958,1434,1254,13.10072537,15.386537,15.528269,0.285565,0.0306316,0.145009,5.3277792,22.058979,14.226215
"3381",107297216,"G protein-coupled receptor 63",16,7,6,20,3,1.693656,1.428699,1.49619,0.130776,0.113579,0.294405,0.925196,0.832451,0.702718
"3382",107297218,"solute carrier family 13 member 3",49943.91,38216.99,25899.7,21027.18,31623.67,459.14918,432.215,458.63658,713.725183,405.484824,812.9547387,362.87446,521.28479,4.1814387
"3383",107297220,"LON peptidase N-terminal domain and ring finger 1",23,27,38,17,33,3.75243,4.02619,4.53695,4.144015818,2.30632187,5.383767,3.07634,2.76587,4.83898
"3384",107297221,"KIAA1456 ortholog",4,5,19,5,6,1.1351841,1.3377674,1.2857319,8.459106,2.152469,10.61728,0.974316,1.96026,1.4081
"3385",107297222,"phosphoribosyl pyrophosphate amidotransferase",1061,1115,1146,358,639,8.436437,7.746515,8.7093334,4.382233,0.8059319,6.406382,4.27271,10.1716,3.36519
"3386",107297225,"mitochondrial ribosomal protein S23",311,267,407,305,196,20.67377627,29.4392421,27.480384,95.2183,32.63451,96.37245,44.71949,0.125879,61.644464
"3387",107297248,"tetratricopeptide repeat domain 7B",11,5,5,5,0,29.8783746,30.1968083,33.632942,31.23516,23.29508,29.34656,11.8328787,0.0591511,9.703962412
"3388",107297250,"ATP binding cassette subfamily A member 2",21,15,21,14,12,37.007318,41.053615,41.666279,39.470825,83.07280266,20.69602443,3.58118,0.0064702,5.03091
"3389",107297255,"potassium channel tetramerization domain containing 14",1,0,1,0,0,1.2125,1.20535,1.043529,6.38016,9.57414,8.34909,2.78932,7.44016,1.62002
"3390",107297259,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 4",4,1,17,27,16,0.0789724,0.0457237,0.0475849,0.1925091,0.2290568,0.169918,0.750564,0,0.411598
"3391",107297269,"protein phosphatase 1 regulatory subunit 7",898.01,994.81,1657.32,1323.67,1191,4.10762,3.375138,3.420145,150.808455,56.031522,68.775905,26.505637,15.609973,30.333632
"3392",107297275,"ubiquitin conjugating enzyme E2W (putative)",580,651,938,913,658,11.131417,11.826682,12.573903,3.838583226,1.537584464,15.53766116,18.41007,44.2528,17.36971
"3393",107297277,"ribosomal protein S6 kinase A5",120,53,257,228,135,0.9643996,1.2805786,1.2429379,1.360134,1.5424858,0.977164,1.5867,0,5.99457
"3394",107297278,"HAUS augmin like complex subunit 3",124,115,181,110,117,0.4034136,0.610425,0.434692,1.755621,0.645714,4.807096,3.935778,14.935279,7.6665
"3395",107297299,"G protein-coupled receptor 68",147,106,147,140,91,1.6276874,1.5225819,1.8205433,2.467401,1.219573,1.279850003,0.127636,0,0.315148
"3396",107297301,"seryl-tRNA synthetase 2, mitochondrial",9,4,6,4,4,14.596566,13.932546,14.3923683,9.475197008,22.515647,13.133629,5.26763,7.81087,6.44363
"3397",107297310,"transcription factor 24",0,0,3,0,0,3.533890786,4.28258,4.146655,0.303034,0.977753,0.76437,0.270016,0,0.331881
"3398",107297311,"ADP ribosylation factor guanine nucleotide exchange factor 1",857,782,1357,1027,902,26.3001371,28.2582065,25.527444,16.824301,13.682044,25.704338,14.019769,22.04090627,11.3699319
"3399",107297312,"protein phosphatase 1 regulatory subunit 42",7,1,18,8,2,0.0304257,0,0.10947,0.418659,1.58878,0.989159,0.121846,0.2079411,0.4488815
"3400",107297313,"COP9 signalosome subunit 5",995,855,1180,699,665,29.383159,30.464417,28.295374,57.825885,34.86121097,78.408174,41.2199,111.6613,50.1183
"3401",107297314,"centrosome and spindle pole associated protein 1",178,132,240,342,160,12.27835,12.8517999,10.4115961,6.000691,4.323515,11.104932,7.624180827,4.123862058,9.337381
"3402",107297315,"cell adhesion molecule L1 like",3,6.9,24,39,16,0.3399048,0.2799505,0.2531485,10.7100814,2.2370938,23.950149,0.1468326,0.8667499,1.6945072
"3403",107297331,"Rho related BTB domain containing 1",502.72,194.27,223.68,108.67,235.71,20.702781,18.294102,24.384105,35.98337,13.683383,53.2972,33.293973,85.694536,7.02279
"3404",107297337,"ribosomal protein S21",194,279,281,219,201,1651.963199,1560.799089,1640.417403,290.9943,372.2878,46.66016,2419.9,1512.19,1172.42
"3405",107297342,"serine active site containing 1",80,171,106,86,93,3.166406017,3.318238,2.5315774,4.227653026,2.200384,5.156813184,5.153679,8.968498,3.61214
"3406",107297343,"synaptojanin 2",46,48,60,79,60,1.6190709,1.5333056,1.5563603,2.424488,2.8214721,2.171938209,1.0440793,2.696923,1.2807934
"3407",107297352,"fibulin 5",143,164,143,171,83,205.8426,200.33101,208.8125,75.149089,153.124404,63.467917,115.6446457,0.195754706,170.4884744
"3408",107297354,"ring finger protein 20",626,554,787,508,490,10.8113405,12.345176,11.367807,19.481902,14.41232,21.733792,13.047,20.7272,14.4378
"3409",107297356,"neuroepithelial cell transforming 1",12,17,16,16,11,28.416324,30.102035,28.143983,32.32982,13.10299,45.5303,15.07956,35.24981,45.42593
"3410",107297365,"chromogranin B",55,37,104,576.01,54,0.103051,0.0632743,0.194621,3.9130991,5.588161,2.5857013,0.4325817,0.4443,0.529897
"3411",107297382,"SAMM50 sorting and assembly machinery component",1085,736,1247,730,1025,20.199473,17.466523,19.277217,59.828589,63.499615,51.087765,50.409856,30.450546,36.619328
"3412",107297388,"kelch domain containing 8B",3,1,0,0,3,26.8793234,24.4690984,26.1731125,31.76557,33.89047,19.46004,9.78801,25.9301,11.6948
"3413",107297391,"semaphorin 3A",60,36,15,3,9,1.9684813,1.2610453,1.5586918,0.0643065,0,0.132714,0.145728,1.1701,1.06726
"3414",107297399,"polymerase (RNA) III subunit A",26.76,35.55,52.09,41.42,27.27,6.530247,6.469166,6.967122,7.470056,7.198698,4.9333975,4.172545,3.35027,3.417361
"3415",107297402,"cleavage and polyadenylation specific factor 2",514,477,748,607,662,3.62219,3.55042,3.3528,12.10846,3.01712,17.5422,14.3914,0.019109,11.3236
"3416",107297426,"minichromosome maintenance 10 replication initiation factor",0,0,1,0,0,2.0081681,1.8931162,1.5429372,0.025193,0.146296116,0.035447838,0.633957,1.5550294,0.3336774
"3417",107297455,"leucine zipper, putative tumor suppressor 1",3,0,3,5,1,0.786314,1.111087,1.058274,0.714304,1.455616,0.704726,1.1204963,1.021695,0.1981055
"3418",107297467,"surfeit 4",422,370,606,617,350,126.59088,125.6964,128.9318,52.624017,50.88422,58.345192,161.26,0.207484,49.2263
"3419",107297468,"ribosomal protein L7a",3922,3257,4510,2885,2758,594.780223,577.058497,603.038509,506.041352,650.116586,814.16544,472.424,128.832,1393.71
"3420",107297469,"surfeit 2",94,53,81,75,85,21.41379,23.331565,22.780155,28.591266,18.55811,12.424036,13.0489,0,13.3169
"3421",107297473,"NACHT and WD repeat domain containing 2",1,0,0,1,0,0,0,0,0,0,0,0.0993831,0.0323704,0.151746
"3422",107297493,"family with sequence similarity 208 member A",582,507,796,619,558,3.0350138,3.1319677,3.2945814,7.039761,4.101651,24.919789,7.042930001,16.44223,6.8476498
"3423",107297494,"thioredoxin like 4A",207,151,200,152,170,15.78925,16.59435,16.66964,149.44603,94.99557,138.741066,49.94528,96.15051,92.27271
"3424",107297502,"RecQ like helicase 4",2,3,2,0,4,0.452970029,0.536458,0.39535899,6.895484103,16.49989,4.819617,0.278715,1.44787,0.505384
"3425",107297517,"N-terminal asparagine amidase",189,175,169,94,145,73.251561,74.955244,74.178718,11.11835571,5.311587523,8.52289717,166.753,22.885,85.8489
"3426",107297523,"heterochromatin protein 1 binding protein 3",10,8,13,6,5,45.06150245,43.669222,43.80206795,82.213716,32.91627,83.3194526,32.094677,31.503886,37.930815
"3427",107297530,"dihydrouridine synthase 3 like",192,57,73,39,32,30.7303,26.55097,32.05183,30.02783945,24.438921,17.852813,5.285732,4.4139,3.59871
"3428",107297532,"ubiquitin specific peptidase 19",11,6,10,7,3,78.41733378,76.78673297,82.036174,37.94976,33.30432,36.04326,25.581603,21.96097,15.44841
"3429",107297539,"progesterone receptor membrane component 1",412,375,223,165,157,87.8901,80.9739,89.1329,105.2584,76.02931,216.01047,501.934,29.1261,134.32
"3430",107297548,"polymerase (RNA) II subunit J",337,307,538,436,320,70.911898,72.045117,71.89395,77.12561,71.35637,39.670005,53.45943,56.31821,74.25722
"3431",107297552,"ADNP homeobox 2",21,23,28,20,26,4.94926,5.02571,4.77954,4.533306,3.511994,6.907896,5.39251,10.4356,3.16231
"3432",107297554,"thiosulfate sulfurtransferase (rhodanese)-like domain containing 2",119,110,154,168,146,12.9722434,13.06166126,14.542218,5.195428,3.949892,9.486766,5.939987,14.07817,7.31577
"3433",107297555,"tropomodulin 1",68,49,93,68,74,2.1938,1.7799369,2.03221,2.17781244,2.80644,3.24226,1.70564,2.44607,15.4833
"3434",107297563,"T-box 2",21,15,52,31,26,42.7634,39.8716,44.819,93.187533,50.61126836,45.82967516,22.9879,0,3.452
"3435",107297568,"KH domain containing, RNA binding, signal transduction associated 3",265.23,237.47,629.5,608.61,486.49,14.952289,13.690802,13.6606937,25.6985817,10.2195681,20.75693316,5.370526,11.012807,7.196155
"3436",107297575,"USH1 protein network component harmonin",1065,868,1133,624,893,41.7418863,39.728151,42.242764,145.805663,121.4177241,125.7083,62.39573,16.724212,24.243566
"3437",107297593,"zinc finger and AT-hook domain containing",44,29,35,31,27,1.4967604,1.2050894,1.4412069,19.66248056,23.50384347,17.30223602,4.2078433,4.08721,3.584674
"3438",107297597,"kinesin family member 3A",95,84,151,139,133,5.32638,5.1463306,5.0512659,3.429158,2.162094,6.576301,1.810144,5.38712,3.75443
"3439",107297602,"mitochondrial ribosomal protein L18",413,351,723,435,344,41.509195,35.889538,40.137437,108.8855,26.851468,87.22064,122.363,305.417,117.112
