Orthogroup	P_Mucros.pep	M_musculus.pep
OG0012490	XP_015676892.1	ENSMUSG00000032020.15
OG0012491	XP_015686696.2, XP_015686656.2	ENSMUSG00000027459.16
OG0012492	XP_029140962.1	ENSMUSG00000032023.7
OG0012494	XP_015684411.2, XP_015685251.1	ENSMUSG00000032852.3
OG0012495	XP_015672797.1	ENSMUSG00000040710.10
OG0012497	XP_015672529.1	ENSMUSG00000041468.7
OG0012498	XP_029139715.1	ENSMUSG00000040035.14
OG0012500	XP_015668611.1	ENSMUSG00000026479.13
OG0012503	XP_015684622.1, XP_029142705.1	ENSMUSG00000032715.9
OG0012504	XP_015669251.1	ENSMUSG00000021961.6
OG0012505	XP_015681098.1	ENSMUSG00000095407.2
OG0012506	XP_029142982.1, XP_015684767.1	ENSMUSG00000051817.8
OG0012507	XP_029141165.1	ENSMUSG00000036395.15
OG0012508	XP_015674206.1	ENSMUSG00000047281.3
OG0012509	XP_015667701.1	ENSMUSG00000062564.12
OG0012510	XP_015681650.1	ENSMUSG00000045036.15
OG0012511	XP_015673277.1	ENSMUSG00000026436.15
OG0012512	XP_015670992.1	ENSMUSG00000048779.5
OG0012513	XP_015667902.1	ENSMUSG00000061536.13
OG0012514	XP_029139256.1	ENSMUSG00000032525.15
OG0012515	XP_015667901.1	ENSMUSG00000032523.11
OG0012517	XP_029139412.1	ENSMUSG00000089984.7
OG0012518	XP_015675323.1	ENSMUSG00000071855.5
OG0012520	XP_015687389.1	ENSMUSG00000048047.3
OG0012523	XP_015666958.1	ENSMUSG00000031910.14
OG0012525	XP_029138900.1	ENSMUSG00000042606.9
OG0012526	XP_015687999.2	ENSMUSG00000052117.5
OG0012527	XP_015685677.1, XP_015680123.1	ENSMUSG00000034771.15
OG0012530	XP_015679984.2	ENSMUSG00000069814.6
OG0012531	XP_015683876.1	ENSMUSG00000028978.12
OG0012532	XP_015681604.1	ENSMUSG00000032355.16
OG0012533	XP_015667949.1	ENSMUSG00000020183.11
OG0012534	XP_015673735.2	ENSMUSG00000034028.16
OG0012535	XP_029142111.1	ENSMUSG00000032357.12
OG0012536	XP_015684374.2	ENSMUSG00000039159.16
OG0012538	XP_029140824.1	ENSMUSG00000117781.1
OG0012539	XP_029141016.1	ENSMUSG00000034416.18
OG0012540	XP_029138790.1	ENSMUSG00000044681.19
OG0012541	XP_015667299.1	ENSMUSG00000054934.10
OG0012542	XP_015676477.1	ENSMUSG00000048920.8
OG0012543	XP_015676479.1, XP_015676478.1	ENSMUSG00000030374.15
OG0012544	XP_015671410.1	ENSMUSG00000033016.16
OG0012545	XP_015671412.1	ENSMUSG00000059852.7
OG0012546	XP_015677195.1	ENSMUSG00000045538.6
OG0012547	XP_015687606.1	ENSMUSG00000040489.5
OG0012548	XP_029142135.1	ENSMUSG00000097084.1
OG0012549	XP_015672098.1	ENSMUSG00000070687.11
OG0012550	XP_015678434.1	ENSMUSG00000074063.10
OG0012551	XP_015678423.1	ENSMUSG00000031837.14
OG0012552	XP_015665782.1, XP_015665781.1	ENSMUSG00000030722.7
OG0012553	XP_029139082.1	ENSMUSG00000052551.16
OG0012555	XP_015687177.1	ENSMUSG00000006191.17
OG0012556	XP_015667501.2	ENSMUSG00000063889.16
OG0012557	XP_029142056.1	ENSMUSG00000056481.7
OG0012558	XP_015675908.1	ENSMUSG00000030225.11
OG0012560	XP_015678300.1	ENSMUSG00000048379.9
OG0012561	XP_015670191.1	ENSMUSG00000044164.2
OG0012562	XP_015674494.1	ENSMUSG00000020948.9
OG0012563	XP_015686669.1	ENSMUSG00000024383.9
OG0012564	XP_015669880.1	ENSMUSG00000002847.7
OG0012565	XP_015671222.1	ENSMUSG00000017734.15
OG0012566	XP_015670973.1	ENSMUSG00000029461.17
OG0012567	XP_015667709.1	ENSMUSG00000038884.14
OG0012568	XP_015670970.1	ENSMUSG00000051048.17
OG0012570	XP_015667653.1	ENSMUSG00000036598.4
OG0012571	XP_015671367.1	ENSMUSG00000031958.16
OG0012572	XP_015667706.1	ENSMUSG00000004100.12
OG0012574	XP_015671356.1	ENSMUSG00000012519.14
OG0012575	XP_015682747.1	ENSMUSG00000074793.10
OG0012576	XP_015678477.1	ENSMUSG00000045259.4
OG0012578	XP_015678592.1	ENSMUSG00000030591.17
OG0012579	XP_015676590.1	ENSMUSG00000015214.14
OG0012580	XP_015687219.1	ENSMUSG00000047658.6
OG0012581	XP_015676347.1	ENSMUSG00000066191.12
OG0012584	XP_015684755.1	ENSMUSG00000029152.13
OG0012585	XP_015667845.1	ENSMUSG00000078365.5
OG0012586	XP_015684866.1	ENSMUSG00000028523.14
OG0012587	XP_015681310.1	ENSMUSG00000029103.16
OG0012588	XP_015669301.1	ENSMUSG00000039813.14
OG0012589	XP_015682650.1	ENSMUSG00000028962.14
OG0012590	XP_015677281.1	ENSMUSG00000051951.5
OG0012591	XP_015667040.2	ENSMUSG00000026748.13
OG0012592	XP_015678177.1	ENSMUSG00000047632.11
OG0012593	XP_015673857.1	ENSMUSG00000026830.9
OG0012594	XP_015678175.1	ENSMUSG00000044026.3
OG0012595	XP_029141362.1	ENSMUSG00000025237.16
OG0012596	XP_015679615.1	ENSMUSG00000051041.8
OG0012597	XP_029142313.1	ENSMUSG00000005204.12
OG0012598	XP_029139637.1	ENSMUSG00000054792.15
OG0012599	XP_029139034.1	ENSMUSG00000015484.3
OG0012600	XP_015668079.1	ENSMUSG00000032131.16
OG0012601	XP_015674478.1	ENSMUSG00000054604.7
OG0012602	XP_015666712.1	ENSMUSG00000040570.14
OG0012603	XP_015687492.1	ENSMUSG00000044835.15
OG0012604	XP_015687490.1	ENSMUSG00000026705.16
OG0012605	XP_029140979.1	ENSMUSG00000071656.7
OG0012606	XP_015676442.1	ENSMUSG00000042816.4
OG0012607	XP_029139400.1	ENSMUSG00000042641.19
OG0012608	XP_015679469.1	ENSMUSG00000006731.10
OG0012609	XP_015672711.1	ENSMUSG00000048616.4
OG0012610	XP_015687239.1	ENSMUSG00000047379.7, ENSMUSG00000117789.1
OG0012611	XP_015687146.1	ENSMUSG00000015092.9
OG0012612	XP_029139402.1	ENSMUSG00000037108.13
OG0012613	XP_015687144.2	ENSMUSG00000015095.12
OG0012614	XP_015668229.1	ENSMUSG00000070683.7
OG0012615	XP_015687487.1	ENSMUSG00000040423.11
OG0012616	XP_015682147.1	ENSMUSG00000030595.15
OG0012617	XP_029139857.1	ENSMUSG00000017639.13
OG0012619	XP_015684006.1	ENSMUSG00000044988.7
OG0012620	XP_015680825.1	ENSMUSG00000007338.10
OG0012621	XP_015679144.1	ENSMUSG00000023206.16
OG0012622	XP_029141289.1	ENSMUSG00000054871.5
OG0012623	XP_029142097.1	ENSMUSG00000026944.18
OG0012624	XP_015678167.1	ENSMUSG00000039263.16
OG0012625	XP_015679390.1	ENSMUSG00000046909.9
OG0012626	XP_029141790.1	ENSMUSG00000024799.16
OG0012627	XP_029141388.1	ENSMUSG00000038665.15
OG0012628	XP_015673453.1	ENSMUSG00000003469.9
OG0012629	XP_015673471.1	ENSMUSG00000033644.5
OG0012630	XP_029141027.1	ENSMUSG00000024736.15
OG0012631	XP_029140741.1, XP_029138896.1	ENSMUSG00000030677.8
OG0012632	XP_015679400.2	ENSMUSG00000041483.14
OG0012633	XP_015680955.1	ENSMUSG00000019494.14
OG0012634	XP_015687559.2	ENSMUSG00000018983.9
OG0012635	XP_029141025.1	ENSMUSG00000024669.8
OG0012636	XP_015668667.1, XP_015668668.1	ENSMUSG00000020827.18
OG0012637	XP_015680435.1	ENSMUSG00000043541.16
OG0012638	XP_015677531.1	ENSMUSG00000038642.10
OG0012639	XP_029141575.1	ENSMUSG00000037579.7
OG0012641	XP_015665705.2, XP_029138974.1	ENSMUSG00000040231.16
OG0012642	XP_015686559.1	ENSMUSG00000017453.4
OG0012643	XP_029140719.1	ENSMUSG00000021904.6
OG0012644	XP_015686009.1	ENSMUSG00000051401.7
OG0012645	XP_015676138.1	ENSMUSG00000030397.11
OG0012646	XP_015669411.1	ENSMUSG00000027667.13
OG0012647	XP_015684222.1	ENSMUSG00000030247.9
OG0012650	XP_015670241.1	ENSMUSG00000023755.10
OG0012651	XP_015680600.1	ENSMUSG00000030282.14
OG0012652	XP_015680601.1	ENSMUSG00000030283.7
OG0012653	XP_015677256.1	ENSMUSG00000034445.8
OG0012654	XP_015672913.1	ENSMUSG00000039335.11
OG0012655	XP_015677255.1	ENSMUSG00000024667.12
OG0012656	XP_029138849.1, XP_029142196.1	ENSMUSG00000062044.16
OG0012657	XP_015685936.1	ENSMUSG00000040105.3
OG0012658	XP_015671144.1	ENSMUSG00000021278.7
OG0012659	XP_029140078.1	ENSMUSG00000035179.4
OG0012660	XP_029139876.1	ENSMUSG00000029608.10
OG0012661	XP_015677416.1	ENSMUSG00000033107.6
OG0012662	XP_015678125.1, XP_015666419.1	ENSMUSG00000074405.8
OG0012663	XP_015681247.1	ENSMUSG00000027690.13
OG0012664	XP_015674938.1	ENSMUSG00000000817.10
OG0012665	XP_029138847.1	ENSMUSG00000046456.14
OG0012666	XP_015677578.1	ENSMUSG00000022738.7
OG0012668	XP_029140694.1	ENSMUSG00000034463.4
OG0012670	XP_029139370.1	ENSMUSG00000039810.11
OG0012671	XP_015674611.2	ENSMUSG00000037661.14
OG0012672	XP_015684309.1	ENSMUSG00000037259.15
OG0012673	XP_029140590.1	ENSMUSG00000030231.11
OG0012674	XP_015671197.1	ENSMUSG00000066892.14
OG0012675	XP_029142570.1	ENSMUSG00000024456.16
OG0012676	XP_015666433.1	ENSMUSG00000057342.15
OG0012677	XP_015666423.1	ENSMUSG00000059070.16
OG0012678	XP_015684072.2	ENSMUSG00000102918.1, ENSMUSG00000023036.14
OG0012679	XP_029141063.1	ENSMUSG00000045252.11
OG0012680	XP_015671153.1, XP_015671152.1	ENSMUSG00000068250.13
OG0012681	XP_015671149.1	ENSMUSG00000040029.15
OG0012682	XP_015666281.1	ENSMUSG00000036144.6
OG0012683	XP_015665810.1	ENSMUSG00000053801.18
OG0012684	XP_015666289.1	ENSMUSG00000036231.5
OG0012685	XP_015666097.1	ENSMUSG00000029815.12
OG0012686	XP_029139211.1	ENSMUSG00000060275.13
OG0012687	XP_015667634.1	ENSMUSG00000024347.16
OG0012688	XP_015676391.1, XP_015676392.1	ENSMUSG00000046668.9
OG0012690	XP_015669804.1	ENSMUSG00000036362.2
OG0012691	XP_015669806.1	ENSMUSG00000050075.8
OG0012692	XP_015668023.1	ENSMUSG00000050677.2
OG0012693	XP_015669813.1	ENSMUSG00000101860.4
OG0012694	XP_029141453.1	ENSMUSG00000070471.3
OG0012695	XP_015666051.1	ENSMUSG00000029831.7
OG0012696	XP_015673229.1	ENSMUSG00000074591.8
OG0012700	XP_015668430.1	ENSMUSG00000002428.12
OG0012701	XP_015666230.1	ENSMUSG00000039316.14
OG0012702	XP_015677798.1	ENSMUSG00000031129.9
OG0012703	XP_015677363.1	ENSMUSG00000033350.7
OG0012704	XP_029141430.1	ENSMUSG00000067825.11
OG0012705	XP_029138933.1	ENSMUSG00000057606.14
OG0012706	XP_015682697.1	ENSMUSG00000021534.8
OG0012707	XP_015674303.1	ENSMUSG00000034575.13
OG0012709	XP_015678156.1	ENSMUSG00000032561.15
OG0012710	XP_015687100.1	ENSMUSG00000045092.8
OG0012711	XP_029139814.1	ENSMUSG00000054976.14
OG0012712	XP_029142659.1	ENSMUSG00000038608.15
OG0012713	XP_029139123.1	ENSMUSG00000032502.8
OG0012714	XP_029139124.1	ENSMUSG00000062296.8
OG0012715	XP_015673713.1	ENSMUSG00000020053.18
OG0012716	XP_029139134.1	ENSMUSG00000002930.6
OG0012717	XP_029139125.1	ENSMUSG00000004347.17
OG0012718	XP_029140316.1	ENSMUSG00000032908.9
OG0012719	XP_015667262.1	ENSMUSG00000043659.11
OG0012720	XP_015666653.1	ENSMUSG00000041138.16
OG0012721	XP_015677954.1	ENSMUSG00000067071.8
OG0012722	XP_015681658.1	ENSMUSG00000026223.15
OG0012723	XP_015681660.1	ENSMUSG00000022878.5
OG0012725	XP_015668286.1	ENSMUSG00000029735.17
OG0012726	XP_015687257.1	ENSMUSG00000018893.15
OG0012727	XP_029140537.1	ENSMUSG00000029275.18
OG0012728	XP_015677065.1	ENSMUSG00000074916.5
OG0012729	XP_015680058.1	ENSMUSG00000020429.7
OG0012730	XP_015680080.1	ENSMUSG00000020427.11
OG0012732	XP_015669620.1	ENSMUSG00000027611.12
OG0012733	XP_015669621.1	ENSMUSG00000020277.10
OG0012734	XP_015687504.1	ENSMUSG00000044933.3
OG0012735	XP_015687442.1	ENSMUSG00000018008.8
OG0012736	XP_029140232.1	ENSMUSG00000033170.14
OG0012737	XP_015669655.1	ENSMUSG00000051652.4
OG0012738	XP_015669644.1	ENSMUSG00000069581.12
OG0012740	XP_015685576.1, XP_015672757.1	ENSMUSG00000033088.19
OG0012741	XP_015677030.1	ENSMUSG00000089715.12
OG0012743	XP_015669073.1	ENSMUSG00000022407.10
OG0012744	XP_015669076.1	ENSMUSG00000022404.8
OG0012745	XP_015685998.1	ENSMUSG00000000731.15
OG0012746	XP_015669085.1	ENSMUSG00000022391.16
OG0012747	XP_015669215.1	ENSMUSG00000026258.5
OG0012748	XP_015669087.1	ENSMUSG00000048546.8
OG0012749	XP_015670518.1	ENSMUSG00000044254.6
OG0012750	XP_015670525.1	ENSMUSG00000085933.3
OG0012751	XP_029141447.1	ENSMUSG00000054362.9
OG0012752	XP_015679134.1	ENSMUSG00000034919.2
OG0012753	XP_015666343.2	ENSMUSG00000034871.2
OG0012754	XP_015671304.2	ENSMUSG00000050947.9
OG0012755	XP_015669921.1	ENSMUSG00000057137.9
OG0012756	XP_015671769.1	ENSMUSG00000025185.14
OG0012757	XP_015666875.1	ENSMUSG00000040724.5
OG0012758	XP_015666860.1	ENSMUSG00000050854.9
OG0012759	XP_015674928.1	ENSMUSG00000019975.12
OG0012760	XP_029139044.1	ENSMUSG00000006389.13
OG0012761	XP_015680005.1	ENSMUSG00000025171.2
OG0012762	XP_015669694.1	ENSMUSG00000001313.12
OG0012763	XP_015669691.1, XP_015669692.1, XP_015669690.1	ENSMUSG00000034936.2
OG0012764	XP_015668280.1	ENSMUSG00000033033.10
OG0012765	XP_029139041.1	ENSMUSG00000078588.10
OG0012766	XP_015666833.2	ENSMUSG00000033423.16
OG0012767	XP_015674314.1	ENSMUSG00000025027.18
OG0012768	XP_015666452.1	ENSMUSG00000046567.10
OG0012769	XP_029138976.1	ENSMUSG00000056912.12
OG0012773	XP_015666354.1	ENSMUSG00000047143.3
OG0012774	XP_015667273.1	ENSMUSG00000020132.10
OG0012775	XP_015681134.1	ENSMUSG00000020087.5
OG0012776	XP_015683126.1	ENSMUSG00000058297.16
OG0012777	XP_029138960.1	ENSMUSG00000028587.18
OG0012778	XP_015666351.1	ENSMUSG00000028597.11
OG0012779	XP_015673006.1	ENSMUSG00000073804.5
OG0012780	XP_015673017.1	ENSMUSG00000048377.7
OG0012781	XP_029138959.1	ENSMUSG00000036196.16
OG0012782	XP_015687795.1	ENSMUSG00000017400.10
OG0012783	XP_015666374.1	ENSMUSG00000028608.15
OG0012785	XP_015687683.1	ENSMUSG00000018168.8
OG0012786	XP_015673292.2	ENSMUSG00000048174.2
OG0012788	XP_015687652.1	ENSMUSG00000026443.3
OG0012789	XP_015687759.1	ENSMUSG00000038013.14
OG0012790	XP_015687644.1	ENSMUSG00000026447.16
OG0012791	XP_015686191.1	ENSMUSG00000030956.15
OG0012792	XP_015687764.1	ENSMUSG00000017607.9
OG0012793	XP_015673175.1	ENSMUSG00000030976.3
OG0012794	XP_015673095.1	ENSMUSG00000053111.13
OG0012795	XP_015678644.1	ENSMUSG00000020423.6
OG0012796	XP_029139919.1	ENSMUSG00000073043.5
OG0012797	XP_015666569.1	ENSMUSG00000022013.4
OG0012798	XP_015687466.1	ENSMUSG00000002250.16
OG0012799	XP_015666566.1	ENSMUSG00000022015.8
OG0012800	XP_015687460.1	ENSMUSG00000038677.14
OG0012801	XP_015666565.1	ENSMUSG00000022022.3
OG0012802	XP_015671006.1	ENSMUSG00000024210.3
OG0012803	XP_015672391.1	ENSMUSG00000023169.15
OG0012805	XP_015672395.2	ENSMUSG00000045608.7
OG0012808	XP_015673216.1	ENSMUSG00000019823.17
OG0012809	XP_015665878.1	ENSMUSG00000049604.3
OG0012810	XP_029138876.1	ENSMUSG00000014351.12
OG0012811	XP_029143202.1	ENSMUSG00000075486.10
OG0012812	XP_015665958.1	ENSMUSG00000046719.7
OG0012813	XP_029140301.1	ENSMUSG00000052759.7
OG0012814	XP_029143201.1	ENSMUSG00000022070.7
OG0012815	XP_015687809.1	ENSMUSG00000053253.16
OG0012816	XP_015665900.1	ENSMUSG00000047181.12
OG0012817	XP_015673912.1	ENSMUSG00000038994.6
OG0012818	XP_015679383.1	ENSMUSG00000048216.13
OG0012819	XP_029142578.1	ENSMUSG00000026818.5
OG0012820	XP_015665952.1	ENSMUSG00000017724.14
OG0012821	XP_015665872.1	ENSMUSG00000001493.9
OG0012822	XP_015665871.1	ENSMUSG00000001494.6
OG0012823	XP_029138872.1	ENSMUSG00000010841.13
OG0012825	XP_015677124.1	ENSMUSG00000048458.8
OG0012826	XP_015676383.1	ENSMUSG00000050350.8
OG0012827	XP_015683451.1	ENSMUSG00000041650.15
OG0012828	XP_015665659.1	ENSMUSG00000004473.10
OG0012829	XP_015665696.1	ENSMUSG00000030731.13
OG0012830	XP_015684725.1	ENSMUSG00000027845.15
OG0012831	XP_015665629.1	ENSMUSG00000038670.11
OG0012832	XP_015678532.2	ENSMUSG00000026049.11
OG0012833	XP_015665643.1	ENSMUSG00000046828.3
OG0012834	XP_015667535.1	ENSMUSG00000005687.14
OG0012835	XP_015665662.1	ENSMUSG00000038644.14
OG0012836	XP_015670161.1	ENSMUSG00000022610.10
OG0012837	XP_015665668.1	ENSMUSG00000003863.18
OG0012838	XP_015665699.1	ENSMUSG00000074121.3
OG0012839	XP_015668004.1	ENSMUSG00000073557.12
OG0012840	XP_015681988.1	ENSMUSG00000031451.6
OG0012841	XP_015673789.1	ENSMUSG00000031506.11
OG0012842	XP_015673796.1	ENSMUSG00000026429.9
OG0012843	XP_015673792.1	ENSMUSG00000027900.15
OG0012844	XP_015675309.1	ENSMUSG00000038010.9
OG0012845	XP_015671072.1	ENSMUSG00000041879.13
OG0012849	XP_015669269.1	ENSMUSG00000027610.17
OG0012850	XP_015680948.1	ENSMUSG00000063897.3
OG0012852	XP_015683545.2	ENSMUSG00000030301.17
OG0012855	XP_015679028.1	ENSMUSG00000062760.10
OG0012858	XP_015675423.1	ENSMUSG00000027843.13
OG0012860	XP_015675421.1	ENSMUSG00000058388.14
OG0012861	XP_015680587.1	ENSMUSG00000074625.10
OG0012862	XP_015671847.1	ENSMUSG00000018322.10
OG0012864	XP_015683298.1	ENSMUSG00000118554.1
OG0012866	XP_015679907.1	ENSMUSG00000030255.13
OG0012867	XP_029142581.1	ENSMUSG00000040187.15
OG0012868	XP_015679397.1	ENSMUSG00000047344.9
OG0012869	XP_015675236.1	ENSMUSG00000017969.13
OG0012870	XP_015675237.1	ENSMUSG00000039463.14
OG0012871	XP_015670350.1	ENSMUSG00000037358.6
OG0012872	XP_029139776.1	ENSMUSG00000000730.13
OG0012873	XP_015681414.1	ENSMUSG00000015647.9
OG0012874	XP_015677410.1	ENSMUSG00000042345.15
OG0012875	XP_029141810.1	ENSMUSG00000038932.13
OG0012876	XP_015685230.1	ENSMUSG00000027577.14
OG0012877	XP_015685674.1, XP_015685949.1	ENSMUSG00000038751.5
OG0012878	XP_015683049.1	ENSMUSG00000027584.17
OG0012879	XP_015669293.1	ENSMUSG00000022914.17
OG0012881	XP_015679560.1	ENSMUSG00000027583.13
OG0012882	XP_015682587.1, XP_015682588.1	ENSMUSG00000051989.11
OG0012883	XP_015687443.1	ENSMUSG00000029202.12
OG0012886	XP_015674895.1	ENSMUSG00000002489.16
OG0012887	XP_029141517.1	ENSMUSG00000091204.8
OG0012888	XP_029142475.1	ENSMUSG00000036377.19
OG0012889	XP_029140299.1	ENSMUSG00000034064.14
OG0012890	XP_015673194.1	ENSMUSG00000075122.5
OG0012891	XP_015674479.1	ENSMUSG00000052013.15
OG0012892	XP_015687260.1	ENSMUSG00000070044.15
OG0012893	XP_029140973.1	ENSMUSG00000033149.17
OG0012894	XP_015687275.1	ENSMUSG00000050914.16
OG0012895	XP_015687262.1	ENSMUSG00000047171.8
OG0012896	XP_015668685.1	ENSMUSG00000075033.4
OG0012897	XP_015671507.1	ENSMUSG00000040848.11
OG0012898	XP_015685379.1, XP_015671338.1	ENSMUSG00000026572.11
OG0012899	XP_015668501.1	ENSMUSG00000005131.4
OG0012901	XP_015682552.1	ENSMUSG00000014907.10
OG0012902	XP_015670339.1	ENSMUSG00000047293.7
OG0012903	XP_029139643.1	ENSMUSG00000061175.12
OG0012904	XP_029140145.1	ENSMUSG00000022705.5
OG0012906	XP_015671675.1	ENSMUSG00000056306.5
OG0012908	XP_015670732.1	ENSMUSG00000029660.10
OG0012909	XP_015670713.1	ENSMUSG00000029659.16
OG0012910	XP_015671139.1	ENSMUSG00000042817.15
OG0012911	XP_015666970.1	ENSMUSG00000037211.12
OG0012912	XP_015666749.1	ENSMUSG00000037225.13
OG0012913	XP_015670365.1	ENSMUSG00000021974.15
OG0012914	XP_015681429.1	ENSMUSG00000027715.9
OG0012915	XP_015682251.1	ENSMUSG00000025898.6
OG0012916	XP_015681831.2	ENSMUSG00000044162.12
OG0012917	XP_015674071.1	ENSMUSG00000023057.5
OG0012918	XP_015670206.1	ENSMUSG00000070323.11
OG0012920	XP_015670579.2	ENSMUSG00000027967.8
OG0012921	XP_015680020.1	ENSMUSG00000032009.8
OG0012923	XP_015683163.2	ENSMUSG00000046441.5
OG0012924	XP_015687846.1	ENSMUSG00000029484.12
OG0012925	XP_015684511.1	ENSMUSG00000039405.7
OG0012926	XP_015679319.1	ENSMUSG00000070697.4
OG0012927	XP_015682675.1	ENSMUSG00000030643.14
OG0012928	XP_015683083.2	ENSMUSG00000035528.4
OG0012930	XP_029139132.1	ENSMUSG00000074651.3
OG0012931	XP_015670667.1	ENSMUSG00000015536.14
OG0012932	XP_015672606.1	ENSMUSG00000074715.3
OG0012933	XP_015675575.1	ENSMUSG00000022151.16
OG0012934	XP_015680574.1	ENSMUSG00000021696.9
OG0012935	XP_015667687.2	ENSMUSG00000021624.9
OG0012936	XP_015668184.1	ENSMUSG00000045312.12
OG0012937	XP_029139309.1	ENSMUSG00000021686.6
OG0012938	XP_015665436.1	ENSMUSG00000012422.14
OG0012939	XP_015687421.1	ENSMUSG00000021590.7
OG0012940	XP_015668754.1	ENSMUSG00000003824.12
OG0012941	XP_015669437.1	ENSMUSG00000019362.8
OG0012942	XP_015672304.1	ENSMUSG00000005994.14
OG0012943	XP_015672306.1	ENSMUSG00000048706.3
OG0012944	XP_015678495.1	ENSMUSG00000062248.5
OG0012945	XP_015669960.1	ENSMUSG00000038843.18
OG0012947	XP_015676109.1	ENSMUSG00000064202.15
OG0012948	XP_015683987.1	ENSMUSG00000028397.13
OG0012950	XP_015680027.2	ENSMUSG00000043753.2
OG0012951	XP_015678417.1	ENSMUSG00000027166.14
OG0012952	XP_015676154.1	ENSMUSG00000006724.12
OG0012953	XP_015675954.1	ENSMUSG00000078429.9
OG0012954	XP_015668813.1	ENSMUSG00000033454.6
OG0012955	XP_029139442.1	ENSMUSG00000021057.15
OG0012956	XP_015687025.1	ENSMUSG00000021298.8
OG0012957	XP_015681353.1	ENSMUSG00000031066.10
OG0012958	XP_015680051.2	ENSMUSG00000026126.15
OG0012959	XP_015685056.1	ENSMUSG00000031166.13
OG0012960	XP_015673758.1	ENSMUSG00000001661.5
OG0012961	XP_029142176.1	ENSMUSG00000047014.7
OG0012962	XP_015673765.1	ENSMUSG00000001655.6
OG0012963	XP_015682139.1	ENSMUSG00000021185.16
OG0012964	XP_029143205.1	ENSMUSG00000023052.8
OG0012965	XP_015675617.1	ENSMUSG00000021886.7
OG0012966	XP_029140089.1	ENSMUSG00000005824.7
OG0012967	XP_015678221.1	ENSMUSG00000044279.15
OG0012968	XP_029142305.1	ENSMUSG00000002658.9
OG0012969	XP_015682964.1	ENSMUSG00000012889.8
OG0012970	XP_029139298.1	ENSMUSG00000072919.4
OG0012971	XP_029139624.1	ENSMUSG00000021254.9
OG0012972	XP_015669722.1	ENSMUSG00000021253.7
OG0012973	XP_029141144.1	ENSMUSG00000042320.17
OG0012974	XP_015668773.1	ENSMUSG00000033751.5
OG0012975	XP_015668774.1	ENSMUSG00000001911.16
OG0012976	XP_015674867.1	ENSMUSG00000071235.12
OG0012977	XP_015668783.1	ENSMUSG00000039632.13
OG0012978	XP_015668796.1	ENSMUSG00000051238.6
OG0012979	XP_029139440.1	ENSMUSG00000040563.13
OG0012980	XP_015671074.1	ENSMUSG00000032193.9
OG0012981	XP_029141782.1	ENSMUSG00000045930.3
OG0012982	XP_015671076.1	ENSMUSG00000004567.16
OG0012983	XP_015671636.1	ENSMUSG00000020950.10
OG0012984	XP_015676125.1	ENSMUSG00000035047.9
OG0012985	XP_015676126.1	ENSMUSG00000096472.2
OG0012986	XP_015679779.1	ENSMUSG00000048429.10
OG0012987	XP_015672522.2	ENSMUSG00000040627.14
OG0012988	XP_015683050.1	ENSMUSG00000036632.9
OG0012990	XP_015670437.1	ENSMUSG00000021483.8
OG0012991	XP_015670435.1	ENSMUSG00000031161.15
OG0012992	XP_015670611.1	ENSMUSG00000019088.13
OG0012993	XP_015674437.2	ENSMUSG00000090843.2
OG0012994	XP_015670591.1	ENSMUSG00000002010.17
OG0012995	XP_029141455.1	ENSMUSG00000027284.16
OG0012996	XP_015667738.1	ENSMUSG00000002014.12
OG0012997	XP_015667753.1	ENSMUSG00000002006.12
OG0012998	XP_029139231.1	ENSMUSG00000031391.18
OG0013000	XP_015671415.1	ENSMUSG00000033902.12
OG0013001	XP_015667723.2	ENSMUSG00000001964.14
OG0013002	XP_015672709.1	ENSMUSG00000040495.4
OG0013003	XP_015667722.1	ENSMUSG00000031143.4
OG0013004	XP_015679612.2	ENSMUSG00000075040.9
OG0013005	XP_015667719.1	ENSMUSG00000025257.5
OG0013006	XP_015667695.1	ENSMUSG00000041115.16
OG0013007	XP_015672981.1	ENSMUSG00000056158.14
OG0013008	XP_015687202.1	ENSMUSG00000068735.14
OG0013009	XP_015673653.1	ENSMUSG00000043144.6
OG0013010	XP_015680342.1	ENSMUSG00000027221.5
OG0013011	XP_015674931.1	ENSMUSG00000049922.8
OG0013012	XP_029140698.1	ENSMUSG00000000532.11
OG0013013	XP_015675379.2	ENSMUSG00000044005.13
OG0013014	XP_015675369.1	ENSMUSG00000051346.9
