logFC..venom...liver,logFC..venom...kidney,logFC..venom...heart,logCPM,F,PValue,genes,description
-0.642768619,0.242824484,1.586871601,3.292722513,5.182577965,0.016290482,107289329,ALG12 alpha-16-mannosyltransferase
-0.643760911,-0.090383748,1.405251294,2.302524513,2.084028101,0.156902972,107294894,uncharacterized LOC107294894
-0.643828845,-0.874631125,-0.754372702,1.541970641,0.590616319,0.633073151,107284226,sphingosine-1-phosphate receptor 2
-0.64387168,0.125948868,-0.413177027,5.102442402,1.971584418,0.173005168,107287378,cytokine induced apoptosis inhibitor 1
-0.644032488,-1.624358328,-1.523432935,1.591903017,2.871637474,0.08143371,107283979,cell death-inducing p53 target 1
-0.644623155,-0.064801459,-0.136911224,4.19474749,1.544058859,0.254765712,107287762,ArfGAP with FG repeats 1
-0.644713803,-0.38236543,-0.420420626,6.408472806,0.729722255,0.554167351,107289158,phenylalanyl-tRNA synthetase beta subunit
-0.644984156,-0.267350174,0.581615201,2.505955116,2.563546089,0.104383175,107287921,septin-10-like
-0.645118814,-0.200866269,0.468447084,6.83283116,2.116254523,0.152566626,107294698,chloride channel CLIC like 1
-0.645146836,-0.454379225,0.52035878,4.836074927,3.374682724,0.055279927,107287117,importin 9
-0.645751676,-1.376221374,-0.072774651,6.236630198,3.677733799,0.044308356,107302812,pyrophosphatase (inorganic) 2
-0.645830348,-0.762698168,-0.341615755,5.303701364,0.806933701,0.514389067,107285928,transmembrane protein 106A
-0.646293135,-1.402231841,0.037354848,1.209751235,1.306208805,0.318485263,107287012,piccolo presynaptic cytomatrix protein
-0.646344637,-0.546971188,-0.144742389,4.224361807,1.87335918,0.188787031,107283854,carbohydrate kinase domain containing
-0.646605606,-0.067372661,0.732683787,5.020988882,2.260138023,0.134797116,107287113,sulfatase modifying factor 2
-0.647155491,-0.426044939,-1.206445771,2.493892484,1.198534046,0.352795992,107303153,BMP2 inducible kinase
-0.6474322,-0.224631771,-0.505378126,1.687618345,0.413583711,0.746390747,107290795,protein associated with topoisomerase II homolog 1 (yeast)
-0.647437607,0.132087091,0.138174318,6.707756883,0.867541505,0.485122212,107293501,developmentally regulated GTP binding protein 1
-0.647834223,-0.327790265,0.072913234,6.313230094,0.907818612,0.466595953,107282782,translocase of outer mitochondrial membrane 7
-0.648094962,-0.041264086,0.666189747,4.817026337,4.69949633,0.02199422,107285701,mitofusin 1
-0.648548813,-0.254428101,0.638271347,4.433931531,6.200089716,0.008943338,107283038,NDC1 transmembrane nucleoporin
-0.649188923,0.495870656,-0.201839784,2.908069031,2.525499119,0.10771382,107302446,transmembrane protein adipocyte associated 1
-0.649720924,-1.460138051,1.035969804,5.227742764,11.12743982,0.000940931,107283235,prenylcysteine oxidase 1
-0.650244822,-0.136496575,-1.056358239,2.327868425,0.720431703,0.55914579,107293456,ring finger protein 10
-0.650948865,-0.806547876,-0.147282561,5.73245667,3.417512689,0.05348303,107294301,mediator complex subunit 6
-0.65142,-1.428233366,-1.120414329,4.987204822,2.65960679,0.096638012,107290353,translocating chain-associated membrane protein 1-like 1
-0.652432316,0.007460172,0.842170396,7.092815261,2.858870975,0.082339671,107290539,basic transcription factor 3
-0.65404666,-0.709412583,-0.301404414,6.254356022,0.98896775,0.431421567,107292590,nudix hydrolase 12
-0.65428209,-0.905508996,-0.355009617,7.765596847,1.83170065,0.195965824,107295466,replication termination factor 2 domain containing 1
-0.654872259,-0.852190169,-0.355420976,8.432769316,1.323453164,0.313201771,107294351,ferritin heavy chain
-0.65554867,-0.350255553,0.101715206,6.728697347,1.199459561,0.352484623,107282915,sulfide quinone reductase-like (yeast)
-0.655645879,-0.32913554,-0.3801763,8.349179656,0.755642672,0.540436131,107285690,cell division cycle 37
-0.655845725,-1.176238666,-1.375013659,-0.310915648,1.25169338,0.335255931,107289451,uncharacterized LOC107289451
-0.656726101,-0.705074598,-1.125041592,6.267092385,4.420209425,0.026413668,107283919,acidic nuclear phosphoprotein 32 family member A
-0.6569362,-2.032859663,-0.678887867,2.05194469,5.62050781,0.012464902,107295230,sestrin 3
-0.657060514,-0.457253659,-0.406956617,3.499318801,0.948350262,0.448584772,107302343,lipoyltransferase 1
-0.657621359,0.736498664,0.328834753,0.453487802,0.859877917,0.488729821,ERCC-00028,
-0.657947712,-0.289911656,-0.186580658,6.760108966,0.864165304,0.486685187,107291765,spermatogenesis associated serine rich 2 like
-0.658007876,-0.050838453,-0.994945816,3.918818597,4.51153937,0.024863652,107298550,zinc finger protein 208-like
-0.658284862,2.123882843,-1.367547624,1.428982132,5.576933715,0.012848808,107289246,solute carrier family 39 member 14
-0.658779262,-1.037182866,-3.363922504,1.79680104,3.797054903,0.040678064,107282690,septin-1-like
-0.659301333,-0.605042745,-0.349502833,6.187621693,1.667965481,0.227310046,107290131,zinc finger protein 654-like
-0.660186462,0.803672675,0.099077603,5.204359742,2.288465477,0.131583401,107296898,hyaluronan binding protein 4
-0.660386448,-0.861178408,-1.248456768,1.253128947,0.988925195,0.43143928,107287461,GDNF-inducible zinc finger protein 1-like
-0.660878866,-0.273030388,-1.184353344,0.687073216,0.985803514,0.432712466,107299058,dnaJ homolog subfamily C member 4-like
-0.661739016,0.433100128,0.284702535,9.24648572,0.932394458,0.45564447,107284323,ribosomal protein S20
-0.661906267,-0.346519455,-0.09005863,5.012563178,1.384520758,0.295675339,107283426,target of EGR1 member 1 (nuclear)
-0.662146978,0.917353892,0.665097753,3.055701277,2.499684322,0.110198742,107292996,guanine nucleotide binding protein-like 3 (nucleolar)-like
-0.662641509,-1.981780457,0.921272382,6.373986556,13.31578633,0.000431116,107295224,FERM ARH/RhoGEF and pleckstrin domain protein 2
-0.662988483,-0.498605387,-1.08372943,4.366587564,3.774643496,0.041220867,107284421,structural maintenance of chromosomes 5
-0.663231873,0.914926148,0.17281452,6.73820596,1.402396868,0.290889385,107294953,ubiquitin conjugating enzyme E2B
-0.663519808,-0.329272648,0.27837734,4.323880205,2.061073343,0.159987997,107283418,HECT domain containing E3 ubiquitin protein ligase 3
-0.663678713,-0.613291802,-0.053436924,5.486869666,2.054684302,0.160812114,107289059,COMM domain containing 2
-0.663855532,-0.262880214,0.019549033,6.890354807,0.498247644,0.690533431,107286889,WD repeat domain 83 opposite strand
-0.663968969,-0.454913736,-0.319594294,6.113239606,0.998541798,0.427397314,107288167,AFG3 like matrix AAA peptidase subunit 2
-0.664254903,-1.45433817,-0.776611868,0.995273962,2.212568187,0.140236611,107293425,uncharacterized LOC107293425
-0.664372974,1.108894739,2.208919109,3.207828643,5.30655397,0.015104128,107292712,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like
-0.664402905,0.286463362,0.419231562,4.452853434,3.47511524,0.051256202,107291540,cyclin-dependent kinase 4
-0.664456285,-0.737966687,-0.892215872,4.269925371,0.671778455,0.585898357,107283289,engulfment and cell motility 1
-0.664484328,1.590734494,-1.87151891,2.801056816,8.18457708,0.003262622,107286905,Kell blood group metallo-endopeptidase
-0.66458508,1.88385473,2.504162892,2.050665264,6.309883487,0.008460446,107290129,ELOVL fatty acid elongase 6
-0.66497505,-0.116173057,0.295503611,5.137447999,2.191411615,0.142904901,107301769,vacuolar protein sorting 37 homolog A (S. cerevisiae)
-0.665367375,-2.144245319,0.609968451,2.550206983,7.760299789,0.003996014,107290674,MOB kinase activator 3B
-0.665582208,-1.038972246,-0.587881159,-0.026276612,0.420897311,0.741462148,107301176,uncharacterized LOC107301176
-0.666260841,0.214806349,-2.328428605,2.150496403,1.354479055,0.304295114,107299498,E3 ubiquitin-protein ligase RNF213-like
-0.66644631,-0.343263214,0.443870544,0.582091107,0.405980863,0.75153849,107292604,polycystin 1 like 2
-0.667331678,0.381293452,-0.398567382,2.324040734,0.768988601,0.533583664,107298438,sigma non-opioid intracellular receptor 1
-0.667721009,-0.939032554,-0.714615237,6.747082685,1.969867013,0.173281534,107286280,N-myristoyltransferase 1
-0.668216299,0.024630178,0.346559387,2.74962867,1.096026652,0.389170615,107294118,protein arginine methyltransferase 5
-0.668949166,-0.636723212,0.517500793,5.249669626,2.424658339,0.117303834,107282880,peptidase (mitochondrial processing) beta
-0.669163516,0.040725964,0.400276427,7.636356146,1.901108062,0.184303128,107285778,prohibitin 2
-0.669533927,-0.951594174,-1.702384668,4.786006751,7.146488972,0.005396973,107301498,methyltransferase like 10
-0.669896391,-0.88977145,-0.673546694,3.302593842,1.921494568,0.180858693,107302622,TSR3 20S rRNA accumulation homolog (S. cerevisiae)
-0.671085242,-0.661632397,-0.233147364,3.881417399,1.163455119,0.364762661,107298363,bromodomain-containing protein 9-like
-0.671462508,-0.597714492,0.185232689,9.063601656,0.795551669,0.520075427,107294469,listerin E3 ubiquitin protein ligase 1
-0.671514874,0.865945844,-1.411798374,-0.14113252,1.643932119,0.232519959,107293165,endogenous retrovirus group K member 25 Pol protein-like
-0.671786963,0.606428079,-0.218291167,0.436540859,0.547403753,0.659469595,107303005,uncharacterized protein K02A2.6-like
-0.671904123,-0.220389667,0.602601227,4.806473076,3.563125331,0.048090085,107286458,all-trans retinoic acid induced differentiation factor
-0.672007821,-1.336860187,-0.909284597,1.801694146,1.430562641,0.283312894,107301271,transcription termination factor 4 mitochondrial-like
-0.672050685,-0.008930163,1.528993533,6.767854875,5.938532823,0.010417613,107284623,magnesium transporter 1
-0.672472363,-0.085926631,1.527813923,3.641492405,9.788309806,0.001590678,107295795,mitochondrial calcium uniporter
-0.672695776,0.237405304,-0.336778372,1.610363216,0.99673452,0.428104546,107287269,methylmalonic aciduria (cobalamin deficiency) cblB type
-0.673015468,-0.592408237,-0.052710646,5.095484883,2.474797891,0.112343133,107283969,family with sequence similarity 234 member A
-0.67370888,0.038702246,-1.633837531,3.97851802,7.355062445,0.004867307,107285600,v-ets avian erythroblastosis virus E26 oncogene homolog
-0.674092297,-0.765075844,-0.55739086,4.990907251,2.144248137,0.148748927,107291082,small nuclear RNA activating complex polypeptide 3
-0.674172916,0.016796005,0.321411685,6.926853655,2.500577211,0.109961469,107289984,NOP2/Sun RNA methyltransferase family member 2
-0.674428973,-0.12131219,0.06113997,2.233366665,0.831474419,0.502270768,107295603,F-box and WD repeat domain containing 8
-0.674475266,0.038692905,0.626081881,2.253517816,2.304603938,0.129632089,107282245,cactin spliceosome C complex subunit
-0.674519622,-1.32082758,-1.372856322,2.742982345,1.809652612,0.200047823,107293279,dedicator of cytokinesis protein 7-like
-0.674594043,-0.349272054,-1.464175268,3.097349581,1.724440794,0.216060707,107290883,BCL2 associated athanogene 6
-0.675888395,-0.144242098,0.344700219,0.020585402,0.322286312,0.809219254,107296725,major histocompatibility complex class I-related gene protein-like
-0.67650376,-0.666682571,1.047800142,3.81141292,4.173392699,0.031294915,107283728,MYC binding protein
-0.676989579,-7.46759277,-1.209597428,4.758099304,54.99002905,3.39E-07,107295012,transmembrane protein 52B-like
-0.67721532,-0.434083708,-0.047473589,1.669469012,0.616520437,0.617636868,107298228,leucine rich repeat protein 1
-0.67732119,-0.55142892,-0.112250822,4.012231033,1.236636878,0.34014942,107285101,tRNA methyltransferase 10C mitochondrial RNase P subunit
-0.677552002,-0.957652733,-0.635953929,3.917142974,1.917264614,0.181553655,107286522,mediator complex subunit 14
-0.678163676,-0.928891163,-4.451249361,2.138844527,3.717672154,0.043052978,107289960,G protein-coupled receptor 174
-0.678254098,-0.421045841,-1.370621734,2.109339986,2.167365926,0.14587657,107299172,wolframin ER transmembrane glycoprotein
-0.678533077,-0.311140137,3.112337607,5.080026641,19.67120399,7.03E-05,107292922,selenium-binding protein 1-like
-0.678543701,-0.351800914,0.371716821,4.06263077,1.954229078,0.175842671,107293413,peptidylprolyl isomerase like 2
-0.678788805,-1.137110044,-0.836806784,0.607801806,0.520892916,0.67608943,107285680,phospholipase D family member 3
-0.678895715,2.704645921,0.282687352,1.580182169,3.279150931,0.05946412,107293725,serotriflin
-0.679031414,-0.089722723,-0.41416485,-0.396652604,0.107864083,0.953843413,107299591,zinc finger protein RFP-like
-0.679502323,-0.18927448,-0.99355194,3.009111051,1.174301083,0.361054553,107294270,Myb/SANT DNA binding domain containing 4 with coiled-coils
-0.679784969,-0.850878998,-0.023219942,1.290072332,1.631631366,0.235003327,107296066,Bardet-Biedl syndrome 2
-0.680125953,-0.676726421,-0.732489443,5.501258299,1.544408544,0.254742668,107293312,protein phosphatase 2 regulatory subunit B' epsilon
-0.680270091,-0.897793454,-0.828535581,2.342909318,1.123083038,0.379099643,107287790,glutamate 5-kinase-like
-0.680808699,-0.918353221,-0.497763193,4.675411674,1.182610924,0.358199459,107288148,mitochondrial transcription termination factor 4
-0.681110373,-1.07931287,-0.541835213,4.444964548,2.057741824,0.160543816,107286064,asteroid homolog 1 (Drosophila)
-0.681614492,-0.642019762,0.239385057,3.705799741,2.756082123,0.089237902,107303291,nucleolar protein with MIF4G domain 1
-0.682320862,0.222539962,1.123790174,9.234579276,3.54794387,0.048624114,107283001,signal sequence receptor alpha
-0.682482834,-0.26308048,-1.603157987,2.434524836,4.43038921,0.026235454,107287399,LDL receptor related protein 11
-0.683066249,-0.078935836,-1.203103159,-0.029896499,1.298224305,0.320770492,107282958,coiled-coil and C2 domain containing 2B
-0.684355872,0.571212565,-0.053375517,3.262219414,0.809341484,0.51319394,107283122,pleckstrin
-0.684631441,-0.97764659,0.283693126,3.168484838,4.598790405,0.023480721,107294524,dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-12-glucosyltransferase-like
-0.68572872,-0.620978089,0.016995389,3.787408813,1.037751951,0.411603111,107283997,small nuclear ribonucleoprotein U11/U12 25kDa subunit
-0.686274134,-2.10753769,-0.240262936,5.765118273,6.729039083,0.006745233,107282265,uncharacterized LOC107282265
-0.686447202,0.274673153,-0.44469346,5.251273645,2.262675833,0.134492028,107296634,calcium regulated heat stable protein 1
-0.686989586,-0.26935567,0.000752888,3.150502337,0.546894332,0.659785947,107303326,transcription factor B2 mitochondrial
-0.687086671,-0.934839674,-0.070505964,1.536837082,1.023830871,0.417130175,107297774,Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
-0.687285908,-0.351720059,-0.510076658,4.47190808,1.543579543,0.254878839,107292860,histone deacetylase 11
-0.687959231,-0.022196041,0.79636203,4.488099773,0.136479922,0.936299549,107302734,lysosomal acid lipase/cholesteryl ester hydrolase-like
-0.688110165,-0.6009932,-0.245642127,5.299827147,2.409475047,0.118646984,107289363,family with sequence similarity 149 member B1
-0.688253895,-0.007747065,-0.925121928,-0.116485265,0.525317185,0.673293828,107295065,DAB2 interacting protein
-0.68850825,-1.776384826,-2.712964228,-0.591945376,1.584639599,0.245537586,107286349,ring finger protein 182
-0.688889646,-0.947928766,0.24501419,1.175979693,0.97136316,0.438814077,107293760,RING finger and SPRY domain-containing protein 1
-0.688912518,-0.20223209,0.136965242,7.615578841,1.197996538,0.352976961,107289041,ribosomal protein L10a
-0.689484057,-1.376971532,-0.834408985,6.826913867,1.61058345,0.239744279,107303000,receptor (G protein-coupled) activity modifying protein 1
-0.689596209,-0.076283169,0.159200328,7.161165916,0.528397505,0.671352602,107290453,arginyl-tRNA synthetase
-0.689937727,-0.07665168,-1.072706167,1.550989312,1.334763714,0.309966001,107302536,regulator of G-protein signaling 3
-0.690082493,1.728167044,0.271566114,-0.115367567,0.90196474,0.469243666,107282541,pleckstrin homology domain containing A4
-0.690313823,4.678512984,4.46773356,1.460885106,6.035062016,0.009862225,107286239,glucokinase
-0.690576267,-0.052812484,0.904690225,3.052836824,3.750622469,0.041949144,107302351,prolyl-tRNA synthetase associated domain-containing protein 1-like
-0.691247416,-0.760883447,-0.866980115,4.653389062,3.271353538,0.059684902,107292304,RNA binding region (RNP1 RRM) containing 3
