Orthogroup	C_familiaris.pep	G_gallus.pep
OG0012289	ENSCAFG00000008933.4	ENSGALG00000001256.6
OG0012290	ENSCAFG00000018452.5	ENSGALG00000031214.2
OG0012292	ENSCAFG00000047342.1	ENSGALG00000043439.2
OG0012293	ENSCAFG00000010259.2	ENSGALG00000001167.5
OG0012294	ENSCAFG00000032412.2	ENSGALG00000001161.6
OG0012295	ENSCAFG00000006420.5	ENSGALG00000046164.2
OG0012299	ENSCAFG00000042749.1	ENSGALG00000038930.3
OG0012302	ENSCAFG00000020315.5	ENSGALG00000008834.6
OG0012306	ENSCAFG00000020206.4	ENSGALG00000001037.6
OG0012307	ENSCAFG00000020300.4	ENSGALG00000008733.6
OG0012310	ENSCAFG00000015917.5	ENSGALG00000002307.7
OG0012311	ENSCAFG00000015921.4	ENSGALG00000002303.5
OG0012317	ENSCAFG00000000677.5	ENSGALG00000033630.3
OG0012318	ENSCAFG00000000676.4	ENSGALG00000039011.3
OG0012320	ENSCAFG00000015452.4	ENSGALG00000006780.7
OG0012322	ENSCAFG00000019877.4	ENSGALG00000003478.4
OG0012325	ENSCAFG00000012747.4	ENSGALG00000009680.6
OG0012326	ENSCAFG00000029901.2	ENSGALG00000027232.3
OG0012327	ENSCAFG00000017587.6	ENSGALG00000054015.1
OG0012329	ENSCAFG00000005335.5	ENSGALG00000009069.6
OG0012331	ENSCAFG00000015137.4	ENSGALG00000040297.3
OG0012332	ENSCAFG00000049076.1	ENSGALG00000041473.2
OG0012333	ENSCAFG00000012692.5	ENSGALG00000040925.3
OG0012334	ENSCAFG00000023582.3	ENSGALG00000019554.5, ENSGALG00000019553.4
OG0012335	ENSCAFG00000030644.2	ENSGALG00000035199.3
OG0012337	ENSCAFG00000019504.5	ENSGALG00000000975.6
OG0012338	ENSCAFG00000018519.5	ENSGALG00000024122.4
OG0012340	ENSCAFG00000001351.4	ENSGALG00000039170.2
OG0012342	ENSCAFG00000016655.4	ENSGALG00000004103.6
OG0012343	ENSCAFG00000013759.6	ENSGALG00000032984.3
OG0012344	ENSCAFG00000013008.3	ENSGALG00000039685.2
OG0012346	ENSCAFG00000019328.4	ENSGALG00000050503.1
OG0012347	ENSCAFG00000016491.2	ENSGALG00000004189.6
OG0012348	ENSCAFG00000012922.4	ENSGALG00000011865.6
OG0012350	ENSCAFG00000002538.4	ENSGALG00000009973.6
OG0012351	ENSCAFG00000003008.5	ENSGALG00000035136.3
OG0012352	ENSCAFG00000028669.2	ENSGALG00000002646.6
OG0012358	ENSCAFG00000025549.4	ENSGALG00000027980.4
OG0012364	ENSCAFG00000016053.4	ENSGALG00000013893.7
OG0012366	ENSCAFG00000019211.5	ENSGALG00000001304.6
OG0012368	ENSCAFG00000000068.6	ENSGALG00000012885.7
OG0012370	ENSCAFG00000049407.1	ENSGALG00000014685.6
OG0012371	ENSCAFG00000020095.4	ENSGALG00000005066.6
OG0012374	ENSCAFG00000019082.5	ENSGALG00000034325.2
OG0012376	ENSCAFG00000016657.5	ENSGALG00000003285.6
OG0012378	ENSCAFG00000019730.4	ENSGALG00000002519.7
OG0012380	ENSCAFG00000029093.2	ENSGALG00000012470.5
OG0012381	ENSCAFG00000019010.3	ENSGALG00000007326.6
OG0012383	ENSCAFG00000017665.4	ENSGALG00000005160.6
OG0012386	ENSCAFG00000017512.4	ENSGALG00000008063.7
OG0012387	ENSCAFG00000008962.5	ENSGALG00000045842.2
OG0012392	ENSCAFG00000008925.4	ENSGALG00000032031.3
OG0012394	ENSCAFG00000008906.5	ENSGALG00000037644.2
OG0012395	ENSCAFG00000017129.4	ENSGALG00000027700.4
OG0012397	ENSCAFG00000018796.4	ENSGALG00000049273.1
OG0012399	ENSCAFG00000009076.4	ENSGALG00000008319.6
OG0012400	ENSCAFG00000019278.4	ENSGALG00000013371.6
OG0012403	ENSCAFG00000016189.3	ENSGALG00000005975.6
OG0012405	ENSCAFG00000019444.4	ENSGALG00000052646.1
OG0012407	ENSCAFG00000007026.5	ENSGALG00000041346.3
OG0012408	ENSCAFG00000028553.2, ENSCAFG00000049380.1	ENSGALG00000005422.6
OG0012409	ENSCAFG00000008090.4	ENSGALG00000005451.6
OG0012410	ENSCAFG00000028514.2	ENSGALG00000030031.2
OG0012412	ENSCAFG00000013661.5	ENSGALG00000053965.1
OG0012415	ENSCAFG00000014490.4	ENSGALG00000011469.6
OG0012416	ENSCAFG00000045412.1	ENSGALG00000052546.1
OG0012417	ENSCAFG00000006089.4	ENSGALG00000015977.6
OG0012419	ENSCAFG00000020347.5	ENSGALG00000001533.6
OG0012422	ENSCAFG00000031576.2	ENSGALG00000001214.6
OG0012423	ENSCAFG00000019078.5	ENSGALG00000004793.6
OG0012425	ENSCAFG00000015647.5	ENSGALG00000011904.6
OG0012430	ENSCAFG00000005000.3	ENSGALG00000050403.1
OG0012431	ENSCAFG00000015570.4	ENSGALG00000028666.4
OG0012432	ENSCAFG00000000126.4	ENSGALG00000038461.3
OG0012434	ENSCAFG00000000107.4	ENSGALG00000054655.1
OG0012435	ENSCAFG00000007068.5	ENSGALG00000002525.7
OG0012436	ENSCAFG00000019487.4	ENSGALG00000001093.7
OG0012438	ENSCAFG00000025085.4	ENSGALG00000034675.2
OG0012440	ENSCAFG00000019515.4	ENSGALG00000038145.3
OG0012441	ENSCAFG00000049181.1	ENSGALG00000053670.1
OG0012444	ENSCAFG00000030698.2	ENSGALG00000004221.6
OG0012446	ENSCAFG00000018953.4	ENSGALG00000007257.5
OG0012449	ENSCAFG00000042336.1	ENSGALG00000023682.5
OG0012450	ENSCAFG00000018122.4	ENSGALG00000019489.5
OG0012453	ENSCAFG00000017652.4	ENSGALG00000002000.6
OG0012454	ENSCAFG00000019474.5	ENSGALG00000001058.6
OG0012455	ENSCAFG00000014874.4	ENSGALG00000028809.3
OG0012457	ENSCAFG00000014108.4	ENSGALG00000015086.6
OG0012459	ENSCAFG00000015190.4	ENSGALG00000005086.6
OG0012463	ENSCAFG00000031441.2	ENSGALG00000005401.7
OG0012464	ENSCAFG00000029579.1	ENSGALG00000015459.6, ENSGALG00000049581.1
OG0012467	ENSCAFG00000008561.4	ENSGALG00000031570.3
OG0012469	ENSCAFG00000046619.1	ENSGALG00000003743.5
OG0012472	ENSCAFG00000015413.5	ENSGALG00000005000.6
OG0012475	ENSCAFG00000015441.4	ENSGALG00000032308.2
OG0012476	ENSCAFG00000011219.5	ENSGALG00000008949.5
OG0012477	ENSCAFG00000005847.5	ENSGALG00000003398.7
OG0012479	ENSCAFG00000019949.4	ENSGALG00000033137.3
OG0012480	ENSCAFG00000008832.4	ENSGALG00000006788.7
OG0012482	ENSCAFG00000029187.2	ENSGALG00000028047.3
OG0012483	ENSCAFG00000010928.5	ENSGALG00000008840.6
OG0012485	ENSCAFG00000009332.3	ENSGALG00000040929.3
OG0012487	ENSCAFG00000004931.5	ENSGALG00000005805.7
OG0012489	ENSCAFG00000013460.4	ENSGALG00000020922.6
OG0012490	ENSCAFG00000011716.4	ENSGALG00000006567.6
OG0012492	ENSCAFG00000011695.5	ENSGALG00000051773.1
OG0012494	ENSCAFG00000006836.4	ENSGALG00000023640.5
OG0012495	ENSCAFG00000007617.4	ENSGALG00000026192.3
OG0012496	ENSCAFG00000002579.5	ENSGALG00000000667.6
OG0012497	ENSCAFG00000006823.1	ENSGALG00000017102.5
OG0012499	ENSCAFG00000009075.4	ENSGALG00000039334.2
OG0012501	ENSCAFG00000008114.4	ENSGALG00000052499.1
OG0012502	ENSCAFG00000005743.4	ENSGALG00000004336.7
OG0012507	ENSCAFG00000009737.4	ENSGALG00000001604.6
OG0012508	ENSCAFG00000012290.3	ENSGALG00000028115.3
OG0012512	ENSCAFG00000005628.4	ENSGALG00000017327.4
OG0012513	ENSCAFG00000005272.4	ENSGALG00000005268.7
OG0012514	ENSCAFG00000005332.4	ENSGALG00000030268.2
OG0012516	ENSCAFG00000019683.5	ENSGALG00000044726.2
OG0012518	ENSCAFG00000000214.4	ENSGALG00000045092.2
OG0012520	ENSCAFG00000023631.4	ENSGALG00000008611.5
OG0012521	ENSCAFG00000011459.5	ENSGALG00000000911.7
OG0012522	ENSCAFG00000046020.1, ENSCAFG00000044483.1	ENSGALG00000008613.6
OG0012523	ENSCAFG00000020294.4	ENSGALG00000000630.5
OG0012524	ENSCAFG00000011518.4	ENSGALG00000049589.1
OG0012526	ENSCAFG00000029601.2	ENSGALG00000023454.4
OG0012527	ENSCAFG00000019293.4	ENSGALG00000033971.2
OG0012528	ENSCAFG00000019614.3	ENSGALG00000005315.7
OG0012529	ENSCAFG00000004885.4	ENSGALG00000006189.6
OG0012530	ENSCAFG00000023030.4	ENSGALG00000028283.3
OG0012531	ENSCAFG00000004687.5	ENSGALG00000050508.1
OG0012532	ENSCAFG00000002316.5	ENSGALG00000016301.5
OG0012534	ENSCAFG00000000038.5	ENSGALG00000013748.7
OG0012535	ENSCAFG00000002322.4	ENSGALG00000016300.6
OG0012536	ENSCAFG00000001505.4	ENSGALG00000031975.2
OG0012537	ENSCAFG00000002331.5	ENSGALG00000016296.6
OG0012538	ENSCAFG00000023159.3	ENSGALG00000044510.2
OG0012544	ENSCAFG00000000011.5	ENSGALG00000042534.2
OG0012547	ENSCAFG00000017351.6	ENSGALG00000052374.1
OG0012553	ENSCAFG00000029140.2	ENSGALG00000006797.6
OG0012555	ENSCAFG00000010226.4	ENSGALG00000012677.7
OG0012556	ENSCAFG00000003685.5	ENSGALG00000007082.6
OG0012562	ENSCAFG00000013977.5	ENSGALG00000012489.7
OG0012564	ENSCAFG00000011012.4	ENSGALG00000014997.6
OG0012565	ENSCAFG00000009684.4	ENSGALG00000003921.5
OG0012566	ENSCAFG00000005598.4	ENSGALG00000017323.6
OG0012568	ENSCAFG00000005527.4	ENSGALG00000042030.2
OG0012570	ENSCAFG00000008509.4	ENSGALG00000052975.1
OG0012572	ENSCAFG00000043972.1	ENSGALG00000051597.1
OG0012577	ENSCAFG00000019663.4	ENSGALG00000001994.7
OG0012579	ENSCAFG00000019133.5	ENSGALG00000009085.6
OG0012581	ENSCAFG00000002492.4	ENSGALG00000013196.6
OG0012582	ENSCAFG00000004258.5	ENSGALG00000007694.7
OG0012583	ENSCAFG00000008827.5	ENSGALG00000044620.2
OG0012584	ENSCAFG00000001990.4	ENSGALG00000014081.6
OG0012588	ENSCAFG00000002483.4	ENSGALG00000001944.6
OG0012589	ENSCAFG00000004623.4	ENSGALG00000034284.2
OG0012590	ENSCAFG00000006999.4	ENSGALG00000035429.2
OG0012591	ENSCAFG00000004117.4	ENSGALG00000007956.6
OG0012593	ENSCAFG00000031120.2	ENSGALG00000020575.6
OG0012595	ENSCAFG00000017655.4	ENSGALG00000001981.6
OG0012598	ENSCAFG00000013286.3	ENSGALG00000005582.7
OG0012599	ENSCAFG00000013814.2	ENSGALG00000020984.5
OG0012600	ENSCAFG00000012198.4	ENSGALG00000006795.7
OG0012601	ENSCAFG00000007777.3	ENSGALG00000015400.5
OG0012604	ENSCAFG00000014549.4	ENSGALG00000036931.2
OG0012607	ENSCAFG00000013114.5	ENSGALG00000047463.1
OG0012611	ENSCAFG00000019544.4	ENSGALG00000038003.2
OG0012613	ENSCAFG00000019539.4	ENSGALG00000030831.3
OG0012614	ENSCAFG00000023665.3	ENSGALG00000026658.4
OG0012615	ENSCAFG00000014434.4	ENSGALG00000004587.7
OG0012616	ENSCAFG00000005634.6	ENSGALG00000029691.2
OG0012617	ENSCAFG00000018522.4	ENSGALG00000003227.5
OG0012619	ENSCAFG00000005250.2	ENSGALG00000032978.3
OG0012621	ENSCAFG00000005213.4	ENSGALG00000042471.3
OG0012624	ENSCAFG00000012143.5	ENSGALG00000007533.6
OG0012627	ENSCAFG00000003373.5	ENSGALG00000012890.6
OG0012628	ENSCAFG00000009461.4	ENSGALG00000047017.1
OG0012632	ENSCAFG00000011151.5	ENSGALG00000017376.6
OG0012635	ENSCAFG00000016332.5	ENSGALG00000031735.2
OG0012637	ENSCAFG00000011441.5	ENSGALG00000014030.7
OG0012638	ENSCAFG00000012086.4	ENSGALG00000000775.6
OG0012640	ENSCAFG00000016691.2	ENSGALG00000003179.6
OG0012642	ENSCAFG00000018883.4	ENSGALG00000026392.3
OG0012643	ENSCAFG00000009481.5	ENSGALG00000004476.5
OG0012644	ENSCAFG00000006326.4	ENSGALG00000012322.5
OG0012646	ENSCAFG00000011279.4	ENSGALG00000005944.7
OG0012647	ENSCAFG00000031280.2	ENSGALG00000026373.3
OG0012648	ENSCAFG00000017447.4	ENSGALG00000035447.3
OG0012649	ENSCAFG00000023298.4	ENSGALG00000006394.5
OG0012651	ENSCAFG00000011862.5	ENSGALG00000013229.7
OG0012652	ENSCAFG00000011838.4	ENSGALG00000013211.5
OG0012653	ENSCAFG00000016177.4	ENSGALG00000032051.3
OG0012654	ENSCAFG00000015479.4	ENSGALG00000030383.3
OG0012657	ENSCAFG00000002075.3	ENSGALG00000003029.6
OG0012663	ENSCAFG00000014983.4	ENSGALG00000009306.4
OG0012664	ENSCAFG00000014678.5	ENSGALG00000003076.5
OG0012669	ENSCAFG00000005463.4	ENSGALG00000008691.6
OG0012671	ENSCAFG00000014774.1	ENSGALG00000039989.2
OG0012672	ENSCAFG00000005425.4	ENSGALG00000008731.5
OG0012673	ENSCAFG00000012478.4	ENSGALG00000013134.6
OG0012674	ENSCAFG00000023016.3	ENSGALG00000038666.2
OG0012681	ENSCAFG00000010768.4	ENSGALG00000012953.7
OG0012685	ENSCAFG00000002755.4	ENSGALG00000010954.6
OG0012686	ENSCAFG00000005731.5	ENSGALG00000033641.2
OG0012687	ENSCAFG00000005723.4	ENSGALG00000030836.2
OG0012689	ENSCAFG00000005704.4	ENSGALG00000041129.2
OG0012690	ENSCAFG00000008531.4	ENSGALG00000039432.2
OG0012691	ENSCAFG00000008520.3	ENSGALG00000040561.2
OG0012695	ENSCAFG00000002863.2	ENSGALG00000011022.5
OG0012697	ENSCAFG00000005795.4	ENSGALG00000011283.6
OG0012698	ENSCAFG00000008325.4	ENSGALG00000038747.3
OG0012699	ENSCAFG00000016114.4	ENSGALG00000013031.6
OG0012701	ENSCAFG00000005873.3	ENSGALG00000011241.6
OG0012702	ENSCAFG00000008028.4	ENSGALG00000002374.6
OG0012704	ENSCAFG00000016229.5	ENSGALG00000019286.5
OG0012706	ENSCAFG00000010133.4	ENSGALG00000027654.3
OG0012707	ENSCAFG00000010319.4	ENSGALG00000013061.5
OG0012708	ENSCAFG00000010505.3	ENSGALG00000003003.6
OG0012709	ENSCAFG00000006237.4	ENSGALG00000043415.2
OG0012710	ENSCAFG00000019993.4	ENSGALG00000005208.6
OG0012711	ENSCAFG00000010328.4	ENSGALG00000004966.6
OG0012712	ENSCAFG00000010292.6	ENSGALG00000005030.7
OG0012713	ENSCAFG00000004768.4	ENSGALG00000039092.2
OG0012714	ENSCAFG00000004776.5	ENSGALG00000037629.2
OG0012715	ENSCAFG00000007304.5	ENSGALG00000012755.3
OG0012716	ENSCAFG00000031008.2	ENSGALG00000036390.2
OG0012717	ENSCAFG00000003133.5	ENSGALG00000039935.2
OG0012719	ENSCAFG00000003170.3	ENSGALG00000041820.2
OG0012720	ENSCAFG00000003652.5	ENSGALG00000029677.3
OG0012722	ENSCAFG00000028707.2	ENSGALG00000036111.3
OG0012724	ENSCAFG00000031916.2	ENSGALG00000041744.2
OG0012725	ENSCAFG00000025529.3	ENSGALG00000040298.2
OG0012726	ENSCAFG00000001705.4	ENSGALG00000012541.6
OG0012728	ENSCAFG00000009145.4	ENSGALG00000049181.1
OG0012730	ENSCAFG00000012294.4	ENSGALG00000037940.2
OG0012731	ENSCAFG00000025377.3	ENSGALG00000013402.5
OG0012732	ENSCAFG00000007945.4	ENSGALG00000006547.5
OG0012733	ENSCAFG00000010846.4	ENSGALG00000006543.6
OG0012734	ENSCAFG00000001509.3	ENSGALG00000012457.5
OG0012735	ENSCAFG00000001506.4	ENSGALG00000012454.4
OG0012736	ENSCAFG00000001502.5	ENSGALG00000042365.2
OG0012741	ENSCAFG00000046571.1	ENSGALG00000036867.2
OG0012742	ENSCAFG00000017862.4	ENSGALG00000013129.6
OG0012744	ENSCAFG00000001142.4	ENSGALG00000012013.6
OG0012747	ENSCAFG00000031432.2	ENSGALG00000040264.2
OG0012748	ENSCAFG00000001092.5	ENSGALG00000011957.4
OG0012750	ENSCAFG00000018992.4	ENSGALG00000010801.7
OG0012755	ENSCAFG00000003179.3	ENSGALG00000044155.2
OG0012756	ENSCAFG00000009324.4	ENSGALG00000013090.6
OG0012757	ENSCAFG00000019777.4	ENSGALG00000000442.6
OG0012758	ENSCAFG00000005314.4	ENSGALG00000053697.1
OG0012759	ENSCAFG00000006554.4	ENSGALG00000026284.2
OG0012762	ENSCAFG00000014610.2	ENSGALG00000002804.5
OG0012766	ENSCAFG00000004807.4	ENSGALG00000010106.7
OG0012767	ENSCAFG00000010661.5	ENSGALG00000008523.7
OG0012768	ENSCAFG00000005995.4	ENSGALG00000011168.7
OG0012769	ENSCAFG00000005990.4	ENSGALG00000045093.2
OG0012770	ENSCAFG00000004744.2	ENSGALG00000043605.2
OG0012771	ENSCAFG00000014354.4	ENSGALG00000030179.2
OG0012776	ENSCAFG00000014413.5	ENSGALG00000049951.1
OG0012777	ENSCAFG00000003744.4	ENSGALG00000010623.4
OG0012779	ENSCAFG00000031629.2	ENSGALG00000052512.1
OG0012780	ENSCAFG00000013126.4	ENSGALG00000044849.2
OG0012781	ENSCAFG00000001376.5	ENSGALG00000040498.2
OG0012783	ENSCAFG00000019168.4	ENSGALG00000026516.4
OG0012784	ENSCAFG00000011136.4	ENSGALG00000010493.7
OG0012785	ENSCAFG00000016310.4	ENSGALG00000013481.4
OG0012788	ENSCAFG00000009675.3	ENSGALG00000000639.5
OG0012789	ENSCAFG00000016125.5	ENSGALG00000037633.2
OG0012790	ENSCAFG00000009661.4	ENSGALG00000037043.2
OG0012791	ENSCAFG00000012752.4	ENSGALG00000009718.7
OG0012792	ENSCAFG00000016044.5	ENSGALG00000028308.4
OG0012795	ENSCAFG00000009450.3	ENSGALG00000052763.1
OG0012798	ENSCAFG00000001310.4	ENSGALG00000002588.4
OG0012799	ENSCAFG00000004675.5	ENSGALG00000026163.3
OG0012800	ENSCAFG00000001298.5	ENSGALG00000002675.7
OG0012801	ENSCAFG00000004795.4	ENSGALG00000016951.6
OG0012802	ENSCAFG00000001188.4	ENSGALG00000026536.4
OG0012803	ENSCAFG00000009286.4	ENSGALG00000009698.5
OG0012804	ENSCAFG00000009360.6	ENSGALG00000009638.6
OG0012805	ENSCAFG00000009372.4	ENSGALG00000009604.7
OG0012806	ENSCAFG00000009609.5	ENSGALG00000009596.5
OG0012807	ENSCAFG00000005515.4	ENSGALG00000041311.2, ENSGALG00000016891.7
OG0012808	ENSCAFG00000003824.4	ENSGALG00000032190.3
OG0012809	ENSCAFG00000016870.4	ENSGALG00000033154.3
OG0012810	ENSCAFG00000016899.4	ENSGALG00000001299.5
OG0012811	ENSCAFG00000029815.2	ENSGALG00000016922.6
OG0012812	ENSCAFG00000030617.2	ENSGALG00000038645.3
OG0012814	ENSCAFG00000004981.5	ENSGALG00000016931.5
OG0012815	ENSCAFG00000005256.4	ENSGALG00000051466.1
OG0012816	ENSCAFG00000029881.2	ENSGALG00000046427.2
OG0012818	ENSCAFG00000003337.3	ENSGALG00000009439.2
OG0012819	ENSCAFG00000019872.5	ENSGALG00000034436.2
OG0012820	ENSCAFG00000014484.5	ENSGALG00000036678.2
OG0012821	ENSCAFG00000014476.4	ENSGALG00000001191.5
OG0012822	ENSCAFG00000028730.2	ENSGALG00000009929.4
OG0012823	ENSCAFG00000014447.4	ENSGALG00000046316.2
OG0012826	ENSCAFG00000005800.3	ENSGALG00000022750.4
OG0012827	ENSCAFG00000005838.4	ENSGALG00000016872.7
OG0012832	ENSCAFG00000005966.4	ENSGALG00000016863.6
OG0012833	ENSCAFG00000029362.2	ENSGALG00000016859.7
OG0012834	ENSCAFG00000009470.4	ENSGALG00000002002.6
OG0012836	ENSCAFG00000000685.5	ENSGALG00000019384.5
OG0012839	ENSCAFG00000010497.5	ENSGALG00000000336.7
OG0012840	ENSCAFG00000006421.4	ENSGALG00000016820.6
OG0012841	ENSCAFG00000010591.5	ENSGALG00000036093.3
OG0012843	ENSCAFG00000030196.2	ENSGALG00000036491.3
OG0012845	ENSCAFG00000010649.5	ENSGALG00000000397.5
OG0012847	ENSCAFG00000015291.4	ENSGALG00000016689.7
OG0012848	ENSCAFG00000015400.4	ENSGALG00000014347.7, ENSGALG00000047524.1
OG0012852	ENSCAFG00000010942.4	ENSGALG00000031666.2
OG0012853	ENSCAFG00000011746.5	ENSGALG00000016581.5
OG0012854	ENSCAFG00000011799.5	ENSGALG00000016575.7
OG0012855	ENSCAFG00000000873.5	ENSGALG00000036598.3
OG0012857	ENSCAFG00000012774.5	ENSGALG00000016545.7
OG0012858	ENSCAFG00000009255.4	ENSGALG00000021656.6
OG0012859	ENSCAFG00000012800.5	ENSGALG00000016537.6
OG0012860	ENSCAFG00000009197.4	ENSGALG00000001845.6
OG0012862	ENSCAFG00000009591.4	ENSGALG00000004110.6
OG0012863	ENSCAFG00000009526.4	ENSGALG00000004146.5
OG0012865	ENSCAFG00000009480.4	ENSGALG00000031331.2
OG0012866	ENSCAFG00000011392.4	ENSGALG00000014042.7
OG0012867	ENSCAFG00000011089.5	ENSGALG00000014096.5
OG0012868	ENSCAFG00000013885.6	ENSGALG00000016265.6
OG0012870	ENSCAFG00000011460.4	ENSGALG00000008045.7
OG0012871	ENSCAFG00000031215.2	ENSGALG00000016215.7
OG0012874	ENSCAFG00000010403.4	ENSGALG00000016173.7
OG0012876	ENSCAFG00000012893.4	ENSGALG00000005801.5
OG0012879	ENSCAFG00000010037.5	ENSGALG00000016065.6
OG0012880	ENSCAFG00000003786.4	ENSGALG00000007917.6
OG0012881	ENSCAFG00000013065.4	ENSGALG00000006062.6
OG0012882	ENSCAFG00000030556.2	ENSGALG00000034083.2
OG0012883	ENSCAFG00000015950.4	ENSGALG00000014286.7
OG0012884	ENSCAFG00000007857.4	ENSGALG00000047990.1
OG0012885	ENSCAFG00000001804.4	ENSGALG00000045153.2
OG0012886	ENSCAFG00000008853.5	ENSGALG00000015842.5
OG0012887	ENSCAFG00000031519.2	ENSGALG00000026176.4
OG0012889	ENSCAFG00000010943.5	ENSGALG00000015480.6
OG0012890	ENSCAFG00000010997.4	ENSGALG00000015474.6
OG0012893	ENSCAFG00000010394.4	ENSGALG00000015377.6
OG0012895	ENSCAFG00000007599.5	ENSGALG00000046793.1
OG0012900	ENSCAFG00000008804.4	ENSGALG00000009520.6
OG0012902	ENSCAFG00000009180.1	ENSGALG00000015133.6
OG0012903	ENSCAFG00000008700.4	ENSGALG00000020251.6
OG0012904	ENSCAFG00000010787.4	ENSGALG00000015117.7
OG0012905	ENSCAFG00000010886.3	ENSGALG00000019240.6
OG0012906	ENSCAFG00000006170.1	ENSGALG00000032028.2
OG0012907	ENSCAFG00000008484.4	ENSGALG00000020253.5
OG0012910	ENSCAFG00000006716.5	ENSGALG00000035726.3
OG0012911	ENSCAFG00000003979.3	ENSGALG00000042067.2
OG0012913	ENSCAFG00000029890.2	ENSGALG00000025748.3
OG0012914	ENSCAFG00000004133.4	ENSGALG00000011881.6
OG0012916	ENSCAFG00000004160.3	ENSGALG00000011961.7
OG0012918	ENSCAFG00000015066.4	ENSGALG00000019060.6
OG0012919	ENSCAFG00000023699.4	ENSGALG00000017191.5
OG0012921	ENSCAFG00000004127.4	ENSGALG00000017204.6
OG0012922	ENSCAFG00000008343.4	ENSGALG00000054252.1, ENSGALG00000028629.3
OG0012923	ENSCAFG00000020174.3	ENSGALG00000002356.4
OG0012925	ENSCAFG00000004402.5	ENSGALG00000017244.4
OG0012926	ENSCAFG00000002913.4	ENSGALG00000047103.1
OG0012927	ENSCAFG00000004616.4	ENSGALG00000017248.6
OG0012929	ENSCAFG00000006922.4	ENSGALG00000014719.7
OG0012933	ENSCAFG00000030661.2	ENSGALG00000014826.5
OG0012935	ENSCAFG00000007594.4	ENSGALG00000023411.4
OG0012937	ENSCAFG00000009207.4	ENSGALG00000004390.5
OG0012938	ENSCAFG00000029436.2	ENSGALG00000027332.4
OG0012941	ENSCAFG00000029030.2	ENSGALG00000048899.1
OG0012943	ENSCAFG00000032608.2	ENSGALG00000029932.2
OG0012946	ENSCAFG00000001927.4	ENSGALG00000049973.1
OG0012948	ENSCAFG00000001434.4	ENSGALG00000020557.5
OG0012949	ENSCAFG00000001712.4	ENSGALG00000045028.2
OG0012954	ENSCAFG00000016030.4	ENSGALG00000011718.7
OG0012955	ENSCAFG00000016026.1	ENSGALG00000011721.6
OG0012956	ENSCAFG00000029644.2	ENSGALG00000027407.3
OG0012959	ENSCAFG00000015491.4	ENSGALG00000044536.2
OG0012965	ENSCAFG00000017342.3	ENSGALG00000010595.6
OG0012971	ENSCAFG00000017128.4	ENSGALG00000010350.6
OG0012972	ENSCAFG00000017101.4	ENSGALG00000010346.7
OG0012975	ENSCAFG00000017009.5	ENSGALG00000041630.2
OG0012976	ENSCAFG00000016930.3	ENSGALG00000010232.7
OG0012987	ENSCAFG00000013897.4	ENSGALG00000014280.6
OG0012988	ENSCAFG00000006124.5	ENSGALG00000017049.7
OG0012989	ENSCAFG00000010944.5	ENSGALG00000015038.7
OG0012990	ENSCAFG00000002212.4	ENSGALG00000053478.1
OG0012999	ENSCAFG00000009849.4	ENSGALG00000008940.8
OG0013000	ENSCAFG00000009695.5	ENSGALG00000052873.1
OG0013002	ENSCAFG00000009203.3	ENSGALG00000008365.5
OG0013007	ENSCAFG00000030895.2	ENSGALG00000002993.6
OG0013008	ENSCAFG00000009400.5	ENSGALG00000014069.6
OG0013011	ENSCAFG00000031937.2	ENSGALG00000008438.6
OG0013016	ENSCAFG00000029498.2	ENSGALG00000003660.5
OG0013017	ENSCAFG00000010113.5	ENSGALG00000003655.6
OG0013018	ENSCAFG00000010276.4	ENSGALG00000012142.6
OG0013019	ENSCAFG00000007335.5	ENSGALG00000012103.8
OG0013021	ENSCAFG00000007196.5	ENSGALG00000012020.6
OG0013022	ENSCAFG00000007580.3	ENSGALG00000005643.5
OG0013023	ENSCAFG00000007416.5	ENSGALG00000005769.7
OG0013025	ENSCAFG00000006933.4	ENSGALG00000005908.5
OG0013026	ENSCAFG00000007013.4	ENSGALG00000044914.2
OG0013028	ENSCAFG00000008730.2	ENSGALG00000020505.5
OG0013029	ENSCAFG00000008995.5	ENSGALG00000006192.6
OG0013030	ENSCAFG00000009037.5	ENSGALG00000049578.1
OG0013031	ENSCAFG00000007328.4	ENSGALG00000039634.2
OG0013033	ENSCAFG00000028834.3	ENSGALG00000023364.5
OG0013034	ENSCAFG00000009279.4	ENSGALG00000006312.7
OG0013036	ENSCAFG00000004554.4	ENSGALG00000022536.4
OG0013037	ENSCAFG00000009391.5	ENSGALG00000006368.6
OG0013038	ENSCAFG00000008279.5	ENSGALG00000006382.6
OG0013039	ENSCAFG00000010329.5	ENSGALG00000006401.6
OG0013041	ENSCAFG00000010028.4	ENSGALG00000031657.3
OG0013042	ENSCAFG00000028502.2	ENSGALG00000044418.2
OG0013050	ENSCAFG00000007569.4	ENSGALG00000012087.6
OG0013051	ENSCAFG00000011948.4	ENSGALG00000012075.6
OG0013053	ENSCAFG00000012654.4	ENSGALG00000012052.6
OG0013054	ENSCAFG00000012542.4	ENSGALG00000011813.6
OG0013055	ENSCAFG00000012477.5	ENSGALG00000029766.3
OG0013058	ENSCAFG00000017913.4	ENSGALG00000031425.3
OG0013059	ENSCAFG00000004788.4	ENSGALG00000011635.6
OG0013067	ENSCAFG00000004953.5	ENSGALG00000028301.3
