Orthogroup	C_familiaris.pep	H_sapiens.pep
OG0016119	ENSCAFG00000016952.4	ENSG00000185905.4
OG0016120	ENSCAFG00000029167.3	ENSG00000196437.12
OG0016121	ENSCAFG00000014031.5	ENSG00000147206.17
OG0016122	ENSCAFG00000011178.4	ENSG00000117281.16
OG0016123	ENSCAFG00000016072.4	ENSG00000187243.16, ENSG00000154545.16
OG0016125	ENSCAFG00000017468.4	ENSG00000186310.10
OG0016126	ENSCAFG00000002596.4	ENSG00000136870.10
OG0016127	ENSCAFG00000020259.4	ENSG00000171496.4
OG0016128	ENSCAFG00000016056.4	ENSG00000187690.4
OG0016129	ENSCAFG00000018571.4	ENSG00000174837.15
OG0016130	ENSCAFG00000017450.2	ENSG00000176679.8, ENSG00000153779.11
OG0016131	ENSCAFG00000047578.1	ENSG00000196421.8
OG0016132	ENSCAFG00000018785.4	ENSG00000147256.12
OG0016133	ENSCAFG00000029852.2	ENSG00000180035.13
OG0016134	ENSCAFG00000048755.1	ENSG00000204272.13
OG0016135	ENSCAFG00000005284.4	ENSG00000187997.11
OG0016136	ENSCAFG00000009818.4	ENSG00000167207.13
OG0016137	ENSCAFG00000023183.3	ENSG00000148215.4
OG0016138	ENSCAFG00000024397.1	ENSG00000165204.3
OG0016139	ENSCAFG00000004520.4	ENSG00000171204.12
OG0016140	ENSCAFG00000042508.1, ENSCAFG00000043714.1	ENSG00000198965.4
OG0016141	ENSCAFG00000029911.2	ENSG00000169957.10
OG0016142	ENSCAFG00000029965.2	ENSG00000203778.8
OG0016143	ENSCAFG00000004575.4	ENSG00000170684.9
OG0016144	ENSCAFG00000014893.3	ENSG00000176402.6
OG0016145	ENSCAFG00000014889.4	ENSG00000160862.13
OG0016146	ENSCAFG00000011608.4	ENSG00000186440.2
OG0016147	ENSCAFG00000025439.2	ENSG00000198967.4
OG0016148	ENSCAFG00000018162.3	ENSG00000134489.7
OG0016149	ENSCAFG00000030289.2	ENSG00000237651.6
OG0016150	ENSCAFG00000002889.4	ENSG00000171209.3
OG0016151	ENSCAFG00000031298.2	ENSG00000106261.17
OG0016152	ENSCAFG00000016625.4	ENSG00000156853.13
OG0016153	ENSCAFG00000011638.4	ENSG00000163554.15
OG0016154	ENSCAFG00000028916.2	ENSG00000166529.15
OG0016155	ENSCAFG00000011678.2	ENSG00000196171.3
OG0016157	ENSCAFG00000009569.5	ENSG00000118785.14
OG0016158	ENSCAFG00000029000.2	ENSG00000188488.14
OG0016159	ENSCAFG00000015323.6	ENSG00000167676.4
OG0016160	ENSCAFG00000018472.4	ENSG00000166526.18
OG0016161	ENSCAFG00000031778.2	ENSG00000007255.10
OG0016162	ENSCAFG00000019018.4	ENSG00000214456.8
OG0016163	ENSCAFG00000001137.2	ENSG00000172404.5
OG0016164	ENSCAFG00000011683.3	ENSG00000180433.5
OG0016165	ENSCAFG00000017074.1	ENSG00000179284.5
OG0016166	ENSCAFG00000030078.1	ENSG00000276340.4, ENSG00000183309.11
OG0016167	ENSCAFG00000030389.2	ENSG00000126545.14
OG0016168	ENSCAFG00000002878.4	ENSG00000109193.12
OG0016169	ENSCAFG00000032013.2	ENSG00000108813.11
OG0016170	ENSCAFG00000044575.1	ENSG00000152591.15
OG0016171	ENSCAFG00000007018.2	ENSG00000165507.9
OG0016172	ENSCAFG00000030737.2	ENSG00000204978.3
OG0016173	ENSCAFG00000016960.4	ENSG00000176358.15
OG0016174	ENSCAFG00000012597.4	ENSG00000183559.12
OG0016175	ENSCAFG00000015997.4	ENSG00000262845.7, ENSG00000204889.10
OG0016176	ENSCAFG00000048022.1, ENSCAFG00000014958.3	ENSG00000285629.1
OG0016177	ENSCAFG00000029137.2	ENSG00000102870.6
OG0016178	ENSCAFG00000018612.5	ENSG00000132357.14
OG0016179	ENSCAFG00000029018.2	ENSG00000273111.6
OG0016180	ENSCAFG00000004988.4	ENSG00000142025.16
OG0016181	ENSCAFG00000024668.3	ENSG00000186910.4
OG0016182	ENSCAFG00000004890.4	ENSG00000136059.14
OG0016183	ENSCAFG00000014576.5	ENSG00000166997.8
OG0016184	ENSCAFG00000011747.4	ENSG00000184155.8
OG0016185	ENSCAFG00000004502.4	ENSG00000104892.17
OG0016186	ENSCAFG00000003928.4	ENSG00000105516.11
OG0016189	ENSCAFG00000018735.3	ENSG00000102034.16
OG0016190	ENSCAFG00000011793.3	ENSG00000181036.14
OG0016191	ENSCAFG00000000853.4	ENSG00000120436.3
OG0016192	ENSCAFG00000003938.5	ENSG00000142233.11
OG0016193	ENSCAFG00000002799.3	ENSG00000148156.8
OG0016194	ENSCAFG00000003914.5	ENSG00000176909.12
OG0016196	ENSCAFG00000029773.2	ENSG00000230601.7
OG0016197	ENSCAFG00000031084.1	ENSG00000198939.8
OG0016198	ENSCAFG00000046149.1	ENSG00000174951.11
OG0016199	ENSCAFG00000020240.5	ENSG00000118557.16
OG0016200	ENSCAFG00000031168.2	ENSG00000178187.7
OG0016201	ENSCAFG00000030608.2	ENSG00000164334.15
OG0016202	ENSCAFG00000009749.4	ENSG00000158815.11
OG0016203	ENSCAFG00000017534.4	ENSG00000130173.13
OG0016204	ENSCAFG00000034757.2	ENSG00000269720.2
OG0016205	ENSCAFG00000031353.2	ENSG00000130303.13
OG0016206	ENSCAFG00000017672.3	ENSG00000132874.15
OG0016208	ENSCAFG00000028810.2	ENSG00000277494.2
OG0016210	ENSCAFG00000028954.2	ENSG00000167117.9
OG0016212	ENSCAFG00000002066.5	ENSG00000159884.12
OG0016213	ENSCAFG00000002063.3	ENSG00000137078.9
OG0016214	ENSCAFG00000002061.4	ENSG00000137101.13
OG0016215	ENSCAFG00000015892.4	ENSG00000161921.15
OG0016216	ENSCAFG00000015863.5	ENSG00000182327.8
OG0016217	ENSCAFG00000046750.1	ENSG00000262165.2
OG0016218	ENSCAFG00000004425.4	ENSG00000213889.10
OG0016219	ENSCAFG00000013048.5	ENSG00000132185.16
OG0016221	ENSCAFG00000006994.1	ENSG00000179195.16
OG0016222	ENSCAFG00000030234.2	ENSG00000137434.11, ENSG00000285312.1
OG0016223	ENSCAFG00000016853.4	ENSG00000178226.11
OG0016224	ENSCAFG00000031861.2	ENSG00000099326.9
OG0016225	ENSCAFG00000018940.4	ENSG00000156920.11
OG0016226	ENSCAFG00000013091.4	ENSG00000171722.13
OG0016227	ENSCAFG00000045118.1	ENSG00000226690.8
OG0016228	ENSCAFG00000023461.3	ENSG00000204583.10
OG0016230	ENSCAFG00000009807.1	ENSG00000138483.3
OG0016231	ENSCAFG00000023007.3	ENSG00000103199.14
OG0016232	ENSCAFG00000049674.1	ENSG00000120160.11
OG0016233	ENSCAFG00000030893.2	ENSG00000196653.12, ENSG00000281448.3
OG0016234	ENSCAFG00000029650.1	ENSG00000186446.12, ENSG00000281661.3
OG0016235	ENSCAFG00000010128.3	ENSG00000134249.7
OG0016236	ENSCAFG00000002030.4	ENSG00000198722.14
OG0016237	ENSCAFG00000007245.4	ENSG00000115008.6
OG0016238	ENSCAFG00000014677.4	ENSG00000184378.3
OG0016239	ENSCAFG00000004777.4	ENSG00000178567.8
OG0016241	ENSCAFG00000015457.5	ENSG00000110900.15
OG0016242	ENSCAFG00000015953.5	ENSG00000197079.8
OG0016243	ENSCAFG00000024583.3	ENSG00000180999.11
OG0016244	ENSCAFG00000032016.2	ENSG00000135245.10
OG0016245	ENSCAFG00000018242.7	ENSG00000102021.11
OG0016246	ENSCAFG00000041581.1	ENSG00000143067.5
OG0016247	ENSCAFG00000017022.4	ENSG00000167105.8
OG0016248	ENSCAFG00000005532.4	ENSG00000178404.10
OG0016249	ENSCAFG00000025279.3	ENSG00000157093.9
OG0016250	ENSCAFG00000000409.4	ENSG00000111536.5
OG0016251	ENSCAFG00000001967.6	ENSG00000174038.13
OG0016252	ENSCAFG00000010817.5	ENSG00000181847.12
OG0016253	ENSCAFG00000014090.3	ENSG00000167656.5
OG0016254	ENSCAFG00000029572.2	ENSG00000256590.2
OG0016255	ENSCAFG00000018936.5	ENSG00000129680.16
OG0016256	ENSCAFG00000014590.3	ENSG00000120337.8
OG0016257	ENSCAFG00000002805.4	ENSG00000198092.6
OG0016258	ENSCAFG00000014587.3	ENSG00000117586.11
OG0016259	ENSCAFG00000030180.2	ENSG00000150782.12
OG0016261	ENSCAFG00000005750.4	ENSG00000131203.13
OG0016262	ENSCAFG00000024132.3	ENSG00000260734.5
OG0016263	ENSCAFG00000000120.3	ENSG00000110944.9
OG0016264	ENSCAFG00000014998.4	ENSG00000117501.14
OG0016265	ENSCAFG00000003836.4	ENSG00000104848.1
OG0016266	ENSCAFG00000001005.4	ENSG00000159958.6
OG0016267	ENSCAFG00000045606.1	ENSG00000223573.7
OG0016268	ENSCAFG00000010094.5	ENSG00000178665.16
OG0016269	ENSCAFG00000007155.4	ENSG00000144161.13
OG0016270	ENSCAFG00000032496.2	ENSG00000232113.3
OG0016271	ENSCAFG00000000374.4	ENSG00000090376.11
OG0016272	ENSCAFG00000014492.4	ENSG00000118245.2
OG0016273	ENSCAFG00000015325.4	ENSG00000111254.8
OG0016274	ENSCAFG00000009556.4	ENSG00000164304.16
OG0016275	ENSCAFG00000031739.2	ENSG00000211805.1
OG0016276	ENSCAFG00000003788.5	ENSG00000130528.12
OG0016277	ENSCAFG00000028732.1	ENSG00000180787.6
OG0016278	ENSCAFG00000023208.3	ENSG00000204195.4
OG0016279	ENSCAFG00000001365.3	ENSG00000170777.10
OG0016280	ENSCAFG00000015599.4	ENSG00000161929.15
OG0016281	ENSCAFG00000029864.2	ENSG00000198157.11
OG0016282	ENSCAFG00000016754.2	ENSG00000189401.3
OG0016283	ENSCAFG00000015924.4	ENSG00000184502.4
OG0016284	ENSCAFG00000030105.3	ENSG00000137033.11
OG0016285	ENSCAFG00000016752.2	ENSG00000147160.9
OG0016286	ENSCAFG00000007552.4	ENSG00000168491.10
OG0016287	ENSCAFG00000028857.2	ENSG00000196860.8
OG0016288	ENSCAFG00000015920.5	ENSG00000173805.16
OG0016289	ENSCAFG00000030448.1	ENSG00000151079.7
OG0016290	ENSCAFG00000024873.4	ENSG00000205143.3
OG0016291	ENSCAFG00000012697.4	ENSG00000183718.5
OG0016292	ENSCAFG00000014779.5	ENSG00000187942.12
OG0016293	ENSCAFG00000024004.3	ENSG00000184698.5
OG0016294	ENSCAFG00000029417.2	ENSG00000277531.2
OG0016295	ENSCAFG00000004297.3	ENSG00000169515.8
OG0016296	ENSCAFG00000010729.4	ENSG00000172935.9
OG0016297	ENSCAFG00000006033.4	ENSG00000196458.11
OG0016298	ENSCAFG00000018212.3	ENSG00000187823.3
OG0016299	ENSCAFG00000047279.1	ENSG00000188771.5
OG0016300	ENSCAFG00000044064.1	ENSG00000204025.7
OG0016301	ENSCAFG00000017061.4	ENSG00000184650.11
OG0016302	ENSCAFG00000013377.3	ENSG00000256537.5
OG0016303	ENSCAFG00000024962.3	ENSG00000214414.9
OG0016304	ENSCAFG00000009629.5	ENSG00000198105.14
OG0016305	ENSCAFG00000018654.4	ENSG00000183631.5
OG0016306	ENSCAFG00000031319.3	ENSG00000148483.9
OG0016307	ENSCAFG00000001267.2	ENSG00000187701.4, ENSG00000281395.1, ENSG00000281489.1
OG0016308	ENSCAFG00000015096.5	ENSG00000168004.9
OG0016309	ENSCAFG00000025018.3	ENSG00000069206.15
OG0016310	ENSCAFG00000036471.2	ENSG00000283683.1
OG0016311	ENSCAFG00000002624.6	ENSG00000155833.15
OG0016312	ENSCAFG00000010968.3	ENSG00000121764.11
OG0016313	ENSCAFG00000001418.4	ENSG00000255587.9
OG0016314	ENSCAFG00000031300.3	ENSG00000269313.5
OG0016315	ENSCAFG00000007004.3	ENSG00000175857.8
OG0016316	ENSCAFG00000004810.4	ENSG00000189377.9
OG0016317	ENSCAFG00000014429.5	ENSG00000161649.13
OG0016318	ENSCAFG00000000991.5	ENSG00000183066.14
OG0016319	ENSCAFG00000045788.1	ENSG00000267060.5
OG0016320	ENSCAFG00000013782.3	ENSG00000121797.10
OG0016321	ENSCAFG00000004278.4	ENSG00000123171.6
OG0016322	ENSCAFG00000013343.4	ENSG00000128886.12
OG0016323	ENSCAFG00000011648.5	ENSG00000136546.16
OG0016324	ENSCAFG00000032571.2	ENSG00000168913.7
OG0016325	ENSCAFG00000004763.5	ENSG00000131126.18
OG0016326	ENSCAFG00000002224.5	ENSG00000175787.17
OG0016327	ENSCAFG00000010808.3	ENSG00000176246.1
OG0016328	ENSCAFG00000002456.5	ENSG00000256825.4, ENSG00000090612.21
OG0016329	ENSCAFG00000004751.3	ENSG00000176472.10
OG0016330	ENSCAFG00000012915.5	ENSG00000165810.17
OG0016331	ENSCAFG00000013188.4	ENSG00000188011.5, ENSG00000277949.2
OG0016332	ENSCAFG00000025152.3	ENSG00000146858.8
OG0016333	ENSCAFG00000009828.4	ENSG00000166118.8
OG0016334	ENSCAFG00000017966.4	ENSG00000141040.15
OG0016335	ENSCAFG00000018175.4	ENSG00000077274.9
OG0016336	ENSCAFG00000011509.4	ENSG00000166261.11
OG0016337	ENSCAFG00000007284.3	ENSG00000161849.3
OG0016338	ENSCAFG00000010381.4	ENSG00000156738.17
OG0016339	ENSCAFG00000041322.1	ENSG00000227877.7
OG0016340	ENSCAFG00000045539.1	ENSG00000166930.7
OG0016341	ENSCAFG00000007281.4	ENSG00000161850.2
OG0016342	ENSCAFG00000029990.2	ENSG00000180481.11
OG0016343	ENSCAFG00000031996.2	ENSG00000167378.8
OG0016344	ENSCAFG00000013613.4	ENSG00000185686.18, ENSG00000275013.4
OG0016345	ENSCAFG00000029049.2	ENSG00000204300.7
OG0016347	ENSCAFG00000010370.5	ENSG00000166927.13
OG0016348	ENSCAFG00000049494.1	ENSG00000196242.10, ENSG00000284824.1
OG0016349	ENSCAFG00000002573.5	ENSG00000179954.16
OG0016350	ENSCAFG00000011436.2	ENSG00000196248.5
OG0016352	ENSCAFG00000030133.2	ENSG00000203963.11
OG0016353	ENSCAFG00000030142.2	ENSG00000197599.12
OG0016354	ENSCAFG00000010670.4	ENSG00000162714.12
OG0016356	ENSCAFG00000004720.4	ENSG00000159871.15
OG0016357	ENSCAFG00000031107.2	ENSG00000226174.7
OG0016358	ENSCAFG00000044291.1	ENSG00000218891.5
OG0016359	ENSCAFG00000001184.4	ENSG00000185888.5
OG0016360	ENSCAFG00000008159.4	ENSG00000114698.15
OG0016361	ENSCAFG00000000351.5	ENSG00000185306.13
OG0016362	ENSCAFG00000010352.3	ENSG00000149534.9
OG0016363	ENSCAFG00000010827.5	ENSG00000103852.13
OG0016364	ENSCAFG00000004411.3	ENSG00000102409.10
OG0016365	ENSCAFG00000049944.1	ENSG00000179922.6
OG0016366	ENSCAFG00000028709.2	ENSG00000213015.9
OG0016367	ENSCAFG00000003586.5	ENSG00000169006.7
OG0016368	ENSCAFG00000009829.3	ENSG00000116824.5
OG0016369	ENSCAFG00000046400.1	ENSG00000188373.5
OG0016370	ENSCAFG00000024060.3	ENSG00000176900.2
OG0016371	ENSCAFG00000041829.1	ENSG00000272395.7
OG0016372	ENSCAFG00000012632.4	ENSG00000176922.4
OG0016373	ENSCAFG00000028573.2	ENSG00000243978.8
OG0016374	ENSCAFG00000014101.4	ENSG00000165762.3
OG0016375	ENSCAFG00000005508.2	ENSG00000104371.5
OG0016376	ENSCAFG00000031149.2	ENSG00000122188.13
OG0016377	ENSCAFG00000032287.2	ENSG00000102962.5
OG0016378	ENSCAFG00000024722.4	ENSG00000166105.16
OG0016379	ENSCAFG00000008761.4	ENSG00000006210.7
OG0016380	ENSCAFG00000017883.5	ENSG00000123572.17
OG0016382	ENSCAFG00000024741.3	ENSG00000167333.13
OG0016383	ENSCAFG00000003625.4	ENSG00000104870.13
OG0016384	ENSCAFG00000008693.5	ENSG00000182885.17
OG0016385	ENSCAFG00000007236.4	ENSG00000179046.8
OG0016386	ENSCAFG00000014039.4	ENSG00000087077.14
OG0016388	ENSCAFG00000032293.1	ENSG00000255359.3
OG0016389	ENSCAFG00000003324.4	ENSG00000244617.2
OG0016390	ENSCAFG00000007217.4	ENSG00000184108.8
OG0016391	ENSCAFG00000002501.4	ENSG00000171487.15
OG0016392	ENSCAFG00000001215.5	ENSG00000146013.11
OG0016393	ENSCAFG00000020388.3	ENSG00000154007.7
OG0016394	ENSCAFG00000000169.5	ENSG00000134042.13
OG0016395	ENSCAFG00000002113.5	ENSG00000120210.8
OG0016396	ENSCAFG00000017926.5	ENSG00000239704.11
OG0016397	ENSCAFG00000024225.4	ENSG00000167685.15
OG0016398	ENSCAFG00000024544.2	ENSG00000159495.8
OG0016399	ENSCAFG00000029589.2	ENSG00000197487.9
OG0016400	ENSCAFG00000030536.2	ENSG00000179058.7
OG0016401	ENSCAFG00000018657.4	ENSG00000181240.14
OG0016402	ENSCAFG00000048121.1	ENSG00000267710.9
OG0016403	ENSCAFG00000031714.3	ENSG00000205301.12
OG0016404	ENSCAFG00000018924.4	ENSG00000167543.16
OG0016405	ENSCAFG00000011525.4	ENSG00000172183.15
OG0016406	ENSCAFG00000028890.2	ENSG00000136866.13
OG0016407	ENSCAFG00000002479.4	ENSG00000198046.12
OG0016408	ENSCAFG00000017797.4	ENSG00000172465.14
OG0016409	ENSCAFG00000017918.4	ENSG00000186812.13
OG0016410	ENSCAFG00000031296.2	ENSG00000198440.9
OG0016411	ENSCAFG00000003684.4	ENSG00000109424.4
OG0016412	ENSCAFG00000029312.2	ENSG00000018869.16
OG0016413	ENSCAFG00000029790.2	ENSG00000154370.16
OG0016414	ENSCAFG00000024327.3	ENSG00000140939.14
OG0016415	ENSCAFG00000041056.1	ENSG00000184905.9, ENSG00000133142.17
OG0016416	ENSCAFG00000030221.2	ENSG00000196263.8
OG0016417	ENSCAFG00000004668.5	ENSG00000216588.9
OG0016419	ENSCAFG00000015652.3	ENSG00000187682.2
OG0016420	ENSCAFG00000029871.2	ENSG00000167384.10
OG0016421	ENSCAFG00000013503.5	ENSG00000058866.15
OG0016422	ENSCAFG00000030400.2	ENSG00000125657.5
OG0016423	ENSCAFG00000017154.5	ENSG00000132026.13
OG0016424	ENSCAFG00000000895.4	ENSG00000100341.12
OG0016425	ENSCAFG00000029711.2	ENSG00000275111.5
OG0016426	ENSCAFG00000024289.4	ENSG00000196867.8
OG0016427	ENSCAFG00000030308.2	ENSG00000125726.11
OG0016428	ENSCAFG00000030667.2	ENSG00000229809.8
OG0016429	ENSCAFG00000017111.4	ENSG00000105610.6
OG0016430	ENSCAFG00000040681.2	ENSG00000283071.1
OG0016431	ENSCAFG00000046236.1	ENSG00000186150.5
OG0016432	ENSCAFG00000023783.3	ENSG00000124256.15
OG0016433	ENSCAFG00000010353.4	ENSG00000182170.3
OG0016434	ENSCAFG00000032271.2	ENSG00000236279.7
OG0016435	ENSCAFG00000004173.3	ENSG00000134830.6
OG0016436	ENSCAFG00000012712.4	ENSG00000158008.10
OG0016437	ENSCAFG00000039104.2	ENSG00000237524.10
OG0016438	ENSCAFG00000017774.2	ENSG00000125962.14
OG0016440	ENSCAFG00000014577.5	ENSG00000173511.9
OG0016441	ENSCAFG00000007111.4	ENSG00000153902.14
OG0016442	ENSCAFG00000013842.4	ENSG00000189023.10
OG0016443	ENSCAFG00000003568.4	ENSG00000169169.14
OG0016444	ENSCAFG00000012974.4	ENSG00000182993.5
OG0016445	ENSCAFG00000049025.1	ENSG00000259120.3
OG0016446	ENSCAFG00000012390.5	ENSG00000205978.6
OG0016447	ENSCAFG00000028588.2	ENSG00000204979.8
OG0016448	ENSCAFG00000029153.2	ENSG00000198300.14
OG0016449	ENSCAFG00000030799.3	ENSG00000196150.13
OG0016451	ENSCAFG00000000870.2	ENSG00000188636.4
OG0016452	ENSCAFG00000031784.2	ENSG00000105136.20, ENSG00000152439.13
OG0016453	ENSCAFG00000018379.4	ENSG00000113088.6
OG0016454	ENSCAFG00000010103.4	ENSG00000183734.4
OG0016455	ENSCAFG00000045005.1	ENSG00000214510.10
OG0016456	ENSCAFG00000002421.4, ENSCAFG00000041904.1	ENSG00000251369.8
OG0016457	ENSCAFG00000010280.4	ENSG00000198919.13
OG0016458	ENSCAFG00000017950.5	ENSG00000140506.17
OG0016459	ENSCAFG00000002411.5	ENSG00000249715.12
OG0016460	ENSCAFG00000016454.3	ENSG00000183134.5
OG0016461	ENSCAFG00000003533.4	ENSG00000152034.11
OG0016462	ENSCAFG00000002419.4, ENSCAFG00000014217.4	ENSG00000180532.10
OG0016464	ENSCAFG00000019143.4	ENSG00000102195.10
OG0016465	ENSCAFG00000018139.4	ENSG00000170948.3
OG0016466	ENSCAFG00000005106.4	ENSG00000168314.17
OG0016467	ENSCAFG00000031333.2	ENSG00000115523.16
OG0016468	ENSCAFG00000012520.1	ENSG00000169442.9
OG0016469	ENSCAFG00000019324.3	ENSG00000180042.5
OG0016470	ENSCAFG00000018071.4	ENSG00000130803.15
OG0016471	ENSCAFG00000023343.3	ENSG00000177025.3
OG0016472	ENSCAFG00000004986.5	ENSG00000178795.9
OG0016473	ENSCAFG00000012496.5	ENSG00000176083.17
OG0016474	ENSCAFG00000017702.3	ENSG00000198960.11
OG0016475	ENSCAFG00000029776.2	ENSG00000166704.11
OG0016476	ENSCAFG00000043726.1	ENSG00000187753.13
OG0016477	ENSCAFG00000016118.4	ENSG00000183888.4
OG0016478	ENSCAFG00000031005.2	ENSG00000145777.15
OG0016479	ENSCAFG00000015945.4	ENSG00000142632.17
OG0016480	ENSCAFG00000023063.3	ENSG00000128313.2, ENSG00000277390.1
OG0016481	ENSCAFG00000029139.3	ENSG00000168356.12
OG0016482	ENSCAFG00000011115.4	ENSG00000154134.15
OG0016483	ENSCAFG00000002392.5	ENSG00000121413.12
OG0016484	ENSCAFG00000031525.2	ENSG00000221994.11
OG0016485	ENSCAFG00000005340.4	ENSG00000167565.13
OG0016487	ENSCAFG00000005056.4	ENSG00000185313.8
OG0016488	ENSCAFG00000030850.2	ENSG00000204006.10
OG0016489	ENSCAFG00000015900.4	ENSG00000187144.11
OG0016490	ENSCAFG00000015203.5	ENSG00000008323.15
OG0016491	ENSCAFG00000028660.2	ENSG00000204019.5
OG0016492	ENSCAFG00000025407.4	ENSG00000283434.2
OG0016493	ENSCAFG00000041005.1	ENSG00000228486.10
OG0016494	ENSCAFG00000011474.4	ENSG00000162894.12
OG0016495	ENSCAFG00000048053.1	ENSG00000270011.7, ENSG00000188629.12
OG0016496	ENSCAFG00000002372.4	ENSG00000278129.2
OG0016497	ENSCAFG00000011466.4	ENSG00000162892.16
OG0016498	ENSCAFG00000031654.2	ENSG00000182318.6
OG0016499	ENSCAFG00000045785.1	ENSG00000235387.5
OG0016500	ENSCAFG00000002367.4	ENSG00000121410.12
OG0016501	ENSCAFG00000029080.2	ENSG00000196196.3
OG0016502	ENSCAFG00000011450.3	ENSG00000142224.16
OG0016503	ENSCAFG00000023939.3	ENSG00000168828.5
OG0016504	ENSCAFG00000037920.2	ENSG00000243627.4, ENSG00000278961.2
OG0016505	ENSCAFG00000013519.2	ENSG00000180425.11
OG0016506	ENSCAFG00000015184.5	ENSG00000111321.11
OG0016507	ENSCAFG00000018779.6	ENSG00000167525.13
OG0016508	ENSCAFG00000005905.4	ENSG00000112855.17
OG0016509	ENSCAFG00000015149.3	ENSG00000139193.3
OG0016510	ENSCAFG00000007839.4	ENSG00000156587.16
OG0016511	ENSCAFG00000049321.1	ENSG00000234511.10
OG0016512	ENSCAFG00000017953.4	ENSG00000133131.15
OG0016513	ENSCAFG00000015402.6	ENSG00000038219.13
OG0016514	ENSCAFG00000007025.5	ENSG00000188508.11
OG0016515	ENSCAFG00000030701.1	ENSG00000181315.11
OG0016516	ENSCAFG00000008786.4	ENSG00000053438.11
OG0016517	ENSCAFG00000014541.4	ENSG00000111671.9
OG0016518	ENSCAFG00000010375.5	ENSG00000184389.9
OG0016519	ENSCAFG00000012810.4	ENSG00000179292.5
OG0016520	ENSCAFG00000032305.2	ENSG00000142528.16
OG0016521	ENSCAFG00000005150.4	ENSG00000084734.9
OG0016522	ENSCAFG00000016902.4	ENSG00000185662.9
OG0016523	ENSCAFG00000042476.1	ENSG00000215595.2
OG0016524	ENSCAFG00000024967.3	ENSG00000101440.9
OG0016525	ENSCAFG00000010289.4	ENSG00000121903.14
OG0016526	ENSCAFG00000009024.3	ENSG00000177875.5
OG0016527	ENSCAFG00000028558.2	ENSG00000158246.8
OG0016528	ENSCAFG00000007024.5	ENSG00000161249.21
OG0016529	ENSCAFG00000010925.4	ENSG00000010704.18
OG0016530	ENSCAFG00000008007.4	ENSG00000188992.11
OG0016531	ENSCAFG00000031912.2	ENSG00000189001.11
OG0016532	ENSCAFG00000029927.2	ENSG00000203772.7
OG0016533	ENSCAFG00000009011.3	ENSG00000187166.1
OG0016534	ENSCAFG00000004904.4	ENSG00000144712.12
OG0016535	ENSCAFG00000025380.3	ENSG00000112343.11
OG0016536	ENSCAFG00000042945.1	ENSG00000148803.12
OG0016537	ENSCAFG00000013427.4	ENSG00000130643.9
OG0016538	ENSCAFG00000010641.4	ENSG00000112337.10
OG0016539	ENSCAFG00000005476.5	ENSG00000125888.14
OG0016540	ENSCAFG00000009010.3	ENSG00000167528.12
OG0016541	ENSCAFG00000024892.3	ENSG00000124564.17
OG0016542	ENSCAFG00000007726.3	ENSG00000186509.4
OG0016543	ENSCAFG00000007722.3	ENSG00000186513.3
OG0016544	ENSCAFG00000010606.4	ENSG00000124568.12
OG0016545	ENSCAFG00000048849.1	ENSG00000261341.6
OG0016546	ENSCAFG00000010655.4	ENSG00000134940.14
OG0016547	ENSCAFG00000015860.4	ENSG00000149021.7
OG0016548	ENSCAFG00000007381.4	ENSG00000125999.11
OG0016549	ENSCAFG00000008950.4	ENSG00000167531.6
OG0016550	ENSCAFG00000044777.1	ENSG00000011590.14
OG0016551	ENSCAFG00000024734.3	ENSG00000131059.12
OG0016553	ENSCAFG00000044109.1	ENSG00000182700.5
OG0016554	ENSCAFG00000024620.4	ENSG00000232070.9
OG0016556	ENSCAFG00000007360.4	ENSG00000131050.11
OG0016558	ENSCAFG00000006868.4	ENSG00000126246.10
OG0016560	ENSCAFG00000031835.2	ENSG00000258713.2
OG0016561	ENSCAFG00000006599.4	ENSG00000198326.9
OG0016562	ENSCAFG00000046341.1	ENSG00000171053.10
OG0016563	ENSCAFG00000031690.2	ENSG00000180697.9
OG0016564	ENSCAFG00000030177.2	ENSG00000196844.9
OG0016565	ENSCAFG00000012427.5	ENSG00000143458.12
OG0016566	ENSCAFG00000031611.2	ENSG00000215529.12
OG0016567	ENSCAFG00000029987.2	ENSG00000236027.3
OG0016568	ENSCAFG00000002905.4	ENSG00000167749.11
OG0016569	ENSCAFG00000002902.3	ENSG00000167754.13
OG0016570	ENSCAFG00000031145.2	ENSG00000229453.2
OG0016571	ENSCAFG00000023667.3	ENSG00000227868.6
OG0016572	ENSCAFG00000029280.2	ENSG00000231738.11
OG0016573	ENSCAFG00000014649.3	ENSG00000185823.4
OG0016574	ENSCAFG00000013760.5	ENSG00000281709.3, ENSG00000186448.15
OG0016575	ENSCAFG00000031026.3	ENSG00000214336.5
