Orthogroup	C_familiaris.pep	M_musculus.pep
OG0012839	ENSCAFG00000010497.5	ENSMUSG00000073557.12
OG0012840	ENSCAFG00000006421.4	ENSMUSG00000031451.6
OG0012841	ENSCAFG00000010591.5	ENSMUSG00000031506.11
OG0012843	ENSCAFG00000030196.2	ENSMUSG00000027900.15
OG0012844	ENSCAFG00000001978.5	ENSMUSG00000038010.9
OG0012845	ENSCAFG00000010649.5	ENSMUSG00000041879.13
OG0012848	ENSCAFG00000015400.4	ENSMUSG00000037997.12
OG0012850	ENSCAFG00000011067.4	ENSMUSG00000063897.3
OG0012852	ENSCAFG00000010942.4	ENSMUSG00000030301.17
OG0012853	ENSCAFG00000011746.5	ENSMUSG00000051224.13
OG0012854	ENSCAFG00000011799.5	ENSMUSG00000031342.17
OG0012855	ENSCAFG00000000873.5	ENSMUSG00000062760.10
OG0012857	ENSCAFG00000012774.5	ENSMUSG00000040855.15
OG0012858	ENSCAFG00000009255.4	ENSMUSG00000027843.13
OG0012860	ENSCAFG00000009197.4	ENSMUSG00000058388.14
OG0012862	ENSCAFG00000009591.4	ENSMUSG00000018322.10
OG0012863	ENSCAFG00000009526.4	ENSMUSG00000035226.5
OG0012864	ENSCAFG00000013394.4	ENSMUSG00000118554.1
OG0012865	ENSCAFG00000009480.4	ENSMUSG00000035268.14
OG0012866	ENSCAFG00000011392.4	ENSMUSG00000030255.13
OG0012867	ENSCAFG00000011089.5	ENSMUSG00000040187.15
OG0012868	ENSCAFG00000013885.6	ENSMUSG00000047344.9
OG0012869	ENSCAFG00000011426.4	ENSMUSG00000017969.13
OG0012870	ENSCAFG00000011460.4	ENSMUSG00000039463.14
OG0012871	ENSCAFG00000031215.2	ENSMUSG00000037358.6
OG0012872	ENSCAFG00000010721.4	ENSMUSG00000000730.13
OG0012874	ENSCAFG00000010403.4	ENSMUSG00000042345.15
OG0012876	ENSCAFG00000012893.4	ENSMUSG00000027577.14
OG0012879	ENSCAFG00000010037.5	ENSMUSG00000022914.17
OG0012881	ENSCAFG00000013065.4	ENSMUSG00000027583.13
OG0012882	ENSCAFG00000030556.2	ENSMUSG00000051989.11
OG0012883	ENSCAFG00000015950.4	ENSMUSG00000029202.12
OG0012884	ENSCAFG00000007857.4	ENSMUSG00000031610.3
OG0012885	ENSCAFG00000001804.4	ENSMUSG00000050010.8
OG0012886	ENSCAFG00000008853.5	ENSMUSG00000002489.16
OG0012887	ENSCAFG00000031519.2	ENSMUSG00000091204.8
OG0012889	ENSCAFG00000010943.5	ENSMUSG00000034064.14
OG0012890	ENSCAFG00000010997.4	ENSMUSG00000075122.5
OG0012891	ENSCAFG00000010480.5	ENSMUSG00000052013.15
OG0012893	ENSCAFG00000010394.4	ENSMUSG00000033149.17
OG0012894	ENSCAFG00000007563.4	ENSMUSG00000050914.16
OG0012895	ENSCAFG00000007599.5	ENSMUSG00000047171.8
OG0012899	ENSCAFG00000014425.4	ENSMUSG00000005131.4
OG0012900	ENSCAFG00000008804.4	ENSMUSG00000036469.16
OG0012902	ENSCAFG00000009180.1	ENSMUSG00000047293.7
OG0012903	ENSCAFG00000008700.4	ENSMUSG00000061175.12
OG0012904	ENSCAFG00000010787.4	ENSMUSG00000022705.5
OG0012905	ENSCAFG00000010886.3	ENSMUSG00000022798.8
OG0012906	ENSCAFG00000006170.1	ENSMUSG00000056306.5
OG0012907	ENSCAFG00000008484.4	ENSMUSG00000033900.13
OG0012908	ENSCAFG00000006571.4	ENSMUSG00000029660.10
OG0012909	ENSCAFG00000006579.4	ENSMUSG00000029659.16
OG0012910	ENSCAFG00000006716.5	ENSMUSG00000042817.15
OG0012911	ENSCAFG00000003979.3	ENSMUSG00000037211.12
OG0012913	ENSCAFG00000029890.2	ENSMUSG00000021974.15
OG0012914	ENSCAFG00000004133.4	ENSMUSG00000027715.9
OG0012916	ENSCAFG00000004160.3	ENSMUSG00000044162.12
OG0012918	ENSCAFG00000015066.4	ENSMUSG00000070323.11
OG0012920	ENSCAFG00000025325.3	ENSMUSG00000027967.8
OG0012921	ENSCAFG00000004127.4	ENSMUSG00000032009.8
OG0012922	ENSCAFG00000008343.4	ENSMUSG00000027800.14
OG0012923	ENSCAFG00000020174.3	ENSMUSG00000046441.5
OG0012924	ENSCAFG00000008837.4	ENSMUSG00000029484.12
OG0012925	ENSCAFG00000004402.5	ENSMUSG00000039405.7
OG0012926	ENSCAFG00000002913.4	ENSMUSG00000070697.4
OG0012927	ENSCAFG00000004616.4	ENSMUSG00000030643.14
OG0012930	ENSCAFG00000023182.2	ENSMUSG00000074651.3
OG0012932	ENSCAFG00000023453.3	ENSMUSG00000074715.3
OG0012933	ENSCAFG00000030661.2	ENSMUSG00000022151.16
OG0012935	ENSCAFG00000007594.4	ENSMUSG00000021624.9
OG0012937	ENSCAFG00000009207.4	ENSMUSG00000021686.6
OG0012938	ENSCAFG00000029436.2	ENSMUSG00000012422.14
OG0012939	ENSCAFG00000007911.4	ENSMUSG00000021590.7
OG0012940	ENSCAFG00000017099.5	ENSMUSG00000003824.12
OG0012941	ENSCAFG00000029030.2	ENSMUSG00000019362.8
OG0012943	ENSCAFG00000032608.2	ENSMUSG00000048706.3
OG0012946	ENSCAFG00000001927.4	ENSMUSG00000048572.5
OG0012947	ENSCAFG00000002072.5	ENSMUSG00000064202.15
OG0012948	ENSCAFG00000001434.4	ENSMUSG00000028397.13
OG0012949	ENSCAFG00000001712.4	ENSMUSG00000049799.13
OG0012950	ENSCAFG00000001681.4	ENSMUSG00000043753.2
OG0012952	ENSCAFG00000000287.5	ENSMUSG00000006724.12
OG0012953	ENSCAFG00000000308.4	ENSMUSG00000078429.9
OG0012954	ENSCAFG00000016030.4	ENSMUSG00000033454.6
OG0012955	ENSCAFG00000016026.1	ENSMUSG00000021057.15
OG0012956	ENSCAFG00000029644.2	ENSMUSG00000021298.8
OG0012957	ENSCAFG00000015021.5	ENSMUSG00000031066.10
OG0012958	ENSCAFG00000030121.2	ENSMUSG00000026126.15
OG0012959	ENSCAFG00000015491.4	ENSMUSG00000031166.13
OG0012960	ENSCAFG00000006622.3	ENSMUSG00000001661.5
OG0012961	ENSCAFG00000010820.4	ENSMUSG00000047014.7
OG0012965	ENSCAFG00000017342.3	ENSMUSG00000021886.7
OG0012966	ENSCAFG00000018627.3	ENSMUSG00000005824.7
OG0012967	ENSCAFG00000049307.1	ENSMUSG00000044279.15
OG0012968	ENSCAFG00000018681.6	ENSMUSG00000002658.9
OG0012969	ENSCAFG00000016521.5	ENSMUSG00000012889.8
OG0012970	ENSCAFG00000017198.4	ENSMUSG00000072919.4
OG0012971	ENSCAFG00000017128.4	ENSMUSG00000021254.9
OG0012972	ENSCAFG00000017101.4	ENSMUSG00000021253.7
OG0012973	ENSCAFG00000016985.4	ENSMUSG00000042320.17
OG0012974	ENSCAFG00000017076.4	ENSMUSG00000033751.5
OG0012975	ENSCAFG00000017009.5	ENSMUSG00000001911.16
OG0012976	ENSCAFG00000016930.3	ENSMUSG00000071235.12
OG0012977	ENSCAFG00000017400.4	ENSMUSG00000039632.13
OG0012978	ENSCAFG00000017428.4	ENSMUSG00000051238.6
OG0012979	ENSCAFG00000017423.4	ENSMUSG00000040563.13
OG0012980	ENSCAFG00000017539.5	ENSMUSG00000032193.9
OG0012981	ENSCAFG00000013756.4	ENSMUSG00000045930.3
OG0012984	ENSCAFG00000017764.6	ENSMUSG00000035047.9
OG0012985	ENSCAFG00000044970.1	ENSMUSG00000096472.2
OG0012986	ENSCAFG00000017610.4	ENSMUSG00000048429.10
OG0012987	ENSCAFG00000013897.4	ENSMUSG00000040627.14
OG0012988	ENSCAFG00000006124.5	ENSMUSG00000036632.9
OG0012989	ENSCAFG00000010944.5	ENSMUSG00000028089.5
OG0012990	ENSCAFG00000002212.4	ENSMUSG00000021483.8
OG0012991	ENSCAFG00000015620.4	ENSMUSG00000031161.15
OG0012992	ENSCAFG00000019555.4	ENSMUSG00000019088.13
OG0012993	ENSCAFG00000016840.5	ENSMUSG00000090843.2
OG0012994	ENSCAFG00000019286.5	ENSMUSG00000002010.17
OG0012995	ENSCAFG00000011174.5	ENSMUSG00000027284.16
OG0012996	ENSCAFG00000019288.4	ENSMUSG00000002014.12
OG0012997	ENSCAFG00000019290.5	ENSMUSG00000002006.12
OG0012998	ENSCAFG00000019362.4	ENSMUSG00000031391.18
OG0012999	ENSCAFG00000009849.4	ENSMUSG00000074899.6
OG0013000	ENSCAFG00000009695.5	ENSMUSG00000033902.12
OG0013001	ENSCAFG00000032560.2	ENSMUSG00000001964.14
OG0013002	ENSCAFG00000009203.3	ENSMUSG00000040495.4
OG0013003	ENSCAFG00000015922.4	ENSMUSG00000031143.4
OG0013004	ENSCAFG00000009143.4	ENSMUSG00000075040.9
OG0013005	ENSCAFG00000016274.4	ENSMUSG00000025257.5
OG0013006	ENSCAFG00000016179.4	ENSMUSG00000041115.16
OG0013007	ENSCAFG00000030895.2	ENSMUSG00000056158.14
OG0013008	ENSCAFG00000009400.5	ENSMUSG00000068735.14
OG0013009	ENSCAFG00000008366.4	ENSMUSG00000043144.6
OG0013011	ENSCAFG00000031937.2	ENSMUSG00000049922.8
OG0013013	ENSCAFG00000000131.4	ENSMUSG00000044005.13
OG0013014	ENSCAFG00000000130.4	ENSMUSG00000051346.9
OG0013016	ENSCAFG00000029498.2	ENSMUSG00000092118.1
OG0013017	ENSCAFG00000010113.5	ENSMUSG00000030498.15
OG0013018	ENSCAFG00000010276.4	ENSMUSG00000042604.5
OG0013019	ENSCAFG00000007335.5	ENSMUSG00000045106.12
OG0013020	ENSCAFG00000008757.5	ENSMUSG00000059213.7
OG0013021	ENSCAFG00000007196.5	ENSMUSG00000068373.15
OG0013022	ENSCAFG00000007580.3	ENSMUSG00000030787.4
OG0013023	ENSCAFG00000007416.5	ENSMUSG00000031016.9
OG0013025	ENSCAFG00000006933.4	ENSMUSG00000031021.13
OG0013026	ENSCAFG00000007013.4	ENSMUSG00000031022.15
OG0013028	ENSCAFG00000008730.2	ENSMUSG00000096146.2
OG0013029	ENSCAFG00000008995.5	ENSMUSG00000030838.19
OG0013030	ENSCAFG00000009037.5	ENSMUSG00000009487.10
OG0013031	ENSCAFG00000007328.4	ENSMUSG00000037185.9
OG0013033	ENSCAFG00000028834.3	ENSMUSG00000041598.7
OG0013034	ENSCAFG00000009279.4	ENSMUSG00000014402.15
OG0013035	ENSCAFG00000030139.2	ENSMUSG00000010021.13
OG0013036	ENSCAFG00000004554.4	ENSMUSG00000034677.9
OG0013037	ENSCAFG00000009391.5	ENSMUSG00000030854.17
OG0013038	ENSCAFG00000008279.5	ENSMUSG00000025314.16
OG0013039	ENSCAFG00000010329.5	ENSMUSG00000037606.18
OG0013040	ENSCAFG00000005636.4	ENSMUSG00000013483.14
OG0013041	ENSCAFG00000010028.4	ENSMUSG00000045777.14
OG0013042	ENSCAFG00000028502.2	ENSMUSG00000025515.15, ENSMUSG00000111475.1
OG0013046	ENSCAFG00000016300.3	ENSMUSG00000019464.6
OG0013047	ENSCAFG00000010871.4	ENSMUSG00000024913.16
OG0013048	ENSCAFG00000016107.5	ENSMUSG00000038146.8
OG0013049	ENSCAFG00000006497.3	ENSMUSG00000054065.12
OG0013050	ENSCAFG00000007569.4	ENSMUSG00000056267.14
OG0013051	ENSCAFG00000011948.4	ENSMUSG00000049502.17
OG0013052	ENSCAFG00000017068.4	ENSMUSG00000046490.7
OG0013053	ENSCAFG00000012654.4	ENSMUSG00000022808.5
OG0013054	ENSCAFG00000012542.4	ENSMUSG00000075254.12
OG0013055	ENSCAFG00000012477.5	ENSMUSG00000022817.15
OG0013056	ENSCAFG00000017379.3	ENSMUSG00000048329.7
OG0013058	ENSCAFG00000017913.4	ENSMUSG00000018217.12
OG0013059	ENSCAFG00000004788.4	ENSMUSG00000026380.10
OG0013061	ENSCAFG00000014662.5	ENSMUSG00000026176.13
OG0013062	ENSCAFG00000030268.2	ENSMUSG00000064272.3
OG0013063	ENSCAFG00000011109.4	ENSMUSG00000037916.14
OG0013065	ENSCAFG00000028691.2	ENSMUSG00000086598.9
OG0013066	ENSCAFG00000007843.4	ENSMUSG00000027077.7
OG0013067	ENSCAFG00000004953.5	ENSMUSG00000020773.11
OG0013068	ENSCAFG00000004946.4	ENSMUSG00000034341.17
OG0013070	ENSCAFG00000016048.6	ENSMUSG00000052609.9
OG0013072	ENSCAFG00000015200.4	ENSMUSG00000026201.12
OG0013074	ENSCAFG00000005893.4	ENSMUSG00000051510.13
OG0013076	ENSCAFG00000005473.4	ENSMUSG00000049744.15
OG0013077	ENSCAFG00000018322.4	ENSMUSG00000046589.7
OG0013079	ENSCAFG00000018275.5	ENSMUSG00000033871.14
OG0013080	ENSCAFG00000023258.3	ENSMUSG00000062209.15
OG0013081	ENSCAFG00000029460.2	ENSMUSG00000045648.15
OG0013082	ENSCAFG00000005191.5	ENSMUSG00000029136.9
OG0013083	ENSCAFG00000005205.5	ENSMUSG00000052139.18
OG0013084	ENSCAFG00000006266.4	ENSMUSG00000036452.18
OG0013085	ENSCAFG00000011015.4	ENSMUSG00000038305.15
OG0013086	ENSCAFG00000000922.4	ENSMUSG00000036216.5
OG0013087	ENSCAFG00000000990.5	ENSMUSG00000000782.16
OG0013091	ENSCAFG00000018119.5	ENSMUSG00000024613.16
OG0013092	ENSCAFG00000012268.4	ENSMUSG00000090550.2
OG0013095	ENSCAFG00000000347.5	ENSMUSG00000050087.3
OG0013096	ENSCAFG00000000464.4	ENSMUSG00000020362.13
OG0013097	ENSCAFG00000000246.5	ENSMUSG00000063564.13
OG0013098	ENSCAFG00000032660.2	ENSMUSG00000071862.3
OG0013099	ENSCAFG00000001814.5	ENSMUSG00000023972.10
OG0013101	ENSCAFG00000001763.5	ENSMUSG00000023971.9
OG0013102	ENSCAFG00000025077.3	ENSMUSG00000027281.16
OG0013103	ENSCAFG00000001736.4	ENSMUSG00000023973.13
OG0013104	ENSCAFG00000016473.5	ENSMUSG00000021488.8
OG0013105	ENSCAFG00000031497.2	ENSMUSG00000027358.6
OG0013106	ENSCAFG00000016412.3	ENSMUSG00000021490.11
OG0013108	ENSCAFG00000006072.3	ENSMUSG00000031504.6
OG0013109	ENSCAFG00000011493.4	ENSMUSG00000039461.12
OG0013111	ENSCAFG00000004019.4	ENSMUSG00000020640.10
OG0013112	ENSCAFG00000002126.4	ENSMUSG00000023919.7
OG0013113	ENSCAFG00000010719.6	ENSMUSG00000057969.15
OG0013114	ENSCAFG00000003916.5	ENSMUSG00000020627.10
OG0013115	ENSCAFG00000010672.4	ENSMUSG00000036091.8
OG0013118	ENSCAFG00000009855.5	ENSMUSG00000020253.15
OG0013121	ENSCAFG00000025533.4	ENSMUSG00000021922.17
OG0013123	ENSCAFG00000002313.4	ENSMUSG00000021390.6
OG0013125	ENSCAFG00000005018.4	ENSMUSG00000030314.16
OG0013126	ENSCAFG00000005002.4	ENSMUSG00000030317.8
OG0013127	ENSCAFG00000004967.3	ENSMUSG00000000439.9
OG0013128	ENSCAFG00000024835.3	ENSMUSG00000030055.16
OG0013130	ENSCAFG00000004343.3	ENSMUSG00000068263.11
OG0013131	ENSCAFG00000008296.4	ENSMUSG00000015970.19
OG0013132	ENSCAFG00000002589.4	ENSMUSG00000026147.16
OG0013134	ENSCAFG00000003101.5	ENSMUSG00000028277.13
OG0013135	ENSCAFG00000003085.3	ENSMUSG00000044288.6
OG0013136	ENSCAFG00000003084.5	ENSMUSG00000028264.16
OG0013138	ENSCAFG00000032316.2	ENSMUSG00000043429.7
OG0013139	ENSCAFG00000049711.1	ENSMUSG00000038583.13
OG0013140	ENSCAFG00000032262.2	ENSMUSG00000002332.16
OG0013141	ENSCAFG00000028530.2	ENSMUSG00000056643.5
OG0013142	ENSCAFG00000030036.2	ENSMUSG00000038240.13
OG0013143	ENSCAFG00000004492.5	ENSMUSG00000030098.15
OG0013144	ENSCAFG00000004503.5	ENSMUSG00000034063.8
OG0013145	ENSCAFG00000005954.4	ENSMUSG00000030101.15
OG0013146	ENSCAFG00000028789.2	ENSMUSG00000056880.12
OG0013147	ENSCAFG00000006441.4	ENSMUSG00000072872.3
OG0013148	ENSCAFG00000006531.5	ENSMUSG00000044086.8
OG0013149	ENSCAFG00000007194.5	ENSMUSG00000060579.13
OG0013151	ENSCAFG00000002768.4	ENSMUSG00000032343.15
OG0013152	ENSCAFG00000012851.5	ENSMUSG00000040365.14
OG0013153	ENSCAFG00000019590.4	ENSMUSG00000015290.15
OG0013154	ENSCAFG00000019591.3	ENSMUSG00000032806.13
OG0013155	ENSCAFG00000003155.5	ENSMUSG00000037243.17
OG0013156	ENSCAFG00000004396.4	ENSMUSG00000034245.10
OG0013157	ENSCAFG00000003160.4	ENSMUSG00000013646.17
OG0013158	ENSCAFG00000016167.4	ENSMUSG00000078442.3
OG0013159	ENSCAFG00000016444.4	ENSMUSG00000025265.14
OG0013161	ENSCAFG00000014310.5	ENSMUSG00000025269.16
OG0013162	ENSCAFG00000014308.4	ENSMUSG00000025270.13
OG0013163	ENSCAFG00000015801.5	ENSMUSG00000031145.15
OG0013164	ENSCAFG00000029733.2	ENSMUSG00000051169.14
OG0013165	ENSCAFG00000005215.4	ENSMUSG00000030281.16
OG0013166	ENSCAFG00000005211.5	ENSMUSG00000045009.9
OG0013167	ENSCAFG00000023693.4	ENSMUSG00000050994.20
OG0013168	ENSCAFG00000000372.4	ENSMUSG00000047712.8
OG0013169	ENSCAFG00000000769.4	ENSMUSG00000023826.16
OG0013170	ENSCAFG00000000765.4	ENSMUSG00000023827.8
OG0013171	ENSCAFG00000023358.3	ENSMUSG00000023828.3
OG0013173	ENSCAFG00000000740.4	ENSMUSG00000073460.5
OG0013174	ENSCAFG00000000618.4	ENSMUSG00000034265.8
OG0013175	ENSCAFG00000000583.1	ENSMUSG00000091530.2
OG0013176	ENSCAFG00000000577.4	ENSMUSG00000023800.15
OG0013177	ENSCAFG00000000535.4	ENSMUSG00000046916.9
OG0013178	ENSCAFG00000015770.4	ENSMUSG00000055214.15
OG0013180	ENSCAFG00000011566.6	ENSMUSG00000031853.5
OG0013181	ENSCAFG00000030050.2	ENSMUSG00000031971.15
OG0013182	ENSCAFG00000012098.4	ENSMUSG00000050751.14
OG0013183	ENSCAFG00000030429.2	ENSMUSG00000014771.13
OG0013184	ENSCAFG00000000868.5	ENSMUSG00000023886.10
OG0013185	ENSCAFG00000000866.6	ENSMUSG00000048826.7
OG0013188	ENSCAFG00000001989.4	ENSMUSG00000023938.8
OG0013189	ENSCAFG00000030835.2	ENSMUSG00000024018.18
OG0013190	ENSCAFG00000001489.4	ENSMUSG00000044477.12
OG0013191	ENSCAFG00000001918.4	ENSMUSG00000023952.13
OG0013192	ENSCAFG00000001910.4	ENSMUSG00000023953.9
OG0013193	ENSCAFG00000001868.5	ENSMUSG00000071074.9
OG0013194	ENSCAFG00000024782.3	ENSMUSG00000071073.5
OG0013195	ENSCAFG00000001858.3	ENSMUSG00000047428.14
OG0013196	ENSCAFG00000005756.4	ENSMUSG00000024072.9
OG0013197	ENSCAFG00000006119.4	ENSMUSG00000024070.15
OG0013198	ENSCAFG00000001723.2	ENSMUSG00000036430.8
OG0013199	ENSCAFG00000012614.4	ENSMUSG00000037624.15
OG0013200	ENSCAFG00000029037.2	ENSMUSG00000047539.9
OG0013204	ENSCAFG00000032580.2	ENSMUSG00000053963.7
OG0013205	ENSCAFG00000016296.4	ENSMUSG00000047369.17
OG0013206	ENSCAFG00000016340.4	ENSMUSG00000038733.14
OG0013207	ENSCAFG00000029603.2	ENSMUSG00000034998.18
OG0013208	ENSCAFG00000002819.4	ENSMUSG00000020461.10
OG0013209	ENSCAFG00000002833.4	ENSMUSG00000032673.5
OG0013210	ENSCAFG00000002935.5	ENSMUSG00000064090.14
OG0013211	ENSCAFG00000002740.4	ENSMUSG00000040919.13
OG0013212	ENSCAFG00000022735.1	ENSMUSG00000064363.1
OG0013213	ENSCAFG00000022730.1	ENSMUSG00000064358.1
OG0013214	ENSCAFG00000022742.1	ENSMUSG00000064370.1
OG0013215	ENSCAFG00000019911.3	ENSMUSG00000051373.5
OG0013216	ENSCAFG00000006749.4	ENSMUSG00000053129.5
OG0013217	ENSCAFG00000001065.4	ENSMUSG00000021506.7
OG0013219	ENSCAFG00000031602.2	ENSMUSG00000040483.15
OG0013220	ENSCAFG00000020359.4	ENSMUSG00000005705.10
OG0013221	ENSCAFG00000041170.1	ENSMUSG00000027937.15
OG0013222	ENSCAFG00000014235.4, ENSCAFG00000017389.4	ENSMUSG00000027935.14
OG0013223	ENSCAFG00000017182.5	ENSMUSG00000046280.9
OG0013224	ENSCAFG00000016396.4	ENSMUSG00000061718.12
OG0013225	ENSCAFG00000019398.3	ENSMUSG00000029047.13
OG0013226	ENSCAFG00000018470.3	ENSMUSG00000043648.7
OG0013227	ENSCAFG00000019374.5	ENSMUSG00000029054.8
OG0013228	ENSCAFG00000041734.1, ENSCAFG00000049806.1	ENSMUSG00000087687.3
OG0013229	ENSCAFG00000029104.2	ENSMUSG00000052419.7
OG0013230	ENSCAFG00000018838.5	ENSMUSG00000028563.16
OG0013231	ENSCAFG00000015250.4	ENSMUSG00000040447.15
OG0013232	ENSCAFG00000017431.4	ENSMUSG00000032403.8
OG0013233	ENSCAFG00000015227.6	ENSMUSG00000057778.14
OG0013234	ENSCAFG00000014834.4	ENSMUSG00000061633.3, ENSMUSG00000031059.9
OG0013235	ENSCAFG00000019947.4	ENSMUSG00000031828.9
OG0013236	ENSCAFG00000013226.4	ENSMUSG00000003131.7
OG0013237	ENSCAFG00000045610.1	ENSMUSG00000060967.6
OG0013238	ENSCAFG00000031487.2, ENSCAFG00000032294.2	ENSMUSG00000045968.7, ENSMUSG00000047053.5, ENSMUSG00000043282.3
OG0013239	ENSCAFG00000014753.4	ENSMUSG00000037347.7
OG0013241	ENSCAFG00000016954.5	ENSMUSG00000105204.1, ENSMUSG00000041263.14
OG0013242	ENSCAFG00000031123.2, ENSCAFG00000003186.5	ENSMUSG00000023075.9
OG0013243	ENSCAFG00000000198.3	ENSMUSG00000073568.2
OG0013244	ENSCAFG00000018938.4	ENSMUSG00000050908.12
OG0013245	ENSCAFG00000001605.4	ENSMUSG00000033475.15
OG0013246	ENSCAFG00000031949.2	ENSMUSG00000116165.1
OG0013247	ENSCAFG00000017568.4	ENSMUSG00000031257.14
OG0013248	ENSCAFG00000006113.4	ENSMUSG00000037296.7
OG0013249	ENSCAFG00000013110.4	ENSMUSG00000042790.16
OG0013250	ENSCAFG00000029718.2	ENSMUSG00000056708.5
OG0013251	ENSCAFG00000017186.4, ENSCAFG00000024517.4	ENSMUSG00000031323.8, ENSMUSG00000073027.10
OG0013252	ENSCAFG00000007817.5	ENSMUSG00000105875.1, ENSMUSG00000061882.12
OG0013253	ENSCAFG00000015107.4	ENSMUSG00000041161.8
OG0013254	ENSCAFG00000019372.4	ENSMUSG00000072082.7
OG0013255	ENSCAFG00000017304.4	ENSMUSG00000032398.7
OG0013256	ENSCAFG00000014692.5	ENSMUSG00000071489.1
OG0013257	ENSCAFG00000029600.2	ENSMUSG00000005917.15
OG0013258	ENSCAFG00000017527.4	ENSMUSG00000031253.15
OG0013259	ENSCAFG00000015626.4	ENSMUSG00000048148.18
OG0013260	ENSCAFG00000029542.2	ENSMUSG00000026573.7
OG0013261	ENSCAFG00000015076.1	ENSMUSG00000043621.13
OG0013262	ENSCAFG00000019569.4	ENSMUSG00000026922.13
OG0013263	ENSCAFG00000012313.4, ENSCAFG00000032322.2, ENSCAFG00000006127.4, ENSCAFG00000030980.2	ENSMUSG00000045780.3, ENSMUSG00000045132.3
OG0013264	ENSCAFG00000014594.5	ENSMUSG00000090121.10
OG0013265	ENSCAFG00000019217.4	ENSMUSG00000034854.8
OG0013266	ENSCAFG00000019175.2	ENSMUSG00000034881.8
OG0013267	ENSCAFG00000005103.4	ENSMUSG00000078786.9
OG0013268	ENSCAFG00000019537.5	ENSMUSG00000015083.11
OG0013269	ENSCAFG00000003526.3	ENSMUSG00000028351.5
OG0013270	ENSCAFG00000018623.1	ENSMUSG00000093938.2, ENSMUSG00000070354.13
OG0013271	ENSCAFG00000019526.5	ENSMUSG00000036587.13
OG0013272	ENSCAFG00000020277.5	ENSMUSG00000026890.19
OG0013273	ENSCAFG00000045908.1	ENSMUSG00000048562.7
OG0013274	ENSCAFG00000019150.5	ENSMUSG00000034958.11
OG0013275	ENSCAFG00000032643.3	ENSMUSG00000026887.9
OG0013276	ENSCAFG00000017514.5	ENSMUSG00000051323.16
OG0013277	ENSCAFG00000012334.4	ENSMUSG00000009075.2
OG0013278	ENSCAFG00000046040.1, ENSCAFG00000044879.1	ENSMUSG00000021290.6
OG0013279	ENSCAFG00000015606.3	ENSMUSG00000050147.9
OG0013280	ENSCAFG00000005169.4	ENSMUSG00000026778.13
OG0013281	ENSCAFG00000016556.3	ENSMUSG00000032204.13
OG0013282	ENSCAFG00000028782.2	ENSMUSG00000047777.9
OG0013283	ENSCAFG00000019224.2	ENSMUSG00000039646.5
OG0013284	ENSCAFG00000010049.5	ENSMUSG00000022103.10
OG0013285	ENSCAFG00000023435.2	ENSMUSG00000098188.1
OG0013286	ENSCAFG00000019901.4	ENSMUSG00000040010.10
OG0013287	ENSCAFG00000002581.3	ENSMUSG00000028348.7
OG0013288	ENSCAFG00000002904.5	ENSMUSG00000029288.11
OG0013289	ENSCAFG00000016866.4	ENSMUSG00000008601.12
OG0013290	ENSCAFG00000013745.4	ENSMUSG00000005804.14
OG0013291	ENSCAFG00000013159.3	ENSMUSG00000049551.2
OG0013292	ENSCAFG00000019577.5	ENSMUSG00000028940.2
OG0013293	ENSCAFG00000011692.3, ENSCAFG00000042870.1	ENSMUSG00000047048.4, ENSMUSG00000045381.6
OG0013294	ENSCAFG00000023508.4, ENSCAFG00000049176.1, ENSCAFG00000014318.5	ENSMUSG00000029119.9
OG0013295	ENSCAFG00000007276.4	ENSMUSG00000021721.5
OG0013296	ENSCAFG00000047077.1	ENSMUSG00000073155.12
OG0013297	ENSCAFG00000003783.4	ENSMUSG00000048756.11
OG0013299	ENSCAFG00000001985.4	ENSMUSG00000023947.8
OG0013300	ENSCAFG00000019478.3	ENSMUSG00000078201.5
OG0013301	ENSCAFG00000031968.1	ENSMUSG00000032062.2
OG0013302	ENSCAFG00000005397.4	ENSMUSG00000032436.17
OG0013304	ENSCAFG00000015430.4	ENSMUSG00000007950.9
OG0013305	ENSCAFG00000016811.5	ENSMUSG00000103766.5, ENSMUSG00000104445.1
OG0013306	ENSCAFG00000028802.2	ENSMUSG00000034880.7
OG0013307	ENSCAFG00000014329.4	ENSMUSG00000036151.15
OG0013308	ENSCAFG00000011492.4	ENSMUSG00000030612.6
OG0013309	ENSCAFG00000002851.4	ENSMUSG00000020477.10
OG0013310	ENSCAFG00000019572.4	ENSMUSG00000042804.13
OG0013311	ENSCAFG00000003351.4	ENSMUSG00000045917.17
OG0013312	ENSCAFG00000032457.1	ENSMUSG00000047591.5
OG0013313	ENSCAFG00000023546.3	ENSMUSG00000029386.15
OG0013314	ENSCAFG00000019008.5	ENSMUSG00000019579.13
OG0013315	ENSCAFG00000014716.4	ENSMUSG00000078653.4
OG0013316	ENSCAFG00000015378.4	ENSMUSG00000007610.15
OG0013317	ENSCAFG00000010773.4	ENSMUSG00000025340.14
OG0013318	ENSCAFG00000023327.2	ENSMUSG00000041396.13
OG0013320	ENSCAFG00000011404.4	ENSMUSG00000025754.11
OG0013321	ENSCAFG00000007292.5	ENSMUSG00000026979.16
OG0013322	ENSCAFG00000024096.1, ENSCAFG00000006683.4	ENSMUSG00000074211.4
OG0013323	ENSCAFG00000015329.4	ENSMUSG00000043664.7
OG0013324	ENSCAFG00000015337.5	ENSMUSG00000034845.6
