geneid,proteinid
107297838,XP_015682687.1
107297839,XP_015682684.1
107297840,XP_015682685.1
107297841,XP_015682686.1
107297842,XP_015682688.1
107297842,XP_015682689.1
107297843,XP_015682690.1
107297844,XP_015682691.1
107297845,XP_015682692.1
107297846,XP_015682693.1
107297847,XP_015682694.1
107297848,XP_015682697.1
107297850,XP_015682695.1
107297851,XP_015682696.1
107297852,XP_015682698.1
107297853,XP_015682699.1
107297853,XP_015682700.1
107297854,XP_015682701.1
107297855,XP_015682702.1
107297856,XP_015682703.1
107297857,XP_015682704.1
107297858,XP_015682705.1
107297859,XP_015682738.1
107297860,XP_015682709.1
107297861,XP_015682706.1
107297862,XP_015682707.1
107297863,XP_015682708.1
107297864,XP_015682710.1
107297865,XP_015682711.1
107297867,XP_015682712.1
107297868,XP_015682713.1
107297869,XP_015682714.1
107297871,XP_015682718.1
107297872,XP_015682715.1
107297873,XP_015682716.1
107297874,XP_015682717.1
107297875,XP_015682719.1
107297876,XP_015682720.1
107297877,XP_015682721.1
107297878,XP_015682722.1
107297879,XP_015682723.1
107297880,XP_015682724.1
107297881,XP_015682725.1
107297882,XP_015682729.1
107297883,XP_015682726.1
107297884,XP_015682727.1
107297885,XP_015682728.1
107297886,XP_015682730.1
107297887,XP_015682731.1
107297888,XP_015682732.1
107297889,XP_015682733.1
107297891,XP_015682734.1
107297892,XP_015682739.1
107297893,XP_015682735.1
107297894,XP_015682736.1
107297895,XP_015682737.1
107297896,XP_015682740.1
107297897,XP_015682741.1
107297898,XP_015682742.1
107297899,XP_015682743.1
107297900,XP_015682744.1
107297901,XP_015682745.1
107297902,XP_015682749.1
107297903,XP_015682746.1
107297904,XP_015682747.1
107297905,XP_015682748.1
107297905,XP_015682750.1
107297906,XP_015682751.1
107297907,XP_015682752.1
107297907,XP_015682753.1
107297907,XP_015682754.1
107297907,XP_015682755.1
107297908,XP_015682756.1
107297909,XP_015682757.1
107297910,XP_015682760.1
107297911,XP_015682758.1
107297912,XP_015682759.1
107297914,XP_015682761.1
107297915,XP_015682762.1
107297915,XP_015682763.1
107297916,XP_015682764.1
107297917,XP_015682765.1
107297918,XP_015682766.1
107297919,XP_015682767.1
107297919,XP_015682768.1
107297919,XP_015682769.1
107297920,XP_015682772.1
107297920,XP_015682780.1
107297921,XP_015682770.1
107297922,XP_015682771.1
107297923,XP_015682773.1
107297924,XP_015682774.1
107297925,XP_015682775.1
107297926,XP_015682776.1
107297927,XP_015682777.1
107297928,XP_015682778.1
107297929,XP_015682779.1
107297930,XP_015682781.1
107297931,XP_015682782.1
107297931,XP_015682783.1
107297932,XP_015682784.1
107297933,XP_015682785.1
107297934,XP_015682786.1
107297935,XP_015682787.1
107297936,XP_015682789.1
107297937,XP_015682788.1
107297941,XP_015682790.1
107297941,XP_015682791.1
107297941,XP_015682792.1
107297942,XP_015682793.1
107297943,XP_015682794.1
107297944,XP_015682795.1
107297945,XP_015682796.1
107297946,XP_015682800.1
107297946,XP_015682807.1
107297947,XP_015682797.1
107297948,XP_015682798.1
107297949,XP_015682799.1
107297950,XP_015682801.1
107297951,XP_015682802.1
107297952,XP_015682803.1
107297954,XP_015682804.1
107297955,XP_015682805.1
107297956,XP_015682806.1
107297957,XP_015682808.1
107297958,XP_015682809.1
107297959,XP_015682810.1
107297961,XP_015682811.1
107297962,XP_015682812.1
107297963,XP_015682813.1
107297964,XP_015682817.1
107297965,XP_015682814.1
107297966,XP_015682815.1
107297967,XP_015682816.1
107297968,XP_015682818.1
107297969,XP_015682819.1
107297970,XP_015682820.1
107297971,XP_015682821.1
107297972,XP_015682822.1
107297973,XP_015682823.1
107297974,XP_015682824.1
107297975,XP_015682828.1
107297975,XP_015682836.1
107297976,XP_015682825.1
107297977,XP_015682826.1
107297977,XP_015682827.1
107297978,XP_015682829.1
107297979,XP_015682830.1
107297980,XP_015682831.1
107297981,XP_015682832.1
107297982,XP_015682833.1
107297983,XP_015682834.1
107297984,XP_015682835.1
107297986,XP_015682837.1
107297987,XP_015682838.1
107297988,XP_015682839.1
107297989,XP_015682840.1
107297990,XP_015682841.1
107297991,XP_015682842.1
107297992,XP_015682844.1
107297993,XP_015682843.1
107297994,XP_015682845.1
107297995,XP_015682846.1
107297997,XP_015682847.1
107297999,XP_015682848.1
107298000,XP_015682849.1
107298001,XP_015682853.1
107298002,XP_015682850.1
107298003,XP_015682851.1
107298004,XP_015682852.1
107298005,XP_015682854.1
107298006,XP_015682855.1
107298007,XP_015682856.1
107298008,XP_015682857.1
107298009,XP_015682858.1
107298010,XP_015682859.1
107298011,XP_015682860.1
107298012,XP_015682863.1
107298013,XP_015682861.1
107298014,XP_015682862.1
107298015,XP_015682864.1
107298016,XP_015682865.1
107298018,XP_015682866.1
107298019,XP_015682867.1
107298020,XP_015682868.1
107298021,XP_015682869.1
107298021,XP_015682870.1
107298022,XP_015682873.1
107298023,XP_015682871.1
107298025,XP_015682872.1
107298027,XP_015682874.1
107298028,XP_015682875.1
107298029,XP_015682876.1
107298031,XP_015682877.1
107298032,XP_015682878.1
107298033,XP_015682882.1
107298034,XP_015682879.1
107298035,XP_015682880.1
107298036,XP_015682881.1
107298037,XP_015682883.1
107298038,XP_015682884.1
107298039,XP_015682885.1
107298040,XP_015682886.1
107298041,XP_015682887.1
107298042,XP_015682888.1
107298043,XP_015682889.1
107298044,XP_015682893.1
107298045,XP_015682890.1
107298046,XP_015682891.1
107298047,XP_015682892.1
107298048,XP_015682894.1
107298049,XP_015682895.1
107298050,XP_015682896.1
107298051,XP_015682897.1
107298052,XP_015682898.1
107298053,XP_015682899.1
107298054,XP_015682900.1
107298054,XP_015682901.1
107298054,XP_015682902.1
107298055,XP_015682905.1
107298056,XP_015682903.1
107298057,XP_015682904.1
107298058,XP_015682906.1
107298059,XP_015682907.1
107298060,XP_015682908.1
107298061,XP_015682909.1
107298062,XP_015682910.1
107298063,XP_015682914.1
107298063,XP_015682922.1
107298064,XP_015682911.1
107298065,XP_015682912.1
107298066,XP_015682913.1
107298067,XP_015682915.1
107298068,XP_015682916.1
107298069,XP_015682917.1
107298070,XP_015682918.1
107298071,XP_015682919.1
107298072,XP_015682920.1
107298073,XP_015682921.1
107298074,XP_015682923.1
107298075,XP_015682924.1
107298076,XP_015682925.1
107298077,XP_015682926.1
107298078,XP_015682927.1
107298079,XP_015682928.1
107298080,XP_015682929.1
107298081,XP_015682933.1
107298082,XP_015682930.1
107298083,XP_015682931.1
107298084,XP_015682932.1
107298085,XP_015682934.1
107298086,XP_015682935.1
107298087,XP_015682936.1
107298088,XP_015682937.1
107298089,XP_015682938.1
107298090,XP_015682939.1
107298091,XP_015682940.1
107298092,XP_015682943.1
107298093,XP_015682941.1
107298095,XP_015682942.1
107298096,XP_015682944.1
107298097,XP_015682945.1
107298098,XP_015682946.1
107298099,XP_015682947.1
107298100,XP_015682948.1
107298101,XP_015682949.1
107298102,XP_015682950.1
107298103,XP_015682954.1
107298104,XP_015682951.1
107298105,XP_015682952.1
107298106,XP_015682953.1
107298107,XP_015682955.1
107298108,XP_015682956.1
107298109,XP_015682957.1
107298110,XP_015682958.1
107298111,XP_015682959.1
107298112,XP_015682960.1
107298113,XP_015682961.1
107298114,XP_015682964.1
107298115,XP_015682962.1
107298116,XP_015682963.1
107298117,XP_015682965.1
107298118,XP_015682966.1
107298119,XP_015682967.1
107298120,XP_015682968.1
107298121,XP_015682969.1
107298122,XP_015682970.1
107298123,XP_015682971.1
107298124,XP_015682975.1
107298125,XP_015682972.1
107298126,XP_015682973.1
107298127,XP_015682974.1
107298128,XP_015682976.1
107298129,XP_015682977.1
107298130,XP_015682978.1
107298131,XP_015682979.1
107298132,XP_015682980.1
107298133,XP_015682981.1
107298134,XP_015682982.1
107298135,XP_015682986.1
107298135,XP_015682993.1
107298136,XP_015682983.1
107298137,XP_015682984.1
107298139,XP_015682985.1
107298140,XP_015682987.1
107298141,XP_015682988.1
107298141,XP_015682989.1
107298142,XP_015682990.1
107298142,XP_015682991.1
107298144,XP_015682992.1
107298145,XP_015682994.1
107298145,XP_015682995.1
107298146,XP_015682996.1
107298147,XP_015682997.1
107298148,XP_015682998.1
107298149,XP_015682999.1
107298150,XP_015683000.1
107298151,XP_015683001.1
107298152,XP_015683005.1
107298152,XP_015683010.1
107298153,XP_015683002.1
107298154,XP_015683003.1
107298155,XP_015683004.1
107298157,XP_015683006.1
107298158,XP_015683007.1
107298159,XP_015683008.1
107298160,XP_015683009.1
107298161,XP_015683011.1
107298162,XP_015683012.1
107298163,XP_015683013.1
107298164,XP_015683014.1
107298164,XP_015683015.1
107298164,XP_015683016.1
107298164,XP_015683017.1
107298165,XP_015683018.1
107298166,XP_015683022.1
107298166,XP_015683028.1
107298167,XP_015683019.1
107298168,XP_015683020.1
107298169,XP_015683021.1
107298171,XP_015683023.1
107298172,XP_015683024.1
107298173,XP_015683025.1
107298174,XP_015683026.1
107298175,XP_015683027.1
107298176,XP_015683029.1
107298177,XP_015683030.1
107298178,XP_015683031.1
107298178,XP_015683032.1
107298179,XP_015683033.1
107298180,XP_015683034.1
107298181,XP_015683035.1
107298182,XP_015683036.1
107298182,XP_015683037.1
107298183,XP_015683040.1
107298184,XP_015683038.1
107298185,XP_015683039.1
107298186,XP_015683041.1
107298187,XP_015683042.1
107298188,XP_015683043.1
107298189,XP_015683044.1
107298190,XP_015683045.1
107298191,XP_015683046.1
107298192,XP_015683050.1
107298193,XP_015683047.1
107298194,XP_015683048.1
107298195,XP_015683049.1
107298196,XP_015683051.1
107298198,XP_015683052.1
107298199,XP_015683053.1
107298200,XP_015683054.1
107298201,XP_015683055.1
107298201,XP_015683056.1
107298201,XP_015683057.1
107298202,XP_015683060.1
107298202,XP_015683071.1
107298202,XP_015683079.1
107298202,XP_015683086.1
107298202,XP_015683094.1
107298202,XP_015683102.1
107298202,XP_015683103.1
107298203,XP_015683058.1
107298205,XP_015683059.1
107298206,XP_015683061.1
107298207,XP_015683062.1
107298208,XP_015683063.1
107298209,XP_015683064.1
107298210,XP_015683065.1
107298211,XP_015683066.1
107298211,XP_015683067.1
107298212,XP_015683068.1
107298213,XP_015683069.1
107298213,XP_015683070.1
107298214,XP_015683072.1
107298215,XP_015683073.1
107298216,XP_015683074.1
107298217,XP_015683075.1
107298218,XP_015683076.1
107298218,XP_015683077.1
107298219,XP_015683078.1
107298220,XP_015683080.1
107298221,XP_015683081.1
107298222,XP_015683082.1
107298223,XP_015683083.1
107298224,XP_015683084.1
107298225,XP_015683085.1
107298226,XP_015683087.1
107298227,XP_015683088.1
107298228,XP_015683089.1
107298229,XP_015683090.1
107298230,XP_015683091.1
107298231,XP_015683092.1
107298232,XP_015683093.1
107298232,XP_015683095.1
107298233,XP_015683096.1
107298234,XP_015683097.1
107298235,XP_015683098.1
107298236,XP_015683099.1
107298237,XP_015683100.1
107298238,XP_015683101.1
107298248,XP_015683104.1
107298249,XP_015683105.1
107298250,XP_015683106.1
107298251,XP_015683107.1
107298252,XP_015683112.1
107298253,XP_015683108.1
107298254,XP_015683109.1
107298254,XP_015683110.1
107298255,XP_015683111.1
107298255,XP_015683113.1
107298255,XP_015683114.1
107298256,XP_015683115.1
107298257,XP_015683116.1
107298258,XP_015683117.1
107298259,XP_015683118.1
107298260,XP_015683119.1
107298261,XP_015683123.1
107298261,XP_015683131.1
107298262,XP_015683120.1
107298263,XP_015683121.1
107298264,XP_015683122.1
107298265,XP_015683124.1
107298266,XP_015683125.1
107298267,XP_015683126.1
107298268,XP_015683127.1
107298269,XP_015683128.1
107298270,XP_015683129.1
107298271,XP_015683130.1
107298272,XP_015683132.1
107298273,XP_015683133.1
107298274,XP_015683134.1
107298275,XP_015683135.1
107298276,XP_015683136.1
107298277,XP_015683137.1
107298278,XP_015683138.1
107298279,XP_015683142.1
107298280,XP_015683139.1
107298281,XP_015683140.1
107298282,XP_015683141.1
107298283,XP_015683143.1
107298284,XP_015683144.1
107298285,XP_015683145.1
107298286,XP_015683146.1
107298287,XP_015683147.1
107298288,XP_015683148.1
107298289,XP_015683149.1
107298290,XP_015683153.1
107298291,XP_015683150.1
107298292,XP_015683151.1
107298293,XP_015683152.1
107298294,XP_015683154.1
107298295,XP_015683155.1
107298296,XP_015683156.1
107298297,XP_015683157.1
107298298,XP_015683192.1
107298298,XP_015683264.1
107298299,XP_015683158.1
107298300,XP_015683159.1
107298301,XP_015683160.1
107298303,XP_015683161.1
107298304,XP_015683162.1
107298304,XP_015683163.1
107298305,XP_015683164.1
107298306,XP_015683165.1
107298307,XP_015683166.1
107298308,XP_015683167.1
107298309,XP_015683168.1
107298310,XP_015683169.1
107298311,XP_015683170.1
107298312,XP_015683174.1
107298313,XP_015683171.1
107298314,XP_015683172.1
107298315,XP_015683173.1
107298316,XP_015683175.1
107298317,XP_015683176.1
107298318,XP_015683177.1
107298319,XP_015683178.1
107298320,XP_015683179.1
107298321,XP_015683180.1
107298322,XP_015683181.1
107298323,XP_015683185.1
107298324,XP_015683182.1
107298326,XP_015683183.1
107298326,XP_015683184.1
107298327,XP_015683186.1
107298328,XP_015683187.1
107298329,XP_015683188.1
107298330,XP_015683189.1
107298331,XP_015683190.1
107298332,XP_015683191.1
107298333,XP_015683193.1
107298334,XP_015683198.1
107298335,XP_015683194.1
107298335,XP_015683195.1
107298335,XP_015683196.1
107298335,XP_015683197.1
107298336,XP_015683199.1
107298337,XP_015683200.1
107298338,XP_015683201.1
107298339,XP_015683202.1
107298340,XP_015683203.1
107298341,XP_015683204.1
107298342,XP_015683205.1
107298343,XP_015683208.1
107298344,XP_015683206.1
107298345,XP_015683207.1
107298346,XP_015683209.1
107298346,XP_015683210.1
107298347,XP_015683211.1
107298348,XP_015683212.1
107298349,XP_015683213.1
107298350,XP_015683214.1
107298351,XP_015683215.1
107298352,XP_015683219.1
107298353,XP_015683216.1
107298354,XP_015683217.1
107298355,XP_015683218.1
107298356,XP_015683220.1
107298357,XP_015683221.1
107298358,XP_015683222.1
107298359,XP_015683223.1
107298360,XP_015683224.1
107298361,XP_015683225.1
107298362,XP_015683226.1
107298363,XP_015683230.1
107298364,XP_015683227.1
107298365,XP_015683228.1
107298366,XP_015683229.1
107298367,XP_015683231.1
107298370,XP_015683232.1
107298371,XP_015683233.1
107298372,XP_015683234.1
107298374,XP_015683238.1
107298375,XP_015683235.1
107298376,XP_015683236.1
107298377,XP_015683237.1
107298378,XP_015683239.1
107298379,XP_015683240.1
107298380,XP_015683241.1
107298381,XP_015683242.1
107298382,XP_015683243.1
107298383,XP_015683244.1
107298384,XP_015683245.1
107298385,XP_015683249.1
107298385,XP_015683257.1
107298386,XP_015683246.1
107298387,XP_015683247.1
107298388,XP_015683248.1
107298389,XP_015683250.1
107298390,XP_015683251.1
107298391,XP_015683252.1
107298392,XP_015683253.1
107298393,XP_015683254.1
107298394,XP_015683255.1
107298395,XP_015683256.1
107298396,XP_015683258.1
107298397,XP_015683259.1
107298398,XP_015683260.1
107298399,XP_015683261.1
107298400,XP_015683262.1
107298401,XP_015683263.1
107298402,XP_015683265.1
107298403,XP_015683269.1
107298404,XP_015683266.1
107298405,XP_015683267.1
107298406,XP_015683268.1
107298407,XP_015683270.1
107298407,XP_015683271.1
107298407,XP_015683272.1
107298408,XP_015683273.1
107298409,XP_015683274.1
107298410,XP_015683275.1
107298411,XP_015683276.1
107298412,XP_015683280.1
107298412,XP_015683287.1
107298414,XP_015683277.1
107298414,XP_015683278.1
107298415,XP_015683279.1
107298416,XP_015683281.1
107298417,XP_015683282.1
107298418,XP_015683283.1
107298419,XP_015683284.1
107298420,XP_015683285.1
107298421,XP_015683286.1
107298422,XP_015683288.1
107298423,XP_015683289.1
107298424,XP_015683290.1
107298425,XP_015683291.1
107298426,XP_015683292.1
107298427,XP_015683293.1
107298428,XP_015683294.1
107298429,XP_015683298.1
107298430,XP_015683295.1
107298431,XP_015683296.1
107298432,XP_015683297.1
107298433,XP_015683299.1
107298433,XP_015683300.1
107298435,XP_015683301.1
107298436,XP_015683302.1
107298437,XP_015683303.1
107298438,XP_015683304.1
107298439,XP_015683305.1
107298440,XP_015683309.1
107298441,XP_015683306.1
107298442,XP_015683307.1
107298443,XP_015683308.1
107298444,XP_015683310.1
107298445,XP_015683311.1
107298446,XP_015683312.1
107298447,XP_015683313.1
107298448,XP_015683314.1
107298449,XP_015683315.1
107298450,XP_015683316.1
107298451,XP_015683318.1
107298452,XP_015683317.1
107298455,XP_015683319.1
107298456,XP_015683320.1
107298457,XP_015683321.1
107298458,XP_015683322.1
107298459,XP_015683323.1
107298460,XP_015683324.1
107298461,XP_015683325.1
107298462,XP_015683329.1
107298463,XP_015683326.1
107298464,XP_015683327.1
107298465,XP_015683328.1
107298466,XP_015683330.1
107298467,XP_015683331.1
107298468,XP_015683332.1
107298469,XP_015683333.1
107298470,XP_015683334.1
107298470,XP_015683335.1
107298471,XP_015683336.1
107298472,XP_015683370.1
107298473,XP_015683341.1
