"","gene","description","Pm_1","Pm_10","Pm_11","Pm_12","Pm_13","Pm_14","Pm_15","Pm_16","Pm_17","Pm_18","Pm_19","Pm_2","Pm_20","Pm_21","Pm_22","Pm_23","Pm_24","Pm_25","Pm_26","Pm_27","Pm_28","Pm_29","Pm_3","Pm_30","Pm_4","Pm_5","Pm_6","Pm_7","Pm_8","Pm_9","Mus_hrt_1","Mus_hrt_2","Mus_hrt_3","Homo_hrt_1","Homo_hrt_2","Homo_hrt_3","Canis_hrt_1","Canis_hrt_2","Canis_hrt_3"
"2964",107294779,"protein disulfide isomerase family A member 6",39638,2432,3012,22549,27541,5912,10443,8142,8864,15173,3419,7008,2022,22672,9288,9297,15874,22624,4822,7910,6968,4539,6690,4922,9625,3175,13459,8281,2927,17173,27.941475,20.879822,20.83724,41.650783,38.52966,36.28880506,25.25053,30.7362,58.53437
"2965",107294780,"histamine receptor H2",0,13,13,15,3,6,6,10,3,3,16,8,7,16,12,3,6,3,23,4,5,8,30,13,8,5,11,1,14,1,0.546548,0.4305693,0.389246,5.597625,18.38381784,21.12180001,0.209363,0.785361,1.96005
"2966",107294781,"unc-5 netrin receptor C",0,16,14,0,5,2,0,4,29,2,7,19,18,0,0,1,1,0,12,1,1,14,73,8,15,5,5,0,11,0,0.2548011,0.2002419,0.2330527,0.5952304,0.757351,0.544698,0,0.0490589,0.0611617
"2967",107294782,"bone morphogenetic protein receptor type 1B",2,42,33,7,10,43,3,7,14,9,19,18,18,13,1,4,3,4,28,15,1,26,58,4,13,23,5,3,23,3,0.0498661,0.2311638,0.3180237,0.815998702,1.230010393,0.4186574,0.3862205,0.664756,2.19254
"2968",107294784,"dynactin subunit 6",1195,893,947,855,727,680,362,773,850,373,1275,746,571,542,602,711,670,598,1341,423,440,615,1120,979,839,1260,530,1003,879,862,56.07765367,54.571217,47.1200707,26.551094,24.59882,27.75596,43.97595,61.8278,81.49445
"2969",107294787,"PHD finger protein 2",54,92,83,41,27,41,35,43,75,30,99,46,47,36,33,35,33,42,72,49,37,80,121,73,75,52,62,25,73,30,4.97152,7.0909,7.77437,13.66772,12.7595,13.95118,1.6317,4.68465,9.54604
"2970",107294788,"dynein, cytoplasmic 1, heavy chain 1",903.76,1084,1263.65,754.71,744.5,573,336.85,563,853,401,1293.67,781.88,844.59,436,590,869.6,480.73,530.89,1256.82,484.9,422,1285.67,2219.7,961.89,1523.93,911.85,911.91,502,870.87,639.84,50.34136,73.25553,73.257505,152.3241,360.4971,368.1311,9.853017,45.6282,31.73752
"2971",107294813,"zinc finger CCCH-type and G-patch domain containing",14.73,15.6,21.43,16.18,15.83,6.23,34.65,15.02,11.55,23.44,32.27,30.37,29.35,18.06,15.66,16.23,27.55,25.57,36.58,36.39,9.22,21.4,69.9,50.75,70.14,1.25,10.42,4.31,24.48,12.39,12.8004354,12.3276343,13.23285,11.93619,16.93193,21.64604,10.0445163,19.115527,43.674285
"2972",107294814,"ADP ribosylation factor related protein 1",333,120,341,122,140,167,81,76,114,12,217,454,109,252,99,116,210,100,375,188,16,174,349,375,393,232,131,347,136,193,29.578625,27.680932,24.3667002,38.051547,69.219077,64.394726,42.3167,51.4745,76.0619
"2973",107294816,"zinc finger and BTB domain containing 18",31,62,46,32,22,35,8,22,25,5,36,11,33,16,16,34,24,25,79,16,39,82,56,65,38,36,32,4,46,11,20.861782,11.8762086,16.3391574,5.49596,6.95329,7.83505,1.3645729,6.636982,31.29365
"2974",107294817,"hyaluronan synthase 2",22,209,244,34,31,37,14,18,126,12,147,104,92,25,27,29,21,21,107,46,13,99,265,163,58,15,44,25,193,82,0.23701,0.140388,0.169517,0.452362,0.622722,0.543699,0.2492302,0.2204234,4.40711
"2975",107294822,"makorin ring finger protein 1",205,209,255,201,116,192,88,148,209,128,342,136,150,149,154,158,150,127,354,222,150,192,219,211,248,182,175,265,191,154,10.867365,28.43437,29.047255,61.150937,59.8391096,56.728161,8.78397,15.61172,80.921
"2976",107294825,"methylthioadenosine phosphorylase",16411,1798,1686,4575,4637,2237,4988,3534,2620,3444,1318,9853,1247,4087,6515,3718,6911,4468,1938,4909,5737,868,1628,1421,8148,666,7618,1901,1004,3288,5.34921,4.540259,4.565259,5.358312,9.199651,5.938974,5.6563152,7.3953743,27.1154176
"2977",107294829,"nuclear receptor subfamily 2 group C member 2",17,31,27,19,17,14,8,16,19,15,37,6,7,12,6,10,5,6,7,2,5,12,22,15,24,31,17,4,16,6,6.4769247,5.8968499,4.8020837,10.16798,8.247989,13.89178,0.473587,5.29745,4.3609
"2978",107294832,"golgi brefeldin A resistant guanine nucleotide exchange factor 1",953.58,343,434.46,661,522.64,351.12,336.85,472,590,380.83,516.06,416.78,247.16,522.62,430,438,511,737,375,400,240,516.89,991,518.77,1133,350.54,695.54,413.69,378,592,15.3827337,22.5639587,24.6139046,14.2776741,25.05698597,24.79978,2.065691619,9.99052872,6.528452
"2979",107294833,"pleckstrin and Sec7 domain containing",0,1,4,1,4,7,1,1,0,2,4,1,0,1,0,3,0,0,0,1,2,2,0,3,5,12,1,4,1,1,4.314368,6.0897598,5.8701767,2.442515,1.373963,1.33227,0.557028,1.312648,1.807885
"2980",107294834,"F-box and leucine-rich repeat protein 15",92,166,129,97,80,83,44,98,90,95,155,67,56,85,175,69,67,114,173,90,91,192,252,298,214,113,100,14,144,35,2.144762,5.00915,4.57824,15.04536719,13.20646258,14.8797396,0.352875,2.61609,5.65321
"2981",107294835,"nuclear factor of kappa light polypeptide gene enhancer in B-cells 2",312,342.99,622,246,280,411,79,189,174,176,781,433,449,194,162,255,184,163,465,298,194,634,1396,427,572.99,384,259,104,301,175,7.867322,12.641554,12.3385166,21.331043,10.382571,18.644228,4.96644,7.65156,11.6992
"2982",107294838,"bicaudal D homolog 2 (Drosophila)",26,98,87,20,23,93,16,26,62,31,150,17,79,18,49,30,9,27,80,43,24,104,193,47,92,48,33,4,113,12,22.88459,24.232829,24.352898,13.20865,19.22546,20.36953,1.7815484,12.76694,25.6237022
"2983",107294839,"FYVE, RhoGEF and PH domain containing 3",26,93,151,43,13,10,7,22,48,6,151,25,55,29,20,18,13,10,72,17,20,99,139,41,40,49,59,1,30,17,0.394457,0.559648,0.489516,2.080385006,2.237888,2.221229,0.113142,0.0966567,0.225816
"2984",107294840,"roundabout guidance receptor 2",59,138,99,47,51,76,32,61,69,44,112,81,64,40,43,28,44,34,107,38,25,94,137,86,129,65,63,31,81,45,0.519317458,0.3665144,0.346144,0.3041829,0.3852758,0.1770386,0.193494,1.30194,1.882998
"2985",107294844,"cholinergic receptor nicotinic alpha 6 subunit",0,1,3,0,0,0,0,0,3,1,3,1,1,1,0,0,0,0,2,0,3,3,4,2,3,5,0,1,4,0,0,0,0,0,0,0,0.00650305,0.0129299,0.23762
"2986",107294846,"THAP domain containing, apoptosis associated protein 1",34,54,90,76,21,36,14,25,59,24,46,67,39,43,33,38,31,21.99,72,29,25,53,92,75,55,82,39,34,40,50,3.19343,3.353852,3.452156,1.624928,3.579767,3.62703,1.025035,4.183617,20.890146
"2987",107294850,"roundabout guidance receptor 1",102.27,498,616.47,99.67,93.69,247.18,41,102.1,340.62,79.52,312.51,167.1,300.81,89.71,101.31,138.34,70.81,58.62,419.41,159,94.52,289.64,1165.52,203.49,279.59,225.43,130,11,343.05,119.21,0.5627248,0.4328678,0.4890201,2.50606,5.083458,5.960571,1.243345,6.849775,11.23857
"2988",107294856,"LDL receptor related protein 4",15,150,102,24,21,74,1,36,79,18,43,55,57,11,18,41,6,5,94,22,22,102,393,60,30,58,17,5,50,10,2.60212,2.0167367,2.364097639,5.33533,11.293784,10.352779,0.410011,1.538274,1.6628285
"2989",107294857,"glucan (1,4-alpha-), branching enzyme 1",333,665,607,300,206,410,155,209,266,171,501,243,231,170,214,185,187,132,426,235,158,363,574,383,447,401,296,78,414,164,12.6679,15.6768097,15.5423934,12.255123,17.78943,20.425478,8.808839,29.312825,45.3076188
"2990",107294859,"coagulation factor II, thrombin",14,71,87,24,11,26,13,11,43,6,68,28,54,30,12,7,10,20,170,26,36,87,105,71,21,21,85,15,41,7,0.1911893,0.015962502,0.0237973,0,0,0.122949,0.0187542,0.681499,0.0324743
"2991",107294861,"zinc finger protein 408",19,22,46,18,15,38,7,20,27,20,49,37,38,15,8,39,16,12,44,19,20,67,69,44,83,21,37,7,18,3,2.505081,2.91309,2.988154,5.117763,4.912726,5.72426,1.8613364,4.205789,7.65937
"2992",107294867,"jade family PHD finger 2",68,206,257,56,62,128,24,55,147,50,196,105,98,79,74,60,40,42,160,53,70,136,170,208,163,110,122,20,188,40,2.251223,4.013334,4.217539,13.68564269,16.29120574,15.88404283,1.1329751,3.8694604,9.54765
"2993",107294869,"transmembrane protein 218",39,43,50,13,35,11,15,28,49,18,18,17,21,38,30,42,13,17,62,3,32,30,75,56,32,37,39,14,2,21,3.29124,2.69186,3.12361,4.9675155,5.68743726,3.63942081,2.51422,3.65708,13.9245
"2994",107294872,"zinc finger HIT-type containing 3",65,40,90,37,23,23,11,32,90,19,84,27,28,20,34,30,37,30,25,29,29,36,67,43,55,64,42,147,24,59,6.625944,5.947972,4.880266,5.888271,10.59714,8.940628,11.31815,6.02814,0.141244
"2995",107294879,"claspin",3,20,30,6,7,21,4,8,22,5,76,10,25,10,15,17,3,6,22,14,14,41,47,67,6,14,10,10,14,0,0.1992063,0.2017028,0.1070732,0.1842468,0.2032975,0.228735,0.00345926,0.0273774,0.0106689
"2996",107294881,"neurochondrin",4,7,9,5,12,3,4,8,11,8,11,8,3,7,3,3,15,6,16,6,8,3,30,13,22,2,5,6,18,7,7.210721,11.549167,11.018188,14.521384,27.072224,28.137298,1.35904,5.76597,14.66373
"2997",107294883,"chromosome unknown open reading frame, human C1orf216",4,32,64,3,7,23,1,15,10,4,46,14,18,2,4,6,2,2,20,9,3,37,68,23,22,23,3,2,22,0,6.335317,5.97139,5.73107,8.475451,10.171845,9.241454,0.402464,0.940625,3.76707
"2998",107294885,"proteasome subunit beta 2",1813,1415,1854,2741,1337,1126,447,707,1653,696,1439,1170,1132,877,519,742,827,617,1618,476,776,1464,1533,1098,1570,1977,917,4895,1895,1608,100.225286,122.9652287,121.459935,11.93524,21.87298,22.74058,66.7936,108.522,139.076
"2999",107294888,"chromosome unknown open reading frame, human C5orf15",2078,1237,1513,1535,829,701,381,749,816,436,846,1341,603,532,719,740,493,514,1145,625,832,1004,2006,740,1518,1188,1077,400,746,649,49.144007,51.887584,50.419746,21.36036,41.42206,32.67398,9.68044,26.678,112.366
"3000",107294892,"ADP ribosylation factor like GTPase 16",44,135,114,106,25,234,11,80,83,16,142,133,135,26,49,98,25,20,306,53,116,369,130,141,90,194,95,10,86,18,6.8263155,7.031397,7.378887,9.072518,13.43591,16.12602,9.23894,10.554,22.5933
"3001",107294893,"transmembrane channel like 6",9,122,146,17,27,54,3,12,28,19,89,100,67,29,12,44,1,20,131,48,23,142,374,37,43,32,20,0,16,8,9.9241198,12.333875,14.282889,41.5415034,69.21139353,75.8869066,1.917147,3.227667,4.545188
"3002",107294895,"thymidine kinase 1, soluble",142.59,383.06,392.79,155.89,125.72,380.47,52.84,190.46,237.16,42.72,495.97,175.1,378.21,131.17,134.06,150.36,94.48,74.18,343.15,110.11,178.18,641.03,423.45,377.93,125.32,458.93,137.6,55.14,457.15,86.98,4.031598,4.415424,4.336688,1.81981,5.416293,3.509026,0.71645,3.2365,2.43321
"3003",107294898,"voltage dependent anion channel 1",5457,4934,4401,3459,3004,4459,945,1417,1965,1371,2553,3623,2051,1919,1570,1148,1423,1324,4334,1226,1782,2785,4012,3768,5087,5138,2578,1803,6294,2119,265.90349,236.0379,233.93131,175.8423,243.4499,260.5033,224.787507,347.39249,1491.30236
"3004",107294900,"peripheral myelin protein 22",15,40,42,18,5,60,7,12,57,7,24,19,19,12,14,15,7,8,52,9,12,22,69,49,29,61,73,32,28,19,21.051403,42.071502,39.76272,72.644187,198.64952,190.4940893,38.5947,58.70189,102.107
"3005",107294903,"heat shock protein family A (Hsp70) member 9",3235,1345,1532,1060,1117,865,350,495,807.99,520,903,1535,726,818,720,524,608,660,1139,615,535,1169,2486,808,2054,1265,872,1173,1066,1228,105.263717,69.233108,70.4806237,98.917976,169.867592,175.887553,41.38784,117.2472,149.326
"3006",107294915,"hypoxia inducible factor 1 alpha subunit",807.97,1237.53,1302.35,538.61,478.49,533.33,256.66,337.26,1360.85,243.71,989.75,955.49,1412.01,374.22,335.66,329.79,335.36,290.06,1709.2,470.7,262.32,1589.52,5127.66,758.63,1031.61,787.58,651.04,216.36,874.17,448.49,16.75557,11.305937,11.581151,14.87474646,22.20801666,14.275479,5.97064,12.10632,40.7677
"3007",107294916,"small nuclear RNA activating complex polypeptide 1",431,630,699,254,177,272,129,177,397,112,292,824,345,171,259,148,152,151,506,205,175,442,990,367,415,402,273,96,242,233,3.479499,4.598859,3.877519,1.60403,1.58775,1.69027,4.00399,6.341336603,9.05671
"3008",107294917,"synaptotagmin 16",110,552,639,31,66,203,31,86,164,28,337,479,270,88,73,128,134,25,280,183,52,188,868,221,566,179,209,24.98,325,16,0,0.0431517,0.0544733,0.00496697,0.0222069,0.2586498,0.0217537,0.101045,1.14678
"3009",107294921,"ubiquitin specific peptidase 34",137,183.04,217,161,94,113,75,112,235,70,221.99,134.07,114,105,111,88,132,137,145.99,79,87,183,251,155,187,147,150,122,162,139,6.6551619,4.750817312,3.9810317,12.891843,10.4428702,9.0437539,1.329989,5.2219671,6.62550049
"3010",107294925,"biogenesis of lysosomal organelles complex 1 subunit 1",318,358,421,431,202,299,101,187,341,184,308,380,211,166,196,117,165,124,447,144,233,334,371,325,292,290,290,446,394,218,81.965595,126.956881,130.413707,98.22400162,105.5469,89.65899,21.77453,13.09111,11.153672
"3011",107294926,"retinol dehydrogenase 5",6,1,10,3,9,2,0,4,2,7,9,2,4,3,1,5,2,0,4,2,4,5,15,6,5,4,3,4,1,4,12.743363,12.785018,13.960844,9.147922,18.9343697,25.3478037,4.25921,7.11902,9.8342
"3012",107294934,"glutathione peroxidase 3",70710,3826,3695,77160,35115,16611,89550,81723,18056,24856,9327,15386,709,54444,103174,37877,105098,49149,31347,38210,81688,998,3816,14373,46365,1108,56380,26455,1921,25282,130.81727,219.26024,216.05864,1666.531,802.1641,815.6388,318.076,364.248,3390.19
"3013",107294940,"solute carrier organic anion transporter family member 3A1",7,15,17,17,6,7,1,7,12,3,17,10,7,1,4,2,4,5,15,4,2,13,29,15,14,13,4,7,12,5,51.0283041,52.171767,50.5064283,17.86056,64.05915,64.79833,45.3926,85.2926,109.794
"3014",107294951,"UBX domain protein 7",117.99,80,92,47,38,78,16,51,49,40,64,43,58,36,33,43,45,61,75,46,37,73,191,75,115,78,72,21,94,51,3.666129,4.0890483,5.1367531,2.638979,1.75746,4.950315,1.0189,2.91186,7.79598
"3015",107294953,"ubiquitin conjugating enzyme E2B",1468,1358,1420,1302,843,1190,348,1015,1060,650,1884,1170,1092,690,482,1018,866,727,1406,524,825,1770,1386,1550,1476,1799,789,1527,2520,848,127.189812,117.69072,126.23879,108.56083,51.89393,54.60758,85.3087,98.9329,777.214
"3016",107294960,"D-2-hydroxyglutarate dehydrogenase",124,223,220,121,112,124,89,130,139,90,188,167,110,108,118,107,111,115,190,120,116,139,307,158,195,153,153,41,139,137,27.703872,27.057909,27.796074,15.27082,30.0446,28.90571,15.428,21.8995,27.7524
"3017",107294964,"transmembrane 4 L six family member 19",14,57,72,40,22,10,7,16,36,11,105,14,28,8,19,11,15,8,91,15,25,77,131,68,24,71,27,10,36,18,0.0936498,0.0799986,0.0280494,0.0571917,0.128951,0.530318,0.137127,0.138705,0.648286
"3018",107294968,"p21 protein (Cdc42/Rac)-activated kinase 2",1274,1220,1366,776,625,686,296,627,761,305,1074,441,774,458,484,517,514,429,878,569,434,878,2670,764,1189,1169,634,348,868,463,7.23517,5.985933,5.511838,14.09218,15.53995,18.01675,7.06645,16.50586,35.6307
"3019",107294973,"DEAH-box helicase 29",65,92,93,61,27,35,30,42,72,26,69,38,41,35,52,56,22,38,69,35,24,33,92,66,66,51,47,29,51,46,2.5138003,1.7228,1.97169,3.136333,3.421403,3.682312,2.617761,5.669013486,13.3011048
"3020",107294974,"DEAD-box helicase 4",3,6,17,2,2,0,2,3,4,0,6,10,1,8,9,3,1,6,6,5,2,6,13,3,0,1,1,0,5,1,0.012863,0.044124,0.0348125,0,0.757899,0.8873772,0,0.1445,0
"3021",107294977,"Ski2 like RNA helicase 2",1153.63,767.09,846.32,496,494,434.14,216.36,320.24,458.32,281.08,593.43,432.21,368,366.49,360.29,303.01,339.07,380.34,648.19,358.24,280.13,568.87,1403.18,401.34,907.47,591.59,591.2,92,500.39,384.07,5.9918769,3.93138,4.239075,8.867374,12.924576,9.072564,4.99768,11.1001,17.2929
"3022",107294979,"proteasome 26S subunit, non-ATPase 2",540,238,371,493,539,238,228,261,328,284,308,388,177,357,224,254,259,263,311,239,155,328,528,416,727,268,254,1259,439,789,65.54679,52.8629429,52.845204,131.6169,116.43,116.3067,26.0374,53.5474,46.2869
"3023",107294985,"SEC24 homolog A, COPII coat complex component",1941,436,589,651,608,313,289,484,589,360,629,477,338,451,287,426,574,562,518,417,363,547,1016,839,1790,442,801,635,574,722,5.085117,5.705229,5.4215966,0.783542,1.54499,1.425336,0.741255,3.323457,3.59497311
"3024",107294986,"synuclein beta",18,5,21,4,0,1,1,2,9,0,5,20,9,15,16,1,14,1,15,3,14,4,22,9,13,4,30,3,5,2,0.063348,0.146985,0.2174537,0,0,0,0.0707861,2.010151,0
"3025",107294988,"regulatory factor X3",9,44,52,27,18,43,5,23,39,8,42,46,29,11,2,32,1,5,51,15,12,69,25,28,38,67,18,1,32,3,0.7681733,1.0116131,1.0329194,0.887616165,0.806258636,1.425496946,0.11394,0.795379,0.878586114
"3026",107294995,"calcium modulating ligand",160,123,133,127,83,76,54,99,101,59,90,34,56,39,58,66,68,107,132,53,84,86,221,83,162,112,158,15,103,34,7.10667,6.904533,6.128988,8.65356,4.96625,4.87559,6.429753,6.490739,34.3067
"3027",107294998,"tetratricopeptide repeat domain 8",11,42,47,16,7,26,7,26,19,7,32,10,23,12,8,40,7,9,22,17,16,44,52,30,23,54,11,3,34,3,2.585870761,4.810524,4.798108,2.662705,4.119385,6.373372,1.827533,4.090740008,8.112146
"3028",107295000,"unc-5 netrin receptor B",6,8,5,6,3,4,6,3,45,3,5,26,24,1,2,6,1,1,3,0,0,6,214,8,10,10,2,15,14,1,5.39307,7.297664,7.126344824,2.174038,5.51909,5.77091,2.2368675,7.561593,4.663874
"3029",107295006,"leucine rich repeat and Ig domain containing 1",3,11,3,1,3,5,1,10,1,3,5,3,8,0,2,2,1,1,9,0,0,6,10,4,6,9,4,5,11,0,4.176381561,6.558663,5.372374,2.133301,2.038273,4.073168,0.337899,1.216,1.61236
"3030",107295019,"MIER family member 2",1,5,9,6,2,1,3,0,4,0,2,3,3,0,1,1,1,0,1,3,0,0,1,4,2,0,3,7,3,2,11.544803,22.06839304,19.766411,14.670649,20.40208,17.617443,2.080538,6.28998,8.760217
"3031",107295022,"phosphodiesterase 3B",399,75,76,132,97,56,64,85,165,94,100,155,39,96,131,118,216,110,150,46,67,65,81,136,230,126,156,114,72,315,2.216303,3.3523229,2.5429493,1.0767669,3.069558,3.006375,2.5490618,10.75732,9.939767
"3032",107295025,"proteasome subunit alpha 1",2136,1594,2158,2103,1417,1079,473,895,1688,657,1479,1678,1500,844,683,1038,719,796,1659,622,942,1673,2032,1754,1961,2204,1129,1908,1641,1327,90.428782,66.2235075,64.5458646,27.29054202,38.672378,36.603891,57.7901,79.52087,349.7047
"3033",107295027,"coatomer protein complex subunit beta 1",5091,829,1537,1574,2334,1075,786,881,1165,1272,1310,1097,631,1210,760,1089,2014,2720,1568,1442,889,806,2365,1193,4251,922,1987,1595,950,1969,15.860928,11.012912,10.578395,20.08901,11.7458,11.89947101,6.64883,9.70055,15.4694
"3034",107295032,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3",133.56,74.14,90.27,70.84,100.25,88.93,52.02,75.65,109.74,80.62,94.34,98.11,80.74,47.09,83.29,67.3,62.94,41.49,117.12,38.23,50.1,132.31,131.4,127.33,176.2,78.97,55.22,164.92,198.31,83.56,9.480457,7.3342881,7.6426272,3.6773143,6.295403052,6.084666091,1.628084,5.234911,11.50895
"3035",107295043,"protease, serine 35",10,44,50,12,2,12,4,8,106,7,25,25,39,8,11,6,3,2,57,49,15,71,239,23,10,9,14,0.99,17,5,0.245741038,0.170933,0.128523,0.032342,0,0.433148,0.0149765,0.1289746,0.140892
"3036",107295049,"quiescin sulfhydryl oxidase 2",189,26,36,103,114,19,75,51,162,47,42,74,19,89,90,81,86,89,45,48,30,22,39,78,79,15,83,344,21,294,7.1063,6.39978,6.75714,3.55675,6.07224,5.8571,1.14997,2.35591,1.299423
"3037",107295065,"DAB2 interacting protein",6,5,9,7,7,4,8,2,4,0,14,9,4,3,1,0,1,0,2,6,3,7,12,7,2,8,5,11,4,5,13.001075,18.6554986,18.58395015,14.59901507,21.98860787,25.15476982,3.337486,14.63393,0.0721979
"3038",107295082,"solute carrier family 26 member 9",0,0,3,0,1,4,1,0,1,0,1,4,40,0,0,0,0,0,9,0,0,22,187,2,2.89,1,0,1,2,0,0.03815,0.118696,0.0988962,5.81492,5.34177,6.40165,0.00482014,0.114694,0.014895
"3039",107295083,"peptidase M20 domain containing 1",113,41,111,106,69,58,39,36,69,57,69,69,32,68,80,55,67,47,89,43,33,62,125,70,44,42,45,71,61,63,3.52317,3.185773,4.055908,0.149369,0.835337,1.042834,0.19233746,0.645227,0.723949
"3040",107295094,"cilia and flagella associated protein 99",67,349,388,226,71,218,17,109,289,70,171,71,126,62,33,175,35,37,434,112,212,233,275,309,49,297,79,18,258,37,0,0.0293748,0.0154502,0.0425859,0.0952637,0.3183357,0,0.0501306,0
"3041",107295101,"1-acylglycerol-3-phosphate O-acyltransferase 4",67,85,103,90,38,66,35,69,61,39,86,84,90,35,37,47,24,14,118,45,56,152,136,117,146,110,69,19,50,31,2.610214,3.811856,3.283463,1.737083,2.407787,1.939577,0.7033414,1.45838,1.38901
"3042",107295104,"URB2 ribosome biogenesis 2 homolog (S. cerevisiae)",95,97,126,49,108,75,53,48,89,60,131,48,78,56,47,64,62,118,90,69,47,109,384,72,159,67,54,68,92,58,1.401891,1.481752,1.418053,0.541233,2.52901,1.18892,1.4307999,4.779083,7.15533
"3043",107295107,"nucleoporin 133kDa",268,408,480,214,208,290,86,222,252,116,487,206,308,144,138,127,116,129,393,220,141,527,812,466,390,407,239,73,366,174,4.497144,4.073826,4.004085,3.457789,9.5648,6.463313,1.67868,4.85859,9.57454
"3044",107295111,"alcohol dehydrogenase, iron containing 1",56,10,10,5,7,21,55,33,18,31,34,46,5,22,71,41,78,40,97,48,66,25,4,16,59,11,59,5,5,2,35.774413,43.523776,43.801211,19.13502366,50.7303234,49.64548031,14.0042,28.6041,42.3888
"3045",107295113,"minichromosome maintenance domain containing 2",23,35,22,17,7,18,5,10,28,13,17,11,11,15,14,15,9,6,13,12,10,24,21,13,12,22,17,9,25,23,0.9124567,0.4927057,0.5107304,0.5759797,0.3757037,0.5244938,0.00849136,0.0677504,0.633086
"3046",107295115,"valosin containing protein (p97)/p47 complex interacting protein 1",150,168,215,113,82,98,74,160,135,85,311,137,118,136,162,132,87,109,132,78,91,246,289,225,234,157,159,85,207,83,0.917421,0.58289,0.59672,1.02376,1.02734,1.21679,0.466576,2.47786,7.14898
"3047",107295126,"proline rich 16",3,6,3,1,1,5,2,0,3,1,2,1,4,3,1,1,1,0,3,0,1,5,10,4,2,4,2,1,3,0,0,0.123878,0.108596,4.459519,3.937509,3.491306,0.0281176,0.231565,0.808772
"3048",107295135,"RAB15, member RAS oncogene family",27,34,10,2,7,5,0,13,21,9,10,7,5,4,0,9,2,3,20,2,1,3,32,7,10,27,10,15,9,16,0.8258383,0.7839981,0.815159,5.4039497,10.05467782,10.47861876,0.352634,5.83228,1.98042
"3049",107295140,"pleckstrin homology and RhoGEF domain containing G3",132.1,549.34,532.57,205.12,107.09,355.24,43.02,155.14,302.19,96.09,350.45,230.17,215.15,121.03,88.04,141.05,77.04,96.05,473.22,132.07,103.38,244.13,713.54,300.14,387.26,473.25,131.04,66.03,418.27,144.09,6.776489,7.5469421,7.1651184,6.2112577,7.90984,10.6378764,1.7104095,2.425482574,4.465266065
"3050",107295146,"inhibitor of growth protein 5-like",44,9,16,21,9,7,11,8,22,12,12,23,7,17,13,6,12,6,12,2,11,11,16,10,23,14,20,52,4,20,2.787866719,3.022428,3.044723969,9.068869,10.34334,14.03418,1.10242,1.77439,2.67454
"3051",107295154,"ATPase family, AAA domain containing 2",654.15,333,333,274,334,303,221,241,328.47,204,420,163,284,266,197,216,307,385.71,411,397.86,202.64,386.75,633.66,346,809.95,176.99,311,157,220.43,201,0.39996498,0.34786003,0.32342278,4.568683,1.640909,2.960702,0.119455,0.572174,0.701575
"3052",107295159,"zinc fingers and homeoboxes 2",319,315,404,111,424,407.99,95,91,204,161,430,229,286,128,116,248,280,237,531,171,78,457,811,472,879,196,463,70,270,121,6.35843,8.32772,14.07929,12.0644,21.20681,19.9866,0.510207,2.1561,5.99709
