ens_gene,Pm_geneid,Pm_geneid2,slg_1,slg_2,smg_1,smg_2,pg_1,pg_2,
ENSMUSG00000033065,XP_029140213.1,107288505,5.386865,5.71271434,4.356315592,27.7987526,3.10312,3.3743311,
ENSMUSG00000058290,XP_029140218.1,107288516,0.057411107,0.16768586,0.3890362,0.549838,0.044916817,0.018243975,
ENSMUSG00000023044,XP_029140219.1,107288528,38.479101,53.225613,20.71484902,41.374446,23.6104,19.13717536,
ENSMUSG00000034156,XP_029140222.1,107288568,0.06218379,0.1788932,0,0.0203097,0.01968533,0.0176095,
ENSMUSG00000040479,XP_029140225.1,107288588,2.20472,2.3098168,7.975555,6.4782497,2.8183591,4.8307961,
ENSMUSG00000030850,XP_029140228.1,107288609,3.1020664,2.778546421,1.184506,3.101819,1.0993678,1.549953,
ENSMUSG00000040298,XP_029140229.1,107288611,0.0289614,0.040233,0.0708051,0.1457595,0.0258864,0.0119287,
ENSMUSG00000059146,XP_029140230.1,107288613,1.6849253,2.373882,2.2296909,1.768289,0.48652881,0.6884399,
ENSMUSG00000035615,XP_029140231.1,107288664,2.062089,3.665,0.633413,0.473955,0.912539,0.483587,
ENSMUSG00000030895,XP_029140234.1,107288654,0.0695349,0,0.0572866,0,0,0,
ENSMUSG00000030882,XP_029140235.1,114922657,0.36599984,0.4511049,0.3598817,0.1949422,0.1406594,0.1663549,
ENSMUSG00000037032,XP_029140237.1,107288665,1.371227204,1.11384388,0.6055444,0.335649,0.3310216,0.327803,
ENSMUSG00000034023,XP_029140246.1,107288693,0.2564286,0.1673967,0.0139936,0.00974422,0,0.0673806,
ENSMUSG00000041528,XP_029140249.1,107288690,2.977501,1.700196,1.847476,3.0201056,2.1607264,1.8223422,
ENSMUSG00000030286,XP_029140250.1,107288694,16.428943,20.782807,7.817115,15.120433,5.8523296,5.040338,
ENSMUSG00000032611,XP_029140251.1,114922664,0,0,0.0826445,0,0,0,
ENSMUSG00000039976,XP_029140256.1,107288766,4.318926,3.824228,0.6791,0.750224,0.483332,0.720455,
ENSMUSG00000032589,XP_029140257.1,107288728,0.4846069,0.495075,0.0128388,0.04382637,0.0566493,0.06153016,
ENSMUSG00000003458,XP_029140258.1,107288746,24.214299,41.658699,4.2747647,23.57995,7.540177,7.64917,
ENSMUSG00000118346,XP_029140259.1,107288749,22.13409,30.21439,11.93543,24.30153,15.022516,14.64837,
ENSMUSG00000013483,XP_029140260.1,107288717,0.1004116,0,0,0.049581,0.0680104,0.145109,
ENSMUSG00000012042,XP_029140261.1,107288767,0,0,0,0,0,0,
ENSMUSG00000090066,XP_029140262.1,114922666,0,0,0,0,0.0178546,0,
ENSMUSG00000009079,XP_029140264.1,107288782,12.4027047,13.556479,12.5454592,10.8187191,3.4582677,4.7567792,
ENSMUSG00000009073,XP_029140265.1,107288785,2.0149577,1.454632,2.7050448,3.232868,1.2081781,1.3808804,
ENSMUSG00000034164,XP_029140266.1,107288797,1.650446,0.3195251,0.703225,0.573487,0.149119,0.0845112,
ENSMUSG00000020396,XP_029140267.1,107288799,0.0117979,0,0,0,0,0,
ENSMUSG00000050866,XP_029140268.1,107288875,0,0.0200803,0,0,0,0,
ENSMUSG00000020419,XP_029140269.1,107288789,0,0,0,0,0,0,
ENSMUSG00000034394,XP_029140270.1,114922668,0.110269,0.0420682,0,0.0244484,0.0237386,0,
ENSMUSG00000041609,XP_029140272.1,107288803,0.824778899,0.678876,0.3807517,0.4197759,0.48282,0.373476,
ENSMUSG00000032332,XP_029140273.1,107288836,0.1564295,0.05945622,0.1878688,0.25044208,0.067910654,0.00783358,
ENSMUSG00000024135,XP_029140275.1,107288867,2.30832,2.603446,1.1512342,1.87086,1.225734,1.1251545,
ENSMUSG00000041390,XP_029140276.1,107288869,1.0695117,0.5627123,0.9876537,0.891288,0.1039649,0.05907338,
ENSMUSG00000073805,XP_029140277.1,107288960,0.397402,0.173212,0.308615,0.2022042,0.136111,0.12189,
ENSMUSG00000031896,XP_029140282.1,107288901,0.10129,0,0.163223,0,0,0.0560253,
ENSMUSG00000035824,XP_029140284.1,107288890,5.236853,4.155418,3.147586,3.3006051,0.6728841,0.730751,
ENSMUSG00000036442,XP_029140285.1,107288899,1.66923,1.18244,1.33257,1.74221,0.84376,0.753889,
ENSMUSG00000036270,XP_029140286.1,107288916,3.250225,4.222437,1.361866,1.913126,1.074925432,1.127076,
ENSMUSG00000061751,XP_029140287.1,107288929,0.834515,0.39741594,0.8495015,0.1738466,0.17085076,0.03065011,
ENSMUSG00000020697,XP_029140289.1,107288940,3.280433,4.2382776,1.490153553,2.07631544,0.6191485,0.6871543,
ENSMUSG00000018841,XP_029140290.1,107288943,3.520518379,3.716948975,0.907911,2.865754,3.253009,2.037002,
ENSMUSG00000060843,XP_029140293.1,107288957,0.0180347,0,0,0,0,0,
ENSMUSG00000037989,XP_029140294.1,107288975,1.5016121,1.0658238,1.738795,1.9558412,0.7276492,0.7805991,
ENSMUSG00000040640,XP_029140295.1,107288982,0.281056002,0,0.1974875,0.3446906,0.00724128,0.0847301,
ENSMUSG00000067872,XP_029140296.1,114922684,0,0.010525,0,0.0593486,0,0,
ENSMUSG00000034064,XP_029140299.1,107289023,4.4438507,4.9995308,2.061119,3.426443,1.1981243,1.0788031,
ENSMUSG00000039307,XP_029140305.1,107289077,1.736879,1.499675,0.848347,1.247761,0.4486222,0.3542669,
ENSMUSG00000037697,XP_029140306.1,107289085,1.1004344,0.7744349,1.43687,1.67819635,0.64313196,0.52537015,
ENSMUSG00000071489,XP_029140307.1,107289094,4.63864,5.99205,0,0.0150232,0,0,
ENSMUSG00000026442,XP_029140308.1,107289109,0.1203005,0.0455688,0.32655057,0.08096672,0.09127562,0.1511898,
ENSMUSG00000020538,XP_029140309.1,107289136,4.904545,3.8667573,1.659952,1.861461,1.4058625,1.35585,
ENSMUSG00000042678,XP_029140310.1,107289138,0.0949381,0.0160144,0.090874,0.972158724,0.02595486,0.0049268,
ENSMUSG00000042371,XP_029140311.1,107289128,0.0260629,0.0191524,0,0,0,0,
ENSMUSG00000024112,XP_029140312.1,107289141,0.288945802,0.04712116,0,0,0,0,
ENSMUSG00000032908,XP_029140316.1,107289157,0.0355115,0.0656888,0,0.0354778,0.033953,0.0303735,
ENSMUSG00000025963,XP_029140317.1,107289169,0,0,0.0489794,0,0,0,
ENSMUSG00000044921,XP_029140318.1,107289208,1.934201,2.373178,0.3002365,0.1663887,0.186394,0.119014,
ENSMUSG00000033774,XP_029140322.1,107289179,0.0256469,0.00892354,0,0,0,0,
ENSMUSG00000036529,XP_029140325.1,107289199,2.782721,1.13983125,0.71854933,0.91552879,0.8808154,1.01224591,
ENSMUSG00000036561,XP_029140326.1,107289200,2.4888792,1.7926635,2.2141838,2.2336239,0.5613111,1.1124261,
ENSMUSG00000029701,XP_029140327.1,107289204,2.4027669,3.536181,2.179601,3.069402,1.519941,1.195531,
ENSMUSG00000031549,XP_029140332.1,107289243,0,0.013932,0,0,0.0189412,0,
ENSMUSG00000033712,XP_029140333.1,107289239,1.9081379,2.5265294,0.904825,1.2410284,0.5629222,0.379091,
ENSMUSG00000074305,XP_029140337.1,107289263,0.6281496,0.1806739,0.374578,0.314088,0.1459685,0.1072971,
ENSMUSG00000026605,XP_029140340.1,107289292,0.04606196,0.1891092,0.1029556,0.1688474,0.3352639,0.02559915,
ENSMUSG00000034063,XP_029140341.1,114922696,0.0528368,0.0184045,0.1338544,0.129285,0.6099466,0,
ENSMUSG00000031993,XP_029140342.1,107289306,1.6034053,2.198372,1.335648,1.880996,0.730232,0.848641,
ENSMUSG00000014453,XP_029140344.1,107289318,0,0,0,0.041406,0.0200658,0,
ENSMUSG00000039765,XP_029140345.1,107289321,0.701892,0.4472826,0.5279466,0.3219155,0.161258,0.18069,
ENSMUSG00000039697,XP_029140347.1,107289332,2.4660682,1.9799623,0.8975413,1.0935741,0.983031,0.6053808,
ENSMUSG00000020598,XP_029140348.1,107289339,0.0639363,0.0374824,0.0536858,0.0102695,0.0598379,0,
ENSMUSG00000021577,XP_029140349.1,107289374,42.483423,81.936963,24.23133,69.504621,25.663421,24.427184,
ENSMUSG00000023868,XP_029140351.1,107289348,0.03954265,0.186526721,0.068803402,0.0472496,0.01878194,0.0102818,
ENSMUSG00000059049,XP_029140355.1,107289357,0.0813562,0.090372001,0.0446258,0.2295585,0.04244501,0.05075984,
ENSMUSG00000090213,XP_029140357.1,107289376,1.83578,1.80707,1.53707,4.3208,0.601123,0.806551,
ENSMUSG00000074577,XP_029140358.1,107289382,0.0950429,0.0648396,0.0450744,0.1386459,0.0129211,0,
ENSMUSG00000039117,XP_029140359.1,107289391,0.781381512,0.491316,0.622473353,0.809126,0.601488634,0.447622642,
ENSMUSG00000029925,XP_029140360.1,107289397,1.6544418,0.65424,1.6256739,1.093485,1.3772239,0.8732868,
ENSMUSG00000019892,XP_029140368.1,107289436,0.1976174,0.0191445,0,0,0,0,
ENSMUSG00000025437,XP_029140369.1,107289444,6.0573048,5.735154,2.9166392,4.8946303,1.8668042,1.452162,
ENSMUSG00000054942,XP_029140370.1,107289443,3.2648024,2.3019609,2.16668901,5.6397947,1.2997188,1.32559,
ENSMUSG00000033961,XP_029140373.1,107289451,1.0660809,0.7748789,0.3596451,0.4534177,0.097562,0.0975487,
ENSMUSG00000023066,XP_029140378.1,107289480,0.6820502,0.3075289,0.43049984,0.5008836,0.4018691,0.2766383,
ENSMUSG00000035992,XP_029140379.1,107289489,2.3110017,1.70845,1.1723447,1.3092544,0.991994,0.66862,
ENSMUSG00000020332,XP_029140380.1,114922714,0,0,0,0.0716119,0,0,
ENSMUSG00000070056,XP_029140400.1,107289553,2.186295,1.816159,0.43104,0.735328,0.686713,0.922024,
ENSMUSG00000055945,XP_029140403.1,114922720,0.0293751,0.0102191,0,0,0,0,
ENSMUSG00000085861,XP_029140407.1,114922723,0,0,0,0,0,0,
ENSMUSG00000035910,XP_029140409.1,107289604,0.58462953,0.1602975,0.0120193,0,0.02653133,0,
ENSMUSG00000027233,XP_029140421.1,107289655,0,0,0,0,0,0,
ENSMUSG00000035258,XP_029140422.1,107289693,1.1610466,0.550168,0.767746,0.6831506,0.3893529,0.2350165,
ENSMUSG00000039452,XP_029140423.1,107289656,0.761596,0.724491,0.528909,0.504885,0.115404,0.139126,
ENSMUSG00000047428,XP_029140426.1,107289695,0.781956,1.13782,0.326162,0.5105594,0,0.133612,
ENSMUSG00000044447,XP_029140427.1,107289699,0.6711121,0.5138143,0.359093805,0.6150655,0.311205,0.4414867,
ENSMUSG00000108367,XP_029140428.1,114922740,0,0,0,0,0,0,
ENSMUSG00000040940,XP_029140429.1,107289707,1.838957,0.899055027,1.94770088,1.11083578,0.466242523,0.821880257,
ENSMUSG00000036339,XP_029140430.1,107289749,1.5618674,1.0629727,1.1125656,1.4133266,0.4328305,0.359411761,
ENSMUSG00000045039,XP_029140431.1,107289712,0.612971,0.5796108,0.3669782,0.6823304,0.241487,0.2304474,
ENSMUSG00000003123,XP_029140432.1,107289716,10.052036,4.7720068,13.4356671,6.4072801,4.7808149,2.1105062,
ENSMUSG00000070777,XP_029140433.1,114922741,0,0.0148757,0.339109,0.467365,0.240962,0.517365,
ENSMUSG00000040782,XP_029140434.1,107289717,4.755398303,5.1020404,3.310323,6.2296526,1.8368737,2.06007116,
ENSMUSG00000026587,XP_029140435.1,107289719,0.230724256,0,0.122581,0,0.0469079,0,
ENSMUSG00000021555,XP_029140436.1,107289723,7.5465682,7.8911516,6.188577,8.5769639,3.6624042,4.0509156,
ENSMUSG00000021635,XP_029140445.1,107289748,2.6370136,3.0390226,1.024493,2.2198951,1.2157298,0.9432488,
ENSMUSG00000048924,XP_029140446.1,107289751,5.10228,4.67962,1.32108,2.543826,0.447818,0.500623,
ENSMUSG00000035314,XP_029140447.1,107289766,5.380164,7.75857,1.9038797,1.7044809,1.3048372,1.026856,
ENSMUSG00000029913,XP_029140449.1,107289769,1.4586544,1.27377616,0.3519115,0.2301222,0.6210649,0.17145048,
ENSMUSG00000012114,XP_029140455.1,107289805,4.1338262,2.6107216,2.216318602,3.327273,1.65945117,1.3833945,
ENSMUSG00000041617,XP_029140456.1,114922754,0.103405,0.158999,0,0,0,0,
ENSMUSG00000046807,XP_029140457.1,107289807,2.11369,2.45276,0.253373,1.023039,0.282818,0.246747,
ENSMUSG00000033416,XP_029140458.1,107289808,4.878702,3.946626,2.2964632,7.2495998,2.578120252,2.7212697,
ENSMUSG00000026357,XP_029140460.1,107289828,2.70251,0.290908,0.406248,0.432986,0.372909,0.166686,
ENSMUSG00000002100,XP_029140461.1,107289842,0,0,0,0,0,0,
ENSMUSG00000046743,XP_029140462.1,107289846,0.088083,0.0233785,0.02661336,0.03147491,0.00535286,0.0168103,
ENSMUSG00000037725,XP_029140463.1,107289872,0.2123357,0.1530041,0.5161463,1.502068,0.1443688,0.0159485,
ENSMUSG00000022000,XP_029140464.1,107289862,1.532756,1.002883,1.624455,1.571691,0.3797721,0.4750023,
ENSMUSG00000021997,XP_029140466.1,114922758,0.0199485,0.0293032,0.0320967,0.0189898,0,0,
ENSMUSG00000054003,XP_029140467.1,107289883,0.0283022,0.00984532,0,0,0.168263,0,
ENSMUSG00000043257,XP_029140469.1,107289899,3.429182,2.635479,0.970967,1.306343,1.175797,0.674839,
ENSMUSG00000003644,XP_029140470.1,107289902,3.7705362,3.7555027,1.870984,3.673401,1.691329015,2.388546,
ENSMUSG00000033282,XP_029140472.1,107289911,0.58431027,1.069434,0.109162,0.4944869,0.9713206,0.3973056,
ENSMUSG00000015748,XP_029140476.1,107289927,3.2034176,2.9386019,2.490227,2.1714568,1.13561336,0.9704579,
ENSMUSG00000041734,XP_029140478.1,107289948,0.126209,0.0441288,0.095073005,0.130984793,0.066590774,0.021714589,
ENSMUSG00000025764,XP_029140480.1,107289950,7.44002,6.203316,4.947727076,4.771885,3.126083,3.527822614,
ENSMUSG00000029862,XP_029140484.1,107289972,0.0510071,0,0,0,0.074761366,0.011555,
ENSMUSG00000029863,XP_029140485.1,107289968,1.8179838,1.9705752,1.154534,2.1914884,0.771619,0.642226,
ENSMUSG00000030835,XP_029140488.1,107289981,4.952048,4.263778,4.324615,6.4139193,1.963804,3.3117268,
ENSMUSG00000030834,XP_029140489.1,107289980,0.20668782,0.032568,0,0,0,0,
ENSMUSG00000031565,XP_029140490.1,107289991,2.76909441,1.39301495,1.999194,2.049716,1.19817444,0.6976512,
ENSMUSG00000025964,XP_029140492.1,107289260,0.1615254,0.1280591,0.0762498,0.2075657,0.066476,0.0483438,
ENSMUSG00000029032,XP_029140496.1,107290020,1.93816,3.6002757,1.6302734,3.248523,0.849616,0.7459465,
ENSMUSG00000039492,XP_029140498.1,114922763,0,0.0331611,0.0393763,0.0466255,0.0225895,0.020197,
ENSMUSG00000070330,XP_029140503.1,107290051,0,0,0,0,0,0,
ENSMUSG00000020806,XP_029140504.1,107290054,1.337538,0.8500985,0.8996689,1.1602304,0.818974,0.935644,
ENSMUSG00000020802,XP_029140505.1,107290055,0.9893628,0.2418239,0.1775512,1.0067378,0.102167006,0.136758,
ENSMUSG00000061878,XP_029140506.1,107290062,3.475736,2.2898535,2.2418962,0.4260389,0.1603432,0.0978787,
ENSMUSG00000070331,XP_029140507.1,107290060,0,0.053843,0,0.022509802,0,0,
ENSMUSG00000015405,XP_029140508.1,107290068,0.11909,0,0.0230761,0,0.0282018,0.0503794,
ENSMUSG00000069971,XP_029140511.1,114922765,0,0,0,0,0,0,
ENSMUSG00000031698,XP_029140518.1,107290115,0,0.0283342,0.078657,0,0,0,
ENSMUSG00000028017,XP_029140520.1,107290128,24.566745,32.603365,24.559924,3143.003572,8.692069,12.183453,
ENSMUSG00000028197,XP_029140522.1,107290143,0.02856979,0,0,0,0,0,
ENSMUSG00000024044,XP_029140524.1,107290146,0.397043897,0.26465665,0.7276508,0.18204802,0.0301746,0.0270148,
ENSMUSG00000031659,XP_029140527.1,107290046,0.4622013,0.18960848,0.517427,0.8629246,0.1652423,0.0998579,
ENSMUSG00000040690,XP_029140529.1,107290173,1.4292345,0.4627487,0.941804315,0.6697057,0.135483461,0.0600772,
ENSMUSG00000031985,XP_029140533.1,107290180,6.011613,6.515046,5.46524,6.934965,2.362765,2.598915,
ENSMUSG00000036913,XP_029140534.1,107290186,0.0110869,0.00567627,0.0174968,0.04009404,0.015507727,0.0089511,
ENSMUSG00000025969,XP_029140535.1,107289445,0.22094896,0.12501986,0.07336534,0.161657013,0.07850622,0.06985281,
ENSMUSG00000011831,XP_029140536.1,107290200,1.774618,1.374286,1.588488699,1.4008347,0.8130958,0.4571132,
ENSMUSG00000029275,XP_029140537.1,107290199,0.0183315,0,0,0.018036175,0,0,
ENSMUSG00000060034,XP_029140542.1,114922776,0.153591,0.14661,0.338185,0.0475974,0.0282167,0,
ENSMUSG00000067813,XP_029140544.1,107290252,0.0260782,0.0181669,0.0430989,0.816823,0,0,
ENSMUSG00000074653,XP_029140547.1,107290258,0.0145295,0.0386959,0,0.0271714,0.0138232,0.0235155,
ENSMUSG00000051860,XP_029140548.1,107290256,0,0,0,0,0.0410731,0,
ENSMUSG00000022906,XP_029140552.1,107290279,3.668467,2.863816,3.080459,3.0079661,4.4748353,1.0232755,
ENSMUSG00000037681,XP_029140553.1,107290280,0.0417816,0.0290569,0.0790226,0.1394952,0.0497466,0.0356625,
ENSMUSG00000032816,XP_029140554.1,107290295,0.933711,0.718284208,0.0576156,0.0798535,0.0214348,0.00634335,
ENSMUSG00000032392,XP_029140555.1,107290299,2.379749,2.298845,0.488841261,1.762919,0.408257,0.411596,
ENSMUSG00000042064,XP_029140557.1,107290306,0.040448883,0,0,0.007300092,0,0,
ENSMUSG00000022799,XP_029140558.1,107290313,0.389327,0.2812527,0.105305,0.323037,0.0688227,0.1011259,
ENSMUSG00000024177,XP_029140559.1,107290323,3.475547,1.342138,1.65489474,1.80964,1.501996,1.22812,
ENSMUSG00000020766,XP_029140561.1,107290291,8.0974,9.51777,1.91304,3.73458,2.09049,1.77,
ENSMUSG00000020758,XP_029140564.1,107290217,1.3723142,1.2084164,1.015973913,1.8604948,0.978332245,1.18825579,
ENSMUSG00000042156,XP_029140566.1,107290357,0.4570804,0.3135184,0.8577617,1.4437668,0.2105246,0.2038801,
ENSMUSG00000114245,XP_029140568.1,114922781,0.388232,0.859952,0,0,0,0,
ENSMUSG00000025735,XP_029140571.1,107290385,0.159826,0.1593764,0.182014,0,0.0654547,0.033171,
ENSMUSG00000002274,XP_029140572.1,107290383,3.4894904,1.1751707,1.87739,1.5580835,2.3616936,3.612737,
ENSMUSG00000039543,XP_029140573.1,107290387,0.2242439,0.0638592,0,0,0,0.0350358,
ENSMUSG00000022542,XP_029140575.1,107290389,0,0,0,0,0,0,
ENSMUSG00000027379,XP_029140578.1,107290416,0.0556326,0.2396817,0.0230833,0.0136454,0.180756,0.0981508,
ENSMUSG00000030663,XP_029140579.1,107290403,34.468323,39.1162211,14.439709,27.926257,13.2697,10.90819,
ENSMUSG00000005087,XP_029140580.1,107290423,7.1179768,7.010285,9.1952817,8.0526977,3.7447776,5.6306768,
ENSMUSG00000029306,XP_029140582.1,107290431,0,0,0,0,0,0,
ENSMUSG00000031443,XP_029140583.1,107290448,0.0271426,0.0189106,0.0448415,0,0,0,
ENSMUSG00000050296,XP_029140585.1,107290456,0.0505825,0,0.04299388,0.02049389,0.00476959,0.00433381,
ENSMUSG00000035576,XP_029140587.1,107290468,0,0,0,0,0,0,
ENSMUSG00000017861,XP_029140588.1,107290469,0.1923119,0.1929706,0.2135976,0.1523527,0.0856239,0.130184,
ENSMUSG00000038156,XP_029140589.1,107290472,0.6380942,0.650067,0.6408533,0.81739,0.14438778,0.13455,
ENSMUSG00000030231,XP_029140590.1,107290476,3.2565433,1.767707208,2.117361,4.11666288,0.509462,0.41438124,
ENSMUSG00000041741,XP_029140591.1,107290477,0.0553202,0.0153782,0.430492,0.392497,0.426459,0.4132517,
ENSMUSG00000034833,XP_029140599.1,107290529,0.5331888,0.159039004,0.122986,0.2053031,0.0474352,0.0603006,
ENSMUSG00000024617,XP_029140602.1,107290559,0.5408449,0.1303988,0.0551853,0.0569144,0.0178651,0.00818998,
ENSMUSG00000040297,XP_029140603.1,107290563,2.5692102,3.2000943,1.5065783,4.6865629,0.4859697,0.4666841,
ENSMUSG00000039929,XP_029140605.1,107290562,0.5270773,0.18253,0.406661,0.2650144,0.2411073,0.0748526,
ENSMUSG00000063698,XP_029140606.1,107290582,0.979705,0.5715976,0.5119,0.6868814,0.1346902,0.0858099,
ENSMUSG00000032125,XP_029140607.1,107290588,0.1964929,0.16893384,0.678603,0.4082219,0.1306138,0.10381,
ENSMUSG00000074071,XP_029140610.1,107290591,0.0150369,0.013597408,0.056179836,0,0,0,
ENSMUSG00000053641,XP_029140611.1,107290595,0.7457969,0.7238048,0.739343,0.9139872,0.29945565,0.26170086,
ENSMUSG00000045094,XP_029140612.1,107290598,1.57754,1.90093,0.719896,0.655648,1.08973,0.99109,
ENSMUSG00000056076,XP_029140613.1,107290627,10.077543,7.860605,9.80126,14.22264,6.751629,6.89056,
ENSMUSG00000039683,XP_029140614.1,107290619,0.0585777,0.01357345,0.0073209,0.0255791,0.0167795,0.00556543,
ENSMUSG00000036526,XP_029140615.1,107290620,0.080186,0.0574925,0,0.0402073,0.2333772,0.0346761,
ENSMUSG00000036555,XP_029140616.1,107290623,2.264367,2.33766046,0.4969313,2.0354603,0.4958807,0.271358,
ENSMUSG00000036565,XP_029140617.1,107290624,0.6147633,0.918915,0.586424344,0.4093213,0.751205502,0.2169554,
ENSMUSG00000106350,XP_029140618.1,107290626,0,0.0113261,0,0,0,0,
ENSMUSG00000029554,XP_029140619.1,107290612,5.747026,7.465527,3.622106,4.21879,2.830956,3.696263,
ENSMUSG00000039533,XP_029140620.1,107290616,0.0143929,0.0231298,0,0.0282527,0,0.1419027,
ENSMUSG00000000148,XP_029140622.1,107290622,2.27251,2.920813,0.379713,0.843669,0.4809597,0.3358201,
ENSMUSG00000029560,XP_029140623.1,107290628,3.46316854,3.416773,0.880582,1.53543,0.931338,0.660464,
ENSMUSG00000102692,XP_029140624.1,107290651,0.0210851,0.00586629,0.0140454,0.0165803,0.00804791,0,
ENSMUSG00000033860,XP_029140625.1,107290652,0.150777,0.210165,0.248833,0.0294934,1.137069,0,
ENSMUSG00000018899,XP_029140626.1,107290656,13.1137191,11.5061541,4.879817,4.8529886,3.72803,2.327262,
ENSMUSG00000069601,XP_029140627.1,107290664,11.54392496,7.79254989,5.1239368,10.48479261,2.54061957,2.15860208,
ENSMUSG00000029062,XP_029140628.1,107290683,13.70014,13.766644,8.429512,12.0599,8.3438925,6.1196254,
ENSMUSG00000029053,XP_029140629.1,107290687,2.701236,2.4250035,1.210249,1.888991,0.87520157,1.560594,
ENSMUSG00000030854,XP_029140635.1,107290720,0.18932393,0.04246733,0.0444392,0.041291092,0,0,
ENSMUSG00000020185,XP_029140644.1,107290768,0.3989639,0.18882,0.111844,0.2273092,0.285073,0.0631733,
ENSMUSG00000006526,XP_029140645.1,107290772,1.535231,0.8447536,1.260886,1.533315,0.58644339,0.683738,
ENSMUSG00000039903,XP_029140646.1,107290573,8.9308122,6.198026,17.634328,7.847933,4.6599924,3.6447042,
ENSMUSG00000022971,XP_029140650.1,107290611,6.236592,3.676172,3.522344,8.22572,4.4477635,6.541481,
ENSMUSG00000031652,XP_029140651.1,107290812,1.168288,0.9901863,0.533556,0.8935262,0.346552,0.286351,
ENSMUSG00000036872,XP_029140652.1,107290813,0.0188352,0.0108193,0,0,0,0,
ENSMUSG00000031576,XP_029140654.1,107290830,0.0362674,0.1303381,0.0222871,0.248008,0.0342902,0,
ENSMUSG00000022960,XP_029140655.1,107290490,1.1972322,1.335215,1.3162681,0.5571066,0.492258424,0.5571265,
ENSMUSG00000026301,XP_029140656.1,107290836,0,0.0336844,0.419682,0,0,0,
ENSMUSG00000027875,XP_029140657.1,107290824,0.739558,0.363068,0.457187,0.483669,0.965745753,0.246321,
ENSMUSG00000030284,XP_029140660.1,114922817,2.0554639,1.578092,1.023848,1.130847,0.4948943,0.1104316,
ENSMUSG00000024393,XP_029140661.1,107290879,7.324497,3.0877425,2.4436038,3.982064,1.701348035,1.3272005,
