Orthogroup	H_sapiens.pep	M_musculus.pep
OG0014114	ENSG00000138039.15, ENSG00000279956.1	ENSMUSG00000024107.7
OG0014115	ENSG00000106304.15	ENSMUSG00000029678.8, ENSMUSG00000029682.5
OG0014116	ENSG00000212864.3	ENSMUSG00000044628.5
OG0014117	ENSG00000134504.14	ENSMUSG00000036225.15
OG0014118	ENSG00000132535.20	ENSMUSG00000020886.17
OG0014120	ENSG00000171984.15	ENSMUSG00000044991.10
OG0014122	ENSG00000104884.15	ENSMUSG00000030400.17
OG0014123	ENSG00000167014.11	ENSMUSG00000027229.5
OG0014124	ENSG00000117877.10	ENSMUSG00000047649.9
OG0014125	ENSG00000198435.4	ENSMUSG00000078202.3
OG0014126	ENSG00000244682.7, ENSG00000072694.21, ENSG00000143226.14	ENSMUSG00000026656.15, ENSMUSG00000059498.13
OG0014127	ENSG00000205784.4	ENSMUSG00000073380.2
OG0014128	ENSG00000160888.7	ENSMUSG00000053560.5
OG0014129	ENSG00000136271.10	ENSMUSG00000004393.10
OG0014130	ENSG00000107185.10	ENSMUSG00000028468.15
OG0014131	ENSG00000160401.15	ENSMUSG00000038987.8
OG0014132	ENSG00000187024.15	ENSMUSG00000053746.8
OG0014133	ENSG00000248712.7	ENSMUSG00000070306.3
OG0014134	ENSG00000129219.14	ENSMUSG00000020828.13
OG0014135	ENSG00000261701.7, ENSG00000257017.9	ENSMUSG00000031722.10
OG0014136	ENSG00000128594.8	ENSMUSG00000049939.6
OG0014137	ENSG00000277106.2, ENSG00000185294.7, ENSG00000278194.2	ENSMUSG00000049506.7
OG0014138	ENSG00000174697.5	ENSMUSG00000059201.12
OG0014139	ENSG00000170605.6	ENSMUSG00000058084.5, ENSMUSG00000059862.4
OG0014140	ENSG00000166455.13	ENSMUSG00000031847.8
OG0014141	ENSG00000168481.9	ENSMUSG00000033595.7
OG0014142	ENSG00000171222.10	ENSMUSG00000046229.10
OG0014143	ENSG00000162511.8	ENSMUSG00000028581.17
OG0014144	ENSG00000186007.10	ENSMUSG00000079330.9
OG0014145	ENSG00000254706.3, ENSG00000239887.6	ENSMUSG00000102752.1
OG0014146	ENSG00000105722.10	ENSMUSG00000040857.15
OG0014147	ENSG00000111537.5	ENSMUSG00000055170.4
OG0014148	ENSG00000167612.13	ENSMUSG00000047034.10
OG0014149	ENSG00000205755.12	ENSMUSG00000033467.12
OG0014150	ENSG00000180251.5	ENSMUSG00000026065.8
OG0014151	ENSG00000078237.7	ENSMUSG00000038028.9
OG0014152	ENSG00000211452.10	ENSMUSG00000034785.14
OG0014153	ENSG00000268655.2	ENSMUSG00000118462.1
OG0014154	ENSG00000128596.17	ENSMUSG00000029769.16
OG0014155	ENSG00000172137.19, ENSG00000282830.2	ENSMUSG00000003657.9
OG0014156	ENSG00000123496.8	ENSMUSG00000031289.10
OG0014158	ENSG00000214941.8	ENSMUSG00000014243.5
OG0014159	ENSG00000100288.19	ENSMUSG00000116461.1, ENSMUSG00000022617.15
OG0014160	ENSG00000272899.4	ENSMUSG00000090685.1
OG0014161	ENSG00000179055.7	ENSMUSG00000070983.3
OG0014163	ENSG00000166546.14	ENSMUSG00000031872.14
OG0014164	ENSG00000168282.6	ENSMUSG00000043998.10
OG0014165	ENSG00000106333.13	ENSMUSG00000029718.14
OG0014166	ENSG00000140264.19	ENSMUSG00000074884.12
OG0014167	ENSG00000276821.1, ENSG00000275754.2, ENSG00000177151.4, ENSG00000196240.4	ENSMUSG00000091809.4
OG0014169	ENSG00000170290.4	ENSMUSG00000042045.6
OG0014170	ENSG00000260802.1	ENSMUSG00000085139.1
OG0014171	ENSG00000128604.20	ENSMUSG00000029771.12
OG0014172	ENSG00000175538.10	ENSMUSG00000035165.14
OG0014173	ENSG00000160445.11	ENSMUSG00000039686.14
OG0014174	ENSG00000175536.7	ENSMUSG00000030725.4
OG0014175	ENSG00000102786.15	ENSMUSG00000035161.7
OG0014176	ENSG00000214842.5	ENSMUSG00000086022.1
OG0014177	ENSG00000197361.7	ENSMUSG00000050503.9
OG0014178	ENSG00000170270.5, ENSG00000275619.2	ENSMUSG00000091931.5, ENSMUSG00000098530.1, ENSMUSG00000041716.7
OG0014179	ENSG00000005436.14	ENSMUSG00000035125.10
OG0014180	ENSG00000134258.17	ENSMUSG00000051076.8
OG0014181	ENSG00000147437.10	ENSMUSG00000015812.8
OG0014182	ENSG00000143217.9	ENSMUSG00000006411.12
OG0014183	ENSG00000242866.10	ENSMUSG00000033498.14
OG0014184	ENSG00000090971.5	ENSMUSG00000035285.6
OG0014185	ENSG00000177535.8	ENSMUSG00000042869.2, ENSMUSG00000045508.4, ENSMUSG00000048919.5, ENSMUSG00000059610.5
OG0014186	ENSG00000162817.7	ENSMUSG00000039349.5
OG0014188	ENSG00000187080.9	ENSMUSG00000107677.2, ENSMUSG00000107711.2, ENSMUSG00000108265.2, ENSMUSG00000064044.2
OG0014189	ENSG00000197437.4	ENSMUSG00000062782.4, ENSMUSG00000062712.3, ENSMUSG00000054054.3
OG0014190	ENSG00000261594.4	ENSMUSG00000096606.2
OG0014191	ENSG00000185792.10	ENSMUSG00000060508.16, ENSMUSG00000054102.15, ENSMUSG00000040614.14
OG0014192	ENSG00000236320.3	ENSMUSG00000116327.1, ENSMUSG00000116067.1, ENSMUSG00000116344.1, ENSMUSG00000082101.3
OG0014193	ENSG00000133106.14	ENSMUSG00000022014.15
OG0014194	ENSG00000188070.9	ENSMUSG00000053080.10
OG0014195	ENSG00000110723.12	ENSMUSG00000034584.3
OG0014196	ENSG00000198455.4, ENSG00000198205.6	ENSMUSG00000073062.3
OG0014197	ENSG00000167769.5	ENSMUSG00000045019.4
OG0014198	ENSG00000226288.2, ENSG00000232268.6	ENSMUSG00000073969.3
OG0014199	ENSG00000130382.9	ENSMUSG00000024212.9
OG0014200	ENSG00000260811.3	ENSMUSG00000059112.6, ENSMUSG00000061295.5, ENSMUSG00000051313.12
OG0014202	ENSG00000176540.3	ENSMUSG00000042894.11
OG0014203	ENSG00000174460.4, ENSG00000166707.11	ENSMUSG00000031428.11, ENSMUSG00000036699.12
OG0014204	ENSG00000087085.15	ENSMUSG00000023328.14
OG0014205	ENSG00000176136.6	ENSMUSG00000007480.4
OG0014206	ENSG00000128016.7	ENSMUSG00000044786.6
OG0014207	ENSG00000142409.6	ENSMUSG00000046792.8
OG0014208	ENSG00000158887.18	ENSMUSG00000056569.11
OG0014209	ENSG00000206069.6	ENSMUSG00000066964.2
OG0014210	ENSG00000128294.16	ENSMUSG00000029344.14
OG0014211	ENSG00000171223.6	ENSMUSG00000052837.6
OG0014212	ENSG00000104055.16	ENSMUSG00000053675.8
OG0014213	ENSG00000167157.11	ENSMUSG00000039476.13
OG0014214	ENSG00000184459.8	ENSMUSG00000050108.12
OG0014215	ENSG00000174744.14	ENSMUSG00000080268.4
OG0014216	ENSG00000284680.1, ENSG00000284609.1	ENSMUSG00000046150.3, ENSMUSG00000049098.4
OG0014217	ENSG00000259916.1, ENSG00000165269.13	ENSMUSG00000028427.13
OG0014218	ENSG00000282872.1	ENSMUSG00000108398.1
OG0014219	ENSG00000080644.16	ENSMUSG00000032303.8
OG0014220	ENSG00000178645.13	ENSMUSG00000072473.4
OG0014222	ENSG00000254999.4	ENSMUSG00000033940.8
OG0014223	ENSG00000070729.14	ENSMUSG00000031789.17
OG0014224	ENSG00000159648.11	ENSMUSG00000090206.8
OG0014225	ENSG00000197774.13	ENSMUSG00000073436.11
OG0014226	ENSG00000155875.15	ENSMUSG00000028492.13
OG0014227	ENSG00000225828.1	ENSMUSG00000078554.2
OG0014228	ENSG00000188643.11	ENSMUSG00000074457.10
OG0014229	ENSG00000171100.14	ENSMUSG00000031337.16
OG0014230	ENSG00000107130.10	ENSMUSG00000062661.6
OG0014231	ENSG00000002330.13	ENSMUSG00000024959.14
OG0014232	ENSG00000162458.13	ENSMUSG00000006219.12
OG0014233	ENSG00000170915.9	ENSMUSG00000025931.15
OG0014234	ENSG00000184166.2, ENSG00000262628.1	ENSMUSG00000058275.3
OG0014235	ENSG00000173153.15	ENSMUSG00000024955.15
OG0014236	ENSG00000130711.4	ENSMUSG00000079466.2
OG0014237	ENSG00000196352.15	ENSMUSG00000026401.15, ENSMUSG00000026399.12
OG0014238	ENSG00000160606.11	ENSMUSG00000019437.17
OG0014239	ENSG00000213171.2	ENSMUSG00000044505.5
OG0014240	ENSG00000248329.6	ENSMUSG00000079042.10
OG0014241	ENSG00000188729.6	ENSMUSG00000052276.8
OG0014242	ENSG00000050555.18	ENSMUSG00000026840.14
OG0014243	ENSG00000118491.10	ENSMUSG00000019815.7
OG0014244	ENSG00000266265.3	ENSMUSG00000073209.4
OG0014244	ENSG00000129911.9	ENSMUSG00000035397.8
OG0014245	ENSG00000167178.16	ENSMUSG00000051243.14
OG0014246	ENSG00000143375.15	ENSMUSG00000068876.15
OG0014247	ENSG00000174669.12	ENSMUSG00000024891.6
OG0014248	ENSG00000114646.10	ENSMUSG00000032482.9
OG0014249	ENSG00000183246.6, ENSG00000274600.1, ENSG00000275793.1	ENSMUSG00000071636.8
OG0014250	ENSG00000187699.10	ENSMUSG00000043629.12
OG0014251	ENSG00000198841.4, ENSG00000285839.1	ENSMUSG00000073775.4
OG0014252	ENSG00000182584.5	ENSMUSG00000078129.2
OG0014253	ENSG00000127884.5	ENSMUSG00000025465.13
OG0014254	ENSG00000115204.15	ENSMUSG00000107283.3
OG0014255	ENSG00000163794.6	ENSMUSG00000038676.6
OG0014256	ENSG00000168843.14	ENSMUSG00000034098.14
OG0014257	ENSG00000232838.4	ENSMUSG00000098387.2
OG0014259	ENSG00000159189.12	ENSMUSG00000036896.5
OG0014260	ENSG00000138028.16	ENSMUSG00000029161.7
OG0014261	ENSG00000184221.13	ENSMUSG00000046160.6
OG0014262	ENSG00000284753.1	ENSMUSG00000115219.2
OG0014263	ENSG00000213190.4	ENSMUSG00000053192.9
OG0014264	ENSG00000254126.8, ENSG00000172116.23	ENSMUSG00000053044.8
OG0014265	ENSG00000173621.9	ENSMUSG00000045045.7
OG0014266	ENSG00000137440.5	ENSMUSG00000048373.8
OG0014267	ENSG00000143412.10	ENSMUSG00000015702.13
OG0014268	ENSG00000132670.20	ENSMUSG00000027303.18
OG0014269	ENSG00000170469.10	ENSMUSG00000024352.12, ENSMUSG00000117874.1
OG0014270	ENSG00000171219.9	ENSMUSG00000107268.1, ENSMUSG00000024769.7
OG0014271	ENSG00000179041.4	ENSMUSG00000061024.8
OG0014272	ENSG00000162188.6	ENSMUSG00000071658.5
OG0014273	ENSG00000068971.14	ENSMUSG00000024777.10, ENSMUSG00000107330.2
OG0014274	ENSG00000185988.15	ENSMUSG00000035486.14
OG0014275	ENSG00000267059.2, ENSG00000127540.12	ENSMUSG00000020163.12
OG0014276	ENSG00000157895.11	ENSMUSG00000029559.15
OG0014277	ENSG00000117122.14	ENSMUSG00000060572.17
OG0014278	ENSG00000230778.1	ENSMUSG00000078137.1
OG0014279	ENSG00000162300.13	ENSMUSG00000024792.9
OG0014280	ENSG00000188818.12, ENSG00000206077.11, ENSG00000286094.1	ENSMUSG00000069189.5
OG0014281	ENSG00000164483.17	ENSMUSG00000051354.14
OG0014282	ENSG00000178033.6	ENSMUSG00000049872.8
OG0014283	ENSG00000288492.1, ENSG00000174137.12	ENSMUSG00000037339.17
OG0014284	ENSG00000130513.6	ENSMUSG00000038508.7
OG0014285	ENSG00000082014.16	ENSMUSG00000028949.13
OG0014286	ENSG00000132275.11	ENSMUSG00000030888.14
OG0014287	ENSG00000184113.9	ENSMUSG00000041378.2
OG0014288	ENSG00000233493.4	ENSMUSG00000030431.8
OG0014289	ENSG00000184454.7	ENSMUSG00000043924.16
OG0014290	ENSG00000130332.15	ENSMUSG00000035215.9
OG0014291	ENSG00000274443.4	ENSMUSG00000067795.13
OG0014292	ENSG00000285327.1, ENSG00000275591.5	ENSMUSG00000039814.15
OG0014293	ENSG00000184924.5	ENSMUSG00000096199.2
OG0014294	ENSG00000088888.18	ENSMUSG00000037523.13
OG0014295	ENSG00000196329.11, ENSG00000281887.3	ENSMUSG00000043505.8, ENSMUSG00000039264.9
OG0014296	ENSG00000185950.9	ENSMUSG00000038894.7
OG0014297	ENSG00000128519.3	ENSMUSG00000056115.2, ENSMUSG00000046652.3, ENSMUSG00000043865.3
OG0014298	ENSG00000233050.1, ENSG00000285249.1, ENSG00000232948.1	ENSMUSG00000075573.4
OG0014299	ENSG00000115350.12	ENSMUSG00000030042.15
OG0014300	ENSG00000170006.12	ENSMUSG00000056498.13
OG0014301	ENSG00000099953.10, ENSG00000275365.3	ENSMUSG00000000901.17
OG0014302	ENSG00000106538.10	ENSMUSG00000009281.6
OG0014303	ENSG00000181273.2	ENSMUSG00000075219.3, ENSMUSG00000075218.3, ENSMUSG00000075220.1
OG0014304	ENSG00000137875.4	ENSMUSG00000032191.6
OG0014306	ENSG00000175782.11	ENSMUSG00000060181.6
OG0014307	ENSG00000263639.7	ENSMUSG00000021907.13
OG0014308	ENSG00000064961.19	ENSMUSG00000020232.17
OG0014309	ENSG00000228474.6	ENSMUSG00000038803.7
OG0014310	ENSG00000163497.3	ENSMUSG00000055197.4
OG0014311	ENSG00000242110.8	ENSMUSG00000022244.7
OG0014312	ENSG00000151388.11	ENSMUSG00000047497.10
OG0014313	ENSG00000183114.8	ENSMUSG00000078235.3
OG0014314	ENSG00000092871.16	ENSMUSG00000020696.18
OG0014315	ENSG00000185379.20	ENSMUSG00000018841.17
OG0014316	ENSG00000130948.10	ENSMUSG00000033122.14
OG0014317	ENSG00000169410.10	ENSMUSG00000032290.7
OG0014319	ENSG00000100104.13	ENSMUSG00000029346.12
OG0014320	ENSG00000228594.4	ENSMUSG00000074738.2
OG0014321	ENSG00000134278.15	ENSMUSG00000024533.17
OG0014322	ENSG00000116237.16	ENSMUSG00000039662.16
OG0014325	ENSG00000183770.7	ENSMUSG00000050397.4
OG0014326	ENSG00000130270.16	ENSMUSG00000003341.9
OG0014327	ENSG00000177519.4	ENSMUSG00000075334.2
OG0014328	ENSG00000184897.6	ENSMUSG00000044927.6
OG0014329	ENSG00000187479.8	ENSMUSG00000087006.3
OG0014333	ENSG00000212128.2, ENSG00000277254.1, ENSG00000273457.1	ENSMUSG00000060412.2, ENSMUSG00000056901.1, ENSMUSG00000071150.1
OG0014334	ENSG00000276541.2, ENSG00000212127.6, ENSG00000261984.1	ENSMUSG00000059410.5, ENSMUSG00000030196.3, ENSMUSG00000071147.2
OG0014335	ENSG00000126856.14, ENSG00000164256.10	ENSMUSG00000051977.16
OG0014337	ENSG00000188100.9, ENSG00000276430.3, ENSG00000189090.7, ENSG00000288481.1	ENSMUSG00000043681.5
OG0014339	ENSG00000255432.1, ENSG00000278615.4	ENSMUSG00000071653.9, ENSMUSG00000116347.1
OG0014340	ENSG00000169894.18	ENSMUSG00000094840.5
OG0014340	ENSG00000205277.9	ENSMUSG00000118522.1
OG0014343	ENSG00000015520.14	ENSMUSG00000020447.5
OG0014344	ENSG00000188050.3	ENSMUSG00000051956.4
OG0014344	ENSG00000235631.2	ENSMUSG00000078179.1
OG0014345	ENSG00000176979.14	ENSMUSG00000053490.8
OG0014345	ENSG00000183439.9	ENSMUSG00000109718.1
OG0014346	ENSG00000178397.13, ENSG00000286075.1	ENSMUSG00000083012.9, ENSMUSG00000118332.1
OG0014401	ENSG00000170178.7	ENSMUSG00000001823.5
OG0014403	ENSG00000152332.16	ENSMUSG00000026667.14
OG0014404	ENSG00000182950.3	ENSMUSG00000045620.7
OG0014405	ENSG00000213213.14	ENSMUSG00000026940.3
OG0014407	ENSG00000115602.17	ENSMUSG00000026069.15
OG0014410	ENSG00000169340.10	ENSMUSG00000030968.3
OG0014411	ENSG00000166337.10	ENSMUSG00000043866.11
OG0014413	ENSG00000130307.12	ENSMUSG00000034911.8
OG0014414	ENSG00000163354.15	ENSMUSG00000109293.1
OG0014415	ENSG00000215183.5	ENSMUSG00000078719.2
OG0014416	ENSG00000166091.21	ENSMUSG00000040759.9
OG0014417	ENSG00000123562.17	ENSMUSG00000031422.16
OG0014418	ENSG00000214193.11	ENSMUSG00000073758.10
OG0014420	ENSG00000164897.14	ENSMUSG00000028958.15
OG0014421	ENSG00000235568.7	ENSMUSG00000058099.16
OG0014422	ENSG00000108947.5	ENSMUSG00000003934.5
OG0014423	ENSG00000197273.4	ENSMUSG00000023247.2
OG0014424	ENSG00000160972.9	ENSMUSG00000033819.16
OG0014426	ENSG00000130758.8	ENSMUSG00000040390.13
OG0014429	ENSG00000173567.15	ENSMUSG00000067642.11
OG0014431	ENSG00000123810.8	ENSMUSG00000063439.7
OG0014437	ENSG00000175701.10	ENSMUSG00000051319.6
OG0014439	ENSG00000225556.1	ENSMUSG00000091648.2
OG0014440	ENSG00000078898.7	ENSMUSG00000027481.2
OG0014441	ENSG00000282297.1, ENSG00000237254.2	ENSMUSG00000076499.3
OG0014445	ENSG00000213638.6	ENSMUSG00000035370.9, ENSMUSG00000113640.1
OG0014446	ENSG00000129245.12	ENSMUSG00000018765.5
OG0014448	ENSG00000139890.10	ENSMUSG00000022176.11
OG0014449	ENSG00000277734.8	ENSMUSG00000076928.5
OG0014450	ENSG00000175294.6	ENSMUSG00000038498.4
OG0014451	ENSG00000175513.9	ENSMUSG00000039330.5
OG0014452	ENSG00000222028.5	ENSMUSG00000072423.5
OG0014454	ENSG00000284691.1	ENSMUSG00000053297.14
OG0014455	ENSG00000134668.12	ENSMUSG00000028784.14
OG0014456	ENSG00000165782.10	ENSMUSG00000035953.14
OG0014457	ENSG00000260220.6	ENSMUSG00000048038.8
OG0014459	ENSG00000120049.19	ENSMUSG00000025221.16
OG0014461	ENSG00000165512.5	ENSMUSG00000059878.12
OG0014462	ENSG00000254550.1	ENSMUSG00000074006.3
OG0014464	ENSG00000141371.13	ENSMUSG00000018479.12
OG0014466	ENSG00000173705.9	ENSMUSG00000086596.2
OG0014467	ENSG00000171115.4	ENSMUSG00000064262.7
OG0014468	ENSG00000165071.14	ENSMUSG00000036944.6
OG0014470	ENSG00000123600.19	ENSMUSG00000041975.17
OG0014473	ENSG00000111305.19	ENSMUSG00000030206.13
OG0014475	ENSG00000131724.11	ENSMUSG00000017057.9
OG0014479	ENSG00000101327.9	ENSMUSG00000027400.11
OG0014483	ENSG00000012124.17	ENSMUSG00000030577.14
OG0014484	ENSG00000173264.14	ENSMUSG00000024958.13
OG0014485	ENSG00000169258.7	ENSMUSG00000069227.4
OG0014488	ENSG00000105374.10	ENSMUSG00000004612.9
OG0014490	ENSG00000186806.5	ENSMUSG00000070604.5
OG0014491	ENSG00000198885.9	ENSMUSG00000074825.4
OG0014493	ENSG00000139767.10	ENSMUSG00000063919.11
OG0014494	ENSG00000060558.4	ENSMUSG00000034792.8
OG0014498	ENSG00000168754.15	ENSMUSG00000046337.17
OG0014499	ENSG00000187862.12	ENSMUSG00000051036.13
OG0014500	ENSG00000076258.10	ENSMUSG00000026692.12
OG0014503	ENSG00000101298.15	ENSMUSG00000027457.15
OG0014504	ENSG00000181781.9	ENSMUSG00000035963.8
OG0014506	ENSG00000106952.7	ENSMUSG00000028362.2
OG0014507	ENSG00000054690.14	ENSMUSG00000060716.7
OG0014509	ENSG00000151360.10	ENSMUSG00000020636.14
OG0014510	ENSG00000196900.5	ENSMUSG00000032900.15
OG0014511	ENSG00000168539.4	ENSMUSG00000032773.9
OG0014512	ENSG00000182107.7	ENSMUSG00000034435.6
OG0014513	ENSG00000177455.15	ENSMUSG00000030724.7
OG0014516	ENSG00000133863.8	ENSMUSG00000009628.14
OG0014517	ENSG00000054938.15	ENSMUSG00000030732.13
OG0014518	ENSG00000162241.12	ENSMUSG00000024818.15
OG0014519	ENSG00000148450.13	ENSMUSG00000023094.14
OG0014520	ENSG00000164896.20	ENSMUSG00000028959.14
OG0014521	ENSG00000204740.11	ENSMUSG00000075520.5
OG0014522	ENSG00000171421.13	ENSMUSG00000021607.9
OG0014524	ENSG00000262484.1, ENSG00000283099.1	ENSMUSG00000096257.2
OG0014525	ENSG00000110108.10	ENSMUSG00000034659.14
OG0014526	ENSG00000110446.11	ENSMUSG00000024737.2
OG0014530	ENSG00000134548.11	ENSMUSG00000071112.12
OG0014532	ENSG00000100652.5	ENSMUSG00000021135.8
OG0014534	ENSG00000205436.7	ENSMUSG00000021280.9
OG0014535	ENSG00000179943.8	ENSMUSG00000061374.14
OG0014537	ENSG00000161652.12	ENSMUSG00000066500.5
OG0014538	ENSG00000177938.5	ENSMUSG00000041791.6
OG0014542	ENSG00000178752.16	ENSMUSG00000047443.14
OG0014543	ENSG00000179256.2	ENSMUSG00000043298.8
OG0014544	ENSG00000180834.7	ENSMUSG00000041205.8
OG0014546	ENSG00000131097.7	ENSMUSG00000020928.14
OG0014548	ENSG00000214688.6	ENSMUSG00000090439.3
OG0014549	ENSG00000126337.13	ENSMUSG00000020916.8
OG0014551	ENSG00000179813.7	ENSMUSG00000045655.9
OG0014553	ENSG00000135973.3	ENSMUSG00000041907.9
OG0014554	ENSG00000087266.17	ENSMUSG00000054520.15
OG0014556	ENSG00000087842.11	ENSMUSG00000031379.13
OG0014557	ENSG00000102010.15	ENSMUSG00000031377.11
OG0014558	ENSG00000165623.10	ENSMUSG00000026668.10
OG0014560	ENSG00000174236.4	ENSMUSG00000040121.5
OG0014562	ENSG00000156282.5	ENSMUSG00000055811.2
OG0014563	ENSG00000109255.11	ENSMUSG00000029236.4
OG0014564	ENSG00000153283.13	ENSMUSG00000022657.9
OG0014565	ENSG00000114487.10	ENSMUSG00000022652.7
OG0014566	ENSG00000234828.8	ENSMUSG00000031620.16
OG0014569	ENSG00000123427.17	ENSMUSG00000080115.3
OG0014571	ENSG00000122952.17	ENSMUSG00000019923.14
OG0014572	ENSG00000205744.10	ENSMUSG00000002668.8
OG0014574	ENSG00000099203.7	ENSMUSG00000032180.11
OG0014575	ENSG00000152214.14	ENSMUSG00000057455.12
OG0014577	ENSG00000185958.10	ENSMUSG00000045350.15
OG0014578	ENSG00000166326.7	ENSMUSG00000027189.16
OG0014580	ENSG00000174788.10	ENSMUSG00000004630.18
OG0014582	ENSG00000182534.13	ENSMUSG00000020814.13
OG0014583	ENSG00000172772.3	ENSMUSG00000061387.3, ENSMUSG00000109520.2
OG0014587	ENSG00000183248.12	ENSMUSG00000064125.14
OG0014591	ENSG00000124839.13	ENSMUSG00000026304.13
OG0014592	ENSG00000228672.4	ENSMUSG00000073600.5
OG0014593	ENSG00000163377.16	ENSMUSG00000046500.8
OG0014598	ENSG00000112486.16	ENSMUSG00000040899.14
OG0014601	ENSG00000122862.5	ENSMUSG00000020077.14
OG0014602	ENSG00000130997.16	ENSMUSG00000045102.12
OG0014603	ENSG00000181733.3	ENSMUSG00000069998.5, ENSMUSG00000061561.5, ENSMUSG00000043314.6
OG0014604	ENSG00000185264.12	ENSMUSG00000062154.14
OG0014605	ENSG00000159761.15	ENSMUSG00000013158.6
OG0014606	ENSG00000116151.14	ENSMUSG00000029049.14
OG0014607	ENSG00000204007.7	ENSMUSG00000036401.5
OG0014608	ENSG00000176046.8	ENSMUSG00000030717.9
OG0014609	ENSG00000107874.11	ENSMUSG00000036748.16
OG0014610	ENSG00000163106.11	ENSMUSG00000029919.5
OG0014612	ENSG00000100079.7	ENSMUSG00000043501.5
OG0014613	ENSG00000182566.13	ENSMUSG00000074491.9
OG0014614	ENSG00000273173.5, ENSG00000214265.11	ENSMUSG00000102627.1, ENSMUSG00000000948.16
OG0014615	ENSG00000176153.12	ENSMUSG00000042808.8
OG0014616	ENSG00000122783.16	ENSMUSG00000046806.13
OG0014617	ENSG00000169435.14	ENSMUSG00000029370.10
OG0014619	ENSG00000188076.3, ENSG00000268320.3, ENSG00000277730.2	ENSMUSG00000038801.6
OG0014621	ENSG00000167925.16	ENSMUSG00000017747.13
OG0014622	ENSG00000163743.13	ENSMUSG00000029397.15
OG0014623	ENSG00000215277.8	ENSMUSG00000112858.2
OG0014624	ENSG00000125931.11, ENSG00000285547.1	ENSMUSG00000051159.16
OG0014625	ENSG00000183644.13	ENSMUSG00000032057.9
OG0014626	ENSG00000062038.14	ENSMUSG00000061048.8
OG0014628	ENSG00000236980.10	ENSMUSG00000050641.7
OG0014629	ENSG00000197696.10	ENSMUSG00000025723.12
OG0014630	ENSG00000176022.7	ENSMUSG00000050796.4
OG0014631	ENSG00000125733.18	ENSMUSG00000019487.11
OG0014632	ENSG00000203907.9	ENSMUSG00000032346.7
OG0014633	ENSG00000272647.3, ENSG00000197343.11	ENSMUSG00000007812.16
OG0014634	ENSG00000156925.12	ENSMUSG00000067860.11
OG0014635	ENSG00000124731.13	ENSMUSG00000115982.1, ENSMUSG00000042265.13
OG0014636	ENSG00000137731.14	ENSMUSG00000059412.7
OG0014637	ENSG00000179526.17	ENSMUSG00000022552.16
OG0014638	ENSG00000233932.6	ENSMUSG00000074872.3
OG0014639	ENSG00000007038.11, ENSG00000282838.2	ENSMUSG00000024116.6
OG0014640	ENSG00000170175.11, ENSG00000283946.2	ENSMUSG00000041189.9
OG0014641	ENSG00000244187.8	ENSMUSG00000026939.12
OG0014642	ENSG00000007264.15	ENSMUSG00000004933.17
OG0014643	ENSG00000171657.6	ENSMUSG00000047678.1
OG0014644	ENSG00000049246.14	ENSMUSG00000028957.12
OG0014645	ENSG00000186364.12	ENSMUSG00000028100.11
OG0014646	ENSG00000234906.10, ENSG00000224916.9	ENSMUSG00000109350.1, ENSMUSG00000002992.17
OG0014647	ENSG00000172425.11	ENSMUSG00000039438.7
OG0014648	ENSG00000133169.6	ENSMUSG00000050071.8, ENSMUSG00000042750.7
OG0014649	ENSG00000108786.10	ENSMUSG00000019301.5
OG0014650	ENSG00000105255.11	ENSMUSG00000011589.9
OG0014651	ENSG00000205038.12	ENSMUSG00000038725.13
OG0014652	ENSG00000147443.13	ENSMUSG00000022102.13
OG0014653	ENSG00000169752.17	ENSMUSG00000032311.17
OG0014654	ENSG00000249481.7	ENSMUSG00000023935.10
OG0014655	ENSG00000215788.10	ENSMUSG00000024793.14
OG0014656	ENSG00000177202.3	ENSMUSG00000070563.6
OG0014657	ENSG00000268480.3	ENSMUSG00000117495.2
OG0014658	ENSG00000152595.16	ENSMUSG00000053863.3
OG0014659	ENSG00000068137.15	ENSMUSG00000035172.15
OG0014660	ENSG00000281991.2	ENSMUSG00000106715.3
OG0014661	ENSG00000178988.11, ENSG00000179010.14	ENSMUSG00000055302.5
OG0014662	ENSG00000183260.7	ENSMUSG00000055882.8
OG0014663	ENSG00000273047.1, ENSG00000203896.10	ENSMUSG00000090077.9
OG0014664	ENSG00000204640.1	ENSMUSG00000067604.8
