Orthogroup	H_sapiens.pep	C_familiaris.pep
OG0014823	ENSG00000137098.14	ENSCAFG00000029463.3
OG0014824	ENSG00000090534.20	ENSCAFG00000012841.4
OG0014825	ENSG00000102543.14	ENSCAFG00000004421.5
OG0014826	ENSG00000203724.11	ENSCAFG00000032715.2
OG0014827	ENSG00000173728.11	ENSCAFG00000043620.1
OG0014828	ENSG00000216937.13	ENSCAFG00000003851.5
OG0014829	ENSG00000067221.14	ENSCAFG00000017842.5
OG0014830	ENSG00000123179.14	ENSCAFG00000004337.4
OG0014831	ENSG00000174516.15	ENSCAFG00000012682.5
OG0014832	ENSG00000214279.13	ENSCAFG00000013342.5
OG0014833	ENSG00000139178.11, ENSG00000288124.1	ENSCAFG00000014098.5
OG0014834	ENSG00000172377.2	ENSCAFG00000007729.3
OG0014835	ENSG00000132016.11, ENSG00000288152.1	ENSCAFG00000042729.1, ENSCAFG00000016588.5
OG0014836	ENSG00000163600.13	ENSCAFG00000012880.5
OG0014837	ENSG00000115548.17	ENSCAFG00000007522.4
OG0014838	ENSG00000184677.18	ENSCAFG00000014644.4
OG0014839	ENSG00000168067.12	ENSCAFG00000014216.4
OG0014840	ENSG00000173369.16	ENSCAFG00000032344.2
OG0014841	ENSG00000173715.16	ENSCAFG00000012251.4
OG0014842	ENSG00000187867.10, ENSG00000288318.1	ENSCAFG00000016501.4
OG0014843	ENSG00000198445.4	ENSCAFG00000004961.4
OG0014844	ENSG00000157884.11	ENSCAFG00000004462.3
OG0014845	ENSG00000149634.4	ENSCAFG00000009778.4
OG0014846	ENSG00000168612.4	ENSCAFG00000009776.2
OG0014847	ENSG00000124103.9, ENSG00000213714.1	ENSCAFG00000011968.4
OG0014848	ENSG00000181552.4, ENSG00000181562.5	ENSCAFG00000005429.3
OG0014849	ENSG00000188060.7	ENSCAFG00000011728.4
OG0014850	ENSG00000110243.12	ENSCAFG00000013327.4
OG0014851	ENSG00000047936.10	ENSCAFG00000000923.4
OG0014852	ENSG00000168062.10	ENSCAFG00000014017.4
OG0014853	ENSG00000072080.11	ENSCAFG00000011984.5
OG0014854	ENSG00000110245.12	ENSCAFG00000013322.4
OG0014855	ENSG00000185475.11	ENSCAFG00000015636.4
OG0014856	ENSG00000123485.12	ENSCAFG00000011899.5
OG0014857	ENSG00000187066.8	ENSCAFG00000013970.4
OG0014858	ENSG00000089876.12	ENSCAFG00000012912.4
OG0014859	ENSG00000183145.9	ENSCAFG00000009694.5
OG0014861	ENSG00000170262.12	ENSCAFG00000008888.3
OG0014862	ENSG00000154485.5	ENSCAFG00000012857.4
OG0014863	ENSG00000164451.13	ENSCAFG00000000891.4
OG0014864	ENSG00000071991.9	ENSCAFG00000000052.4
OG0014866	ENSG00000185436.12	ENSCAFG00000028524.2
OG0014867	ENSG00000165972.13	ENSCAFG00000023384.4
OG0014868	ENSG00000283984.2, ENSG00000284476.2	ENSCAFG00000006731.4
OG0014869	ENSG00000033100.16	ENSCAFG00000004853.4
OG0014870	ENSG00000099840.13	ENSCAFG00000019426.4
OG0014871	ENSG00000166352.16	ENSCAFG00000006799.4
OG0014872	ENSG00000135631.17	ENSCAFG00000008938.6
OG0014873	ENSG00000138380.18	ENSCAFG00000012545.4
OG0014874	ENSG00000254004.7	ENSCAFG00000029492.1
OG0014875	ENSG00000186118.9	ENSCAFG00000030726.2
OG0014876	ENSG00000105700.11	ENSCAFG00000014727.4
OG0014877	ENSG00000153498.12, ENSG00000275865.2	ENSCAFG00000031412.2
OG0014878	ENSG00000164825.4, ENSG00000284881.2	ENSCAFG00000025075.1
OG0014879	ENSG00000180424.7	ENSCAFG00000006990.5
OG0014880	ENSG00000167825.3	ENSCAFG00000029770.2, ENSCAFG00000032270.1
OG0014881	ENSG00000110148.10	ENSCAFG00000006402.4
OG0014882	ENSG00000173338.12	ENSCAFG00000013426.2
OG0014883	ENSG00000180878.3	ENSCAFG00000006369.4
OG0014884	ENSG00000276785.4, ENSG00000258223.6	ENSCAFG00000003823.5
OG0014885	ENSG00000135898.10	ENSCAFG00000010749.4
OG0014886	ENSG00000275821.2, ENSG00000165131.7	ENSCAFG00000029907.2
OG0014887	ENSG00000164885.13	ENSCAFG00000004725.5
OG0014888	ENSG00000183313.4	ENSCAFG00000030797.1, ENSCAFG00000029453.2
OG0014889	ENSG00000115297.11	ENSCAFG00000008445.4
OG0014890	ENSG00000088782.5	ENSCAFG00000006987.2
OG0014890	ENSG00000185982.7	ENSCAFG00000006984.4
OG0014891	ENSG00000281894.3	ENSCAFG00000030360.2
OG0014891	ENSG00000196345.13	ENSCAFG00000004412.4
OG0014892	ENSG00000258659.6, ENSG00000258588.3	ENSCAFG00000025025.4
OG0014893	ENSG00000284732.1, ENSG00000150269.1	ENSCAFG00000043375.1
OG0014894	ENSG00000184276.3, ENSG00000284958.1, ENSG00000284907.1	ENSCAFG00000043922.1
OG0014895	ENSG00000181371.4	ENSCAFG00000024602.3
OG0014896	ENSG00000169314.14, ENSG00000273579.3	ENSCAFG00000014127.6
OG0014897	ENSG00000134539.17	ENSCAFG00000013459.5
OG0014898	ENSG00000183397.5	ENSCAFG00000019218.4
OG0014899	ENSG00000183317.17	ENSCAFG00000043483.1
OG0014900	ENSG00000185090.14	ENSCAFG00000003255.4
OG0014901	ENSG00000187815.10, ENSG00000187801.15	ENSCAFG00000032577.2
OG0015044	ENSG00000203837.5	ENSCAFG00000045231.1
OG0015062	ENSG00000188505.5	ENSCAFG00000005593.4
OG0015071	ENSG00000250423.2	ENSCAFG00000018366.5
OG0015074	ENSG00000169035.12	ENSCAFG00000002896.5
OG0015077	ENSG00000183476.12	ENSCAFG00000042496.1
OG0015079	ENSG00000179111.9	ENSCAFG00000016957.4
OG0015093	ENSG00000163958.14	ENSCAFG00000012950.4
OG0015094	ENSG00000187840.5	ENSCAFG00000006154.4
OG0015097	ENSG00000277481.1	ENSCAFG00000020217.5
OG0015098	ENSG00000169962.5	ENSCAFG00000019280.4
OG0015104	ENSG00000196391.11	ENSCAFG00000030757.2
OG0015109	ENSG00000187658.7	ENSCAFG00000023040.3
OG0015116	ENSG00000196152.10	ENSCAFG00000031097.2
OG0015120	ENSG00000167733.13	ENSCAFG00000018793.3
OG0015132	ENSG00000150636.17	ENSCAFG00000000040.4
OG0015141	ENSG00000135622.13	ENSCAFG00000008321.4
OG0015142	ENSG00000166435.15	ENSCAFG00000005462.4
OG0015146	ENSG00000196670.13	ENSCAFG00000030899.2
OG0015152	ENSG00000013725.14	ENSCAFG00000016378.4
OG0015158	ENSG00000147255.19	ENSCAFG00000018799.4
OG0015167	ENSG00000214128.11	ENSCAFG00000004120.4
OG0015174	ENSG00000153563.15	ENSCAFG00000007464.4
OG0015189	ENSG00000105939.13	ENSCAFG00000004102.5
OG0015198	ENSG00000244754.8	ENSCAFG00000006376.4
OG0015207	ENSG00000175699.15	ENSCAFG00000017617.4
OG0015208	ENSG00000111701.7	ENSCAFG00000013901.4
OG0015209	ENSG00000172243.18	ENSCAFG00000013504.4
OG0015214	ENSG00000167895.15	ENSCAFG00000005275.4
OG0015224	ENSG00000187980.6	ENSCAFG00000044749.1
OG0015235	ENSG00000139187.10	ENSCAFG00000028762.2
OG0015241	ENSG00000122859.5	ENSCAFG00000023597.2
OG0015242	ENSG00000133619.17	ENSCAFG00000004450.6
OG0015243	ENSG00000197362.15	ENSCAFG00000004378.4
OG0015244	ENSG00000145826.9	ENSCAFG00000001089.4
OG0015245	ENSG00000145839.2	ENSCAFG00000042867.1
OG0015246	ENSG00000286015.1, ENSG00000259823.6	ENSCAFG00000003163.5
OG0015247	ENSG00000177294.7	ENSCAFG00000015305.4
OG0015248	ENSG00000160712.13	ENSCAFG00000017184.4
OG0015249	ENSG00000105371.10	ENSCAFG00000017874.4
OG0015250	ENSG00000167741.10	ENSCAFG00000015282.4
OG0015251	ENSG00000163352.5	ENSCAFG00000017126.3
OG0015252	ENSG00000143537.13	ENSCAFG00000017100.4
OG0015253	ENSG00000119227.8	ENSCAFG00000013100.4
OG0015255	ENSG00000118520.15	ENSCAFG00000000386.5
OG0015256	ENSG00000102977.16	ENSCAFG00000020352.5
OG0015257	ENSG00000176988.9	ENSCAFG00000019090.5
OG0015259	ENSG00000285221.1, ENSG00000100884.9	ENSCAFG00000011767.4
OG0015260	ENSG00000166329.3	ENSCAFG00000017420.4
OG0015261	ENSG00000100060.18	ENSCAFG00000001503.4
OG0015262	ENSG00000164403.14	ENSCAFG00000000914.5
OG0015264	ENSG00000113520.11	ENSCAFG00000000880.4
OG0015265	ENSG00000169194.9	ENSCAFG00000000878.4
OG0015266	ENSG00000133115.12	ENSCAFG00000006012.4
OG0015267	ENSG00000169551.12	ENSCAFG00000046904.1
OG0015268	ENSG00000261873.2	ENSCAFG00000048779.1
OG0015269	ENSG00000178928.8	ENSCAFG00000047256.1
OG0015270	ENSG00000089327.15	ENSCAFG00000028920.2, ENSCAFG00000024320.4
OG0015271	ENSG00000163395.17	ENSCAFG00000010829.5, ENSCAFG00000032578.3
OG0015274	ENSG00000262664.3	ENSCAFG00000028752.2
OG0015275	ENSG00000267221.3	ENSCAFG00000031485.3
OG0015276	ENSG00000278505.5, ENSG00000278145.2	ENSCAFG00000018124.4
OG0015277	ENSG00000113525.10	ENSCAFG00000000855.4
OG0015278	ENSG00000048462.11	ENSCAFG00000018852.4
OG0015280	ENSG00000285178.2, ENSG00000184517.12	ENSCAFG00000020085.4
OG0015281	ENSG00000203952.9	ENSCAFG00000023095.3
OG0015282	ENSG00000096654.15	ENSCAFG00000028533.2, ENSCAFG00000011235.4
OG0015283	ENSG00000196684.12	ENSCAFG00000015778.5
OG0015285	ENSG00000234776.5	ENSCAFG00000009355.3
OG0015286	ENSG00000131152.4, ENSG00000260456.6	ENSCAFG00000019914.5
OG0015287	ENSG00000153291.16	ENSCAFG00000002029.5
OG0015288	ENSG00000140265.12	ENSCAFG00000012056.5, ENSCAFG00000031958.2
OG0015289	ENSG00000186891.14	ENSCAFG00000019329.4
OG0015290	ENSG00000160310.18	ENSCAFG00000012237.4
OG0015291	ENSG00000112195.9	ENSCAFG00000001589.5
OG0015292	ENSG00000197050.11	ENSCAFG00000032282.2
OG0015293	ENSG00000263429.3	ENSCAFG00000047034.1
OG0015294	ENSG00000005001.10, ENSG00000282937.5	ENSCAFG00000023636.4
OG0015295	ENSG00000213937.4	ENSCAFG00000024263.1
OG0015296	ENSG00000103145.10	ENSCAFG00000019332.5
OG0015297	ENSG00000181284.3, ENSG00000284228.2	ENSCAFG00000016298.1
OG0015298	ENSG00000181323.8, ENSG00000284598.2	ENSCAFG00000044001.1
OG0015299	ENSG00000283714.2, ENSG00000184560.8	ENSCAFG00000016297.4
OG0015300	ENSG00000130182.8	ENSCAFG00000019283.4
OG0015301	ENSG00000122386.10	ENSCAFG00000023869.3
OG0015302	ENSG00000085644.14	ENSCAFG00000041149.1
OG0015303	ENSG00000288511.1, ENSG00000182896.12	ENSCAFG00000041279.1
OG0015304	ENSG00000103313.12	ENSCAFG00000024473.4
OG0015305	ENSG00000106178.6	ENSCAFG00000013396.3
OG0015306	ENSG00000006606.8	ENSCAFG00000032573.2
OG0015309	ENSG00000170929.6	ENSCAFG00000014953.4, ENSCAFG00000032141.1, ENSCAFG00000030401.2
OG0015310	ENSG00000130208.9	ENSCAFG00000004615.5
OG0015311	ENSG00000165370.2	ENSCAFG00000018968.3
OG0015312	ENSG00000140577.16	ENSCAFG00000012410.5
OG0015313	ENSG00000176532.4	ENSCAFG00000047672.1
OG0015314	ENSG00000132464.12	ENSCAFG00000002909.3
OG0015315	ENSG00000112212.12	ENSCAFG00000001574.3
OG0015316	ENSG00000124602.10	ENSCAFG00000001572.4
OG0015317	ENSG00000109205.16	ENSCAFG00000002882.4
OG0015318	ENSG00000145908.12	ENSCAFG00000043905.1, ENSCAFG00000043596.1, ENSCAFG00000001784.4
OG0015319	ENSG00000145642.12	ENSCAFG00000007294.4
OG0015320	ENSG00000187533.14, ENSG00000282868.2	ENSCAFG00000029924.3
OG0015321	ENSG00000099330.9	ENSCAFG00000015500.5
OG0015322	ENSG00000283030.1, ENSG00000135222.6	ENSCAFG00000002881.4
OG0015323	ENSG00000286920.1, ENSG00000285064.2	ENSCAFG00000047836.1
OG0015324	ENSG00000123561.15	ENSCAFG00000024137.3, ENSCAFG00000017885.4
OG0015325	ENSG00000261846.2, ENSG00000197953.6	ENSCAFG00000008541.3
OG0015326	ENSG00000262164.6, ENSG00000196859.8	ENSCAFG00000023275.3
OG0015327	ENSG00000213088.12	ENSCAFG00000025365.3
OG0015328	ENSG00000274588.2	ENSCAFG00000016018.4
OG0015329	ENSG00000212901.4, ENSG00000262068.3	ENSCAFG00000015989.4
OG0015330	ENSG00000197576.14	ENSCAFG00000002948.3
OG0015331	ENSG00000110375.3	ENSCAFG00000012319.5
OG0015332	ENSG00000163515.6	ENSCAFG00000045599.1, ENSCAFG00000041419.1
OG0015333	ENSG00000234224.3	ENSCAFG00000001762.3
OG0015334	ENSG00000198569.10	ENSCAFG00000019464.4
OG0015335	ENSG00000242173.10	ENSCAFG00000015363.4
OG0015336	ENSG00000173673.8	ENSCAFG00000019571.3
OG0015337	ENSG00000139800.8	ENSCAFG00000005834.5
OG0015338	ENSG00000188404.10	ENSCAFG00000015177.4
OG0015339	ENSG00000186198.4	ENSCAFG00000017121.4
OG0015340	ENSG00000104518.11, ENSG00000278718.3	ENSCAFG00000001301.4
OG0015341	ENSG00000144648.16	ENSCAFG00000005368.3
OG0015342	ENSG00000125618.17	ENSCAFG00000007309.5
OG0015343	ENSG00000172301.11	ENSCAFG00000018517.4
OG0015344	ENSG00000169906.5	ENSCAFG00000032533.2
OG0015345	ENSG00000175877.4	ENSCAFG00000012483.2
OG0015346	ENSG00000213420.8	ENSCAFG00000014535.5
OG0015347	ENSG00000181638.19, ENSG00000264668.2	ENSCAFG00000029869.2
OG0015348	ENSG00000264230.9, ENSG00000265190.6	ENSCAFG00000016149.4
OG0015349	ENSG00000137975.8	ENSCAFG00000020249.4
OG0015350	ENSG00000176956.12, ENSG00000274488.4	ENSCAFG00000001292.5
OG0015351	ENSG00000196460.14	ENSCAFG00000002190.5
OG0015352	ENSG00000285458.1, ENSG00000163633.12	ENSCAFG00000030276.2
OG0015353	ENSG00000188766.12	ENSCAFG00000005931.4
OG0015354	ENSG00000145283.8	ENSCAFG00000009448.3
OG0015355	ENSG00000151917.18	ENSCAFG00000002447.5
OG0015356	ENSG00000174326.13	ENSCAFG00000015973.4
OG0015357	ENSG00000161940.11	ENSCAFG00000015968.3
OG0015358	ENSG00000285025.1	ENSCAFG00000041938.1
OG0015359	ENSG00000083838.16	ENSCAFG00000031873.2
OG0015360	ENSG00000204165.6	ENSCAFG00000049512.1
OG0015361	ENSG00000168453.15	ENSCAFG00000009659.4
OG0015362	ENSG00000148346.12	ENSCAFG00000020088.4
OG0015363	ENSG00000177721.4	ENSCAFG00000050077.1
OG0015364	ENSG00000073754.6	ENSCAFG00000016447.4
OG0015365	ENSG00000261667.1, ENSG00000282693.1	ENSCAFG00000031517.2
OG0015366	ENSG00000171388.12	ENSCAFG00000049840.1
OG0015367	ENSG00000074966.11	ENSCAFG00000024725.3
OG0015368	ENSG00000197905.9	ENSCAFG00000015522.4
OG0015370	ENSG00000184060.11	ENSCAFG00000018466.4
OG0015371	ENSG00000182179.13	ENSCAFG00000011164.5
OG0015372	ENSG00000267795.6	ENSCAFG00000043706.1
OG0015373	ENSG00000213658.11	ENSCAFG00000017333.5
OG0015374	ENSG00000198890.9	ENSCAFG00000023098.3
OG0015375	ENSG00000248235.6, ENSG00000241852.10	ENSCAFG00000009307.4
OG0015376	ENSG00000136883.14	ENSCAFG00000003313.5
OG0015377	ENSG00000181924.7	ENSCAFG00000041282.1
OG0015378	ENSG00000169688.11	ENSCAFG00000048891.1, ENSCAFG00000042499.1, ENSCAFG00000049722.1
OG0015379	ENSG00000235162.8	ENSCAFG00000045230.1
OG0015380	ENSG00000087074.8	ENSCAFG00000003880.5
OG0015381	ENSG00000160886.13	ENSCAFG00000029038.3, ENSCAFG00000042440.1
OG0015382	ENSG00000185860.13	ENSCAFG00000013223.4
OG0015383	ENSG00000282895.2, ENSG00000187994.14	ENSCAFG00000005642.5
OG0015384	ENSG00000284505.1, ENSG00000283992.2	ENSCAFG00000024408.3
OG0015385	ENSG00000274126.4, ENSG00000184601.10	ENSCAFG00000018327.5
OG0015386	ENSG00000256660.6	ENSCAFG00000043476.1, ENSCAFG00000013553.4
OG0015387	ENSG00000187791.13	ENSCAFG00000024253.4, ENSCAFG00000025056.3
OG0015388	ENSG00000235169.8	ENSCAFG00000028639.2
OG0015389	ENSG00000196388.8	ENSCAFG00000023165.4
OG0015390	ENSG00000197416.4	ENSCAFG00000045748.1, ENSCAFG00000025379.3
OG0015391	ENSG00000150783.10	ENSCAFG00000013989.4
OG0015392	ENSG00000179476.8	ENSCAFG00000013976.5
OG0015393	ENSG00000183035.13	ENSCAFG00000017370.6
OG0015394	ENSG00000166452.12	ENSCAFG00000007000.5
OG0015395	ENSG00000136932.14	ENSCAFG00000002460.5
OG0015396	ENSG00000157653.11	ENSCAFG00000003250.5
OG0015397	ENSG00000130035.8	ENSCAFG00000015310.3
OG0015398	ENSG00000230989.7	ENSCAFG00000019973.4
OG0015399	ENSG00000174718.12	ENSCAFG00000010639.5
OG0015400	ENSG00000188368.9	ENSCAFG00000015415.4
OG0015401	ENSG00000117090.15	ENSCAFG00000012579.4
OG0015402	ENSG00000186881.3	ENSCAFG00000031077.1, ENSCAFG00000030606.2
OG0015403	ENSG00000196693.15, ENSG00000189180.16	ENSCAFG00000009862.4
OG0015404	ENSG00000063127.16	ENSCAFG00000024128.3
OG0015405	ENSG00000108702.4	ENSCAFG00000018347.5
OG0015406	ENSG00000106013.15	ENSCAFG00000003445.4
OG0015407	ENSG00000179304.16, ENSG00000268350.7	ENSCAFG00000024255.3
OG0015409	ENSG00000114013.16	ENSCAFG00000011751.5
OG0015410	ENSG00000275244.1, ENSG00000273508.1, ENSG00000175143.4	ENSCAFG00000046478.1
OG0015411	ENSG00000117091.10	ENSCAFG00000031101.2
OG0015412	ENSG00000122224.18	ENSCAFG00000012621.4
OG0015413	ENSG00000288188.1, ENSG00000254585.5	ENSCAFG00000010136.4
OG0015414	ENSG00000148225.16	ENSCAFG00000003238.4
OG0015416	ENSG00000140932.10	ENSCAFG00000020418.4
OG0015417	ENSG00000133317.14	ENSCAFG00000015091.5
OG0015418	ENSG00000073598.6	ENSCAFG00000018291.4
OG0015419	ENSG00000204936.10	ENSCAFG00000004765.5
OG0015420	ENSG00000211898.7, ENSG00000278801.3	ENSCAFG00000049475.1
OG0015423	ENSG00000196071.5	ENSCAFG00000032670.2
OG0015424	ENSG00000105287.12	ENSCAFG00000004256.4
OG0015425	ENSG00000114204.14	ENSCAFG00000014536.4
OG0015426	ENSG00000104901.7	ENSCAFG00000003681.4
OG0015427	ENSG00000161653.11	ENSCAFG00000014391.5
OG0015428	ENSG00000283706.2, ENSG00000206549.13	ENSCAFG00000023396.3
OG0015429	ENSG00000007516.13	ENSCAFG00000019589.4
OG0015430	ENSG00000153093.18	ENSCAFG00000007073.5
OG0015431	ENSG00000173401.10	ENSCAFG00000023219.3
OG0015432	ENSG00000283567.1	ENSCAFG00000047090.1
OG0015434	ENSG00000174109.5	ENSCAFG00000029980.2
OG0015435	ENSG00000166589.13	ENSCAFG00000020397.4
OG0015436	ENSG00000205903.7	ENSCAFG00000015816.5
OG0015437	ENSG00000117616.18	ENSCAFG00000012888.5
OG0015438	ENSG00000155249.5	ENSCAFG00000047968.1, ENSCAFG00000048621.1
OG0015439	ENSG00000176281.4	ENSCAFG00000028886.1, ENSCAFG00000032352.1
OG0015440	ENSG00000187607.16, ENSG00000255104.8	ENSCAFG00000031764.2
OG0015441	ENSG00000063587.14	ENSCAFG00000019184.4
OG0015442	ENSG00000131142.13	ENSCAFG00000018358.4
OG0015443	ENSG00000284873.1, ENSG00000285029.1	ENSCAFG00000032278.2
OG0015444	ENSG00000120949.15	ENSCAFG00000016429.4
OG0015445	ENSG00000028137.19	ENSCAFG00000016422.4
OG0015446	ENSG00000138613.14	ENSCAFG00000031124.2
OG0015448	ENSG00000186767.7	ENSCAFG00000016524.3
OG0015449	ENSG00000189058.9	ENSCAFG00000013368.5
OG0015450	ENSG00000185742.7	ENSCAFG00000023392.3
OG0015452	ENSG00000171855.7	ENSCAFG00000001653.3, ENSCAFG00000044433.1
OG0015453	ENSG00000133742.13	ENSCAFG00000008702.4
OG0015454	ENSG00000102970.11	ENSCAFG00000008754.4
OG0015455	ENSG00000158874.11	ENSCAFG00000012886.4
OG0015456	ENSG00000284925.2, ENSG00000174500.13	ENSCAFG00000030826.2
OG0015458	ENSG00000166557.13	ENSCAFG00000031547.2
OG0015459	ENSG00000155754.15	ENSCAFG00000032606.2
OG0015460	ENSG00000187601.5	ENSCAFG00000016486.1
OG0015461	ENSG00000181215.15	ENSCAFG00000015842.2
OG0015462	ENSG00000276469.1, ENSG00000277399.4	ENSCAFG00000016631.6
OG0015463	ENSG00000270806.2	ENSCAFG00000048009.1
OG0015464	ENSG00000269711.1, ENSG00000183019.7	ENSCAFG00000029509.2
OG0015465	ENSG00000168792.5	ENSCAFG00000018922.4
OG0015466	ENSG00000127423.10	ENSCAFG00000012751.3
OG0015467	ENSG00000163632.14	ENSCAFG00000006876.4
OG0015468	ENSG00000105549.11	ENSCAFG00000019728.5
OG0015469	ENSG00000121895.8	ENSCAFG00000016155.5
OG0015470	ENSG00000259417.3	ENSCAFG00000042498.1
OG0015471	ENSG00000166681.14	ENSCAFG00000024178.3
OG0015473	ENSG00000181958.4	ENSCAFG00000031374.2
OG0015474	ENSG00000268089.3	ENSCAFG00000019165.4
OG0015475	ENSG00000260548.1, ENSG00000133124.11	ENSCAFG00000018028.5
OG0015476	ENSG00000158301.18	ENSCAFG00000017778.3
OG0015477	ENSG00000156150.9	ENSCAFG00000019795.4
OG0015478	ENSG00000198908.12, ENSG00000286237.1	ENSCAFG00000017782.2
OG0015479	ENSG00000268182.6	ENSCAFG00000046876.1
OG0015480	ENSG00000083457.12	ENSCAFG00000019367.5
OG0015481	ENSG00000111339.12	ENSCAFG00000012972.4
OG0015483	ENSG00000135045.7	ENSCAFG00000029729.2
OG0015484	ENSG00000143119.14	ENSCAFG00000019772.4
OG0015485	ENSG00000168811.7	ENSCAFG00000014200.4
OG0015486	ENSG00000159708.18	ENSCAFG00000020365.4
OG0015487	ENSG00000188993.3	ENSCAFG00000024651.3
OG0015488	ENSG00000147378.11	ENSCAFG00000019151.4
OG0015491	ENSG00000178690.3	ENSCAFG00000028993.2
OG0015493	ENSG00000109182.12	ENSCAFG00000001997.4
OG0015494	ENSG00000203909.4	ENSCAFG00000044818.1
OG0015496	ENSG00000240021.10	ENSCAFG00000014010.4, ENSCAFG00000000034.3
OG0015497	ENSG00000170920.2	ENSCAFG00000048117.1
OG0015498	ENSG00000148357.16	ENSCAFG00000019950.5
OG0015499	ENSG00000221823.11	ENSCAFG00000048035.1
OG0015500	ENSG00000122711.9	ENSCAFG00000001843.3
OG0015501	ENSG00000117335.19	ENSCAFG00000014256.4, ENSCAFG00000025063.3
OG0015502	ENSG00000283463.1, ENSG00000283697.2	ENSCAFG00000023067.3, ENSCAFG00000029639.2
OG0015503	ENSG00000172146.2	ENSCAFG00000023554.2
OG0015504	ENSG00000196440.11	ENSCAFG00000017697.5
OG0015505	ENSG00000219435.6	ENSCAFG00000044662.1, ENSCAFG00000046628.1
OG0015506	ENSG00000149305.7	ENSCAFG00000013576.5
OG0015507	ENSG00000105697.9	ENSCAFG00000007048.4
OG0015508	ENSG00000109684.15	ENSCAFG00000015458.5
OG0015509	ENSG00000167702.12	ENSCAFG00000001627.4
OG0015510	ENSG00000171606.18	ENSCAFG00000045825.1
OG0015511	ENSG00000152207.7	ENSCAFG00000004428.4
OG0015512	ENSG00000104960.15	ENSCAFG00000003495.4
OG0015513	ENSG00000188408.5	ENSCAFG00000013584.4, ENSCAFG00000023523.3
OG0015514	ENSG00000271303.1	ENSCAFG00000028688.2
OG0015515	ENSG00000118495.19	ENSCAFG00000000318.4
OG0015516	ENSG00000178796.13	ENSCAFG00000023264.3
OG0015517	ENSG00000198398.2	ENSCAFG00000030759.2
OG0015518	ENSG00000139144.10	ENSCAFG00000012564.6
OG0015519	ENSG00000110811.20	ENSCAFG00000031318.3
OG0015520	ENSG00000174791.11	ENSCAFG00000012803.4
OG0015521	ENSG00000089050.16	ENSCAFG00000005414.4
OG0015522	ENSG00000288149.1, ENSG00000149043.16	ENSCAFG00000010058.4
OG0015523	ENSG00000125775.15	ENSCAFG00000006811.4
OG0015524	ENSG00000157992.12	ENSCAFG00000004874.4
OG0015525	ENSG00000165076.14	ENSCAFG00000003881.5
OG0015526	ENSG00000257138.1	ENSCAFG00000003856.4
OG0015527	ENSG00000131400.8	ENSCAFG00000003342.4
OG0015528	ENSG00000161180.11	ENSCAFG00000015302.5
OG0015529	ENSG00000132631.6	ENSCAFG00000005375.3
OG0015530	ENSG00000278558.5, ENSG00000206140.11	ENSCAFG00000030047.2
OG0015531	ENSG00000149609.6	ENSCAFG00000029918.2
OG0015533	ENSG00000101435.5	ENSCAFG00000004298.4
OG0015534	ENSG00000279051.4	ENSCAFG00000007734.3
OG0015535	ENSG00000203733.5	ENSCAFG00000030263.2
OG0015536	ENSG00000151651.16	ENSCAFG00000013440.4
OG0015537	ENSG00000288505.1, ENSG00000187556.7	ENSCAFG00000016592.4
OG0015538	ENSG00000198183.12	ENSCAFG00000024453.3
OG0015539	ENSG00000163792.6	ENSCAFG00000030192.2
OG0015541	ENSG00000174562.13	ENSCAFG00000042730.1
OG0015542	ENSG00000164123.7	ENSCAFG00000008705.4
OG0015543	ENSG00000277571.2, ENSG00000197561.7	ENSCAFG00000019669.4
OG0015544	ENSG00000172324.5	ENSCAFG00000048827.1, ENSCAFG00000043754.1
OG0015545	ENSG00000187806.9	ENSCAFG00000045147.1, ENSCAFG00000017654.4
OG0015546	ENSG00000167098.12	ENSCAFG00000007323.4
OG0015547	ENSG00000171121.16	ENSCAFG00000011271.5
OG0015548	ENSG00000283288.1, ENSG00000288274.1	ENSCAFG00000031017.2
OG0015549	ENSG00000143443.10	ENSCAFG00000023491.4
OG0015550	ENSG00000149489.8	ENSCAFG00000015786.4
OG0015551	ENSG00000167755.15	ENSCAFG00000002900.4
OG0015552	ENSG00000269741.5, ENSG00000213022.6	ENSCAFG00000042298.1
OG0015553	ENSG00000214756.8	ENSCAFG00000029552.2
OG0015554	ENSG00000105639.19	ENSCAFG00000015159.5
OG0015555	ENSG00000162194.12	ENSCAFG00000015719.4
OG0015556	ENSG00000204922.5	ENSCAFG00000015715.4
OG0015557	ENSG00000180305.5	ENSCAFG00000030127.1, ENSCAFG00000009724.3
OG0015558	ENSG00000125945.15, ENSG00000283009.2	ENSCAFG00000031798.2
OG0015559	ENSG00000205857.2	ENSCAFG00000031047.2
