Orthogroup	H_sapiens.pep	X_tropicalis.pep
OG0010102	ENSG00000117425.14	ENSXETG00000007045.1
OG0010103	ENSG00000127720.8	ENSXETG00000021332.1
OG0010104	ENSG00000222009.8	ENSXETG00000011968.1
OG0010105	ENSG00000173846.13	ENSXETG00000011248.1
OG0010106	ENSG00000006062.17	ENSXETG00000011611.1
OG0010107	ENSG00000108061.11	ENSXETG00000001558.1
OG0010108	ENSG00000184922.14	ENSXETG00000011806.1
OG0010109	ENSG00000111058.8	ENSXETG00000018711.1
OG0010110	ENSG00000111049.4	ENSXETG00000019847.1
OG0010111	ENSG00000111046.4	ENSXETG00000019913.1
OG0010112	ENSG00000159592.11	ENSXETG00000003846.1
OG0010113	ENSG00000139304.16	ENSXETG00000010455.1
OG0010114	ENSG00000197429.11	ENSXETG00000003880.1
OG0010116	ENSG00000058272.19	ENSXETG00000003105.1
OG0010117	ENSG00000122863.6	ENSXETG00000004469.1
OG0010118	ENSG00000042286.15	ENSXETG00000004477.1
OG0010119	ENSG00000177425.11	ENSXETG00000003098.1
OG0010120	ENSG00000171357.6	ENSXETG00000018401.1
OG0010121	ENSG00000099284.14	ENSXETG00000004502.1
OG0010122	ENSG00000132128.16	ENSXETG00000018976.1
OG0010123	ENSG00000197467.15	ENSXETG00000004560.1
OG0010124	ENSG00000146872.17	ENSXETG00000020027.1
OG0010125	ENSG00000153233.13	ENSXETG00000007993.1
OG0010126	ENSG00000127804.13	ENSXETG00000019469.1
OG0010127	ENSG00000187595.16	ENSXETG00000003278.1
OG0010128	ENSG00000166228.9	ENSXETG00000006734.1
OG0010129	ENSG00000127324.9	ENSXETG00000008028.1
OG0010130	ENSG00000166224.17	ENSXETG00000011010.1
OG0010131	ENSG00000139292.13	ENSXETG00000008052.1
OG0010132	ENSG00000173786.17	ENSXETG00000005672.1
OG0010133	ENSG00000204815.10	ENSXETG00000005629.1
OG0010134	ENSG00000107719.9	ENSXETG00000000122.1
OG0010135	ENSG00000148730.7	ENSXETG00000000102.1
OG0010136	ENSG00000172731.14	ENSXETG00000017611.1, ENSXETG00000019202.1
OG0010137	ENSG00000139287.13	ENSXETG00000009269.1
OG0010138	ENSG00000141698.17	ENSXETG00000005080.1
OG0010139	ENSG00000125319.14	ENSXETG00000003361.1
OG0010140	ENSG00000168591.16	ENSXETG00000003390.1
OG0010141	ENSG00000138303.18	ENSXETG00000002473.1
OG0010142	ENSG00000166295.9	ENSXETG00000019366.1
OG0010143	ENSG00000168209.5	ENSXETG00000002498.1
OG0010144	ENSG00000138315.13	ENSXETG00000019842.1
OG0010145	ENSG00000091039.17	ENSXETG00000003378.1
OG0010146	ENSG00000117862.13	ENSXETG00000001612.1
OG0010147	ENSG00000165891.16	ENSXETG00000005869.1
OG0010148	ENSG00000067798.16	ENSXETG00000006144.1
OG0010149	ENSG00000134748.13	ENSXETG00000003084.1
OG0010150	ENSG00000152785.7	ENSXETG00000012888.1
OG0010151	ENSG00000188916.9	ENSXETG00000018411.1
OG0010152	ENSG00000138669.9	ENSXETG00000012892.1
OG0010153	ENSG00000180745.5	ENSXETG00000018316.1
OG0010154	ENSG00000148773.14	ENSXETG00000019371.1
OG0010155	ENSG00000182183.15	ENSXETG00000000583.1
OG0010156	ENSG00000162377.6	ENSXETG00000000596.1
OG0010157	ENSG00000145293.16	ENSXETG00000008375.1
OG0010158	ENSG00000116171.18	ENSXETG00000020920.1
OG0010159	ENSG00000167258.14	ENSXETG00000020675.1
OG0010160	ENSG00000174348.14	ENSXETG00000020151.1
OG0010161	ENSG00000162383.12	ENSXETG00000017585.1
OG0010162	ENSG00000138663.9	ENSXETG00000012215.1
OG0010163	ENSG00000131748.16	ENSXETG00000019532.1
OG0010164	ENSG00000173085.14	ENSXETG00000003762.1
OG0010165	ENSG00000141744.4	ENSXETG00000019766.1
OG0010166	ENSG00000173083.15	ENSXETG00000008417.1
OG0010167	ENSG00000157193.18	ENSXETG00000000011.1
OG0010168	ENSG00000141736.13	ENSXETG00000020741.1
OG0010169	ENSG00000138678.11	ENSXETG00000011386.1
OG0010170	ENSG00000141741.12	ENSXETG00000017373.1
OG0010171	ENSG00000081870.11	ENSXETG00000002182.1
OG0010172	ENSG00000162873.14	ENSXETG00000007836.1
OG0010173	ENSG00000163545.10	ENSXETG00000007816.1
OG0010174	ENSG00000163624.6	ENSXETG00000011533.1
OG0010175	ENSG00000141738.14	ENSXETG00000001106.1
OG0010176	ENSG00000133069.17	ENSXETG00000007803.1
OG0010177	ENSG00000133059.17	ENSXETG00000011629.1
OG0010178	ENSG00000163625.15	ENSXETG00000011823.1
OG0010179	ENSG00000171811.14	ENSXETG00000006684.1
OG0010180	ENSG00000108344.15	ENSXETG00000009929.1
OG0010181	ENSG00000108342.12	ENSXETG00000003708.1
OG0010182	ENSG00000184144.12	ENSXETG00000019057.1
OG0010183	ENSG00000008838.20	ENSXETG00000002259.1
OG0010184	ENSG00000179988.14	ENSXETG00000002482.1
OG0010185	ENSG00000163531.15	ENSXETG00000018922.1
OG0010186	ENSG00000163629.13	ENSXETG00000007848.1
OG0010187	ENSG00000126368.6	ENSXETG00000004076.1
OG0010188	ENSG00000188816.3	ENSXETG00000016970.1
OG0010189	ENSG00000172493.21	ENSXETG00000007049.1
OG0010190	ENSG00000108349.17	ENSXETG00000004143.1
OG0010191	ENSG00000108352.12	ENSXETG00000004307.1
OG0010192	ENSG00000145332.14	ENSXETG00000006960.1
OG0010193	ENSG00000182022.18	ENSXETG00000001125.1
OG0010194	ENSG00000143850.16	ENSXETG00000019517.1
OG0010195	ENSG00000229544.9	ENSXETG00000010420.1
OG0010196	ENSG00000107902.14	ENSXETG00000010415.1
OG0010197	ENSG00000143839.15	ENSXETG00000020370.1
OG0010198	ENSG00000165660.8	ENSXETG00000010395.1
OG0010199	ENSG00000143842.15	ENSXETG00000021311.1
OG0010200	ENSG00000029559.7	ENSXETG00000013271.1
OG0010201	ENSG00000019995.6	ENSXETG00000002562.1
OG0010202	ENSG00000141753.7	ENSXETG00000005314.1
OG0010203	ENSG00000126353.3	ENSXETG00000005322.1
OG0010204	ENSG00000107938.18	ENSXETG00000018575.1
OG0010205	ENSG00000107949.17	ENSXETG00000019299.1
OG0010206	ENSG00000163644.15	ENSXETG00000012931.1
OG0010207	ENSG00000122176.12	ENSXETG00000012934.1
OG0010209	ENSG00000145337.5	ENSXETG00000003482.1
OG0010210	ENSG00000185477.5	ENSXETG00000012510.1
OG0010211	ENSG00000138722.10	ENSXETG00000012497.1
OG0010212	ENSG00000184305.15	ENSXETG00000012491.1
OG0010213	ENSG00000107669.17	ENSXETG00000007545.1
OG0010214	ENSG00000137413.16	ENSXETG00000012999.1
OG0010215	ENSG00000112578.10	ENSXETG00000013007.1
OG0010216	ENSG00000107651.13	ENSXETG00000003453.1
OG0010217	ENSG00000138696.11	ENSXETG00000019480.1
OG0010218	ENSG00000108604.16	ENSXETG00000000725.1
OG0010219	ENSG00000087191.13	ENSXETG00000002479.1
OG0010220	ENSG00000108592.17	ENSXETG00000020207.1
OG0010221	ENSG00000174099.11	ENSXETG00000014112.1
OG0010222	ENSG00000174106.3	ENSXETG00000014137.1
OG0010223	ENSG00000156076.10	ENSXETG00000014204.1
OG0010224	ENSG00000148908.15	ENSXETG00000008973.1
OG0010225	ENSG00000108684.14	ENSXETG00000000363.1
OG0010226	ENSG00000112039.5	ENSXETG00000016943.1
OG0010227	ENSG00000023516.9	ENSXETG00000000156.1
OG0010228	ENSG00000153179.13	ENSXETG00000015559.1
OG0010229	ENSG00000102763.18	ENSXETG00000012235.1
OG0010230	ENSG00000064999.15	ENSXETG00000021140.1
OG0010231	ENSG00000174206.12	ENSXETG00000013975.1
OG0010233	ENSG00000196935.9	ENSXETG00000013301.1
OG0010234	ENSG00000120690.16	ENSXETG00000004911.1
OG0010235	ENSG00000089558.9	ENSXETG00000014445.1
OG0010236	ENSG00000124664.11	ENSXETG00000018879.1
OG0010237	ENSG00000166148.3	ENSXETG00000016977.1
OG0010238	ENSG00000124507.11	ENSXETG00000017479.1
OG0010241	ENSG00000118946.12	ENSXETG00000004808.1
OG0010242	ENSG00000108784.10	ENSXETG00000010682.1
OG0010244	ENSG00000135655.16	ENSXETG00000010734.1
OG0010246	ENSG00000096433.11	ENSXETG00000018074.1
OG0010247	ENSG00000083544.15	ENSXETG00000004133.1
OG0010248	ENSG00000275832.5, ENSG00000273780.2	ENSXETG00000018891.1
OG0010249	ENSG00000139263.11	ENSXETG00000008077.1
OG0010250	ENSG00000139211.6	ENSXETG00000008247.1
OG0010251	ENSG00000139209.16	ENSXETG00000008313.1
OG0010253	ENSG00000080166.16	ENSXETG00000011765.1
OG0010254	ENSG00000134294.14	ENSXETG00000008791.1
OG0010255	ENSG00000152749.8	ENSXETG00000011308.1
OG0010256	ENSG00000073861.3	ENSXETG00000019904.1
OG0010257	ENSG00000112081.17	ENSXETG00000003858.1
OG0010259	ENSG00000189079.17	ENSXETG00000003841.1
OG0010260	ENSG00000164530.15	ENSXETG00000015856.1
OG0010262	ENSG00000141295.14	ENSXETG00000018441.1
OG0010263	ENSG00000007062.11	ENSXETG00000008085.1
OG0010264	ENSG00000189120.5	ENSXETG00000017992.1
OG0010265	ENSG00000108439.10	ENSXETG00000019408.1
OG0010266	ENSG00000167183.3	ENSXETG00000017514.1
OG0010267	ENSG00000134874.17	ENSXETG00000019181.1
OG0010268	ENSG00000120094.9	ENSXETG00000016955.1
OG0010269	ENSG00000173917.10	ENSXETG00000018603.1
OG0010270	ENSG00000120075.5	ENSXETG00000017959.1
OG0010271	ENSG00000139174.12	ENSXETG00000006226.1
OG0010272	ENSG00000005810.18	ENSXETG00000007462.1
OG0010273	ENSG00000159202.18	ENSXETG00000021216.1
OG0010274	ENSG00000151233.11	ENSXETG00000006406.1
OG0010275	ENSG00000102794.10	ENSXETG00000008800.1
OG0010276	ENSG00000018236.15	ENSXETG00000006601.1
OG0010277	ENSG00000116852.14	ENSXETG00000013729.1
OG0010278	ENSG00000136111.14	ENSXETG00000009105.1
OG0010279	ENSG00000118922.17	ENSXETG00000020686.1
OG0010280	ENSG00000083535.16	ENSXETG00000003369.1
OG0010281	ENSG00000064300.9	ENSXETG00000017785.1
OG0010282	ENSG00000083520.15	ENSXETG00000003494.1
OG0010283	ENSG00000121073.15	ENSXETG00000018621.1
OG0010285	ENSG00000091129.21	ENSXETG00000000696.1
OG0010286	ENSG00000215717.7	ENSXETG00000008486.1, ENSXETG00000008460.1
OG0010287	ENSG00000179902.12	ENSXETG00000008207.1
OG0010288	ENSG00000165300.7	ENSXETG00000011831.1
OG0010289	ENSG00000184564.11	ENSXETG00000011835.1
OG0010290	ENSG00000178235.7	ENSXETG00000011841.1
OG0010291	ENSG00000132182.12	ENSXETG00000005571.1
OG0010292	ENSG00000031698.13	ENSXETG00000007498.1
OG0010293	ENSG00000136158.12	ENSXETG00000011849.1
OG0010294	ENSG00000173114.13	ENSXETG00000000019.1
OG0010295	ENSG00000139746.15	ENSXETG00000012017.1
OG0010296	ENSG00000152193.8	ENSXETG00000006886.1
OG0010297	ENSG00000108823.16	ENSXETG00000009277.1
OG0010298	ENSG00000249581.2	ENSXETG00000007318.1
OG0010299	ENSG00000196878.15	ENSXETG00000013217.1
OG0010300	ENSG00000006652.14	ENSXETG00000018912.1
OG0010301	ENSG00000123689.6	ENSXETG00000013199.1
OG0010302	ENSG00000117594.10	ENSXETG00000013196.1
OG0010303	ENSG00000146802.13	ENSXETG00000018443.1
OG0010304	ENSG00000164603.12	ENSXETG00000017573.1
OG0010305	ENSG00000102572.14	ENSXETG00000020367.1
OG0010306	ENSG00000091947.10	ENSXETG00000008723.1
OG0010307	ENSG00000128573.26	ENSXETG00000021386.1
OG0010308	ENSG00000105967.16	ENSXETG00000019974.1
OG0010309	ENSG00000108861.9	ENSXETG00000004505.1
OG0010310	ENSG00000188112.9	ENSXETG00000013160.1
OG0010311	ENSG00000105971.15	ENSXETG00000020212.1
OG0010312	ENSG00000116455.14	ENSXETG00000020535.1
OG0010313	ENSG00000105974.12	ENSXETG00000018943.1
OG0010314	ENSG00000116459.11	ENSXETG00000019495.1
OG0010315	ENSG00000141349.8	ENSXETG00000009508.1
OG0010316	ENSG00000064703.12	ENSXETG00000020782.1
OG0010317	ENSG00000105976.15	ENSXETG00000020057.1
OG0010318	ENSG00000143079.15	ENSXETG00000018225.1
OG0010319	ENSG00000198231.13	ENSXETG00000008815.1
OG0010320	ENSG00000169508.7	ENSXETG00000000030.1
OG0010321	ENSG00000001626.16	ENSXETG00000018089.1
OG0010322	ENSG00000161381.14	ENSXETG00000018657.1
OG0010323	ENSG00000106025.9	ENSXETG00000018222.1
OG0010325	ENSG00000102452.17	ENSXETG00000002962.1
OG0010326	ENSG00000131409.13	ENSXETG00000011057.1
OG0010327	ENSG00000198542.14	ENSXETG00000002915.1
OG0010328	ENSG00000198799.12	ENSXETG00000018932.1
OG0010329	ENSG00000100427.15	ENSXETG00000011509.1
OG0010330	ENSG00000073146.16	ENSXETG00000011180.1
OG0010331	ENSG00000161671.16	ENSXETG00000013929.1
OG0010332	ENSG00000073150.14	ENSXETG00000011086.1
OG0010333	ENSG00000139780.7	ENSXETG00000002582.1
OG0010334	ENSG00000116774.12	ENSXETG00000003367.1
OG0010335	ENSG00000073169.14	ENSXETG00000010958.1
OG0010337	ENSG00000128159.12	ENSXETG00000016793.1
OG0010338	ENSG00000100429.18	ENSXETG00000016661.1
OG0010339	ENSG00000175984.15	ENSXETG00000008391.1
OG0010340	ENSG00000134884.15	ENSXETG00000001867.1
OG0010341	ENSG00000116748.21	ENSXETG00000011215.1
OG0010342	ENSG00000126453.9	ENSXETG00000014768.1
OG0010343	ENSG00000153487.12	ENSXETG00000012459.1
OG0010344	ENSG00000102606.18	ENSXETG00000012159.1
OG0010345	ENSG00000196576.15	ENSXETG00000018669.1
OG0010346	ENSG00000130529.16	ENSXETG00000006562.1
OG0010347	ENSG00000048405.10	ENSXETG00000017406.1
OG0010348	ENSG00000170775.3	ENSXETG00000020948.1
OG0010349	ENSG00000134200.4	ENSXETG00000016092.1
OG0010352	ENSG00000057593.13	ENSXETG00000004996.1
OG0010353	ENSG00000126218.12	ENSXETG00000004984.1
OG0010354	ENSG00000126231.14	ENSXETG00000004951.1
OG0010355	ENSG00000159166.15	ENSXETG00000011382.1
OG0010356	ENSG00000159173.19	ENSXETG00000011405.1
OG0010357	ENSG00000185896.11	ENSXETG00000004261.1
OG0010358	ENSG00000139835.14	ENSXETG00000004232.1
OG0010359	ENSG00000134369.15	ENSXETG00000015247.1
OG0010360	ENSG00000184497.13	ENSXETG00000010357.1
OG0010361	ENSG00000142552.8	ENSXETG00000013960.1
OG0010362	ENSG00000126460.11	ENSXETG00000013981.1
OG0010363	ENSG00000176393.11	ENSXETG00000006644.1
OG0010364	ENSG00000106278.12	ENSXETG00000017334.1
OG0010365	ENSG00000126456.16	ENSXETG00000014073.1, ENSXETG00000014331.1
OG0010366	ENSG00000002834.18	ENSXETG00000020823.1
OG0010367	ENSG00000170075.9	ENSXETG00000012012.1
OG0010368	ENSG00000196937.11	ENSXETG00000020659.1
OG0010369	ENSG00000204952.3	ENSXETG00000019975.1
OG0010370	ENSG00000283361.2	ENSXETG00000020490.1
OG0010371	ENSG00000130177.16	ENSXETG00000000419.1
OG0010372	ENSG00000100422.14	ENSXETG00000006768.1
OG0010373	ENSG00000075240.17	ENSXETG00000007077.1
OG0010374	ENSG00000121931.16	ENSXETG00000003620.1
OG0010375	ENSG00000198824.7	ENSXETG00000000847.1
OG0010376	ENSG00000122180.5	ENSXETG00000003901.1
OG0010377	ENSG00000135960.10	ENSXETG00000003554.1
OG0010378	ENSG00000181982.18	ENSXETG00000018726.1
OG0010379	ENSG00000109606.13	ENSXETG00000002329.1
OG0010380	ENSG00000134375.11	ENSXETG00000003683.1
OG0010381	ENSG00000109819.9	ENSXETG00000002394.1
OG0010382	ENSG00000163431.13	ENSXETG00000003705.1
OG0010383	ENSG00000198892.6	ENSXETG00000003712.1
OG0010384	ENSG00000115665.9	ENSXETG00000006217.1
OG0010385	ENSG00000183155.5	ENSXETG00000004349.1
OG0010386	ENSG00000115652.14	ENSXETG00000006275.1
OG0010387	ENSG00000119147.10	ENSXETG00000006323.1
OG0010388	ENSG00000135966.13	ENSXETG00000000277.1
OG0010389	ENSG00000075568.17	ENSXETG00000019350.1
OG0010390	ENSG00000125998.8	ENSXETG00000011265.1
OG0010391	ENSG00000109805.10	ENSXETG00000015282.1
OG0010392	ENSG00000125965.9	ENSXETG00000011218.1
OG0010393	ENSG00000126001.16	ENSXETG00000005136.1
OG0010394	ENSG00000047662.5	ENSXETG00000010745.1
OG0010395	ENSG00000206190.12	ENSXETG00000018461.1
OG0010396	ENSG00000186297.12	ENSXETG00000019898.1
OG0010397	ENSG00000214078.12	ENSXETG00000008739.1
OG0010399	ENSG00000285868.1, ENSG00000172568.5	ENSXETG00000008711.1
OG0010400	ENSG00000170471.15	ENSXETG00000015843.1
OG0010401	ENSG00000102218.6	ENSXETG00000003512.1
OG0010402	ENSG00000111203.13	ENSXETG00000005509.1
OG0010403	ENSG00000124177.15	ENSXETG00000016253.1
OG0010404	ENSG00000182378.14	ENSXETG00000003657.1
OG0010405	ENSG00000178605.13	ENSXETG00000003682.1
OG0010406	ENSG00000111206.12	ENSXETG00000018716.1
OG0010407	ENSG00000101342.10	ENSXETG00000006532.1
OG0010408	ENSG00000149639.15	ENSXETG00000006486.1
OG0010409	ENSG00000185960.14	ENSXETG00000003915.1
OG0010410	ENSG00000047621.12	ENSXETG00000018334.1
OG0010411	ENSG00000214717.12	ENSXETG00000013918.1, ENSXETG00000016644.1
OG0010412	ENSG00000002586.20	ENSXETG00000016581.1
OG0010413	ENSG00000011105.14	ENSXETG00000004673.1
OG0010414	ENSG00000185652.12	ENSXETG00000017138.1
OG0010415	ENSG00000011201.12	ENSXETG00000014266.1
OG0010416	ENSG00000010278.14	ENSXETG00000020356.1
OG0010417	ENSG00000101850.13	ENSXETG00000020142.1
OG0010418	ENSG00000047644.18	ENSXETG00000019623.1
OG0010419	ENSG00000047648.23	ENSXETG00000020615.1
OG0010420	ENSG00000169933.15	ENSXETG00000020550.1
OG0010421	ENSG00000139083.11	ENSXETG00000003409.1
OG0010422	ENSG00000100991.12	ENSXETG00000010050.1
OG0010423	ENSG00000046647.13	ENSXETG00000020684.1
OG0010424	ENSG00000181544.15	ENSXETG00000007359.1
OG0010425	ENSG00000130150.12	ENSXETG00000015802.1
OG0010426	ENSG00000101400.6	ENSXETG00000015719.1
OG0010427	ENSG00000186951.16	ENSXETG00000001958.1
OG0010428	ENSG00000130638.17	ENSXETG00000006126.1
OG0010429	ENSG00000173230.15	ENSXETG00000016967.1
OG0010431	ENSG00000128408.9	ENSXETG00000018937.1
OG0010432	ENSG00000077935.17	ENSXETG00000017455.1
OG0010433	ENSG00000056487.16	ENSXETG00000014772.1
OG0010434	ENSG00000130234.11	ENSXETG00000015181.1
OG0010436	ENSG00000101464.10	ENSXETG00000021358.1
OG0010437	ENSG00000198646.14	ENSXETG00000021123.1
OG0010438	ENSG00000131067.17	ENSXETG00000010501.1
OG0010439	ENSG00000118707.10	ENSXETG00000002653.1
OG0010440	ENSG00000169895.6	ENSXETG00000003431.1
OG0010441	ENSG00000217442.4	ENSXETG00000011155.1
OG0010442	ENSG00000159307.19	ENSXETG00000005814.1
OG0010443	ENSG00000188158.15	ENSXETG00000003942.1
OG0010444	ENSG00000008086.13	ENSXETG00000011709.1
OG0010445	ENSG00000102104.9	ENSXETG00000011989.1
OG0010446	ENSG00000081026.19	ENSXETG00000019575.1
OG0010447	ENSG00000101452.15	ENSXETG00000017747.1
OG0010448	ENSG00000173698.18	ENSXETG00000020143.1
OG0010449	ENSG00000101445.10	ENSXETG00000021281.1
OG0010450	ENSG00000186472.20	ENSXETG00000017254.1
OG0010451	ENSG00000101438.4	ENSXETG00000020827.1
OG0010452	ENSG00000170381.14	ENSXETG00000013547.1
OG0010453	ENSG00000147010.18	ENSXETG00000001793.1
OG0010454	ENSG00000075213.11	ENSXETG00000010715.1
OG0010457	ENSG00000124159.15	ENSXETG00000011167.1
OG0010458	ENSG00000124134.9	ENSXETG00000011150.1
OG0010459	ENSG00000185915.5	ENSXETG00000017311.1
OG0010460	ENSG00000091482.8	ENSXETG00000020465.1
OG0010461	ENSG00000012174.12	ENSXETG00000017209.1
OG0010462	ENSG00000065328.16	ENSXETG00000005189.1
OG0010463	ENSG00000102174.9	ENSXETG00000020025.1
OG0010464	ENSG00000123131.13	ENSXETG00000011975.1
OG0010465	ENSG00000064205.10	ENSXETG00000011302.1
OG0010466	ENSG00000174010.9	ENSXETG00000006197.1
OG0010467	ENSG00000132824.14	ENSXETG00000008641.1
OG0010468	ENSG00000124120.11	ENSXETG00000008979.1
OG0010469	ENSG00000101074.4	ENSXETG00000009085.1
OG0010470	ENSG00000197296.6	ENSXETG00000009133.1
OG0010471	ENSG00000149635.3	ENSXETG00000009290.1
OG0010472	ENSG00000158296.14	ENSXETG00000020626.1
OG0010473	ENSG00000064102.15	ENSXETG00000015286.1
OG0010474	ENSG00000197496.6	ENSXETG00000010966.1
OG0010475	ENSG00000111790.14	ENSXETG00000015990.1
OG0010476	ENSG00000064655.19	ENSXETG00000015551.1
OG0010477	ENSG00000004848.8	ENSXETG00000010754.1
OG0010478	ENSG00000152944.9	ENSXETG00000015106.1
OG0010479	ENSG00000198947.15	ENSXETG00000010984.1
OG0010480	ENSG00000157625.15	ENSXETG00000009246.1
OG0010481	ENSG00000124151.19	ENSXETG00000019144.1
OG0010482	ENSG00000120280.6	ENSXETG00000003362.1
OG0010483	ENSG00000169297.8	ENSXETG00000010700.1
OG0010484	ENSG00000196562.14	ENSXETG00000010235.1
OG0010485	ENSG00000047597.7	ENSXETG00000003400.1
OG0010486	ENSG00000165168.8	ENSXETG00000003432.1
OG0010487	ENSG00000101955.15	ENSXETG00000002251.1
OG0010488	ENSG00000182220.15	ENSXETG00000010377.1
OG0010489	ENSG00000124207.17	ENSXETG00000007790.1
OG0010490	ENSG00000180182.11	ENSXETG00000010289.1
OG0010491	ENSG00000158470.5	ENSXETG00000000004.1
OG0010492	ENSG00000187391.21	ENSXETG00000021223.1
OG0010493	ENSG00000158480.11	ENSXETG00000019009.1
OG0010494	ENSG00000006576.16	ENSXETG00000019779.1
OG0010495	ENSG00000124226.11	ENSXETG00000019014.1
OG0010496	ENSG00000188937.5	ENSXETG00000010605.1
OG0010497	ENSG00000135211.6	ENSXETG00000019423.1
OG0010498	ENSG00000127947.16	ENSXETG00000017003.1
OG0010499	ENSG00000240849.11	ENSXETG00000019836.1
OG0010500	ENSG00000087495.17	ENSXETG00000001527.1
OG0010501	ENSG00000132825.7	ENSXETG00000001493.1
OG0010502	ENSG00000196227.11	ENSXETG00000001484.1
OG0010503	ENSG00000124215.17	ENSXETG00000001328.1, ENSXETG00000002620.1
OG0010504	ENSG00000149657.20	ENSXETG00000001841.1
OG0010505	ENSG00000184402.15	ENSXETG00000001905.1
OG0010506	ENSG00000130706.13	ENSXETG00000001978.1
OG0010508	ENSG00000160218.13	ENSXETG00000002133.1
OG0010509	ENSG00000160216.20	ENSXETG00000002073.1
OG0010510	ENSG00000160207.9	ENSXETG00000003434.1
OG0010512	ENSG00000149679.11	ENSXETG00000002726.1
OG0010513	ENSG00000130701.4	ENSXETG00000002745.1
OG0010514	ENSG00000101187.16	ENSXETG00000003312.1
OG0010517	ENSG00000160191.18	ENSXETG00000020480.1
OG0010518	ENSG00000160188.10	ENSXETG00000011836.1
OG0010519	ENSG00000160183.16	ENSXETG00000011609.1
OG0010520	ENSG00000160179.18	ENSXETG00000011804.1
OG0010521	ENSG00000101191.17	ENSXETG00000002572.1
OG0010522	ENSG00000173276.14	ENSXETG00000007099.1
OG0010523	ENSG00000101194.18	ENSXETG00000005097.1
OG0010524	ENSG00000101197.13	ENSXETG00000015707.1
OG0010525	ENSG00000183421.12	ENSXETG00000007278.1
OG0010526	ENSG00000101199.13	ENSXETG00000014912.1
OG0010527	ENSG00000005249.13, ENSG00000284096.2	ENSXETG00000018387.1
OG0010528	ENSG00000183844.17	ENSXETG00000012485.1
OG0010529	ENSG00000182240.16	ENSXETG00000012490.1
OG0010530	ENSG00000105879.12	ENSXETG00000017188.1
OG0010532	ENSG00000182093.16, ENSG00000285815.1	ENSXETG00000012908.1
OG0010533	ENSG00000091140.14	ENSXETG00000010265.1
OG0010534	ENSG00000157557.13	ENSXETG00000013232.1
OG0010535	ENSG00000203883.7	ENSXETG00000015669.1
OG0010536	ENSG00000091136.14	ENSXETG00000010572.1
OG0010537	ENSG00000157554.19	ENSXETG00000013267.1
OG0010538	ENSG00000157551.19	ENSXETG00000013313.1
OG0010539	ENSG00000157542.11	ENSXETG00000008857.1
OG0010540	ENSG00000157540.21	ENSXETG00000013334.1
OG0010541	ENSG00000157538.14	ENSXETG00000013408.1
OG0010542	ENSG00000185808.13	ENSXETG00000013478.1
OG0010543	ENSG00000159267.14	ENSXETG00000013496.1
