Orthogroup	H_sapiens.pep	P_troglodytes.pep
OG0011939	ENSG00000243335.9	ENSPTRG00000047918.1, ENSPTRG00000045838.1
OG0011940	ENSG00000126522.17	ENSPTRG00000019245.6, ENSPTRG00000048351.1
OG0011941	ENSG00000183765.22	ENSPTRG00000014206.7
OG0011942	ENSG00000230062.5	ENSPTRG00000047101.1
OG0011943	ENSG00000173456.5	ENSPTRG00000004381.5
OG0011944	ENSG00000260238.6	ENSPTRG00000043277.1
OG0011944	ENSG00000160783.19	ENSPTRG00000001450.7
OG0011948	ENSG00000230708.10, ENSG00000230763.11, ENSG00000236693.11, ENSG00000229295.11, ENSG00000215048.13, ENSG00000226826.10, ENSG00000237710.10, ENSG00000223865.11	ENSPTRG00000018030.7
OG0011949	ENSG00000206536.1	ENSPTRG00000030174.2
OG0011950	ENSG00000277858.1, ENSG00000274183.1, ENSG00000277745.1	ENSPTRG00000046462.1, ENSPTRG00000052848.1, ENSPTRG00000044564.1
OG0011951	ENSG00000186777.12	ENSPTRG00000040484.2
OG0011951	ENSG00000131127.14	ENSPTRG00000031299.4
OG0011951	ENSG00000272602.6	ENSPTRG00000052480.1
OG0011951	ENSG00000250312.8	ENSPTRG00000050801.1
OG0011952	ENSG00000228913.2, ENSG00000206513.2, ENSG00000226898.2, ENSG00000224654.2, ENSG00000206468.3, ENSG00000231968.2, ENSG00000213886.4	ENSPTRG00000017901.5
OG0011953	ENSG00000182415.10, ENSG00000129873.7, ENSG00000172352.5, ENSG00000172288.7	ENSPTRG00000046971.1, ENSPTRG00000047271.1, ENSPTRG00000047530.1, ENSPTRG00000047754.1, ENSPTRG00000050036.1
OG0011954	ENSG00000279195.2, ENSG00000204510.5, ENSG00000182330.10, ENSG00000283387.1, ENSG00000278021.4, ENSG00000282583.1, ENSG00000116726.4	ENSPTRG00000030821.2
OG0011955	ENSG00000283488.2, ENSG00000282125.2, ENSG00000276370.2, ENSG00000237700.2, ENSG00000282663.1, ENSG00000187545.5	ENSPTRG00000029629.3
OG0011955	ENSG00000204479.4	ENSPTRG00000030820.4
OG0011985	ENSG00000181786.5	ENSPTRG00000029143.3
OG0011986	ENSG00000198113.3	ENSPTRG00000048359.1
OG0011987	ENSG00000100526.20	ENSPTRG00000006360.6
OG0011988	ENSG00000198881.10	ENSPTRG00000023939.5
OG0011989	ENSG00000128714.6	ENSPTRG00000012664.3
OG0011990	ENSG00000020577.14	ENSPTRG00000006364.6
OG0011991	ENSG00000174279.4	ENSPTRG00000012663.3
OG0011992	ENSG00000110244.7	ENSPTRG00000051026.1, ENSPTRG00000004314.5
OG0011993	ENSG00000132510.10	ENSPTRG00000008710.5
OG0011994	ENSG00000171552.13	ENSPTRG00000013359.7
OG0011995	ENSG00000171495.17	ENSPTRG00000016825.6
OG0011996	ENSG00000141497.14	ENSPTRG00000008604.6
OG0011997	ENSG00000179542.16	ENSPTRG00000028181.3
OG0011998	ENSG00000169371.14	ENSPTRG00000007302.5
OG0011999	ENSG00000136807.14	ENSPTRG00000021398.5
OG0012000	ENSG00000106927.12	ENSPTRG00000021284.4
OG0012001	ENSG00000185085.2	ENSPTRG00000003777.4
OG0012002	ENSG00000117906.14	ENSPTRG00000007319.6
OG0012003	ENSG00000089682.16	ENSPTRG00000022158.6
OG0012004	ENSG00000165527.7	ENSPTRG00000052222.1
OG0012005	ENSG00000144395.18	ENSPTRG00000012765.7
OG0012006	ENSG00000185883.12	ENSPTRG00000007653.5
OG0012007	ENSG00000138411.13	ENSPTRG00000012764.4
OG0012008	ENSG00000081320.11	ENSPTRG00000012763.4
OG0012010	ENSG00000160055.19	ENSPTRG00000000475.6
OG0012011	ENSG00000143314.12	ENSPTRG00000001473.5
OG0012012	ENSG00000162526.7	ENSPTRG00000000483.3
OG0012013	ENSG00000129460.16	ENSPTRG00000006177.6
OG0012014	ENSG00000198171.13	ENSPTRG00000022696.5
OG0012015	ENSG00000149798.5	ENSPTRG00000051376.1
OG0012016	ENSG00000115896.16	ENSPTRG00000012778.6
OG0012017	ENSG00000070610.14	ENSPTRG00000020919.6
OG0012018	ENSG00000152430.17	ENSPTRG00000012777.6
OG0012019	ENSG00000116898.12	ENSPTRG00000000541.4
OG0012020	ENSG00000170608.3	ENSPTRG00000011170.4
OG0012021	ENSG00000235194.9	ENSPTRG00000034537.2
OG0012023	ENSG00000187323.12	ENSPTRG00000010031.5
OG0012024	ENSG00000103811.16	ENSPTRG00000007352.6
OG0012025	ENSG00000142273.13	ENSPTRG00000011123.5
OG0012026	ENSG00000163808.17, ENSG00000280610.3	ENSPTRG00000014825.7
OG0012027	ENSG00000115289.14	ENSPTRG00000012094.5
OG0012028	ENSG00000142694.6	ENSPTRG00000000537.3
OG0012029	ENSG00000170819.5	ENSPTRG00000015406.4
OG0012030	ENSG00000198840.2	ENSPTRG00000042628.1
OG0012031	ENSG00000198712.1	ENSPTRG00000042660.1
OG0012032	ENSG00000198804.2	ENSPTRG00000042657.1
OG0012033	ENSG00000198763.3	ENSPTRG00000042626.1
OG0012034	ENSG00000198888.2	ENSPTRG00000042641.1
OG0012035	ENSG00000182095.14	ENSPTRG00000018886.6
OG0012036	ENSG00000153214.11	ENSPTRG00000012360.6
OG0012037	ENSG00000137764.20	ENSPTRG00000007207.6
OG0012038	ENSG00000124391.5	ENSPTRG00000008457.4
OG0012039	ENSG00000185669.6	ENSPTRG00000008460.5
OG0012040	ENSG00000129007.14	ENSPTRG00000007211.6
OG0012041	ENSG00000132259.13	ENSPTRG00000003282.6
OG0012042	ENSG00000183914.14	ENSPTRG00000008709.6
OG0012043	ENSG00000105771.14	ENSPTRG00000011093.6
OG0012044	ENSG00000176788.9	ENSPTRG00000044904.1
OG0012045	ENSG00000174945.13	ENSPTRG00000018869.6
OG0012046	ENSG00000124466.9	ENSPTRG00000011079.6
OG0012047	ENSG00000176531.10	ENSPTRG00000011080.6
OG0012048	ENSG00000105755.8	ENSPTRG00000011082.3
OG0012049	ENSG00000156687.11	ENSPTRG00000020154.4
OG0012050	ENSG00000197405.8	ENSPTRG00000028958.5
OG0012051	ENSG00000099337.5	ENSPTRG00000010924.5
OG0012052	ENSG00000160410.15	ENSPTRG00000011001.5
OG0012053	ENSG00000130881.14	ENSPTRG00000010806.5
OG0012054	ENSG00000138135.7	ENSPTRG00000002731.3
OG0012055	ENSG00000026103.22	ENSPTRG00000002730.7
OG0012056	ENSG00000063169.10	ENSPTRG00000011213.5, ENSPTRG00000051584.1
OG0012057	ENSG00000119042.17	ENSPTRG00000012779.7
OG0012058	ENSG00000162191.13	ENSPTRG00000003780.5
OG0012059	ENSG00000197019.5	ENSPTRG00000029014.2
OG0012060	ENSG00000057757.10	ENSPTRG00000000336.4
OG0012062	ENSG00000179774.9	ENSPTRG00000002551.4
OG0012063	ENSG00000168040.4	ENSPTRG00000004004.4
OG0012064	ENSG00000188807.13	ENSPTRG00000049393.1
OG0012065	ENSG00000173473.11	ENSPTRG00000014875.5
OG0012066	ENSG00000184481.17	ENSPTRG00000022004.6
OG0012067	ENSG00000105245.9	ENSPTRG00000011003.4
OG0012068	ENSG00000140474.14	ENSPTRG00000007285.4
OG0012069	ENSG00000182329.14	ENSPTRG00000012814.4
OG0012070	ENSG00000116525.14	ENSPTRG00000000502.6
OG0012071	ENSG00000122390.19	ENSPTRG00000007700.6
OG0012072	ENSG00000049089.15	ENSPTRG00000044977.1
OG0012073	ENSG00000165730.16	ENSPTRG00000002561.6
OG0012074	ENSG00000140470.14	ENSPTRG00000007500.6
OG0012075	ENSG00000269858.6	ENSPTRG00000043786.1, ENSPTRG00000011010.6
OG0012076	ENSG00000154025.15	ENSPTRG00000008861.6
OG0012077	ENSG00000176715.17	ENSPTRG00000008471.5
OG0012078	ENSG00000188522.15	ENSPTRG00000008862.7
OG0012079	ENSG00000176058.13	ENSPTRG00000021600.5
OG0012080	ENSG00000169155.10	ENSPTRG00000044334.1
OG0012081	ENSG00000135387.21	ENSPTRG00000003493.6
OG0012082	ENSG00000181904.9	ENSPTRG00000044708.1
OG0012083	ENSG00000259803.7	ENSPTRG00000049767.1
OG0012084	ENSG00000166016.6	ENSPTRG00000003495.4
OG0012085	ENSG00000251692.7	ENSPTRG00000007595.3
OG0012086	ENSG00000168060.16	ENSPTRG00000003859.6
OG0012087	ENSG00000153066.12	ENSPTRG00000007774.6
OG0012088	ENSG00000158792.16	ENSPTRG00000008486.6
OG0012089	ENSG00000170419.10	ENSPTRG00000019194.5
OG0012090	ENSG00000130669.17	ENSPTRG00000006915.6
OG0012091	ENSG00000205678.8	ENSPTRG00000031172.4
OG0012092	ENSG00000269058.5	ENSPTRG00000010645.4
OG0012094	ENSG00000177082.12	ENSPTRG00000007402.7
OG0012096	ENSG00000155749.12	ENSPTRG00000012803.5
OG0012097	ENSG00000119013.9	ENSPTRG00000012797.5
OG0012098	ENSG00000155744.9	ENSPTRG00000012796.4
OG0012099	ENSG00000282657.3, ENSG00000211899.10	ENSPTRG00000046976.1
OG0012100	ENSG00000116539.13	ENSPTRG00000001425.5
OG0012101	ENSG00000104859.15	ENSPTRG00000022583.5
OG0012102	ENSG00000106344.8	ENSPTRG00000019659.2
OG0012103	ENSG00000104856.14	ENSPTRG00000011133.6
OG0012104	ENSG00000172379.21	ENSPTRG00000007363.6
OG0012105	ENSG00000157227.13	ENSPTRG00000006148.6
OG0012106	ENSG00000147144.13	ENSPTRG00000021880.6
OG0012107	ENSG00000068323.17	ENSPTRG00000021879.5
OG0012108	ENSG00000142039.4	ENSPTRG00000011020.4
OG0012109	ENSG00000185189.18	ENSPTRG00000050799.1, ENSPTRG00000020671.6
OG0012110	ENSG00000104886.12	ENSPTRG00000010226.4
OG0012111	ENSG00000075702.18	ENSPTRG00000010882.6
OG0012112	ENSG00000103549.21	ENSPTRG00000008015.6
OG0012113	ENSG00000105341.18	ENSPTRG00000052272.1, ENSPTRG00000011028.6
OG0012114	ENSG00000161609.10	ENSPTRG00000011293.4
OG0012115	ENSG00000102103.16	ENSPTRG00000021873.6
OG0012117	ENSG00000090554.13	ENSPTRG00000011297.5
OG0012118	ENSG00000205838.14	ENSPTRG00000028690.4
OG0012120	ENSG00000021300.14	ENSPTRG00000004047.6
OG0012121	ENSG00000106351.13	ENSPTRG00000050530.1, ENSPTRG00000019493.6
OG0012122	ENSG00000105550.10	ENSPTRG00000011257.5
OG0012123	ENSG00000178764.8	ENSPTRG00000020545.4
OG0012124	ENSG00000147689.16	ENSPTRG00000020548.7
OG0012126	ENSG00000137133.11	ENSPTRG00000020923.5
OG0012127	ENSG00000165801.10	ENSPTRG00000006113.6
OG0012128	ENSG00000100319.13	ENSPTRG00000014229.5
OG0012129	ENSG00000128626.11, ENSG00000283018.1	ENSPTRG00000010948.3
OG0012131	ENSG00000197150.12	ENSPTRG00000019870.6
OG0012132	ENSG00000162129.14	ENSPTRG00000004035.5
OG0012133	ENSG00000138617.15	ENSPTRG00000007178.5
OG0012134	ENSG00000285943.1, ENSG00000163611.11	ENSPTRG00000015229.5
OG0012135	ENSG00000138615.6	ENSPTRG00000007177.5
OG0012138	ENSG00000147536.12	ENSPTRG00000020195.6
OG0012139	ENSG00000105419.18	ENSPTRG00000011208.6
OG0012140	ENSG00000112419.14	ENSPTRG00000018672.6
OG0012141	ENSG00000130005.13	ENSPTRG00000010198.4
OG0012142	ENSG00000137491.15	ENSPTRG00000004078.6
OG0012143	ENSG00000185585.20	ENSPTRG00000021359.7
OG0012144	ENSG00000168010.11	ENSPTRG00000004039.6
OG0012145	ENSG00000162062.15	ENSPTRG00000007650.5
OG0012146	ENSG00000122733.12	ENSPTRG00000023593.4
OG0012147	ENSG00000078596.11	ENSPTRG00000022057.4
OG0012148	ENSG00000155636.15	ENSPTRG00000012686.4
OG0012149	ENSG00000147138.2	ENSPTRG00000039454.2
OG0012150	ENSG00000167139.9	ENSPTRG00000007263.2
OG0012151	ENSG00000129038.16	ENSPTRG00000007264.6
OG0012152	ENSG00000185010.15	ENSPTRG00000022455.7
OG0012153	ENSG00000121316.11	ENSPTRG00000004720.3
OG0012154	ENSG00000137513.10	ENSPTRG00000004117.5
OG0012155	ENSG00000140497.16	ENSPTRG00000007286.4
OG0012156	ENSG00000171798.18	ENSPTRG00000003085.6
OG0012157	ENSG00000214097.5	ENSPTRG00000034079.2
OG0012158	ENSG00000198844.12	ENSPTRG00000023922.4
OG0012159	ENSG00000166682.13	ENSPTRG00000049624.1
OG0012160	ENSG00000108961.14	ENSPTRG00000008737.6
OG0012161	ENSG00000070540.13	ENSPTRG00000009578.5
OG0012162	ENSG00000092200.12	ENSPTRG00000006120.7
OG0012163	ENSG00000175592.9	ENSPTRG00000003901.3
OG0012164	ENSG00000161270.19	ENSPTRG00000010869.6
OG0012165	ENSG00000131044.17	ENSPTRG00000013367.6
OG0012166	ENSG00000260903.3	ENSPTRG00000013369.6
OG0012167	ENSG00000163636.10	ENSPTRG00000015078.6
OG0012168	ENSG00000126003.7	ENSPTRG00000013374.5, ENSPTRG00000050498.1
OG0012169	ENSG00000164049.14	ENSPTRG00000014883.6
OG0012170	ENSG00000135914.6	ENSPTRG00000013022.3
OG0012171	ENSG00000205155.8	ENSPTRG00000029038.4
OG0012172	ENSG00000272333.6	ENSPTRG00000010858.6
OG0012174	ENSG00000185963.14	ENSPTRG00000021116.6
OG0012175	ENSG00000100445.17	ENSPTRG00000006222.6
OG0012176	ENSG00000187616.5	ENSPTRG00000023019.3
OG0012177	ENSG00000171303.7	ENSPTRG00000048881.1
OG0012178	ENSG00000100918.13, ENSG00000285007.2	ENSPTRG00000006199.6
OG0012179	ENSG00000173557.15	ENSPTRG00000022566.4
OG0012180	ENSG00000176454.14	ENSPTRG00000006882.6
OG0012181	ENSG00000170485.17	ENSPTRG00000012287.6
OG0012182	ENSG00000197324.9	ENSPTRG00000006149.6
OG0012183	ENSG00000185800.12	ENSPTRG00000011165.5
OG0012184	ENSG00000087365.16	ENSPTRG00000003912.6
OG0012185	ENSG00000110025.13	ENSPTRG00000003857.6
OG0012186	ENSG00000104936.17	ENSPTRG00000011166.7
OG0012188	ENSG00000005238.19	ENSPTRG00000020904.6
OG0012189	ENSG00000174165.8	ENSPTRG00000003927.5
OG0012190	ENSG00000136425.14	ENSPTRG00000007335.3
OG0012191	ENSG00000100802.15	ENSPTRG00000006155.3
OG0012192	ENSG00000149564.12	ENSPTRG00000004429.6
OG0012193	ENSG00000235608.1	ENSPTRG00000041220.2
OG0012194	ENSG00000173653.8	ENSPTRG00000003939.2
OG0012195	ENSG00000100814.18	ENSPTRG00000006088.6
OG0012196	ENSG00000129484.13	ENSPTRG00000006089.4
OG0012197	ENSG00000108528.14	ENSPTRG00000008614.4
OG0012198	ENSG00000084636.18	ENSPTRG00000000464.7
OG0012199	ENSG00000092330.18, ENSG00000284915.3	ENSPTRG00000006208.5
OG0012200	ENSG00000159674.12	ENSPTRG00000015825.5
OG0012201	ENSG00000185271.9	ENSPTRG00000006091.5
OG0012202	ENSG00000150433.9	ENSPTRG00000004438.4
OG0012203	ENSG00000162413.16	ENSPTRG00000000091.6
OG0012204	ENSG00000196843.17	ENSPTRG00000012234.6
OG0012205	ENSG00000276701.2, ENSG00000240972.2	ENSPTRG00000049254.1
OG0012206	ENSG00000010361.14	ENSPTRG00000011318.5
OG0012207	ENSG00000143552.9	ENSPTRG00000001372.7
OG0012208	ENSG00000178199.14	ENSPTRG00000050357.1
OG0012209	ENSG00000165794.10	ENSPTRG00000006109.5
OG0012210	ENSG00000118503.15	ENSPTRG00000018644.5
OG0012211	ENSG00000166484.20	ENSPTRG00000008867.6
OG0012212	ENSG00000145198.14	ENSPTRG00000015685.6
OG0012213	ENSG00000184709.7	ENSPTRG00000021595.5
OG0012214	ENSG00000009765.14	ENSPTRG00000051321.1
OG0012215	ENSG00000120254.15	ENSPTRG00000018710.6
OG0012216	ENSG00000099377.14	ENSPTRG00000008025.5
OG0012217	ENSG00000125741.4	ENSPTRG00000045719.1
OG0012218	ENSG00000141499.16	ENSPTRG00000008705.7
OG0012219	ENSG00000134240.12	ENSPTRG00000001179.4
OG0012220	ENSG00000116285.13	ENSPTRG00000000103.5
OG0012221	ENSG00000102996.5	ENSPTRG00000008173.5
OG0012222	ENSG00000197380.11	ENSPTRG00000028961.4
OG0012223	ENSG00000154839.10, ENSG00000262634.5	ENSPTRG00000010023.3
OG0012224	ENSG00000103496.15	ENSPTRG00000052011.1
OG0012225	ENSG00000275571.2, ENSG00000215912.12	ENSPTRG00000033888.3
OG0012226	ENSG00000157873.17, ENSG00000273936.4	ENSPTRG00000000053.5
OG0012227	ENSG00000167771.6	ENSPTRG00000003814.4
OG0012228	ENSG00000141639.12	ENSPTRG00000010024.6
OG0012229	ENSG00000167394.13	ENSPTRG00000008028.4
OG0012230	ENSG00000176624.11	ENSPTRG00000010029.4
OG0012231	ENSG00000170037.14	ENSPTRG00000008719.5
OG0012232	ENSG00000151006.7	ENSPTRG00000031216.4
OG0012233	ENSG00000166595.12	ENSPTRG00000008208.6
OG0012234	ENSG00000132911.4	ENSPTRG00000017440.3
OG0012235	ENSG00000174327.7	ENSPTRG00000008657.3
OG0012236	ENSG00000075429.9	ENSPTRG00000009559.4
OG0012237	ENSG00000052344.16	ENSPTRG00000008035.6
OG0012238	ENSG00000197170.10	ENSPTRG00000022722.5
OG0012239	ENSG00000135569.4	ENSPTRG00000018611.6
OG0012241	ENSG00000166340.17	ENSPTRG00000003299.7
OG0012242	ENSG00000127483.19	ENSPTRG00000000296.7
OG0012243	ENSG00000136982.6	ENSPTRG00000020536.4
OG0012244	ENSG00000237412.7	ENSPTRG00000044956.1
OG0012245	ENSG00000253304.2	ENSPTRG00000000444.5
OG0012246	ENSG00000103942.13	ENSPTRG00000007385.6
OG0012247	ENSG00000165272.16	ENSPTRG00000020860.7
OG0012248	ENSG00000142733.17	ENSPTRG00000000404.6
OG0012250	ENSG00000166965.12	ENSPTRG00000007466.6
OG0012251	ENSG00000124227.5	ENSPTRG00000013668.6
OG0012252	ENSG00000273777.5	ENSPTRG00000046306.1
OG0012253	ENSG00000125843.11	ENSPTRG00000013207.3
OG0012254	ENSG00000185924.7	ENSPTRG00000008541.4
OG0012255	ENSG00000135502.18	ENSPTRG00000050038.1
OG0012256	ENSG00000166908.18	ENSPTRG00000005140.6
OG0012257	ENSG00000005100.13	ENSPTRG00000008632.5
OG0012258	ENSG00000143365.19	ENSPTRG00000032436.4
OG0012259	ENSG00000173992.9	ENSPTRG00000003931.5
OG0012260	ENSG00000107159.13	ENSPTRG00000020916.3
OG0012261	ENSG00000182199.11	ENSPTRG00000005124.6
OG0012262	ENSG00000143382.15	ENSPTRG00000001258.5
OG0012263	ENSG00000144791.10	ENSPTRG00000014835.6
OG0012264	ENSG00000127578.7	ENSPTRG00000043685.1
OG0012265	ENSG00000011295.16	ENSPTRG00000008807.6
OG0012266	ENSG00000143376.14	ENSPTRG00000001292.6
OG0012267	ENSG00000153560.12	ENSPTRG00000014733.6
OG0012268	ENSG00000137100.16	ENSPTRG00000020884.7
OG0012269	ENSG00000143442.22	ENSPTRG00000001289.6
OG0012271	ENSG00000258417.3, ENSG00000253117.5	ENSPTRG00000020592.6
OG0012272	ENSG00000132297.12	ENSPTRG00000051216.1
OG0012273	ENSG00000164972.13	ENSPTRG00000020878.6
OG0012274	ENSG00000186153.17	ENSPTRG00000008376.6
OG0012275	ENSG00000214654.8	ENSPTRG00000046674.1
OG0012276	ENSG00000095139.14	ENSPTRG00000004350.6
OG0012277	ENSG00000144355.15	ENSPTRG00000012639.5
OG0012278	ENSG00000147465.12	ENSPTRG00000020168.6
OG0012279	ENSG00000137747.16	ENSPTRG00000004330.6
OG0012280	ENSG00000166848.7	ENSPTRG00000008365.3
OG0012281	ENSG00000140835.9	ENSPTRG00000008323.5
OG0012282	ENSG00000168000.14	ENSPTRG00000003784.7
OG0012283	ENSG00000175467.15	ENSPTRG00000003905.7
OG0012284	ENSG00000070761.8	ENSPTRG00000008174.2
OG0012285	ENSG00000187772.8	ENSPTRG00000018453.6
OG0012286	ENSG00000198576.4	ENSPTRG00000030920.3
OG0012287	ENSG00000167653.5	ENSPTRG00000020636.5
OG0012288	ENSG00000108557.19	ENSPTRG00000008833.6
OG0012289	ENSG00000140853.15	ENSPTRG00000048099.1
OG0012290	ENSG00000141026.6	ENSPTRG00000008830.2
OG0012291	ENSG00000168672.4	ENSPTRG00000043511.1
OG0012292	ENSG00000156831.8	ENSPTRG00000020574.4
OG0012293	ENSG00000151704.15	ENSPTRG00000004470.5
OG0012294	ENSG00000151702.17	ENSPTRG00000004467.7
OG0012295	ENSG00000166313.19	ENSPTRG00000003288.6
OG0012296	ENSG00000148308.17	ENSPTRG00000021506.6
OG0012298	ENSG00000149541.10	ENSPTRG00000039665.2, ENSPTRG00000045944.1
OG0012300	ENSG00000165156.15	ENSPTRG00000020550.5
OG0012301	ENSG00000258429.2	ENSPTRG00000048447.1
OG0012303	ENSG00000164841.5	ENSPTRG00000020507.5
OG0012304	ENSG00000149308.17	ENSPTRG00000004248.6
OG0012306	ENSG00000173611.17	ENSPTRG00000021366.6
OG0012307	ENSG00000171517.6	ENSPTRG00000000907.3
OG0012308	ENSG00000185737.13	ENSPTRG00000002689.5
OG0012309	ENSG00000243749.1	ENSPTRG00000040553.2
OG0012310	ENSG00000204033.10	ENSPTRG00000029854.3
OG0012311	ENSG00000148602.6	ENSPTRG00000002694.4
OG0012312	ENSG00000160877.6	ENSPTRG00000010558.4
OG0012313	ENSG00000126254.12	ENSPTRG00000010852.6
OG0012314	ENSG00000105583.11	ENSPTRG00000010531.4
OG0012315	ENSG00000123154.12	ENSPTRG00000010532.5
OG0012316	ENSG00000101222.12	ENSPTRG00000013205.7
OG0012317	ENSG00000147650.11	ENSPTRG00000020497.5
OG0012318	ENSG00000147647.13	ENSPTRG00000020496.5
OG0012319	ENSG00000039987.7	ENSPTRG00000010538.4
OG0012320	ENSG00000170540.15	ENSPTRG00000007824.5
OG0012321	ENSG00000119401.10	ENSPTRG00000021298.5
OG0012322	ENSG00000165702.14	ENSPTRG00000021505.6
OG0012323	ENSG00000104899.8	ENSPTRG00000010228.4
OG0012324	ENSG00000171954.13	ENSPTRG00000010625.5
OG0012325	ENSG00000182749.5	ENSPTRG00000046691.1
OG0012326	ENSG00000145861.9	ENSPTRG00000017489.4
OG0012327	ENSG00000068489.12	ENSPTRG00000009464.5
OG0012328	ENSG00000100263.14	ENSPTRG00000014216.6
OG0012329	ENSG00000214711.10	ENSPTRG00000033895.3
OG0012330	ENSG00000158014.15	ENSPTRG00000000372.5
OG0012331	ENSG00000158747.14	ENSPTRG00000043114.1
OG0012332	ENSG00000125485.17	ENSPTRG00000021500.7
OG0012333	ENSG00000099999.15	ENSPTRG00000014242.6
OG0012334	ENSG00000242550.6	ENSPTRG00000050924.1, ENSPTRG00000010091.3
OG0012335	ENSG00000155087.4	ENSPTRG00000020483.3
OG0012336	ENSG00000025708.14	ENSPTRG00000014547.5
OG0012337	ENSG00000198912.11	ENSPTRG00000024207.5
OG0012338	ENSG00000240505.9	ENSPTRG00000008823.4
OG0012339	ENSG00000124116.19	ENSPTRG00000013562.6
OG0012340	ENSG00000197753.11	ENSPTRG00000049082.1
OG0012341	ENSG00000275181.2, ENSG00000204882.4	ENSPTRG00000030922.2
OG0012342	ENSG00000157470.12	ENSPTRG00000007127.5
OG0012343	ENSG00000183496.6	ENSPTRG00000007373.3
OG0012344	ENSG00000101216.11	ENSPTRG00000013744.5
OG0012345	ENSG00000225968.7	ENSPTRG00000049676.1
OG0012346	ENSG00000186827.11	ENSPTRG00000044847.1
OG0012347	ENSG00000198517.10	ENSPTRG00000045619.1
OG0012348	ENSG00000183963.18	ENSPTRG00000014259.7
OG0012349	ENSG00000187608.10	ENSPTRG00000023135.3, ENSPTRG00000039924.2
OG0012350	ENSG00000138079.14	ENSPTRG00000011883.4
OG0012351	ENSG00000165181.16	ENSPTRG00000021260.7
OG0012352	ENSG00000144369.13	ENSPTRG00000012720.7
OG0012353	ENSG00000163012.4	ENSPTRG00000012721.3
OG0012355	ENSG00000186810.8	ENSPTRG00000022018.7
OG0012356	ENSG00000160949.17	ENSPTRG00000020702.7, ENSPTRG00000047977.1
OG0012357	ENSG00000187905.10	ENSPTRG00000014103.4
OG0012358	ENSG00000188613.7	ENSPTRG00000013314.5
OG0012359	ENSG00000167700.9	ENSPTRG00000020709.3
OG0012360	ENSG00000160957.13	ENSPTRG00000048119.1
OG0012361	ENSG00000105677.12	ENSPTRG00000010849.5
OG0012362	ENSG00000174080.11	ENSPTRG00000003929.5
OG0012363	ENSG00000161955.16	ENSPTRG00000008692.7
OG0012364	ENSG00000138587.6	ENSPTRG00000007106.4
OG0012365	ENSG00000160959.8	ENSPTRG00000020711.5
OG0012366	ENSG00000178821.13	ENSPTRG00000000041.5
OG0012367	ENSG00000254402.7	ENSPTRG00000042607.2
OG0012368	ENSG00000171791.13	ENSPTRG00000042753.1
OG0012369	ENSG00000178896.9	ENSPTRG00000020677.6
OG0012371	ENSG00000136908.17	ENSPTRG00000021406.6
OG0012372	ENSG00000174282.12, ENSG00000283868.2	ENSPTRG00000008690.5
OG0012373	ENSG00000288263.1, ENSG00000185974.7, ENSG00000281988.1	ENSPTRG00000006064.5
OG0012374	ENSG00000078328.21	ENSPTRG00000007744.6
OG0012375	ENSG00000173171.14	ENSPTRG00000001414.6
OG0012376	ENSG00000074276.10	ENSPTRG00000017565.5
OG0012377	ENSG00000168071.22	ENSPTRG00000003836.6, ENSPTRG00000043664.1
OG0012378	ENSG00000171612.7	ENSPTRG00000000115.4
OG0012379	ENSG00000150556.17	ENSPTRG00000012523.6
OG0012380	ENSG00000187123.15	ENSPTRG00000012524.6
OG0012381	ENSG00000140650.12	ENSPTRG00000007748.5
OG0012382	ENSG00000275074.2	ENSPTRG00000020049.6
OG0012383	ENSG00000062716.13	ENSPTRG00000009475.4
OG0012384	ENSG00000168003.16	ENSPTRG00000003794.6
OG0012385	ENSG00000124171.9	ENSPTRG00000013620.4
OG0012386	ENSG00000255346.10	ENSPTRG00000007222.6
OG0012387	ENSG00000184661.14	ENSPTRG00000020094.6
OG0012388	ENSG00000067836.12	ENSPTRG00000007729.3
OG0012389	ENSG00000167034.10	ENSPTRG00000020081.5
OG0012390	ENSG00000104356.11	ENSPTRG00000020458.5
OG0012391	ENSG00000111786.9	ENSPTRG00000005535.4
OG0012392	ENSG00000156103.16	ENSPTRG00000020403.6
OG0012393	ENSG00000176571.12	ENSPTRG00000020401.5
OG0012394	ENSG00000170289.12	ENSPTRG00000020398.7
OG0012395	ENSG00000160688.19	ENSPTRG00000001399.6
OG0012396	ENSG00000139405.16	ENSPTRG00000005484.6
OG0012397	ENSG00000174917.8	ENSPTRG00000010336.5
OG0012398	ENSG00000089060.11	ENSPTRG00000005489.5
OG0012399	ENSG00000151176.8	ENSPTRG00000005490.3
