Orthogroup	G_gallus.pep	H_sapiens.pep
OG0010740	ENSGALG00000026627.4	ENSG00000183423.12
OG0010741	ENSGALG00000022718.4	ENSG00000196371.3
OG0010742	ENSGALG00000054258.1	ENSG00000257057.3
OG0010743	ENSGALG00000012185.7	ENSG00000123739.11
OG0010744	ENSGALG00000012186.6	ENSG00000138794.10
OG0010745	ENSGALG00000039751.2	ENSG00000110218.9
OG0010746	ENSGALG00000012196.7	ENSG00000005059.16
OG0010747	ENSGALG00000035482.2	ENSG00000138802.11
OG0010748	ENSGALG00000054138.1, ENSGALG00000039411.2	ENSG00000188517.16
OG0010749	ENSGALG00000044263.2	ENSG00000165325.13
OG0010750	ENSGALG00000017227.6	ENSG00000180773.15
OG0010751	ENSGALG00000010316.6	ENSG00000138759.19
OG0010752	ENSGALG00000010347.6	ENSG00000138764.15
OG0010753	ENSGALG00000052932.1	ENSG00000138771.16
OG0010754	ENSGALG00000027872.3	ENSG00000118804.8
OG0010755	ENSGALG00000017237.6	ENSG00000077498.9
OG0010756	ENSGALG00000017239.7	ENSG00000109861.16
OG0010757	ENSGALG00000011506.7	ENSG00000138750.15
OG0010758	ENSGALG00000047269.1	ENSG00000166575.17
OG0010759	ENSGALG00000017242.4	ENSG00000174804.4
OG0010760	ENSGALG00000011529.6	ENSG00000138744.16
OG0010761	ENSGALG00000052469.1, ENSGALG00000045282.2	ENSG00000149201.10
OG0010762	ENSGALG00000001823.7	ENSG00000149196.16
OG0010763	ENSGALG00000011551.5	ENSG00000132465.11
OG0010764	ENSGALG00000014060.7	ENSG00000074266.21
OG0010765	ENSGALG00000031160.2	ENSG00000132463.14
OG0010766	ENSGALG00000037520.3	ENSG00000179071.5
OG0010767	ENSGALG00000011612.5	ENSG00000145321.13
OG0010768	ENSGALG00000000071.5	ENSG00000165490.13
OG0010769	ENSGALG00000037521.2	ENSG00000137509.11
OG0010770	ENSGALG00000015961.5	ENSG00000163541.12
OG0010771	ENSGALG00000015967.5	ENSG00000162951.11
OG0010772	ENSGALG00000031142.2	ENSG00000167315.18
OG0010773	ENSGALG00000052796.1	ENSG00000177576.11
OG0010774	ENSGALG00000014718.6	ENSG00000095015.6
OG0010775	ENSGALG00000014717.7	ENSG00000164512.18
OG0010776	ENSGALG00000030800.2	ENSG00000164509.15
OG0010777	ENSGALG00000014713.7	ENSG00000152670.19
OG0010778	ENSGALG00000014709.6	ENSG00000039123.16
OG0010779	ENSGALG00000014700.5	ENSG00000067248.10
OG0010780	ENSGALG00000028595.3	ENSG00000152669.9
OG0010781	ENSGALG00000027707.4	ENSG00000164283.13
OG0010783	ENSGALG00000014914.5	ENSG00000178996.14
OG0010784	ENSGALG00000047764.1	ENSG00000169271.3
OG0010785	ENSGALG00000014911.6	ENSG00000185305.11
OG0010786	ENSGALG00000028026.4	ENSG00000164258.12
OG0010787	ENSGALG00000014903.6	ENSG00000164171.11
OG0010788	ENSGALG00000014880.6	ENSG00000151883.18
OG0010789	ENSGALG00000014877.6	ENSG00000170571.12
OG0010790	ENSGALG00000014867.7	ENSG00000172239.14
OG0010791	ENSGALG00000014865.6	ENSG00000172244.9
OG0010792	ENSGALG00000014863.6	ENSG00000151881.14
OG0010793	ENSGALG00000014861.7	ENSG00000177453.7
OG0010794	ENSGALG00000014855.6	ENSG00000112964.14
OG0010795	ENSGALG00000014851.6	ENSG00000151876.13
OG0010796	ENSGALG00000033098.2	ENSG00000205765.9
OG0010797	ENSGALG00000014845.7	ENSG00000182836.10
OG0010798	ENSGALG00000014832.7	ENSG00000132356.11
OG0010799	ENSGALG00000014824.6	ENSG00000171522.6
OG0010800	ENSGALG00000003792.6	ENSG00000082074.18
OG0010801	ENSGALG00000014740.6	ENSG00000086200.16
OG0010802	ENSGALG00000014729.7	ENSG00000035499.13
OG0010803	ENSGALG00000014725.6	ENSG00000145632.15
OG0010804	ENSGALG00000014753.7	ENSG00000123219.13
OG0010805	ENSGALG00000014756.6	ENSG00000113593.12
OG0010806	ENSGALG00000014767.7	ENSG00000113597.18
OG0010807	ENSGALG00000014788.5	ENSG00000153044.10
OG0010808	ENSGALG00000014798.7	ENSG00000164300.17
OG0010809	ENSGALG00000014804.7	ENSG00000113296.14
OG0010810	ENSGALG00000014813.6	ENSG00000152413.15
OG0010811	ENSGALG00000014819.5	ENSG00000152409.9
OG0010812	ENSGALG00000004438.6	ENSG00000113273.17
OG0010813	ENSGALG00000004425.7	ENSG00000085365.18
OG0010814	ENSGALG00000026744.3	ENSG00000171540.7
OG0010815	ENSGALG00000004350.7	ENSG00000164253.14
OG0010816	ENSGALG00000014994.6	ENSG00000145708.11
OG0010817	ENSGALG00000014983.6	ENSG00000181104.7
OG0010818	ENSGALG00000014978.6	ENSG00000145703.16
OG0010819	ENSGALG00000023379.4	ENSG00000164220.7
OG0010820	ENSGALG00000014967.6	ENSG00000122012.14
OG0010821	ENSGALG00000014960.6	ENSG00000152359.15
OG0010822	ENSGALG00000014944.7	ENSG00000176928.7
OG0010823	ENSGALG00000014943.6	ENSG00000198780.12
OG0010824	ENSGALG00000014923.6	ENSG00000214944.9
OG0010825	ENSGALG00000013510.5	ENSG00000164338.10
OG0010826	ENSGALG00000013511.7	ENSG00000164331.10
OG0010827	ENSGALG00000015020.6	ENSG00000157111.13
OG0010828	ENSGALG00000015008.7	ENSG00000178175.12
OG0010829	ENSGALG00000015002.7	ENSG00000113048.16
OG0010830	ENSGALG00000014999.8	ENSG00000131711.15
OG0010831	ENSGALG00000002529.6	ENSG00000131844.16
OG0010832	ENSGALG00000015576.7	ENSG00000039319.17
OG0010833	ENSGALG00000015616.6	ENSG00000172497.9
OG0010834	ENSGALG00000015618.6	ENSG00000205464.12
OG0010835	ENSGALG00000015627.7	ENSG00000145681.11
OG0010836	ENSGALG00000010896.6	ENSG00000164180.13
OG0010837	ENSGALG00000014649.5	ENSG00000176055.10
OG0010838	ENSGALG00000014651.6	ENSG00000176018.13
OG0010839	ENSGALG00000043556.2	ENSG00000164199.18
OG0010840	ENSGALG00000027932.4	ENSG00000133302.13
OG0010841	ENSGALG00000014672.4	ENSG00000164291.17
OG0010842	ENSGALG00000014673.6	ENSG00000175449.14
OG0010843	ENSGALG00000014675.6	ENSG00000164292.13
OG0010844	ENSGALG00000014681.6	ENSG00000175426.11
OG0010845	ENSGALG00000014684.7	ENSG00000164307.13
OG0010846	ENSGALG00000015301.6	ENSG00000113441.16
OG0010847	ENSGALG00000015290.5	ENSG00000145721.12
OG0010848	ENSGALG00000015284.6	ENSG00000174136.13
OG0010849	ENSGALG00000034917.3	ENSG00000105607.13
OG0010851	ENSGALG00000041323.2	ENSG00000161888.11
OG0010852	ENSGALG00000029034.4	ENSG00000205279.8
OG0010853	ENSGALG00000000151.6	ENSG00000145808.10
OG0010854	ENSGALG00000027692.3	ENSG00000186367.7
OG0010855	ENSGALG00000048320.1	ENSG00000169567.12
OG0010856	ENSGALG00000013493.7	ENSG00000090054.15
OG0010857	ENSGALG00000015208.6	ENSG00000169071.15
OG0010858	ENSGALG00000015216.6	ENSG00000165025.15
OG0010859	ENSGALG00000027428.3	ENSG00000175893.11
OG0010860	ENSGALG00000005434.2	ENSG00000147869.5
OG0010861	ENSGALG00000005426.6	ENSG00000164946.19
OG0010862	ENSGALG00000005416.5	ENSG00000155158.20
OG0010863	ENSGALG00000011323.6	ENSG00000164975.15
OG0010864	ENSGALG00000015103.5	ENSG00000164989.17
OG0010865	ENSGALG00000028298.3	ENSG00000044459.15
OG0010866	ENSGALG00000010697.6	ENSG00000187764.11
OG0010867	ENSGALG00000049835.1	ENSG00000213694.5
OG0010868	ENSGALG00000013634.6	ENSG00000163827.13
OG0010869	ENSGALG00000012628.7	ENSG00000130956.14
OG0010870	ENSGALG00000012629.6	ENSG00000165244.7
OG0010871	ENSGALG00000012621.5	ENSG00000182150.16
OG0010872	ENSGALG00000012620.7	ENSG00000185920.16
OG0010873	ENSGALG00000012618.7	ENSG00000158169.13
OG0010874	ENSGALG00000040796.2	ENSG00000148120.16
OG0010875	ENSGALG00000017658.8	ENSG00000180447.7
OG0010876	ENSGALG00000012601.7	ENSG00000135052.16
OG0010877	ENSGALG00000012598.5	ENSG00000135040.16
OG0010878	ENSGALG00000012593.6	ENSG00000197506.8
OG0010879	ENSGALG00000012592.4	ENSG00000178966.16
OG0010880	ENSGALG00000012586.7	ENSG00000165113.13
OG0010881	ENSGALG00000012583.7	ENSG00000148057.16
OG0010882	ENSGALG00000017447.6	ENSG00000134996.12
OG0010883	ENSGALG00000015156.7	ENSG00000106733.21
OG0010884	ENSGALG00000015154.6	ENSG00000119121.22
OG0010885	ENSGALG00000015148.6	ENSG00000135046.14
OG0010886	ENSGALG00000015141.6	ENSG00000119125.16
OG0010887	ENSGALG00000027374.3	ENSG00000119138.4
OG0010889	ENSGALG00000015113.6	ENSG00000188647.13
OG0010890	ENSGALG00000010156.6	ENSG00000107099.15
OG0010891	ENSGALG00000010160.7	ENSG00000137090.12
OG0010892	ENSGALG00000010161.5	ENSG00000064218.5
OG0010893	ENSGALG00000026790.3	ENSG00000173253.15
OG0010894	ENSGALG00000010166.6	ENSG00000147852.16
OG0010895	ENSGALG00000010173.5	ENSG00000168263.9
OG0010896	ENSGALG00000010187.6	ENSG00000106688.12
OG0010897	ENSGALG00000014448.6	ENSG00000106993.12
OG0010898	ENSGALG00000015036.6	ENSG00000107036.12
OG0010899	ENSGALG00000019756.5	ENSG00000120215.10
OG0010900	ENSGALG00000027864.4	ENSG00000100906.10
OG0010901	ENSGALG00000010052.7	ENSG00000092020.10
OG0010902	ENSGALG00000010007.6	ENSG00000129518.9
OG0010903	ENSGALG00000025755.3	ENSG00000165389.7
OG0010904	ENSGALG00000009992.6	ENSG00000100852.13
OG0010905	ENSGALG00000009983.6	ENSG00000151413.17
OG0010906	ENSGALG00000009978.7	ENSG00000129480.13
OG0010907	ENSGALG00000009920.6	ENSG00000100473.18
OG0010908	ENSGALG00000015682.7	ENSG00000148154.10
OG0010909	ENSGALG00000015543.5	ENSG00000136897.8
OG0010911	ENSGALG00000001801.6	ENSG00000096872.16
OG0010912	ENSGALG00000001782.7	ENSG00000137055.15
OG0010913	ENSGALG00000015081.6	ENSG00000177076.6
OG0010914	ENSGALG00000020554.5	ENSG00000178031.17
OG0010915	ENSGALG00000001869.5	ENSG00000174482.10
OG0010916	ENSGALG00000001864.7	ENSG00000147894.17
OG0010917	ENSGALG00000015091.6	ENSG00000147874.11
OG0010918	ENSGALG00000033090.2	ENSG00000111424.12
OG0010920	ENSGALG00000028940.4	ENSG00000183828.15
OG0010921	ENSGALG00000011705.6	ENSG00000185024.17
OG0010923	ENSGALG00000028942.3	ENSG00000089775.11
OG0010924	ENSGALG00000051983.1	ENSG00000050426.16
OG0010925	ENSGALG00000035530.3	ENSG00000135457.10
OG0010926	ENSGALG00000011827.6	ENSG00000140006.11
OG0010927	ENSGALG00000028839.3	ENSG00000179600.4
OG0010928	ENSGALG00000011868.6	ENSG00000023608.5
OG0010929	ENSGALG00000011870.5	ENSG00000100644.17
OG0010932	ENSGALG00000011619.6	ENSG00000184990.13
OG0010933	ENSGALG00000011581.6	ENSG00000066735.14
OG0010934	ENSGALG00000011565.7	ENSG00000156414.19
OG0010935	ENSGALG00000027643.3	ENSG00000227729.5
OG0010936	ENSGALG00000011533.6	ENSG00000126215.14
OG0010938	ENSGALG00000031062.2	ENSG00000166170.9
OG0010939	ENSGALG00000020391.5	ENSG00000278767.4, ENSG00000140093.10
OG0010941	ENSGALG00000010974.5	ENSG00000133937.4
OG0010942	ENSGALG00000037601.2	ENSG00000068354.16
OG0010943	ENSGALG00000010999.6	ENSG00000100697.14
OG0010944	ENSGALG00000048926.1	ENSG00000015285.11
OG0010945	ENSGALG00000011076.7	ENSG00000176438.12
OG0010946	ENSGALG00000011080.6	ENSG00000168398.6
OG0010947	ENSGALG00000011088.2	ENSG00000100744.15
OG0010948	ENSGALG00000011093.6	ENSG00000140057.9
OG0010949	ENSGALG00000033927.2	ENSG00000182544.8
OG0010950	ENSGALG00000031862.2	ENSG00000127152.18
OG0010951	ENSGALG00000033246.3	ENSG00000139651.11
OG0010952	ENSGALG00000035850.2	ENSG00000139631.18
OG0010953	ENSGALG00000054735.1	ENSG00000140067.6, ENSG00000273533.3
OG0010954	ENSGALG00000020392.5	ENSG00000175785.13, ENSG00000274089.4
OG0010955	ENSGALG00000051040.1	ENSG00000275947.2, ENSG00000153485.5
OG0010956	ENSGALG00000010813.7	ENSG00000066455.13
OG0010957	ENSGALG00000046448.2	ENSG00000161642.17
OG0010958	ENSGALG00000010783.4	ENSG00000165934.13
OG0010959	ENSGALG00000051041.1	ENSG00000123405.14
OG0010960	ENSGALG00000036856.2	ENSG00000094916.16
OG0010961	ENSGALG00000010747.7	ENSG00000140092.14
OG0010962	ENSGALG00000035539.2	ENSG00000198353.8
OG0010963	ENSGALG00000030416.2	ENSG00000172789.3
OG0010964	ENSGALG00000029393.3	ENSG00000180818.5
OG0010965	ENSGALG00000050755.1	ENSG00000123388.4
OG0010966	ENSGALG00000033272.2	ENSG00000123407.4
OG0010968	ENSGALG00000030580.2	ENSG00000100784.12
OG0010969	ENSGALG00000033791.3	ENSG00000139625.13
OG0010970	ENSGALG00000035487.3	ENSG00000185591.10
OG0010971	ENSGALG00000050811.1	ENSG00000170374.6
OG0010972	ENSGALG00000015422.7	ENSG00000157168.20
OG0010973	ENSGALG00000010672.6	ENSG00000152315.5
OG0010974	ENSGALG00000020402.5	ENSG00000140025.16
OG0010975	ENSGALG00000010663.7	ENSG00000165533.18
OG0010976	ENSGALG00000010622.6	ENSG00000100722.20
OG0010977	ENSGALG00000010616.6	ENSG00000070778.13
OG0010978	ENSGALG00000010607.8	ENSG00000042317.17
OG0010979	ENSGALG00000010598.5	ENSG00000100433.15
OG0010980	ENSGALG00000010589.6	ENSG00000185070.11
OG0010981	ENSGALG00000010581.6	ENSG00000071537.14
OG0010982	ENSGALG00000010579.6	ENSG00000140022.13
OG0010983	ENSGALG00000010572.4	ENSG00000165409.17
OG0010984	ENSGALG00000010501.6	ENSG00000100603.13
OG0010985	ENSGALG00000010485.4	ENSG00000100601.10
OG0010986	ENSGALG00000010468.7	ENSG00000100593.18
OG0010987	ENSGALG00000010457.6	ENSG00000100583.4
OG0010988	ENSGALG00000020410.5	ENSG00000100580.8
OG0010989	ENSGALG00000041962.2	ENSG00000009830.11
OG0010990	ENSGALG00000010413.4	ENSG00000165553.4
OG0010991	ENSGALG00000023099.4	ENSG00000177108.5
OG0010992	ENSGALG00000048497.1	ENSG00000100565.15
OG0010993	ENSGALG00000010372.6	ENSG00000013523.10
OG0010994	ENSGALG00000043036.2	ENSG00000071246.11
OG0010995	ENSGALG00000020415.5	ENSG00000119650.12
OG0010996	ENSGALG00000028037.3	ENSG00000170345.10
OG0010997	ENSGALG00000010309.6	ENSG00000119703.15
OG0010998	ENSGALG00000040258.3	ENSG00000179115.11
OG0010999	ENSGALG00000010301.6	ENSG00000119718.11
OG0011000	ENSGALG00000010294.6	ENSG00000198208.12
OG0011001	ENSGALG00000010270.6	ENSG00000119682.17
OG0011002	ENSGALG00000032854.2	ENSG00000102575.13
OG0011003	ENSGALG00000041266.2	ENSG00000130176.8
OG0011004	ENSGALG00000010229.6	ENSG00000119688.21
OG0011006	ENSGALG00000020419.4	ENSG00000205659.10
OG0011007	ENSGALG00000010211.6	ENSG00000119711.13
OG0011008	ENSGALG00000010202.7	ENSG00000187097.12
OG0011010	ENSGALG00000010197.6	ENSG00000119723.17
OG0011011	ENSGALG00000010093.7	ENSG00000100916.14
OG0011012	ENSGALG00000029971.3	ENSG00000161031.13
OG0011013	ENSGALG00000010114.6	ENSG00000198807.13
OG0011014	ENSGALG00000010117.7	ENSG00000183032.12
OG0011015	ENSGALG00000010118.6	ENSG00000151338.18
OG0011016	ENSGALG00000032713.2	ENSG00000129514.7
OG0011017	ENSGALG00000010137.7	ENSG00000139865.16
OG0011018	ENSGALG00000009907.9	ENSG00000092140.16
OG0011019	ENSGALG00000009900.7	ENSG00000184304.15
OG0011020	ENSGALG00000009847.6	ENSG00000168952.15
OG0011021	ENSGALG00000009838.6	ENSG00000021776.11
OG0011022	ENSGALG00000020438.5	ENSG00000134146.12
OG0011023	ENSGALG00000050416.1	ENSG00000105137.13
OG0011024	ENSGALG00000009801.7	ENSG00000186073.14
OG0011025	ENSGALG00000050586.1	ENSG00000105135.16
OG0011026	ENSGALG00000028203.3	ENSG00000166068.13
OG0011027	ENSGALG00000009744.7	ENSG00000171262.11
OG0011028	ENSGALG00000009740.7	ENSG00000172575.12
OG0011030	ENSGALG00000047320.1	ENSG00000197614.11
OG0011031	ENSGALG00000031681.3	ENSG00000003056.8
OG0011032	ENSGALG00000009642.4	ENSG00000169857.8
OG0011033	ENSGALG00000009640.4	ENSG00000184984.10
OG0011034	ENSGALG00000009637.6	ENSG00000134153.10
OG0011035	ENSGALG00000035927.2	ENSG00000101638.13
OG0011036	ENSGALG00000034698.2	ENSG00000165685.8
OG0011037	ENSGALG00000031018.2	ENSG00000141622.14
OG0011038	ENSGALG00000017046.6	ENSG00000133110.15
OG0011039	ENSGALG00000017048.6	ENSG00000120699.13
OG0011041	ENSGALG00000015073.6	ENSG00000176142.13
OG0011042	ENSGALG00000042626.3	ENSG00000132872.12
OG0011043	ENSGALG00000037326.2	ENSG00000006432.15
OG0011044	ENSGALG00000000296.6	ENSG00000100731.16
OG0011045	ENSGALG00000015016.6	ENSG00000163393.13
OG0011047	ENSGALG00000009338.5	ENSG00000165861.14
OG0011048	ENSGALG00000009282.6	ENSG00000156030.13
OG0011049	ENSGALG00000009036.6	ENSG00000214013.9
OG0011051	ENSGALG00000052816.1	ENSG00000262919.8
OG0011052	ENSGALG00000008991.6	ENSG00000166887.15
OG0011055	ENSGALG00000008569.5	ENSG00000187446.12
OG0011056	ENSGALG00000041449.2	ENSG00000178997.11
OG0011057	ENSGALG00000008393.4	ENSG00000157613.11
OG0011058	ENSGALG00000008367.7	ENSG00000110492.15
OG0011059	ENSGALG00000008332.6	ENSG00000180210.15
OG0011060	ENSGALG00000040068.2	ENSG00000072506.13
OG0011062	ENSGALG00000032181.2	ENSG00000134569.10
OG0011063	ENSGALG00000008218.5	ENSG00000134574.11
OG0011064	ENSGALG00000008181.6	ENSG00000110514.19
OG0011065	ENSGALG00000008148.6	ENSG00000134571.11
OG0011066	ENSGALG00000036443.3	ENSG00000033170.17
OG0011067	ENSGALG00000034742.2	ENSG00000050405.13
OG0011068	ENSGALG00000041309.2	ENSG00000166199.13
OG0011069	ENSGALG00000029247.2	ENSG00000066117.15
OG0011070	ENSGALG00000032584.2	ENSG00000052850.8
OG0011071	ENSGALG00000008055.6	ENSG00000019505.8
OG0011072	ENSGALG00000030732.2	ENSG00000121653.11
OG0011073	ENSGALG00000008421.7	ENSG00000121680.16
OG0011074	ENSGALG00000008403.7	ENSG00000135365.15
OG0011075	ENSGALG00000007948.5	ENSG00000148948.8
OG0011076	ENSGALG00000039558.2	ENSG00000052841.15
OG0011077	ENSGALG00000046408.2	ENSG00000175097.7
OG0011078	ENSGALG00000007938.6	ENSG00000166349.9
OG0011079	ENSGALG00000007920.7	ENSG00000135362.14
OG0011080	ENSGALG00000042119.2	ENSG00000135517.9
OG0011081	ENSGALG00000034859.2	ENSG00000110442.12
OG0011082	ENSGALG00000034688.2	ENSG00000111602.12
OG0011083	ENSGALG00000037556.2	ENSG00000110436.13
OG0011084	ENSGALG00000050440.1	ENSG00000175336.10
OG0011085	ENSGALG00000026853.3	ENSG00000186895.4
OG0011086	ENSGALG00000007562.6	ENSG00000075388.4
OG0011087	ENSGALG00000007556.6	ENSG00000149716.12
OG0011088	ENSGALG00000031512.2	ENSG00000135473.15
OG0011089	ENSGALG00000004153.5	ENSG00000172890.13
OG0011090	ENSGALG00000012156.6	ENSG00000175497.17
OG0011091	ENSGALG00000004044.6	ENSG00000129170.10
OG0011092	ENSGALG00000041299.2	ENSG00000129173.13
OG0011093	ENSGALG00000003965.5	ENSG00000109851.7
OG0011094	ENSGALG00000003958.6	ENSG00000185238.13
OG0011095	ENSGALG00000003908.6	ENSG00000165970.11
OG0011096	ENSGALG00000003748.6	ENSG00000171714.11
OG0011097	ENSGALG00000032819.3	ENSG00000181852.18
OG0011098	ENSGALG00000012140.2	ENSG00000131808.10
OG0011099	ENSGALG00000012127.7	ENSG00000109911.19
OG0011100	ENSGALG00000053250.1	ENSG00000139641.12
OG0011101	ENSGALG00000012115.6	ENSG00000184937.15
OG0011102	ENSGALG00000012030.6	ENSG00000060749.15
OG0011103	ENSGALG00000011681.7	ENSG00000121690.11
OG0011104	ENSGALG00000011688.6	ENSG00000176148.16
OG0011105	ENSGALG00000043009.2	ENSG00000125084.12
OG0011106	ENSGALG00000044645.2	ENSG00000205177.6
OG0011107	ENSGALG00000030917.2	ENSG00000139537.11
OG0011108	ENSGALG00000037925.2	ENSG00000172602.11
OG0011109	ENSGALG00000050887.1	ENSG00000167535.8
OG0011110	ENSGALG00000005618.6	ENSG00000198730.9
OG0011111	ENSGALG00000029586.3	ENSG00000110315.7
OG0011112	ENSGALG00000047646.1	ENSG00000129315.11
OG0011113	ENSGALG00000033877.2	ENSG00000139620.12
OG0011114	ENSGALG00000041973.3	ENSG00000198056.15
OG0011115	ENSGALG00000006035.6	ENSG00000152270.9
OG0011116	ENSGALG00000006074.6	ENSG00000110693.18
OG0011117	ENSGALG00000029679.3	ENSG00000166689.16
OG0011118	ENSGALG00000006096.7	ENSG00000110700.7
OG0011119	ENSGALG00000043400.3	ENSG00000186666.6
OG0011120	ENSGALG00000031615.3	ENSG00000135472.9
OG0011121	ENSGALG00000006231.6	ENSG00000129158.11
OG0011122	ENSGALG00000031895.3	ENSG00000069188.17
OG0011123	ENSGALG00000026940.3	ENSG00000141540.11
OG0011124	ENSGALG00000023359.4	ENSG00000204347.4
OG0011125	ENSGALG00000021362.5	ENSG00000170412.18
OG0011126	ENSGALG00000047827.1	ENSG00000151117.9
OG0011127	ENSGALG00000039263.2	ENSG00000204237.5
OG0011128	ENSGALG00000004583.7	ENSG00000182446.14
OG0011129	ENSGALG00000042215.2	ENSG00000185504.17
OG0011130	ENSGALG00000006880.6	ENSG00000157637.13
OG0011131	ENSGALG00000044464.2	ENSG00000167302.10
OG0011132	ENSGALG00000006901.6	ENSG00000181409.14
OG0011133	ENSGALG00000042538.2	ENSG00000175866.15
OG0011134	ENSGALG00000006521.7	ENSG00000070985.13
OG0011135	ENSGALG00000017418.6	ENSG00000171246.6
OG0011136	ENSGALG00000006546.6	ENSG00000110651.11
OG0011137	ENSGALG00000029648.3	ENSG00000180176.14
OG0011138	ENSGALG00000035282.2	ENSG00000167244.21
OG0011139	ENSGALG00000007027.6	ENSG00000181523.13
OG0011140	ENSGALG00000007155.5	ENSG00000175643.10
OG0011141	ENSGALG00000007054.6	ENSG00000167291.16
OG0011142	ENSGALG00000035911.2	ENSG00000141582.15
OG0011143	ENSGALG00000050692.1	ENSG00000141570.11
OG0011144	ENSGALG00000023338.5	ENSG00000173894.11
OG0011145	ENSGALG00000006697.5	ENSG00000078902.16
OG0011146	ENSGALG00000011816.6	ENSG00000167280.16
OG0011147	ENSGALG00000027070.2	ENSG00000035862.12
OG0011148	ENSGALG00000007181.4	ENSG00000087157.19
OG0011149	ENSGALG00000007191.6	ENSG00000167900.12
OG0011150	ENSGALG00000006830.6	ENSG00000177830.18
OG0011151	ENSGALG00000038875.2	ENSG00000141524.15
OG0011152	ENSGALG00000006856.6	ENSG00000177697.19
OG0011153	ENSGALG00000052581.1	ENSG00000214087.8
OG0011154	ENSGALG00000006868.7	ENSG00000177685.17
OG0011155	ENSGALG00000014569.5	ENSG00000177666.17
OG0011156	ENSGALG00000032320.2	ENSG00000184524.6
OG0011157	ENSGALG00000035676.3	ENSG00000177225.17
OG0011158	ENSGALG00000034225.3	ENSG00000177030.16
OG0011159	ENSGALG00000051280.1	ENSG00000132002.8
OG0011160	ENSGALG00000040761.2	ENSG00000276825.2, ENSG00000069696.7
OG0011161	ENSGALG00000038714.2	ENSG00000099795.7
OG0011162	ENSGALG00000039088.3	ENSG00000181029.9
OG0011163	ENSGALG00000014152.6	ENSG00000110066.15
OG0011164	ENSGALG00000020488.5	ENSG00000171067.11
OG0011166	ENSGALG00000041774.3	ENSG00000132749.11
OG0011167	ENSGALG00000039974.2	ENSG00000011243.18
OG0011168	ENSGALG00000004362.6	ENSG00000197345.13
OG0011169	ENSGALG00000004328.7	ENSG00000132740.8
OG0011170	ENSGALG00000001577.7	ENSG00000141568.21
OG0011171	ENSGALG00000001563.3	ENSG00000141580.16
OG0011172	ENSGALG00000004306.6	ENSG00000173227.14
OG0011173	ENSGALG00000004267.6	ENSG00000185187.13
OG0011174	ENSGALG00000001036.7	ENSG00000006744.19
OG0011175	ENSGALG00000004191.5	ENSG00000177963.14
OG0011176	ENSGALG00000045511.2	ENSG00000138496.16
OG0011177	ENSGALG00000012059.7	ENSG00000144909.8
OG0011178	ENSGALG00000012049.6	ENSG00000163848.19
OG0011180	ENSGALG00000044814.2	ENSG00000175455.15
