Orthogroup	P_troglodytes.pep	H_sapiens.pep
OG0012851	ENSPTRG00000019828.6	ENSG00000285328.2, ENSG00000106410.15
OG0012852	ENSPTRG00000004795.6	ENSG00000123106.10
OG0012853	ENSPTRG00000038795.2	ENSG00000176896.8
OG0012854	ENSPTRG00000021676.6	ENSG00000046653.15
OG0012855	ENSPTRG00000014485.5	ENSG00000138944.8
OG0012856	ENSPTRG00000047109.1	ENSG00000285602.1, ENSG00000147003.7
OG0012857	ENSPTRG00000021703.6	ENSG00000169891.18
OG0012858	ENSPTRG00000001125.6	ENSG00000134242.16
OG0012859	ENSPTRG00000021710.6	ENSG00000102098.19
OG0012860	ENSPTRG00000001123.6	ENSG00000116793.16
OG0012861	ENSPTRG00000013490.5	ENSG00000124143.10
OG0012862	ENSPTRG00000013532.6	ENSG00000025772.8
OG0012863	ENSPTRG00000013528.4	ENSG00000101098.12
OG0012864	ENSPTRG00000048338.1	ENSG00000165182.11
OG0012865	ENSPTRG00000048203.1	ENSG00000168734.14
OG0012866	ENSPTRG00000004780.5	ENSG00000123096.11
OG0012867	ENSPTRG00000004788.6	ENSG00000029153.14
OG0012868	ENSPTRG00000021790.4	ENSG00000147036.11
OG0012869	ENSPTRG00000013608.5	ENSG00000124212.6
OG0012870	ENSPTRG00000023101.5	ENSG00000197818.11
OG0012871	ENSPTRG00000034190.3	ENSG00000147113.17
OG0012872	ENSPTRG00000013973.4	ENSG00000279493.1, ENSG00000142182.9
OG0012873	ENSPTRG00000049805.1	ENSG00000130702.15
OG0012874	ENSPTRG00000013943.6	ENSG00000160185.15
OG0012875	ENSPTRG00000023366.5	ENSG00000101190.13
OG0012876	ENSPTRG00000013735.7	ENSG00000101204.17
OG0012877	ENSPTRG00000048800.1	ENSG00000101213.7
OG0012878	ENSPTRG00000049284.1	ENSG00000277044.3, ENSG00000125510.18
OG0012879	ENSPTRG00000013912.5	ENSG00000185658.13
OG0012880	ENSPTRG00000019588.6	ENSG00000091128.13
OG0012881	ENSPTRG00000013754.5	ENSG00000130584.11
OG0012883	ENSPTRG00000015999.5	ENSG00000121892.15
OG0012884	ENSPTRG00000016599.4	ENSG00000164106.8
OG0012885	ENSPTRG00000016016.5	ENSG00000178343.5
OG0012886	ENSPTRG00000013846.6	ENSG00000156299.13
OG0012887	ENSPTRG00000046040.1	ENSG00000250821.2
OG0012888	ENSPTRG00000016078.5	ENSG00000109265.14
OG0012889	ENSPTRG00000015254.4	ENSG00000163389.12
OG0012890	ENSPTRG00000015256.7	ENSG00000121594.12
OG0012891	ENSPTRG00000015219.6	ENSG00000186265.10
OG0012892	ENSPTRG00000049170.1	ENSG00000109794.13
OG0012893	ENSPTRG00000015207.6	ENSG00000144824.21
OG0012894	ENSPTRG00000016651.4	ENSG00000186352.9
OG0012895	ENSPTRG00000044593.1	ENSG00000187821.8
OG0012896	ENSPTRG00000015178.5	ENSG00000144815.16
OG0012897	ENSPTRG00000034187.3	ENSG00000213064.10
OG0012898	ENSPTRG00000042723.1	ENSG00000143178.13
OG0012899	ENSPTRG00000004252.5	ENSG00000166323.13
OG0012900	ENSPTRG00000016564.6	ENSG00000145416.13
OG0012901	ENSPTRG00000016560.3	ENSG00000145414.9
OG0012902	ENSPTRG00000015150.4	ENSG00000154165.5
OG0012903	ENSPTRG00000016555.6	ENSG00000052795.13
OG0012904	ENSPTRG00000015241.7	ENSG00000151577.13
OG0012905	ENSPTRG00000042893.1	ENSG00000251012.2, ENSG00000163424.9
OG0012906	ENSPTRG00000051107.1	ENSG00000180440.4
OG0012907	ENSPTRG00000016540.6	ENSG00000164114.19
OG0012908	ENSPTRG00000005759.3	ENSG00000175664.10
OG0012909	ENSPTRG00000005758.4	ENSG00000102802.10
OG0012910	ENSPTRG00000005740.7	ENSG00000122025.15
OG0012911	ENSPTRG00000052327.1	ENSG00000164056.11
OG0012912	ENSPTRG00000051807.1	ENSG00000138685.15
OG0012913	ENSPTRG00000005698.5	ENSG00000102678.7
OG0012914	ENSPTRG00000016410.4	ENSG00000145386.10
OG0012915	ENSPTRG00000004239.5	ENSG00000152404.15
OG0012916	ENSPTRG00000016405.5	ENSG00000050730.16
OG0012917	ENSPTRG00000016399.4	ENSG00000145384.4
OG0012918	ENSPTRG00000004217.3	ENSG00000137675.5
OG0012919	ENSPTRG00000004208.4	ENSG00000187151.7
OG0012920	ENSPTRG00000047838.1	ENSG00000178403.4
OG0012921	ENSPTRG00000004192.6	ENSG00000149212.12
OG0012922	ENSPTRG00000015516.5	ENSG00000169908.12
OG0012924	ENSPTRG00000016202.6	ENSG00000138772.13
OG0012927	ENSPTRG00000004125.4	ENSG00000137502.10
OG0012928	ENSPTRG00000016145.6	ENSG00000056291.17
OG0012929	ENSPTRG00000016892.4	ENSG00000155542.12
OG0012930	ENSPTRG00000040660.2	ENSG00000234602.9
OG0012931	ENSPTRG00000016862.4	ENSG00000164172.19
OG0012932	ENSPTRG00000046280.1	ENSG00000151882.11
OG0012933	ENSPTRG00000016820.3	ENSG00000113638.14
OG0012934	ENSPTRG00000016903.6	ENSG00000164181.14
OG0012935	ENSPTRG00000016939.5	ENSG00000134061.5
OG0012936	ENSPTRG00000045309.1	ENSG00000145685.14
OG0012937	ENSPTRG00000017015.4	ENSG00000132842.13
OG0012938	ENSPTRG00000044250.1	ENSG00000174695.10
OG0012939	ENSPTRG00000017086.7	ENSG00000145757.16
OG0012940	ENSPTRG00000010549.5	ENSG00000161860.8
OG0012941	ENSPTRG00000010565.5	ENSG00000104979.9
OG0012942	ENSPTRG00000020774.7	ENSG00000107165.13
OG0012943	ENSPTRG00000020775.6	ENSG00000153714.6
OG0012944	ENSPTRG00000021093.3	ENSG00000123975.5
OG0012945	ENSPTRG00000043705.1	ENSG00000187210.14
OG0012946	ENSPTRG00000046632.1	ENSG00000181778.4
OG0012947	ENSPTRG00000020740.6	ENSG00000106686.16
OG0012948	ENSPTRG00000023432.5	ENSG00000107077.18
OG0012949	ENSPTRG00000020834.5	ENSG00000184434.8
OG0012950	ENSPTRG00000050201.1	ENSG00000176399.4
OG0012951	ENSPTRG00000003471.3	ENSG00000170946.15
OG0012952	ENSPTRG00000005149.4	ENSG00000111012.10
OG0012953	ENSPTRG00000005155.4	ENSG00000175215.11
OG0012954	ENSPTRG00000006438.6	ENSG00000126804.13
OG0012955	ENSPTRG00000030719.4	ENSG00000179841.8
OG0012956	ENSPTRG00000048987.1	ENSG00000183484.12
OG0012957	ENSPTRG00000047301.1	ENSG00000102226.10
OG0012958	ENSPTRG00000012452.5	ENSG00000072135.13
OG0012959	ENSPTRG00000021865.6	ENSG00000101940.18
OG0012960	ENSPTRG00000022997.4	ENSG00000197757.8
OG0012961	ENSPTRG00000006640.5	ENSG00000133962.8, ENSG00000274338.2
OG0012962	ENSPTRG00000005025.3	ENSG00000123364.5
OG0012963	ENSPTRG00000006632.6	ENSG00000133943.20
OG0012964	ENSPTRG00000005021.4	ENSG00000139574.8
OG0012965	ENSPTRG00000047008.1	ENSG00000140030.6
OG0012966	ENSPTRG00000010372.5	ENSG00000125735.10
OG0012967	ENSPTRG00000010367.5	ENSG00000130545.16
OG0012968	ENSPTRG00000010362.6	ENSG00000125651.14
OG0012969	ENSPTRG00000010572.5	ENSG00000288195.1, ENSG00000132000.13
OG0012970	ENSPTRG00000006580.4	ENSG00000165555.9
OG0012971	ENSPTRG00000006565.6	ENSG00000089916.18
OG0012972	ENSPTRG00000006562.3	ENSG00000119699.7
OG0012973	ENSPTRG00000006542.5	ENSG00000119608.13
OG0012974	ENSPTRG00000010553.3	ENSG00000179271.3
OG0012975	ENSPTRG00000010555.6	ENSG00000008441.16
OG0012976	ENSPTRG00000030698.3	ENSG00000133980.5
OG0012977	ENSPTRG00000010504.7	ENSG00000198003.12
OG0012978	ENSPTRG00000043387.1	ENSG00000173928.3
OG0012979	ENSPTRG00000048424.1	ENSG00000105520.10
OG0012980	ENSPTRG00000010490.4	ENSG00000130164.14
OG0012981	ENSPTRG00000022713.2	ENSG00000176435.7
OG0012982	ENSPTRG00000010392.6	ENSG00000090674.16
OG0012983	ENSPTRG00000030783.4	ENSG00000176165.12
OG0012984	ENSPTRG00000010476.6	ENSG00000129347.21
OG0012985	ENSPTRG00000010477.5	ENSG00000129355.7
OG0012986	ENSPTRG00000010487.5	ENSG00000142444.7
OG0012987	ENSPTRG00000004640.6	ENSG00000111732.11
OG0012988	ENSPTRG00000005789.3	ENSG00000120697.9
OG0012989	ENSPTRG00000001220.7	ENSG00000131778.19
OG0012990	ENSPTRG00000021084.6	ENSG00000156345.17
OG0012991	ENSPTRG00000021870.7	ENSG00000094631.21
OG0012992	ENSPTRG00000042704.1	ENSG00000013563.14
OG0012993	ENSPTRG00000006515.5	ENSG00000187105.8
OG0012994	ENSPTRG00000024398.6	ENSG00000067829.19
OG0012995	ENSPTRG00000006981.6	ENSG00000140326.13
OG0012996	ENSPTRG00000022412.6	ENSG00000180879.14
OG0012997	ENSPTRG00000022413.6	ENSG00000067840.12
OG0012998	ENSPTRG00000022416.7	ENSG00000198910.14
OG0012999	ENSPTRG00000006962.6	ENSG00000137877.10
OG0013000	ENSPTRG00000047942.1	ENSG00000137802.14
OG0013001	ENSPTRG00000049057.1	ENSG00000102119.11
OG0013002	ENSPTRG00000038696.2	ENSG00000180720.7
OG0013003	ENSPTRG00000021889.4	ENSG00000101997.13
OG0013004	ENSPTRG00000003551.4	ENSG00000175213.3
OG0013005	ENSPTRG00000021928.5	ENSG00000158423.17
OG0013006	ENSPTRG00000021926.5	ENSG00000124313.16
OG0013007	ENSPTRG00000009419.5	ENSG00000154975.14
OG0013008	ENSPTRG00000003532.6	ENSG00000175274.18
OG0013009	ENSPTRG00000004920.6	ENSG00000086159.13
OG0013010	ENSPTRG00000003535.6	ENSG00000175264.8
OG0013011	ENSPTRG00000003536.4	ENSG00000181830.9
OG0013012	ENSPTRG00000004964.4	ENSG00000135503.13
OG0013013	ENSPTRG00000005101.5	ENSG00000135423.13
OG0013014	ENSPTRG00000005100.5	ENSG00000176422.14
OG0013015	ENSPTRG00000041394.2	ENSG00000179431.7
OG0013016	ENSPTRG00000003445.3	ENSG00000183161.6
OG0013017	ENSPTRG00000003446.4	ENSG00000148935.11
OG0013019	ENSPTRG00000003479.6	ENSG00000186714.12
OG0013020	ENSPTRG00000004894.5	ENSG00000181418.8
OG0013021	ENSPTRG00000003487.6	ENSG00000110427.16
OG0013022	ENSPTRG00000003359.3	ENSG00000133800.9
OG0013023	ENSPTRG00000003350.5	ENSG00000166483.11
OG0013024	ENSPTRG00000003342.6	ENSG00000175356.13
OG0013025	ENSPTRG00000003340.4	ENSG00000175348.11
OG0013026	ENSPTRG00000003338.5	ENSG00000176029.14
OG0013027	ENSPTRG00000044060.1	ENSG00000166860.3
OG0013028	ENSPTRG00000028707.3	ENSG00000187486.5
OG0013029	ENSPTRG00000003404.7	ENSG00000006611.16
OG0013030	ENSPTRG00000003405.6	ENSG00000188162.11
OG0013031	ENSPTRG00000004968.6	ENSG00000167767.14
OG0013032	ENSPTRG00000051372.1	ENSG00000133193.12
OG0013034	ENSPTRG00000003424.6	ENSG00000074319.13
OG0013035	ENSPTRG00000051390.1	ENSG00000196169.15
OG0013036	ENSPTRG00000009605.6	ENSG00000257008.6
OG0013037	ENSPTRG00000003430.6	ENSG00000110786.18
OG0013038	ENSPTRG00000003578.6	ENSG00000149177.13
OG0013039	ENSPTRG00000044094.1	ENSG00000021762.20
OG0013040	ENSPTRG00000009738.4	ENSG00000141527.18
OG0013043	ENSPTRG00000052259.1	ENSG00000184557.4
OG0013044	ENSPTRG00000009707.5	ENSG00000089685.15
OG0013045	ENSPTRG00000003130.6	ENSG00000177042.14
OG0013046	ENSPTRG00000045625.1	ENSG00000160951.4
OG0013047	ENSPTRG00000003983.7	ENSG00000162337.12
OG0013048	ENSPTRG00000010617.4	ENSG00000074181.9
OG0013049	ENSPTRG00000049947.1	ENSG00000184363.10
OG0013050	ENSPTRG00000015448.3	ENSG00000114107.9
OG0013051	ENSPTRG00000015295.6	ENSG00000163840.10
OG0013052	ENSPTRG00000008743.3	ENSG00000189051.5
OG0013053	ENSPTRG00000015320.2	ENSG00000114520.11
OG0013054	ENSPTRG00000015315.6	ENSG00000173706.14
OG0013055	ENSPTRG00000015313.5	ENSG00000082781.12
OG0013056	ENSPTRG00000008749.5	ENSG00000185156.6
OG0013059	ENSPTRG00000012415.5	ENSG00000115112.8
OG0013060	ENSPTRG00000012938.6	ENSG00000163501.7
OG0013061	ENSPTRG00000012918.3	ENSG00000144579.7
OG0013062	ENSPTRG00000038735.2	ENSG00000179921.15
OG0013063	ENSPTRG00000003969.4	ENSG00000167792.13
OG0013064	ENSPTRG00000040291.2	ENSG00000242689.3
OG0013065	ENSPTRG00000041861.2	ENSG00000233436.7
OG0013066	ENSPTRG00000034232.3	ENSG00000214872.8
OG0013067	ENSPTRG00000009661.3	ENSG00000132481.7
OG0013068	ENSPTRG00000009660.5	ENSG00000132471.12
OG0013069	ENSPTRG00000045004.1	ENSG00000258289.8
OG0013070	ENSPTRG00000006441.7	ENSG00000126822.17
OG0013071	ENSPTRG00000009028.6	ENSG00000276986.2, ENSG00000270379.6
OG0013072	ENSPTRG00000012948.6	ENSG00000115661.14
OG0013073	ENSPTRG00000009783.6	ENSG00000169689.15
OG0013074	ENSPTRG00000052436.1	ENSG00000197063.11
OG0013075	ENSPTRG00000030739.4	ENSG00000187531.14
OG0013076	ENSPTRG00000012510.5	ENSG00000075884.14
OG0013077	ENSPTRG00000010408.4	ENSG00000171017.11
OG0013078	ENSPTRG00000017512.6	ENSG00000040275.17
OG0013079	ENSPTRG00000017403.6	ENSG00000155846.17
OG0013080	ENSPTRG00000012883.5	ENSG00000178568.15
OG0013081	ENSPTRG00000012886.4	ENSG00000174453.10
OG0013082	ENSPTRG00000011781.5	ENSG00000171174.15
OG0013083	ENSPTRG00000011783.6	ENSG00000158019.20
OG0013084	ENSPTRG00000017362.5	ENSG00000145819.18
OG0013085	ENSPTRG00000012785.5	ENSG00000196141.14
OG0013086	ENSPTRG00000043208.1, ENSPTRG00000017227.6	ENSG00000164406.8
OG0013087	ENSPTRG00000017236.6	ENSG00000081059.20
OG0013088	ENSPTRG00000012793.6	ENSG00000240344.9
OG0013089	ENSPTRG00000012755.5	ENSG00000168497.5
OG0013091	ENSPTRG00000017416.7	ENSG00000070814.21
OG0013092	ENSPTRG00000045686.1	ENSG00000071677.1
OG0013093	ENSPTRG00000030469.2	ENSG00000179833.4
OG0013094	ENSPTRG00000013234.6	ENSG00000088766.12
OG0013095	ENSPTRG00000052485.1	ENSG00000283718.2, ENSG00000204659.5
OG0013096	ENSPTRG00000017636.6	ENSG00000113300.13
OG0013097	ENSPTRG00000017603.6	ENSG00000050767.17
OG0013098	ENSPTRG00000017292.4	ENSG00000146006.8
OG0013099	ENSPTRG00000018188.7	ENSG00000112655.16
OG0013100	ENSPTRG00000005899.7	ENSG00000136098.17
OG0013101	ENSPTRG00000018184.4	ENSG00000124541.7
OG0013102	ENSPTRG00000013248.5	ENSG00000149346.15
OG0013103	ENSPTRG00000018177.7	ENSG00000137161.17
OG0013104	ENSPTRG00000017575.6	ENSG00000165671.20
OG0013105	ENSPTRG00000013238.4	ENSG00000125845.7
OG0013106	ENSPTRG00000017582.6	ENSG00000131183.11
OG0013107	ENSPTRG00000017285.4	ENSG00000120709.11
OG0013110	ENSPTRG00000005881.6	ENSG00000198553.9
OG0013111	ENSPTRG00000011713.6	ENSG00000198399.14
OG0013112	ENSPTRG00000018257.5	ENSG00000031691.7
OG0013113	ENSPTRG00000048140.1	ENSG00000012171.20
OG0013114	ENSPTRG00000011701.6	ENSG00000119771.15
OG0013115	ENSPTRG00000014954.6	ENSG00000186792.17
OG0013116	ENSPTRG00000043627.1	ENSG00000248487.9
OG0013117	ENSPTRG00000044611.1	ENSG00000164091.12
OG0013118	ENSPTRG00000014993.6	ENSG00000164088.18
OG0013119	ENSPTRG00000014988.5	ENSG00000164086.10
OG0013120	ENSPTRG00000011627.5	ENSG00000134326.11
OG0013121	ENSPTRG00000034152.3	ENSG00000055955.17
OG0013122	ENSPTRG00000011697.6	ENSG00000143869.7
OG0013123	ENSPTRG00000021111.5	ENSG00000106809.11
OG0013124	ENSPTRG00000024174.4	ENSG00000218819.5
OG0013125	ENSPTRG00000014625.6	ENSG00000197548.12
OG0013126	ENSPTRG00000014630.5	ENSG00000157150.5
OG0013127	ENSPTRG00000014634.5	ENSG00000075975.16
OG0013128	ENSPTRG00000050264.1	ENSG00000172780.16
OG0013129	ENSPTRG00000041466.2	ENSG00000169704.4
OG0013130	ENSPTRG00000015366.4	ENSG00000114654.7
OG0013131	ENSPTRG00000015027.4	ENSG00000016391.11
OG0013132	ENSPTRG00000018329.6	ENSG00000112280.16
OG0013133	ENSPTRG00000018445.7	ENSG00000112238.11
OG0013136	ENSPTRG00000018410.4	ENSG00000118434.9
OG0013137	ENSPTRG00000018574.3	ENSG00000135547.9
OG0013138	ENSPTRG00000002015.6	ENSG00000178395.7
OG0013139	ENSPTRG00000042771.1	ENSG00000198523.6
OG0013140	ENSPTRG00000006211.5	ENSG00000284868.2, ENSG00000157379.14
OG0013141	ENSPTRG00000015335.4	ENSG00000180767.10
OG0013142	ENSPTRG00000018466.6	ENSG00000164494.12
OG0013143	ENSPTRG00000047094.1	ENSG00000144596.13
OG0013144	ENSPTRG00000014655.5	ENSG00000131379.10
OG0013145	ENSPTRG00000014568.5	ENSG00000144455.14
OG0013146	ENSPTRG00000014712.5	ENSG00000144644.14
OG0013147	ENSPTRG00000051886.1	ENSG00000281766.3, ENSG00000163602.10
OG0013148	ENSPTRG00000015097.5	ENSG00000163380.15
OG0013149	ENSPTRG00000015065.4	ENSG00000189283.10
OG0013150	ENSPTRG00000018361.2	ENSG00000135312.6
OG0013151	ENSPTRG00000018360.7	ENSG00000112706.12
OG0013152	ENSPTRG00000049628.1	ENSG00000146063.20
OG0013153	ENSPTRG00000022440.4	ENSG00000102178.13
OG0013154	ENSPTRG00000051548.1	ENSG00000126903.16
OG0013155	ENSPTRG00000002226.7	ENSG00000171163.15
OG0013156	ENSPTRG00000014641.5	ENSG00000163517.15
OG0013157	ENSPTRG00000002224.5	ENSG00000175137.11
OG0013158	ENSPTRG00000010610.3	ENSG00000160994.4
OG0013159	ENSPTRG00000021939.5	ENSG00000102302.8
OG0013160	ENSPTRG00000045904.1	ENSG00000158526.8
OG0013161	ENSPTRG00000021946.4	ENSG00000169188.5
OG0013162	ENSPTRG00000043518.1	ENSG00000158578.21
OG0013163	ENSPTRG00000045748.1	ENSG00000012211.13
OG0013164	ENSPTRG00000051760.1	ENSG00000156990.14
OG0013165	ENSPTRG00000014603.6	ENSG00000163702.20
OG0013166	ENSPTRG00000014605.5	ENSG00000163704.12
OG0013167	ENSPTRG00000018686.6	ENSG00000118492.17
OG0013168	ENSPTRG00000018689.6	ENSG00000111962.8
OG0013169	ENSPTRG00000018781.6	ENSG00000185345.22
OG0013170	ENSPTRG00000018779.7	ENSG00000026652.15
OG0013171	ENSPTRG00000018769.4	ENSG00000146477.6
OG0013173	ENSPTRG00000018762.5	ENSG00000146453.13
OG0013174	ENSPTRG00000018736.7	ENSG00000175048.17
OG0013175	ENSPTRG00000018731.4	ENSG00000171217.5
OG0013176	ENSPTRG00000034266.3	ENSG00000146426.18
OG0013177	ENSPTRG00000018719.4	ENSG00000120279.6
OG0013178	ENSPTRG00000002169.5	ENSG00000180287.17
OG0013179	ENSPTRG00000023346.5	ENSG00000197769.6
OG0013180	ENSPTRG00000002119.6	ENSG00000143674.11
OG0013181	ENSPTRG00000002085.5	ENSG00000154429.11
OG0013182	ENSPTRG00000002094.4	ENSG00000177614.11
OG0013183	ENSPTRG00000018828.6	ENSG00000071994.11
OG0013184	ENSPTRG00000018815.6	ENSG00000112562.18
OG0013185	ENSPTRG00000029335.2	ENSG00000164488.12
OG0013186	ENSPTRG00000018813.6	ENSG00000153303.17
OG0013187	ENSPTRG00000051777.1	ENSG00000125337.19
OG0013188	ENSPTRG00000018222.4	ENSG00000124608.5
OG0013189	ENSPTRG00000018123.7	ENSG00000198937.9
OG0013190	ENSPTRG00000018125.6	ENSG00000156639.12
OG0013191	ENSPTRG00000018206.6	ENSG00000172432.19
OG0013192	ENSPTRG00000018205.3	ENSG00000170734.12
OG0013193	ENSPTRG00000018201.5	ENSG00000137207.12
OG0013194	ENSPTRG00000034451.2	ENSG00000204052.4
OG0013195	ENSPTRG00000018198.5	ENSG00000171462.15
OG0013196	ENSPTRG00000011817.4	ENSG00000119820.11
OG0013197	ENSPTRG00000011838.4	ENSG00000115825.10
OG0013198	ENSPTRG00000018173.4	ENSG00000124659.7
OG0013199	ENSPTRG00000001978.6	ENSG00000082482.13
OG0013200	ENSPTRG00000002021.5	ENSG00000143756.12
OG0013201	ENSPTRG00000018134.5	ENSG00000124780.14
OG0013202	ENSPTRG00000011790.5	ENSG00000171103.11
OG0013203	ENSPTRG00000011797.6	ENSG00000119801.13
OG0013204	ENSPTRG00000030135.3	ENSG00000203685.10
OG0013205	ENSPTRG00000050408.1	ENSG00000185842.15
OG0013206	ENSPTRG00000002026.5	ENSG00000162923.16
OG0013207	ENSPTRG00000011908.6	ENSG00000170802.16
OG0013208	ENSPTRG00000011927.6	ENSG00000162994.16
OG0013210	ENSPTRG00000011941.6	ENSG00000028116.17
OG0013211	ENSPTRG00000011923.6	ENSG00000177994.16
OG0013212	ENSPTRG00000042639.1	ENSG00000198886.2
OG0013213	ENSPTRG00000042661.1	ENSG00000198938.2
OG0013214	ENSPTRG00000042637.1	ENSG00000198727.2
OG0013215	ENSPTRG00000021485.4	ENSG00000160539.6
OG0013216	ENSPTRG00000005735.2	ENSG00000169840.5
OG0013217	ENSPTRG00000017254.5	ENSG00000069011.16
OG0013219	ENSPTRG00000008649.6	ENSG00000132530.17
OG0013220	ENSPTRG00000008232.4	ENSG00000159723.4
OG0013221	ENSPTRG00000001369.6	ENSG00000285779.1, ENSG00000143543.15
OG0013222	ENSPTRG00000001370.5	ENSG00000143545.10, ENSG00000285641.1
OG0013223	ENSPTRG00000001385.4	ENSG00000169291.10
OG0013224	ENSPTRG00000009095.6	ENSG00000131771.14
OG0013225	ENSPTRG00000000050.3	ENSG00000157911.10
OG0013226	ENSPTRG00000008825.4	ENSG00000179598.6
OG0013227	ENSPTRG00000023374.4	ENSG00000187730.9
OG0013228	ENSPTRG00000038958.2, ENSPTRG00000039245.2	ENSG00000229833.10
OG0013229	ENSPTRG00000051687.1	ENSG00000214194.9
OG0013230	ENSPTRG00000000803.6	ENSG00000162604.12
OG0013231	ENSPTRG00000008591.5	ENSG00000183018.9
OG0013232	ENSPTRG00000030250.4	ENSG00000189227.6
OG0013233	ENSPTRG00000045654.1	ENSG00000167740.9
OG0013234	ENSPTRG00000051449.1, ENSPTRG00000021836.6	ENSG00000147123.10
OG0013235	ENSPTRG00000008420.5	ENSG00000135686.13
OG0013236	ENSPTRG00000004318.6	ENSG00000168092.14
OG0013237	ENSPTRG00000051692.1	ENSG00000283644.1
OG0013237	ENSPTRG00000052420.1	ENSG00000238210.4
OG0013237	ENSPTRG00000043426.1	ENSG00000224107.5
OG0013238	ENSPTRG00000030260.3	ENSG00000203730.3
OG0013239	ENSPTRG00000047325.1	ENSG00000147119.4
OG0013240	ENSPTRG00000028292.4	ENSG00000147121.16
OG0013240	ENSPTRG00000021829.6	ENSG00000251192.7
OG0013241	ENSPTRG00000001424.7	ENSG00000160753.16
OG0013242	ENSPTRG00000000567.7, ENSPTRG00000045313.1, ENSPTRG00000052337.1	ENSG00000174574.16
OG0013243	ENSPTRG00000044189.1	ENSG00000268223.5
OG0013244	ENSPTRG00000007759.6	ENSG00000166676.16
OG0013245	ENSPTRG00000034313.3	ENSG00000214736.7
OG0013246	ENSPTRG00000041879.2	ENSG00000241360.2
OG0013247	ENSPTRG00000048908.1	ENSG00000007952.18
OG0013248	ENSPTRG00000020169.4	ENSG00000175324.10
OG0013249	ENSPTRG00000004323.6	ENSG00000167257.11
OG0013250	ENSPTRG00000030269.2	ENSG00000162783.11
OG0013251	ENSPTRG00000022030.6	ENSG00000184911.14
OG0013251	ENSPTRG00000042946.1	ENSG00000269502.5
OG0013252	ENSPTRG00000005585.6	ENSG00000130783.14
OG0013253	ENSPTRG00000000275.5	ENSG00000169914.6
OG0013254	ENSPTRG00000007649.7	ENSG00000162063.13
OG0013255	ENSPTRG00000007194.6	ENSG00000174446.13
OG0013256	ENSPTRG00000048446.1	ENSG00000168229.4
OG0013257	ENSPTRG00000011972.5	ENSG00000115507.10
OG0013258	ENSPTRG00000022088.5	ENSG00000102359.7
OG0013259	ENSPTRG00000010653.6, ENSPTRG00000048166.1	ENSG00000188039.15
OG0013260	ENSPTRG00000044293.1, ENSPTRG00000043019.1	ENSG00000143184.5, ENSG00000143185.4
OG0013261	ENSPTRG00000045494.1	ENSG00000162543.6
OG0013262	ENSPTRG00000021564.6	ENSG00000169692.13
OG0013263	ENSPTRG00000003237.2	ENSG00000176742.2
OG0013264	ENSPTRG00000006336.6	ENSG00000131969.15
OG0013265	ENSPTRG00000010267.6	ENSG00000161091.13
OG0013266	ENSPTRG00000050832.1	ENSG00000006638.12
OG0013267	ENSPTRG00000011006.7	ENSG00000188493.15
OG0013268	ENSPTRG00000021580.5	ENSG00000176919.13
OG0013269	ENSPTRG00000021301.4	ENSG00000078725.13
OG0013270	ENSPTRG00000008972.4	ENSG00000185862.7
OG0013271	ENSPTRG00000043250.1	ENSG00000180549.8
OG0013272	ENSPTRG00000021322.7	ENSG00000106852.15
OG0013273	ENSPTRG00000018968.6	ENSG00000164651.16
OG0013274	ENSPTRG00000023462.5	ENSG00000167654.18
OG0013275	ENSPTRG00000021324.6	ENSG00000148187.18
OG0013276	ENSPTRG00000022085.5	ENSG00000165194.15
OG0013277	ENSPTRG00000051082.1	ENSG00000100314.4
OG0013278	ENSPTRG00000043610.1, ENSPTRG00000006764.5	ENSG00000156411.9
OG0013279	ENSPTRG00000029092.2	ENSG00000127533.4
OG0013280	ENSPTRG00000002270.6	ENSG00000065675.15
OG0013281	ENSPTRG00000007114.5	ENSG00000103569.10
OG0013282	ENSPTRG00000000092.4	ENSG00000116273.6
OG0013283	ENSPTRG00000031304.3	ENSG00000274334.1, ENSG00000168140.5
OG0013284	ENSPTRG00000020042.5	ENSG00000168546.11
OG0013285	ENSPTRG00000038712.2	ENSG00000198142.5
OG0013286	ENSPTRG00000008450.5	ENSG00000103257.9
OG0013287	ENSPTRG00000021195.4	ENSG00000170681.7
OG0013288	ENSPTRG00000023351.3	ENSG00000178522.14
OG0013289	ENSPTRG00000001446.6	ENSG00000132698.15
OG0013290	ENSPTRG00000007038.3	ENSG00000104164.11
OG0013291	ENSPTRG00000028542.3	ENSG00000188763.5
OG0013292	ENSPTRG00000000085.7	ENSG00000069812.11
OG0013294	ENSPTRG00000048091.1	ENSG00000013288.9
