Pm_gene_id,Nn_target_id,description,class,Pm_1,Pm_10,Pm_11,Pm_12,Pm_13,Pm_14,Pm_15,Pm_16,Pm_17,Pm_18,Pm_19,Pm_2,Pm_20,Pm_21,Pm_22,Pm_23,Pm_24,Pm_25,Pm_26,Pm_27,Pm_28,Pm_29,Pm_3,Pm_30,Pm_4,Pm_5,Pm_6,Pm_7,Pm_8,Pm_9,Pm_1_heart,Pm_10_heart,Pm_3_heart,Pm_5_heart,Pm_8_heart,Pm_1_kidney,Pm_10_kidney,Pm_3_kidney,Pm_5_kidney,Pm_8_kidney,Pm_1_liver,Pm_10_liver,Pm_3_liver,Pm_5_liver,Pm_8_liver,sg_1,sg_2,sg_3,sg_4,hrt_1,hr2_2,kidn_1,kidn_2,kidn_3,livr_1,livr_2,livr_3,Naja_vg_1,Naja_vg_2,Naja_vg_3,Naja_vg_4,Naja_vg_5,Naja_vg_6,Naja_liv_1,Naja_liv_2,Naja_kid_1,Naja_kid_2,Naja_pan_1,Naja_pan_2,Naja_sg_1
107294581,Nana05817,dehydrogenase/reductase (SDR family) member 7,NA,883.52,1307.05,1204.02,540.99,434.61,733.38,232.7,289.97,583.55,260.9,523.79,676.76,375.53,328.44,523.47,249.94,381.12,206.6,1632.2,356.81,423.25,609.09,1207.39,930.56,889.45,933.15,597.31,430.89,557.79,374.66,546.05,621.37,511.79,517.77,603.71,3512.95,4517.83,3931.88,2638.85,2106.9,14079.92,23533.99,21712.95,12622.99,13515.97,0.26,0.45,0.77,0.26,18.42,14.65,41.24,39.31,38.54,44.49,44.88,42.54,12.0606,17.3563,22.9834,17.7876,35.2232,11.8621,266.723,572.521,47.022,67.1678,67.2229,31.7461,37.5573
107294583,Nana05818,pecanex homolog 4 (Drosophila),NA,87.48,389.95,365.98,152.01,99.39,205.62,40.3,155.03,233.45,113.1,203.21,66.24,209.47,63.56,78.53,262.06,100.88,80.4,401.8,128.19,149.75,599.91,407.61,362.44,136.55,237.85,118.69,18.11,217.21,73.34,180.95,243.63,199.21,101.23,219.29,129.05,134.17,144.12,124.15,106.1,87.08,113.01,85.05,57.01,88.03,0.3,0.28,0.21,0.14,1.8,2.05,2.27,2.45,2.49,1.93,1.3,1.73,0.605719,0.739962,1.09162,1.2029,0.888612,1.82239,1.48286,1.11079,2.8116,4.93306,1.61473,0.609363,3.52194
107294584,Nana05820,reticulon 1,NA,3,16,11,0,1,3,1,0,7,1,9,7,10,2,0,1,0,0,10,3,1,11,60,1,6,2,2,0,7,0,42,10,33,7,32,10,6,10,23,4,0,1,0,0,2,0.16,0.14,0.36,0.23,3.64,4.4,1.68,1.57,1.65,0.21,0.24,0.25,0.0192754,0,0.0730998,0.0494332,0.0695062,0.190594,0,0,0.584454,2.31237,0.503395,0.200187,0.0874196
107294587,Nana17569,G-rich RNA sequence binding factor 1,NA,1393,381,362,899,524,316,329,301,719,262,430,693,290,479,447,337,464,349,536,260,298,347,568,591,663,545,388,1768,512,1451,311,518,200,214,362,647,592,574,490,479,567,890,476,411,864,0.06,0,0.03,0.04,0.32,0.41,2.41,2.06,2.01,7.91,7.53,8.21,44.3565,92.856,89.6279,53.7202,141.719,39.6869,158.522,379.16,160.438,182.127,89.1178,97.414,84.1035
107294592,Nana17574,"UTP3, small subunit processome component homolog (S. cerevisiae)",NA,62,52,41,25,16,30,4,13,49,6,28,40,36,21,16,17,11,15,48,9,27,29,41,49,30,35,19,50,29,35,43,69,20,40,37,75,34,20,49,49,48,57,24,22,60,3.75,3.23,3.46,2.93,4.89,4.23,6.51,6.09,5.86,3.9,2.81,4.11,10.5662,25.6239,27.3199,18.3188,110.293,20.3089,99.3068,170.476,202.771,291.951,126.09,87.368,36.6068
107294593,Nana17576,joining chain of multimeric IgA and IgM,NA,553,1181,1068,1236,713,125,130,5624,512,149,2025,1896,3328,625,143,307,454,234,4787,249,3265,8662,2591,2681,824,2780,758,35,1324,215,5,106,318,1107,96,45,41,1011,11030,79,83,133,305,194,304,1.79,4.52,2.22,1.17,126.47,100.69,45.7,44.56,44.85,22.31,22.3,21.84,4.3275,0.15665,59.7703,25.7475,1.80975,618.856,45.276,6.65356,35.9007,88.2006,302.003,8.0041,8007.42
107294596,Nana13251,protein O-fucosyltransferase 1,NA,50,62,82,46,58,24,18,30,40,33,116,50,44,36,17,55,24,21,51,26,61,150,101,81,68,37,42,29,76,15,31,16,38,50,22,53,35,53,34,43,23,50,39,59,81,0.67,1.04,0.97,0.92,18.26,17.57,16.41,18.13,17.18,8.98,9.04,9.49,1.16805,0.447476,1.55428,1.71456,2.85413,0.962465,9.90121,13.821,6.02359,8.12127,1.87309,0.780351,4.98377
107294598,Nana12951,transmembrane 9 superfamily protein member 4,NA,307.79,83.92,122.58,103.6,282.52,70.54,91.84,152.75,81.45,104.08,129.55,190.5,70.75,135.88,71.25,115.46,159.58,110.62,102.08,104.77,74.43,149.55,533.28,233.3,488.33,77.68,97.12,264.12,138.41,136.81,21.8,14.58,15,17.94,17.22,20.95,41,25.96,25.42,27.81,12.21,49.02,30.48,42.13,45.64,1.67,1.29,1.68,1.49,7.38,5.91,16.16,14.58,15.03,9.68,9.81,9.96,26.3307,6.04887,27.1272,31.0813,36.6054,3.27492,14.5062,10.7644,16.9607,11.4941,7.41092,2.86647,31.7695
107294599,Nana18700,solute carrier family 2 member 9,NA,3,5,59,3,7,8,2,23,5,4,4,4,29,1,0,2,1,1,9,3,3,9,8,49,4,71,0,0,7.98,1,0,28,4,25,2,0,57,7,126,28,2033,2077,983,1116,1132,0.12,0.1,0.05,0.07,8.56,6.67,9.98,9.66,10.4,3.38,2.61,2.39,0,0,0,0,0.132695,0,2.5583,15.7521,0.247952,0.94598,0,0,0.25034
107294602,Nana18704,WD repeat domain 1,NA,6967,6017,8088,4209,3747,3449,2110,2998,3903,2136,5999,6364,4335,3185,2929,2583,4109,3550,6294,3319,2628,5481,13776,7027,6054,5041,4776,1442,4346,4253,4438,4446,4739,2631,4477,5493,4533,6368,5623,4202,2684,3292,2862,2582,3377,0.94,0.54,0.35,0.34,13.91,14.91,33.36,37.78,34.54,14.81,15.46,13.57,10.2623,19.7355,23.412,15.421,36.5236,5.28506,21.7379,19.7019,45.1983,35.1519,25.7242,6.56878,42.1793
107294604,Nana11756,patched 1,NA,0,18,17,2,2,6,0,5,46,4,9,24,15,1,3,5,3,0,6,6,4,8,113,3,8,20,2,1,7,2,5,3,5,15,5,10,3,10,3,6,0,0,1,1,2,2.87,2.83,3.16,3.05,4.84,3.94,56.34,53.63,56.24,39.28,39.61,38.55,0.150568,0.0531375,0.139581,0.296042,0.114621,0.198507,0.279138,0.247552,0.751259,2.57708,0.611678,0.312748,1.62356
107294605,Nana37548,spermidine synthase,NA,149,60,35,129,113,20,109,135,90,106,33,88,29,122,132,93,270,128,90,119,57,26,95,91,102,30,85,243,24,87,4,8,1,8,0,60,59,47,38,38,97,191,80,65,165,0.6,0.83,0.72,0.98,2.69,2.24,7.74,7.73,7.52,6.41,7.36,6.56,20.7639,9.10267,26.5608,22.0643,20.81,11.1021,23.3628,26.3693,25.368,28.9307,19.5827,12.6802,26.0129
107294606,Nana37549,exosome component 10,NA,56.16,32.57,66.5,33.59,40.2,33.62,18.45,19.88,18.55,33.19,18.62,48.38,15.72,47.23,14.41,17.31,38.56,22.33,36.42,29.97,25.92,12.6,89.2,34.55,69.16,31.91,35.65,32.5,38.72,45.89,21.08,16.31,23.38,53.18,13.64,40.05,31.78,24.18,29.82,39.91,16.59,50.66,20.33,24.53,62.75,0.03,0,0.02,0.04,0.15,0.07,35.1,34.76,37.76,0.31,0.41,0.38,6.54005,8.77936,9.28978,8.3261,9.81924,4.21073,15.9162,15.8564,14.2284,15.7176,10.1885,2.94845,15.867
107294610,Nana13567,bone morphogenetic protein 7,NA,2,11,19,1,0,5,0,3,10,2,3,18,18,2,0,0,0,1,7,0,0,9,54,7,4,10,2,1,8,1,4,15,3,20,6,13,6,22,4,12,0,0,0,0,0,7.23,6.64,6.98,5.09,10.6,10.5,14.51,13.95,15.57,10.21,9.38,9.37,0.0697581,0.492372,0,0.775233,0.111798,0.153281,0,0,2.97688,5.31335,0.231339,0.160996,1.05458
107294611,Nana03521,integrin subunit beta 6,NA,117,271,247,118,101,99,13,124,143,27,264,86,116,81,56,46,82,119,252,93,60,234,462,132,264,189,227,11,171,60,29,12,55,20,46,104,86,429,490,287,0,3,1,0,3,39.62,30.22,40.61,39.03,73.17,60.44,139.87,136.14,142.24,146.97,150.13,148.43,1.34282,1.67508,3.46902,9.70087,8.78351,7.74119,1.20712,0.582357,7.22961,11.4605,2.1382,0.660139,31.1127
107294615,Nana31426,"POP4 homolog, ribonuclease P/MRP subunit",NA,400,160,191,200,133,112,92,141,162,69,116,268,142,97,92,121,109,91,202,72,176,143,156,196,272,149,161,271,112,118,92,116,85,66,70,175,169,265,118,117,256,193,135,99,103,0.27,0,0.31,0.22,7.13,5.58,24.52,22.34,26.78,14.49,23.77,10.8,8.80299,5.92607,14.087,12.0057,11.1927,8.05025,12.6172,6.67787,11.943,11.0459,7.27725,2.11386,10.9618
107294619,Nana27381,glycosyltransferase 8 domain containing 2,NA,57,191,142,70,33,97,19,38,197,32,112,142,106,45,82,46,50,27,247,50,37,122,311,163,52,119,67,30,102,20,48,128,38,23,64,58,65,69,62,44,46,45,29,7,45,0.02,0,0.04,0,24.7,23.17,7.07,4.8,6.12,16.72,17.9,16.74,0.65065,1.67802,0.949044,0.91989,0.26069,0.549879,0.193307,0.191026,0.430916,1.3581,1.01663,0.0385037,1.6646
107294621,Nana27382,thymine DNA glycosylase,NA,209,438,550,141,159,170,83,100,223,71,295,190,219,106,174,125,115,99,241,176,103,247,939,174,200,328,156,59,230,137,159,243,181,126,153,356,284,418,370,277,216,190,215,174,158,5.19,5.61,6.06,3.91,48.15,47.71,46.41,50.18,47.4,26.21,23.04,26.32,1.66027,7.28418,2.8227,2.43006,4.71422,3.1231,2.10036,3.9552,3.09053,3.48314,3.50442,0.922287,6.24059
107294622,Nana27380,host cell factor C2,NA,71,53,83,40,41,40,12,35,35,33,73,35,42,38,40,21,44,40,52,35,30,89,138,46,92,37,60,9,68,24,45,12,51,53,51,47,34,87,72,67,11,19,21,17,25,1.28,1.05,1.33,1.32,11.77,10.84,92.19,96.88,94.63,102.45,93.23,96.5,0.899845,1.48519,1.54363,1.76935,3.17069,1.23675,1.87036,0.599158,2.76027,3.47695,3.54943,0.860147,3.79718
107294625,Nana04948,polypeptide N-acetylgalactosaminyltransferase 16,NA,3,39,20,3,2,5,6,3,19,3,21,21,29,4,6,15,5,6,35,13,3,24,98,12,8,15,8,3,10,6,4,43,5,24,7,5,5,12,8,8,2,5,1,0,5,1.13,1.1,1.06,1.64,5.95,6.11,13.92,15.4,13.01,8.94,8.95,9.7,0.129915,0,0.361305,0.399813,1.2024,0,0,0.0228854,0.0291792,0.445293,0.193877,0,0.117841
107294629,Nana14983,calmodulin regulated spectrin associated protein family member 2,NA,9,61,57,14,16,20,24,12,75,7,49,14,47,12,11,15,17,4,64,17,8,56,170,50,16,29,28,3,40,9,41,49,42,59,35,29,17,64,57,45,5,17,23,14,38,0.02,0,0,0,0.24,0.06,0.33,0.16,0.27,0.09,0.26,0,0.178639,1.50448,0.306114,0.330873,0.633624,0.771967,0.488214,0.399009,1.3214,2.80951,0.942935,0.137428,8.15492
107294633,Nana08863,glutamine-fructose-6-phosphate transaminase 2,NA,3464,7562,5855,804,685,695,212,246,1191,150,1265,1580,1438,596,775,235,1230,530,6740,961,518,2445,14519,4521,2948,981,1094,315,2781,727,3362,1543,1470,2659,2069,3006,2365,1371,3618,1405,297,166,302,206,222,7.97,6.05,10.89,7.35,15.42,11.15,29.99,26.9,26.44,27.12,29.99,32,0.62046,2.73711,1.89549,1.35087,23.9622,1.15032,0.284572,0.233396,1.15404,3.99673,1.06097,0.290869,6.13356
107294638,Nana14973,fibronectin type III domain containing 7,NA,1,6,1,3,0,12,0,0,1,2,7,2,1,4,0,4,0,0,6,0,5,6,3,3,3,7,0,0,6,2,0,0,2,8,0,0,2,0,1,0,1,0,0,1,0,2.31,2.27,2.88,2.53,38.71,32.39,104.62,105.16,110.98,85.04,84.83,90.29,0,0,0,0,0,0,0,0.0109043,0,0,0,0,0.0561482
107294639,Nana02572,growth regulation by estrogen in breast cancer 1,NA,1.48,25.22,3,2,4,5,1,2,2,1,3.07,0,0,6.61,1,3,0,0,1.08,0,0,2,2.45,3,7,7,3,1,6,0,1,4,5,4,0,2,6.49,3.62,0,0,0,6,1,0,2,10.14,7.41,10.1,7.06,6.67,6.91,44.97,46.53,45.37,16.59,15.21,14.71,0.0809853,0.107435,0.237313,0.286263,0.0914782,0,0.0352732,0,0.0227914,0.0362304,0.208222,0.0761134,0.143818
107294644,Nana08250,thyrotropin releasing hormone,NA,0,0,0,1,0,2,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,5,0,3,3,0,0,0,0,3,0,1,0,1,0,0,0,3,0,0,1,1,0,0,7.3,4.91,6.44,6.68,42.47,34.9,29.42,33.38,33.45,21.34,19.14,22.19,0,0,0,0,0,0,0,0,0,0,0,0,0.168753
107294646,Nana29721,G protein-coupled receptor 85,NA,2,9,9,2,0,11,1,1,3,0,7,4,0,1,2,0,1,2,6,2,2,4,19,0,0,1,0,0,3,2,0,0,2,4,0,1,7,8,7,2,0,0,0,0,4,0.63,0.25,0.07,0.16,0.88,0.8,1.44,0.95,1.23,0.05,0.37,0.13,4.80614,0.842461,9.21396,7.79539,10.7504,5.76988,31.5689,16.9046,15.7273,16.1825,7.67904,2.0201,18.838
107294647,Nana17887,paired like homeodomain 2,NA,11,5,15,6,4,5,2,3,14.97,6,3.92,18,14,7,6,7,7,3,9,5,2,14,12,15,16,4,7,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.58,0.5,0.48,7.5,7.23,9.75,8.29,9.24,4.95,4.47,5.07,60.6848,22.5257,70.2265,82.5261,38.6587,38.8256,0.156211,0.00742155,0.0189252,0.0361013,0.0209577,0.00972338,26.3587
107294652,Nana09941,"transcription elongation factor, mitochondrial",NA,241,153,215,190,125,86,76,76,186,73,154,166,99,95,68,95,147,95,169,89,93,157,265,221,201,226,87,229,221,154,122,258,128,104,259,194,217,283,270,239,133,212,123,212,222,13.67,10.43,14.29,12.32,70.49,64.4,218.65,218.18,215.95,243.57,203.19,227.49,2.12729,9.97426,4.94807,3.4604,4.38338,3.68605,5.69031,3.53322,6.11574,4.20125,2.47924,1.00998,5.07202
107294656,Nana15598,death-associated protein,NA,12319,4325,4836,13597,9953,3546,7017,4467,7156,4740,3025,4966,2333,6075,6132,4936,7678,5066,5639,4747,5276,2568,5708,5363,5974,3337,8070,7244,3060,9607,1738,3357,1601,1111,1762,4140,4616,6889,5515,4604,7452,6307,3757,4923,5427,0.23,0,0.05,0.03,0.11,0.14,1.64,1.51,1.42,0.58,0.49,0.44,54.7172,7.11438,124.505,99.9516,214.269,32.2725,72.5207,59.5236,51.5299,60.5963,65.8982,33.6754,129.956
107294658,Nana24401,cytochrome b-245 heavy chain,NA,1,66,48,43,9,19,3,17,12,1,76,9,20,18,3,4,3,5,91,7,14,67,74,32,18,29,18,1,21,0,33,19,56,119,64,1,26,95,267,23,35,331,180,152,148,5.02,6.34,9.22,8.36,19.38,18.06,42.51,41.83,42.88,31.29,28.65,31.63,0.893562,0.471493,2.93784,1.60777,1.41562,6.47343,10.638,1.80346,5.24393,4.45894,21.4946,0.574344,30.5524
107294659,Nana14987,zinc finger protein 281,NA,164,190,254,104,84,78,31,63,165,48,187,155,134,67,52,87,64,55,203,48,55,131,275,99,187,147,125,51,163,122,99,101,54,107,61,113,104,95,91,105,108,80,37,78,105,0.51,0.57,0.64,0.37,12.3,12.55,11.46,10.97,11.53,8.52,7.79,8.04,0.50377,0.92522,1.32565,0.909641,2.22437,0.271088,5.78946,3.42291,1.85885,2.54014,1.75163,0.616921,2.51788
107294664,Nana01369,"alanyl-tRNA synthetase 2, mitochondrial",NA,39,124.99,188,58,41,108,9,55,60,30,83.99,106,92,53,39,47,30,53,136,56,60,148,315,114.99,98,89,66,21,125,38,64,37,94,60,67,92,47,77,67,56,27,89,38,50,89,0.05,0.26,0.01,0.04,1.69,1.49,0.69,1.18,0.71,0.43,0.2,0.27,1.49496,0.850848,3.09199,1.94259,4.6652,0.593588,4.02173,3.33183,4.77126,5.25204,3.20254,0.586716,5.90292
107294665,Nana01368,"ring finger protein 8, E3 ubiquitin protein ligase",NA,81,107,156,94,38,53,23,47,92,30,104,109,74,27,26,46,44,31,115,33,48,102,183,119,95,113,60,56,94,63,92,135,98,79,116,135,84,140,130,114,91,148,98,138,118,5.48,7.97,4.33,5.09,18.3,14.33,25.96,21.29,23.93,45.48,57.66,43.59,0.966936,2.36976,2.04854,1.37765,1.60346,1.32792,3.6516,2.46035,2.29241,2.95366,1.35838,0.526908,3.80671
107294666,Nana01367,cap methyltransferase 1,NA,418,545,581,311,272,369,112,300,330,269,808,293,467,244,385,571,212,287,652,259,249,831,1085,619,728,571,449,70,464,241,300,383,412,578,454,406,334,577,709,412,183,333,290,377,467,0.06,0.44,0.03,0.03,3.12,2.9,18.34,18.07,17.54,9.3,8.85,9.3,1.8651,3.0451,3.49175,2.77456,5.37628,1.73142,4.60421,2.72684,3.62925,4.65933,2.87825,0.960906,5.05197
107294668,Nana25378,embryonic ectoderm development,NA,15,101,11,98,74,82,1,53,14,29,109,11,13,6,24,36,4,123,20,32,9,18,15,18,23,22,97,2,10,88,0,31,4,8,4,5,47,2,12,4,1,39,0,5,5,0.11,0.09,0.06,0.08,0.5,0.21,0.42,0.24,0.41,0.97,1.38,1.18,4.37121,5.02778,6.7698,5.63449,9.77928,3.84701,11.1374,8.52661,11.2571,15.0349,14.0599,4.1991,13.7787
107294669,Nana25377,"chromosome unknown open reading frame, human C11orf73",NA,298,339,279,268,218,286,87,148,268,144,278,219,192,169,150,197,124,134,549,142,221,371,348,398,339,289,211,167,298,201,339,459,313,104,364,392,333,544,399,300,200,204,149,140,156,0.76,0.53,0.53,0.44,3.73,3.39,3.61,3.75,3.67,2.66,2.66,2.91,1.83585,3.36307,4.21151,2.60425,4.0646,7.78212,5.58747,4.38833,9.87582,12.3593,4.25514,1.8241,7.64551
107294676,Nana09051,dual specificity phosphatase 1,NA,1111,132,163,705,514,92,508,238,300,206,149,774,103,444,331,261,1223,487,423,151,256,137,400,116,525,145,360,186,71,1219,810,292,87,190,59,449,64,63,260,83,150,36,42,20,55,0.02,0,0.05,0,0.13,0.15,0.13,0.18,0.11,0.19,0.18,0.27,363.195,52.5474,719.478,447.992,80.0681,56.8909,88.4819,122.902,139.363,210.826,69.808,50.4643,752.411
107294677,Nana33271,"cell migration inducing protein, hyaluronan binding",NA,2,13,4,4,1,1,0,1,42,3,7,43,33,3,2,5,2,2,27,6,6,38,121,7,11,8,5,2,6,2,3,4,3,3,3,0,0,18,6,10,3,0,0,1,4,1.91,0.96,2.11,2.02,20.47,18.04,31,28.17,30.91,16.4,18.63,14.78,0.196959,0.0919978,0.410086,0.28227,0.912149,0.076373,0.134243,0.0612273,0.663558,0.57912,1.12384,0.0267391,1.69457
107294680,Nana33270,mesoderm development candidate 2,NA,1306,781,1337,1089,782,615,275,590,819,473,791,951,689,530,657,543,523,489,1173,442,543,975,1274,1016,919,1026,891,559,771,700,169,345,256,117,230,897,841,1676,1047,1064,575,920,828,699,1224,0.87,1.2,0.85,0.58,18.08,16.74,12.54,12.1,12.27,4.52,4.08,3.86,10.8425,16.1902,27.4593,21.1679,26.5966,40.3822,49.6119,37.8912,126.066,113.748,38.0803,29.7647,38.7919
107294685,Nana17214,HGH1 homolog,NA,3,3,2,3,1,2,0,0,9,2,0,2,0,7,8,4,4,1,3,2,4,3,1,1,3,4,1,17,1,20,2,6,5,1,0,6,0,5,4,4,9,7,2,4,8,1.03,0.5,0.68,0.56,56.19,55.17,31.86,33.88,31.29,13.26,11.44,13.3,5.89619,2.78889,8.24724,6.27428,14.9897,6.18453,12.6769,11.34,20.9747,20.3869,10.2674,9.14412,13.6487
107294687,Nana14981,WD repeat domain 47,NA,97,409,486,116,165,216,51,116,183,86,255,153,219,72,82,170,97,77,383,118,112,393,649,310,242,322,88,17,345,77,401,221,376,157,322,95,63,95,70,54,27,16,19,22,56,0.17,0.52,0.2,0.23,7.56,7.21,2.67,2.57,2.75,4.19,5.19,4.61,0.146784,1.25805,0.265077,0.233034,0.844355,1.29013,0.340154,0.449418,0.423874,1.90664,0.72148,0.282305,4.70751
107294697,Nana17219,ranBP-type and C3HC4-type zinc finger-containing protein 1-like,NA,2,2,6,8,8,4,1,4,3,3,5,2,4,4,1,1,3,3,5,3,2,2,3,3,11,3,6,11,3,4,1,6,3,15,7,5,3,2,4,1,2,6,3,2,10,0.6,0.27,0.39,0.29,45.57,40.46,35.38,30.29,31.11,47.97,44.62,44.68,23.08608,32.69323,26.82829,22.49724,52.2161,18.38164,50.13324,74.7045,49.71068,63.70907,21.82727,22.08033,38.52871
107294699,Nana17217,"MAF1 homolog, negative regulator of RNA polymerase III",NA,1,2,12,2,1,3,2,2,3,0,1,6,5,0,0,6,1,3,4,0,1,6,7,7,7,5,1,7,6,1,2,2,4,14,3,16,6,10,8,4,2,8,4,5,15,0.03,0.02,0.03,0.01,0.33,0.32,0.35,0.34,0.42,15.4,16.45,14.48,13.5127,10.141,16.3362,14.5363,15.5077,7.99858,37.3801,19.5883,39.9073,45.2735,15.7124,5.31683,35.5484
107294700,Nana17220,exosome component 4,NA,3,3,7,1,3,4,3,0,2,2,4,2,1,0,1,3,4,5,4,0,4,0,2,4,5,2,3,21,4,3,2,3,2,1,4,28,19,17,12,5,12,12,13,9,19,4.81,6.11,8.56,5.7,36.18,32.97,33,35.2,34.58,19.12,15.74,18.29,93.58274,86.65421,131.4456,87.85505,187.2257,108.5322,300.6708,342.8309,295.4922,259.3301,140.8145,109.6317,184.9345
107294702,Nana08671,cell division cycle 23,NA,121.09,179.05,171.84,132.8,104.9,220.69,103.03,82.34,102.52,81.1,190.13,347.87,129.95,87.89,123.91,84.84,96.15,110.43,205.64,85.42,81.69,252.39,459.17,265.29,377.48,147.96,133.38,28.25,209.3,83.31,39.38,45.14,90.92,73.15,61.45,99.03,79.8,132.7,116.92,79.03,29,77.49,93.04,31.6,141.42,0.98,0.89,1.53,1.64,10.17,9.81,18.22,18.9,18.35,3.88,4.36,3.5,1.52126,2.8491,2.60028,2.40928,3.47957,2.94607,2.28507,1.35595,3.73441,4.26259,2.42068,0.973948,4.46438
107294706,Nana08674,NHP2 ribonucleoprotein,NA,4621,1362.96,2123,1487,1609.35,1147,430,684,1238.67,560.96,1023,1849,927,837,541,710,843,1206,1241.02,584.05,697,1048,2334.01,1380.01,2761.25,2338.98,1192.04,641.16,1355.43,1331,831,632.99,791,458.05,771,1423,1003.42,1772.99,1246,1110.28,891,507,538,430.81,435,2.02,0.78,1.26,1.19,12.07,9.96,37.62,35.6,34.48,40.42,43.07,38.25,4.82819,8.96123,10.5798,6.95862,17.8379,5.88695,7.06465,6.31706,7.66467,7.17978,5.4775,1.87935,7.25497
107294707,Nana08676,NEDD4 binding protein 3,NA,165,145,210,131,130,78,81,116,162,100,92,280,89,122,84,132,80,145,236,150,83,105,534,213,439,89,215,82,125,95,27,93,37,63,30,38,38,86,55,24,5,19,11,11,11,0.79,1.28,0.91,0.68,5.52,4.74,10.98,11.14,10.78,12.63,13.09,12.89,2.29559,2.23426,8.6277,3.80161,9.76879,5.83583,0.572529,0.806952,1.49129,3.17555,1.60024,0.178185,5.7775
107294713,Nana13526,"ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit",NA,991,751,888,1311,693,768,472,589,985,472,615,725,590,639,451,445,647,464,1076,341,733,842,709,754,862,1089,644,3134,1183,1227,1555,1711,1529,138,1778,773,668,1030,710,710,732,539,474,362,619,0.28,0.5,0.42,0.41,2.09,2.15,5.01,4.69,4.44,4.38,4.51,3.85,0.746027,51.7651,0.804782,0.755552,10.6997,0.537268,10.4507,27.705,3.18512,2.48238,0.944544,0.309171,1.83399
107294722,Nana10333,solute carrier family 26 member 10,NA,4,13,12,1,3,9,3,6,15,2,4,9,4,3,2,4,4,3,15,4,2,5,6,10,5,2,4,4,9,8,2,5,6,13,3,7,3,3,3,3,0,3,1,0,4,1.51,1.52,1.3,1.14,13.56,12.11,17.99,18.49,18.88,20.62,15.39,19.76,0.56,0.524177,0.417763,1.06544,0.599685,0.329357,1.05298,0.923303,0.872811,1.95261,1.19248,0.262935,2.0637
107294723,Nana10344,kinesin family member 5A,NA,0,10.1,8,0,0,7,1.5,5,2,1,2,0,2,0,0,3,0,0,0,1.5,1,3,3,5,11,16,3,2,5,0,1,0,0,6,2,2,0,1,6,2,0,3,0,0,0,1.48,1.09,1.6,1.56,2.83,2.07,4.77,4.23,4.92,2.03,2.2,2.19,0.0215763,0.0685312,0.0327302,0,0,0,0.0600004,0,0.0969213,0.88745,1.00891,0.288818,0.00978547
107294724,Nana10343,"phosphatidylinositol-5-phosphate 4-kinase, type II, gamma",NA,317,153,143,92,106,44,75,81,93,169,212,150,85,62,95,83,141,94,113,149,67,85,275,137,507,75,100,31,87,139,97,57,70,91,71,198,108,132,151,108,16,24,29,32,53,6.27,4.2,5.01,4.14,58.99,58.2,39.99,40.43,40.82,33.35,31.64,31.88,5.81865,5.06339,9.26998,10.323,54.0832,2.62714,4.24838,3.72086,14.501,14.0017,5.25365,1.93156,15.6347
107294725,Nana10341,"deltex 3, E3 ubiquitin ligase",NA,156,143,142,165,95,142,42,86,125,91,188,308,200,87,63,165,101,107,195,91,96,195,275,222,463,96,182,53,84,99,38,39,66,41,39,97,95,97,46,38,51,104,59,50,76,0.51,0.37,0.14,0.41,13.55,13.59,12.79,13.82,13.89,10.01,9.21,9.26,1.24625,0.433535,2.41264,1.99984,2.70062,1.47874,1.86483,1.92563,2.89506,4.89199,2.51519,1.87366,4.97384
107294726,Nana14975,AKNA domain containing 1,NA,9,66,226,44,36,74,15,40,47,9,58,46,115,32,26,48,10,16,103,26,60,72,234,182,90,165,18,7,136,12,5,6,5,16,8,24,12,29,23,26,4,2,1,3,1,1.6,1.83,1.7,1.29,12.61,11.72,11.26,12.15,12.62,6.55,6.36,8.93,0.0262378,0.027779,0.132672,0.0942041,0.0252299,0,0.0486421,0.0277316,0.341796,0.344738,0.20883,0.0121109,0.178494
107294727,Nana10336,Rho guanine nucleotide exchange factor 25,NA,14,128,106,44,40,166,23,58,26,78,92,73,70,32,15,43,10,6,130,34,31,148,115,125,114,123,30,29,98,7,14,41,36,26,20,5,10,9,6,5,4,1,1,1,11,2.12,1.06,2.12,1.36,4.53,3.9,8.01,6.34,6.91,4.15,5.26,5,1.2075,10.7968,1.38534,1.37921,1.15868,0.936445,0.940581,0.76861,0.866037,7.27476,2.72571,1.70956,1.90982
107294728,Nana10332,"beta-1,4-N-acetyl-galactosaminyltransferase 1",NA,12,69,105,28,40,18,15,26,33,22,61,53,44,22,16,14,28,28,79,41,18,69,228,110,106,16,41,7,67,21,14,21,37,58,24,72,60,47,38,32,13,75,33,44,44,45.78,47.72,68.64,46.75,66.13,55.78,838.7,795.83,836.99,380.72,406.53,406.43,0.0229659,0,0.708194,0.109467,0.184549,1.22655,3.83991,0.847433,0.476605,4.36826,1.70263,0.0692714,8.259
