gene,description,Pm_1,Pm_10,Pm_11,Pm_12,Pm_13,Pm_14,Pm_15,Pm_16,Pm_17,Pm_18,Pm_19,Pm_2,Pm_20,Pm_21,Pm_22,Pm_23,Pm_24,Pm_25,Pm_26,Pm_27,Pm_28,Pm_29,Pm_3,Pm_30,Pm_4,Pm_5,Pm_6,Pm_7,Pm_8,Pm_9,Mus_sg_1,Mus_sg_2,Mus_sg_3,Mus_sg_4,Homo_sg_1,Homo_sg_2,Canis_sg_1,Canis_sg_2
107302745,cullin 4B,116,112,78,72,80,63,30,91,85,36,99,55,67,46,49,71,42,63,94,48,58,155,171,87,145,84,54,43,126,75,2.25688,2.1372006,2.227065,2.033328068,17.5318073,11.0265232,0.0360226,0.06327159
107288896,uroporphyrinogen III synthase,501,234,448,351,255,126,168,157,416,155,290,181,157,200,276,325,162,151,405,137,237,206,196,416,433,264,370,199,171,334,2.088150814,3.185395,3.035674,2.097434,15.69775,15.14976,4.338309,3.99915
107291560,"X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound",46,66,62,15,40,31,59,78,8,36,99,62,72,60,33,75,11,32,44,84,42,113,130,88,56,24,26,12,42,8,0.2090429,0.2152133,0.183384,0.924863,0.100208,0.0876349,0,0
107291591,SAM and SH3 domain containing 3,6,20,27,22,9,3,3,20,16,7,128,46,39,21,5,3,1,1,94,5,14,73,64,24,8,36,18,9,7,2,2.43981,2.8691,2.11534,2.2936,1.35816,1.562781,0,0
107291570,zinc finger DHHC-type containing 9,229,170,192,191,117,131,67,85,237,98,120,243,141,93,130,118,111,91,244,77,129,144,286,209,262,178,139,451,178,236,3.7216818,4.830147,5.0974715,5.268933357,8.187631,8.145332,0,0.322287
107291559,UTP14A small subunit processome component,47,44,39,19,34,23,13,33,27,10,31,49,29,28,27,18,33,29,37,23,4,14,133,27,98,35,26,46,72,35,1.828436,2.846304,2.809342,2.083546,2.7037846,4.3193179,0.082861,0.100315
107303247,serine/threonine protein kinase 26,23,21,49,24,41,10,11,10,13,12,37,21,18,17,5,27,26,19,24,25,13,33,69,28,67,18,24,56,43,6,2.527029,2.632028,2.462922,2.8920493,4.7275973,2.189462,0.166225,0
107303221,FERM domain containing 7,0,1,6,2,0,2,0,4,1,1,3,1,0,2,1,0,0,2,1,0,1,2,0,4,2,2,0,2,0,1,0,0,0.116603,0,0.00615352,0.00530405,0,0
107303229,MCF.2 cell line derived transforming sequence,2,3,2,3,1,1,3,6,1,6,1,1,1.99,2,4,3,6,1,0,2,5,4,6,1,1,4,0,2,3,3,0,0,0,0,1.8092094,0.6535532,0.2792184,0.2082978
107291667,AF4/FMR2 family member 2,2,10,6,3,4,5,3,5,17,0,8,6,7,4,3,4,0,1,11,4,7,28,22,12,4,10,4,1,11,2,0,0,0,0,0.2527273,0.6372751,0,0.0086219
107291666,iduronate 2-sulfatase,57,167,226,49,30,102,19,42,109,44,121,153,111,44,24,45,31,28,232,67,62,109,323,167,102,74,61,51,162,40,3.5086,4.322269,3.68702,3.70262,15.208313,9.3499273,0,0.1656767
107286707,family with sequence similarity 58 member A,102,157,180,85,62,91,58,88,207,50,138,147,109,89,114,117,71,69,222,92,88,125,235,199,125,113,107,109,133,86,3.02146,2.803,2.60873,3.90799,3.213453,5.910629,0,0
107288395,agouti signaling protein,4,12,28,12,2,6,3,3,34,1,3,10,0,1,4,2,4,0,22,0,2,14,6,15,9,2,9,5,10,6,0.202665,0.103299,0.0359745,0.131381,0,0,2.727602,4.8848
107287322,adrenoceptor beta 1,36,342,272,38,27,71,14,25,83,19,112,141,105,25,36,38,4,9,106,88,25,168,593,161,103,119,27,7,242,18,5.122642,4.48739,5.105811,5.169407,1.68095,6.35699,5.84929,13.0245
107285620,Werner syndrome RecQ like helicase,138,157,255,120,87,120,33,69,81,72,193,60,121,74,60,110,67,101,119,85,47,219,359,190,242,121,121,50,217,103,0.652648,0.8316155,1.110441,0.796253022,4.882146,2.582399,3.49488,1.1464801
107298606,"von Hippel-Lindau tumor suppressor, E3 ubiquitin protein ligase",17,53,144,25,10,72,7,23,27,8,62,24,43,29,20,46,27,22,79,41,30,79,40,42,33,40,21,6,44,5,1.46337,2.289274,2.110007,2.653001,12.22363,6.853682,36.7196,39.294
107284056,mutS homolog 2,211,300,456,220,145,191,96,123,247,79,189,190,129,129,99,88,146,129,236,108,91,203,422,248,296,187,170,81,301,166,1.43387,1.3759893,1.49157,1.65364,6.4961629,4.81850499,8.863831,6.3984659
107293197,protein kinase C delta,1051,1493,1940,986,752,912,559,783,888,714,1089,619,822,678,887,652,601,535,996,1011,684,879,1567,787,1212,1353,1104,251,821,559,14.493057,16.171739,18.586772,19.10765248,4.9095032,6.3129698,26.3689,27.08142
107302642,EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase,33,14,10,14,20,16,2,3,13,12,9,15,6,2,16,7,12,8,2,2,8,21,48,13,29,9,15,7,13,7,1.09547,2.707238,1.127748,1.180777,13.590074,7.856701,10.27171,9.75881
107283937,"ceroid-lipofuscinosis, neuronal 6, late infantile, variant",1,4,6,0,4,9,1,3,1,0,6,0,1,4,0,2,6,6,1,5,1,1,10,0,1,2,1,2,6,5,1.795954,1.712213,1.3994305,1.4823,4.6490425,3.03266888,10.00719,11.076117
107288118,desmin,107,524,517,410,412,536,183,384,167,402,1118,433,346,333,117,202,36,55,746,124,60,567,561,1644,1192,353.01,194,177,963,29,1.27063,1.110867037,1.54692,1.377080001,1.742048,4.51546,0.965757,0.497687
107289673,"fucosyltransferase 10 (alpha (1,3) fucosyltransferase)",20,74,114,10,23,48,9,28,66,23,79,110,91,18,16,41,13,13,157,33,18,102,296,69,55,21,22,1,67,15,0.3378717,0.45693,0.102386,0.332547,2.493166,1.579235,2.97475,3.80552
107286223,cytochrome c oxidase copper chaperone,276,184,247,485,158,211,165,261,189,199,185,170,153,338,206,199,171,162,326,134,234,224,148,268,215,376,200,608,393,188,25.67737,20.28982,19.827626,21.682528,20.2943719,14.7678039,281.493,676.605
107296070,slit guidance ligand 2,22,464,333,63,51,75,7,20,325,48,126,405,395,46,38,39,85,11,287,59,24,341,837,286,194,255,52,30,189,29,2.363874424,6.415202212,4.5207258,7.717786676,6.4838484,3.115599592,4.391608,1.802034001
107286244,"QKI, KH domain containing, RNA binding",415,1213.99,1289,475,300,654,152,257,709,216,864,469,544,293,281,233,192,208,827,278,190,681,1622,625,692,676,446,172,977,347,2.2683738,3.835067,4.474432,5.77994,13.7399736,9.711109,22.4784,10.8272
107285097,"polycystin 1, transient receptor potential channel interacting",8,29,29,10,8,15,3,16,15,6,12,10,20,10,6,4,3,5,22,12,14,12,50,22,23,13,9,15,15,6,3.8563348,2.4373464,2.59251,4.6440669,4.9023362,10.8640513,0.00450636,3.88161
107283252,annexin A4,399,1187,1176,26,280,490,96,390,409,110,1108,1022,1230,542,201,694,171,297,2615,370,701,2402,1795,2320,895,1149,592,178,1007,310,9.0777023,8.517136,8.627961,8.817048,14.87823,12.50216,45.9751,61.683584
107290130,"chromosome unknown open reading frame, human C3orf38",204,208,177,214,92,128,44,91,144,64,144,206,115,57,89,76,82,101,197,100,144,168,198,170,179,224,135,89,163,128,3.05956,3.98516,4.33268,5.87758,6.206618,3.43584,31.6447,33.2429
107299891,DNA cross-link repair 1B,44,82,136,45,21,33,13,26,57,32,78,69,52,34,31,43,36,14,117,29,20,118,107,110,94,66,63,13,31,15,0.7604979,1.24053913,1.41020454,1.2980523,0.8262953,0.479322,8.79762,8.94075
107286388,growth differentiation factor 11,2,6,3,1,0,2,0,1,5,1,3,2,0,1,0,2,1,2,3,0,1,5,0,1,8,1,3,7,3,2,0.106801,0.326347,0.341045,0.311364,0.626107,1.242824,1.63983,2.220317
107296649,AhpC/TSA antioxidant enzyme domain containing 1,56,197,189,107,65,179,9,51,174,32,155,120,77,35,38,41,24,36,259,28,36,114,137,213,159,186,51,48,256,71,4.418243,5.59016,5.935989,5.1402136,4.732803,1.8977988,57.0644,42.9184
107285273,NIPA like domain containing 2,1111,460,1025,521,418,467,253,440,417,374,289,577,371,376,374,397,395,390,721,295,410,417,344,1023,968,626,935,386,660,256,10.869843,7.92827,11.276912,11.1101907,13.876729,12.385485,61.6446,29.6571
107296518,ADAM metallopeptidase with thrombospondin type 1 motif 9,9,26,30.99,10,4,18,3,11,23,5,25,20,17,9,3,8,4,2,25,17,4,26,93,20,20,14,9,10,48,6,0.521523,0.559866,0.652242,0.3828538,5.693761,2.6224253,0.6782367,0.474104
107297740,chaperonin containing TCP1 subunit 5,3936.18,1979.09,2381.6,2417.49,2103.1,1725.71,882.6,899.51,4363,1391.94,2609,2387.35,1542.09,3004,1361.94,872.21,843.8,776.43,2241.09,1143.9,1245.89,3268.89,4136.49,2008.14,3070.83,2275.15,1749.05,1308.87,3227.38,2167.48,24.982197,25.613736,29.876593,28.121337,31.317321,27.8861493,64.902971,40.633135
107284051,adenosine monophosphate deaminase 1,42,209,131,41,65,189,20,147,18,124,125,111,117,31,37,17,12,8,160,40,26,205,37,80,183,92,36,17,308,8,0.1745883,0.19474664,0.3775907,0.20871,2.2507511,0.6029308,0.059010715,2.00541429
107295225,myotubularin related protein 2,1,12,6,3,0,4,0,3,2,1,5,8,4,0,0,1,3,1,8,1,1,1,22,2,1,6,1,3,0,2,4.189181,5.199155,4.414844,4.96038,18.4285005,15.5411211,2.189146,2.4404209
107297871,CD93 molecule,2,23,10,8,7,11,0,8,12,11,8,18,3,8,13,11,15,7,21,14,3,27,54,10,19,10,16,2,4,7,0.513122,0.857152,0.865128,0.508591,8.25159,3.11453,7.54192,4.87966
107292496,ankyrin repeat domain 29,115,151,227,132,42,104,26,48,106,60,152,111,104,83,67,72,56,55,190,81,97,216,225,150,151,99,213,66,136,112,0.289699,0.2111315,0.750928,0.322165,5.054936,1.8819387,0,9.25148
107287524,"ubiquitin conjugating enzyme E2, J2",275,245,206,180,147,165,86,111,187,118,296,120,125,86,80,126,176,229,243,191,165,171,374,223,272,211,130,206,183,214,9.5008741,8.210811,8.611215,10.7775358,9.70404045,13.4965751,21.1196,25.1255
107301792,mitochondrial calcium uptake family member 3,52,47,44,43,33,28,14,29,48,16,41,20,16,24,46,34,29,21,39,21,27,20,42,39,53,38,50,16,52,38,0.5283987,0.642975,0.559207,0.7959792,3.393687,1.7807113,5.78815,4.02041
107284401,transmembrane protein 163,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,2,1,1,4,0,1,0,1.735662,2.273473,1.390766,1.837474,0.66942097,1.01949228,1.96664,0.732512
107291892,ArfGAP with dual PH domains 1,2,6,3,2,7,0,2,0,6,3,3,0,0,4,2,5,0,9,5,0,0,0,3,0,3,1,1,1,0,1,0.568215401,0.887588,0.694163,1.077368,1.4067006,0.7203231,0,6.7540261
107284147,steroid receptor RNA activator 1,839,285,412,379,331,171,117,130,160,118,227,385,104,207,229,112,245,225,227,138,143,213,586,233,378,363,227,486,237,400,16.8367,15.477459,17.712923,17.010706,7.432066,9.156633,295.084,556.646
107284139,amyloid beta precursor protein binding family B member 3,8,0,6,3,3,3,1,1,7,2,5,4,4,3,0,3,8,1,6,0,5,11,10,7,8,9,10,0,8,1,1.952365,4.4598,3.599215,2.07209,7.5356441,11.7929692,6.94323,10.1537
107302419,ADAM metallopeptidase domain 11,1,11,4,4,4,13,0,1,5,4,7,5,2,0,2,0,0,0,7,1,5,6,30,2,3,2,4,0,3,1,0.3023746,0.38741254,0.3658398,0.2870143,0.0286057,0.0879747,0,0.0337511
107284018,cyclin Y,38,70,82,80,23,77,20,44,58,63,48,93,35,33,26,40,41,57,52,28,50,87,116,55,83,87,75,6,106,31,6.3263263,8.47351,6.968574,8.620712,12.3170583,11.00523,42.291751,31.32988
107285224,dual specificity phosphatase 22,26,27,53,15,16,14,1,12,3,4,16,15,13,12,10,10,11,6,22,8,4,14,44,46,32,35,12,6,12,5,5.655601,6.24435,4.0152,4.991894,10.1151408,8.3855669,1.33035,1.51831
107292103,transmembrane protein 241,388,57,86,173,166,78,71,44,106,62,59,102,22,82,64,57,92,145,93,65,48,51,149,67,155,54,150,138,61,112,1.1944742,1.0469484,1.0145876,1.332559,3.7446839,5.160109258,14.0912,21.99849436
107293263,defective in cullin neddylation 1 domain containing 1,21,20,32,12,32,22,4,8,13,11,26,4,19,15,13,15,10,13,22,17,6,29,29,30,37,14,12,23,28,11,5.263926,8.4885054,7.1406761,6.2495856,7.71442,5.68066347,14.8446,12.191698
107284879,"dynein, axonemal, heavy chain 5",283.73,1781.3,1466.3,838.67,414.2,1077.27,64,479.15,820.66,373.68,564.77,597.52,634.21,189,78,644.21,184.66,132,2042.34,498.14,563,1744.98,1247.73,1101.95,391.63,1464.5,278.66,37,1105.67,168,0,0,0,0,0.04346142,0.00262357,0,0
107299568,membrane associated ring-CH-type finger 8,182,406,425,273,176,204,110,189,250,113,369,221,249,130,215,214,171,151,515,158,263,272,235,293,260.99,320,233,49,228,220,6.561158,7.038341,6.730644,8.0375644,5.1481,4.412642,33.09009,20.22277
107287413,potassium voltage-gated channel modifier subfamily G member 2,5,2,6,1,4,13,1,1,3,2,6,0,0,5,0,4,1,0,2,2,0,2,2,1,0,8,4,2,2,3,0.0392383,0.0400253,0,0,0.0135457,0.00751601,0.141495,0.0978772
107289031,vestigial like family member 3,22,27,36,27,6,32,6,13,10,5,19,29,18,7,13,11,16,16,23,17,2,28,52,20,35,34,13,3,37,10,0.254595,0.275008,0.1316263,0.180301924,2.442058,0.8693793,1.355772,1.009511
107286324,histone deacetylase 10,337,70,89,246,211,112,183,108,145,196,47,121,29,198,136,97,222,290,86,155,85,46,81,81,166,55,214,102,51,255,3.948513002,4.902054338,4.69142,3.529708,2.257319323,6.1170396,5.91858,7.31336
107283670,zinc finger matrin-type 2,583,378,563,519,326,270,196,272,542,231,433,501,318,297,251,291,321,221,580,202,358,437,574,646,440,469,358,693,397,431,6.97301,6.2316,4.95344,6.76611,17.425352,23.325406,156.906,242.089
107295814,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,5587,7011,9739,4878,3159,4049,1237,1963,4186,1654,4097,7746,4309,2149,2139,1936,1810,1651,6453,2628,2393,6063,12685,4777,5458,6399.99,3331,2577,4208,2966,28.72459,36.62629301,33.19391068,31.5178,91.40756008,85.3397688,226.959,284.393
107291710,melanophilin,3,21,40,14,7,13,0,13,18,3,34,13,17,5,1,3,1,4,23,5,6,17,30,26,8,20,8,2,15,4,16.513968,20.988796,23.76943,21.61094,68.490218,76.3445494,21.474,38.4869
107287914,cell division cycle 16,435,527,499,312,221,253,79,239,295,131,711,257,290,193,143,230,202,198,659,368,233,405,391,415,503,480,308,186,278,261,6.140983,6.7485,7.670694,7.209863,25.698648,20.05466401,12.500902,8.999526
107283874,small nuclear ribonucleoprotein polypeptide A',1031,492,641,687,488,444,137,264,488,223,425,681,395,281,215,255,351,299,562,198,244,598,909,443,715,822,402,988,523,503,2.657934,2.816665,3.692573,3.441139,14.3010829,12.8841199,81.2788,78.1149
107283664,"IK cytokine, down-regulator of HLA II",2477,1973,2541,1462,1063,1363,589,942,1859,828,2004,2601,1647,1008,951,1089,1018,935,2554,836,1109,1851,3101,2670,2723,1603,1519,776,2299,1290,9.718859,9.7693513,8.96391016,11.866266,23.029489,22.12691807,37.3417,11.7841
107296468,spalt-like transcription factor 3,1,8,3,8,0,4,0,2,8,1,4,2,4,0,0,0,0,4,5,0,3,2,9,3,1,6.93,2,0,1,0,0,0,0,0,0,0.00238711,0,0
107293834,"chromosome unknown open reading frame, human C10orf53",2,32,30,26,10,21,0,3,13,1,8,12,11,1,1,4,5,0,51,4,4,18,11,19,1,63,6,1,9,2,0,0,0,0,0.01401519,0.00639123,0,0
107283616,DND microRNA-mediated repression inhibitor 1,0,2,0,0,0,3,1,0,0,1,0,1,0,4,2,0,0,0,5,1,0,5,2,4,2,2,3,0,0,0,0.0804183,0.0560222,0.116972,0,0,0.0164836,1.72877,2.03812
107291245,mitogen-activated protein kinase kinase kinase 12,0,4,4,0,0,2,0,5,1,2,3,5,1,0,0,0,0,0,2,2,0,2,1,1,3,4,2,0,0,0,0.6541756,0.8218428,0.489561,0.36965243,1.8751123,2.045514,1.677787,1.808337
107282604,transmembrane protein 101,30,27,38,36,20,45,15,24,12,20,15,26,19,12,21,17,12,38,21,13,17,56,127,5,21,51,20,3,22,10,1.83641,1.65511,1.80524,2.58056,4.0105863,10.0902814,0.05001,0.10378
107290682,matrix metallopeptidase 23B,765,520,529,370,286,189,220,236,1070,326,234,1162,356,413,371,315,488,682,1649,359,293,347,951,553,1506,229,780,237,143,752,0.325943,0.760299,0.918051,0.90042,0.391212,0.073209,1.04102,1.35011
107283717,peptidylprolyl isomerase E,408,278,300,219,175,218,77,127,245,84,183,375,155,133,147,113,169,135,302,113,129,166,442,201,352,257,183,295,221,230,4.13516,3.93799,4.21237,4.196259,10.106041,13.4843971,20.10399,20.934918
107291143,"nucleoside-triphosphatase, cancer-related",246,423,295,74,81,187,95,165,178,92,187,293,206,154,204,85,93,50,261,190,140,207,272,350,270,200,247,86,232,74,3.153073,5.033811,5.482645,4.486677,9.7098662,8.9539382,304.438,293.7226
107285524,kelch like family member 30,150,832,585,209,298,1356,42,148,193,192,806,269,256,176,194,91,27,44,407,211,77,486,271,381,620,553,167,77,1013,19,0.0710988,0,0.113601,0.103721,0.0459809,0.0425287,0,0
107296914,RPA interacting protein,204,263,333,179,117,158,73,130,135,52,186,183,165,71,121,120,86,77,182,95,101,223,290,221,171,250,169,63,143,119,1.390937,3.643396,3.339552,3.5176388,8.9765164,10.3567455,11.923371,12.8167009
107288507,prefoldin subunit 5,134,97,102,152,106,93,25,31,114,41,79,72,62,38,37,74,35,16,150,29,31,79,77,77,134,121,68,230,88,60,53.24031,50.882052,62.893505,52.531697,185.361324,215.748166,662.08812,839.188268
107291725,Fanconi anemia complementation group C,45,104,88,45,21,46,20,55,52,33,79,33,79,32,62,40,23,35,101,44,24,88,104,84,32,92,47,14,62,34,0.73828232,1.5363353,1.708896001,1.7001263,2.9398559,1.9361521,1.216715,4.088391
107293402,ribonuclease H2 subunit B,471,254,344,392,234,262,89,214,356,120,310,349,248,158,137,152,193,117,559,151,249,361,462,418,385,355,269,167,383,172,5.3631434,3.4583965,6.3405059,5.4553967,17.4194301,15.42200501,18.046913,17.731694
107302725,zinc finger protein 706,478,680,603,589,229,663,216,288,351,385,573,307,319,303,310,339,279,196,913,391,469,431,677,559,469,499,526,583,615,266,20.26724,32.03645,25.7645,22.80213,50.15559,32.8855806,142.57,108.579
107294656,death-associated protein,12319,4325,4836,13597,9953,3546,7017,4467,7156,4740,3025,4966,2333,6075,6132,4936,7678,5066,5639,4747,5276,2568,5708,5363,5974,3337,8070,7244,3060,9607,23.825227,25.2424,23.893054,23.60456,37.7429831,55.4591708,389.077,371.986
107283583,vacuolar protein sorting 4 homolog B (S. cerevisiae),1116,1296,1526,497,387,374,297,473,616,299,946,699,643,400,591,511,315,241,631,478,396,1022,2166,606,1243,1035,404,279,715,472,8.668185,8.742697,9.924707,8.819956,14.1655509,9.8741954,24.8463,23.9675
107286012,mitochondrial ribosomal protein L55,19,11,12,59,15,27,6,24,31,31,12,20,23,16,12,17,13,5,14,6,25,93,45,8,15,36,6,50,27,19,3.804073,6.75074,7.391716,5.44685768,5.3976101,14.29874401,33.22643,56.75153
107290694,cilia and flagella associated protein 74,7,50,31,17,10,28,4,26,17,13,45,22,30,9,4,41,5,8,66,22,29,71,73,63,19,26,28,5,38,2,0.205425683,0.7361473,0.138206203,0.091917431,0.2278052,0.21047724,0.0520592,0.0420839
107288733,dCMP deaminase,38,275,376,152,69,218,9,100,125,39,310,89,181,77,61,82,27,29,216,52,80,264,274,309,96,200,86,7,178,35,1.346196,2.00974,1.604767,2.302329,17.2721963,17.6435476,83.48661,70.97101
107294037,TRAF3 interacting protein 1,159,405,332,254,94,248,27,204,276,97,471,224,301,113,68,239,73,63,424,107,204,537,322,474,201,477,187,165,297,85,0.704923,0.767699,0.4761318,0.549975,2.330433,1.976902,1.763118,2.283048
107285294,collectin subfamily member 12,110,525,448,193,180,234,46,93,810,85,561,380,415,132,133,146,111,90,706,140,150,577,1809,753,207,392,249,75,257,127,1.781054,2.73121,2.6735326,3.278785,2.7766889,1.557961,0.0319342,4.970882
107291000,nuclear envelope integral membrane protein 1,66,118,168,62,68,68,40,98,79,49,227,92,122,60,53,49,50,31,155,85,78,236,320,184,152,83,98,3,75,45,0.757252,1.4387522,0.820611,1.925725,2.819242,1.282275,2.90971,0.997842
107286013,"chromosome unknown open reading frame, human C1orf35",25,48,45,64,18,38,19,39,27,34,30,88,30,9,23,18,14,36,48,12,52,78,100,36,37,83,37,77,81,45,1.84427,1.30223,1.6776,1.26192,1.5160449,6.321574,8.1821,10.8785
107286511,Sin3A associated protein 30kDa,28,85,75,42,22,34,9,23,66,20,52,39,39,27,12,31,11,20,82,18,33,49,60,53,61,61,44,36,50,16,1.32394,1.04655,0.872579,0.597807,4.494895,3.3704191,6.84395,8.06432
107284611,oligophrenin 1,100,52,73,57.65,65,43,35,46,66,34,73,78,36,37,54,53,43,35,84,35,38,57,109,72,133,23,100,72,64.95,27,1.296315014,2.5854921,2.324268,1.0284686,4.44115,2.422486,0,0.0147757
107292375,family with sequence similarity 72 member A,0,6,3,3,3,0,0,5,6,0,6,1,3,1,0,1,0,0,4,4,2,6,1,7,1,2,1,0,2,0,0.153646,0.0523161,0.0546241,0.0498791,0.431471,0.2252675,0.209501,0.155282
107303166,RasGEF domain family member 1B,3,71,86,5,14,58,3,6,34,16,56,33,22,4,8,20,1,17,95,22,3,60,385,28,36,16,12,4,30,6,0.730607094,0.863566,1.019798,1.249675,11.423227,3.2800384,14.417044,9.845483
107285300,thymidylate synthetase,37,74,83,73,31,187,9,43,332,13,143,134,109,41,24,34,14,9,141,15,48,361,526,261,43,77,48,14,94,29,4.0100602,3.9735194,4.209367,1.355661,2.226097,0.8630225,5.01978,30.09258
107285299,adenylate cyclase activating polypeptide 1 (pituitary),0,3,1,0,0,0,0,1,1,0,1,0,0,0,1,3,0,0,1,1,0,0,0,2,3,1,0,0,0,0,0.0561774,0,0,0.0684922,0.134082,0.0858192,0,0.112689
107302562,ubiquitin like 3,1480,1552,1769,1136,592,549,469,750,1207,428,970,1193,897,727,855,652,697,526,1397,692,696,801,2063,1227,1394,1110,1210,525,984,963,10.232409,12.1106519,11.50728,11.71917218,19.9891,14.9772,105.447,61.96272
107293178,VPS26 retromer complex component B,2,2,4,0,3,4,3,1,2,1,1,2,3,1,2,5,1,3,4,0,3,2,6,11,2,0,2,2,6,2,3.7680795,4.07149,4.18932,4.47713,7.312594,10.688408,23.4793,17.3631
107302946,transmembrane protein 135,196,182,321,305,279,105,133,89,253,127,131,282,88,168,148,97,131,122,168,79,115,185,371,219,251,162,152,122,294,179,7.258779,8.214758,7.506128,7.198049,12.93332,6.568717,8.1449,6.688288
107299455,"guanine nucleotide binding protein (G protein), alpha z polypeptide",1,3,4,1,3,0,0,4,0,1,4,5,1,0,0,0,0,0,3,1,0,2,6,0,0,0,1,0,2,1,0.0329031,0.2209715,0.144003,0.106257,0.47726,0.615255,0.101786,0.132015
107297259,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 4",0.98,1,2,0,0,1,1,3,0,0,4,0,2,1,0,0,1,0,1,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0.07248,0.08135902,0.0557656,12.7203
107285022,proteasome subunit beta 6,26,8,2,28,11,4,18,19,21,11,17,15,15,34,12,20,19,15,3,18,12,7,16,11,27,6,8,53,7,58,37.915462,35.571244,36.848492,35.20643,13.851305,34.390237,173.352,54.6226
107283398,myoferlin,456,1778,1900,377,293,505,149,338,862,161,1424,469,1055,339,265,401,231,229,1374,475,232,1157,3493,1127,960,794,530,81,1006,392,1.897197,2.969006,2.26139734,2.00705429,8.61756,3.9900008,4.18382,1.767605
107294184,breakpoint cluster region,2,5,12,2,5,6,5,4,6,0,6,5,3,3,6,3,2,4,13,2,3,9,18,13,30,1,6,12,4,3,2.057301,4.041615,2.714017,1.6375857,4.190621,7.525201,16.005142,5.812590648
107295412,CTD nuclear envelope phosphatase 1,0,6,10,6,1,1,0,4,3,2,1,0,0,1,2,2,0,0,1,0,1,0.99,3,9,6,5,2,10,7,0,17.15423,19.430341,11.30823201,15.46216,17.23365,15.03926,57.48819,31.9023082
107290892,adaptor related protein complex 3 sigma 1 subunit,432,666,530,587,256,293,153,261,390,297,444,363,296,299,299,326,320,309,517,346,312,331,499,328,472,521,305,348,395,284,13.379526,11.542388,12.485703,11.919498,37.47544,32.87041,190.058027,206.54159
107300385,DNL-type zinc finger protein-like,9,5.23,0,7,0,2.99,5,1.5,5.99,0,6.17,3,10,2.5,6,8,1,0,33,4,2,15,0,0,7.75,13.2,3,0,0,0,1.77545,2.264829,2.144268,1.72706,0.1488009,0.152781,0,0
107288313,"guanine nucleotide binding protein (G protein), gamma 4",91,68,83,79,17,46,18,30,76,25,39,232,43,28,22,20,48,57,133,43,50,37,172,58,115,54,106,28,53,56,1.534385,1.09009,1.28581,1.74419,0.4280254,0.09568881,1.55671,0.96757
107290305,peptidylprolyl isomerase G,656,854,1054,783,343,593,199,285,807,284,581,706,497,395,280,308,348,279,974,295,376,531,877,640,664,926,573,973,673,738,2.76539,3.164203,3.322796,2.16041,19.2728918,14.41517043,29.00830131,28.51928
107297838,pannexin 1,10.41,86.15,59.04,38.55,23.37,132.5,5,17.14,39.94,26.49,103.12,15.86,42.37,19,16.2,5.61,5.98,5.78,73.73,13.99,5.42,66.17,68.99,75.14,104.03,75.18,22.36,11.13,63.7,0,1.124526,2.5916996,1.527341,0.8734841,3.20804,2.38983,1.75319,1.48466
